Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t100,1.0514369111903108,7.067373806653691,6.0575396193,0.6862241540789485,5.41170875468984e-8,0.0014521484493035788,0.19635328117882986,20.91616546061184,53.77804403330938,89.75458946888939
t101,1.0004495465476426,6.31126983807082,5.60487512364,0.6328415268321089,5.819393616686199e-8,0.0014737021833792338,0.1959787689445665,21.432757329656745,53.77804403330958,88.95768992737877
t102,0.9023505378487691,6.898989563115959,5.15221059587,0.5940799993363567,5.4242330753137045e-8,0.0014193461211476353,0.19592443945690582,20.915300837721354,53.77804403330947,88.4383194070223
t103,0.8254928860234565,6.974471523834075,4.69954610021,0.5490321073829955,5.403950998593406e-8,0.0014353603656387256,0.19658078565906076,20.81926982868845,53.77804403330954,87.84387267951273
t104,0.751088180952455,7.03739075161247,4.90506824236,0.5699975878754862,5.419469509841505e-8,0.001447264719912219,0.1967296652219333,20.645848315045143,53.778044033309605,87.8856140952917
t105,0.72057366986697,6.582577368724657,5.11059038451,0.5857248219610586,5.819948853833555e-8,0.0014810561319540127,0.19752968965444975,20.405553331696954,53.77804403330942,87.38207441405496
t106,0.6031644290778939,6.453718698296003,5.3161125587699996,0.6009916612889891,5.43005202562929e-8,0.0014292752425031213,0.19498167525602217,21.580490206846207,53.77804403330947,88.5289325923876
t107,0.5287062261185974,6.344040712092152,5.52163470092,0.6185590221800995,5.4094547301796556e-8,0.0014554490403287828,0.1952042849035159,21.73916502394399,53.778044033309456,88.72680950660269
t108,0.4664725542084173,6.238070680894996,5.72715684307,0.6357739887106445,5.42577487299493e-8,0.0014924732115766657,0.19505081989804987,21.960368038334263,53.7780440333094,89.0024294858951
t109,0.4071783017114888,5.533994842033932,5.93267901733,0.6480598935690521,5.828200401673854e-8,0.0015990675681464487,0.19584806263542365,21.98898907705113,53.778044033309875,88.48639235349106
t110,0.4090426363833628,5.868000733849035,6.81371621567,0.7222273817865003,5.431636116703698e-8,0.0015544533069393584,0.19490832681296677,22.030533685830395,53.77804403330914,89.8180275212647
