BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t13907,56.776187333589334,19.382815817132453,-27.97119184072178,0.0,0.0,0.0,0.0,0.0,0.0,-48.18781131
t13908,56.48705881573116,18.071984447385883,-26.392767723116997,0.0,0.0,0.0,0.0,0.0,0.0,-48.16627554
t13909,56.24512357885513,17.012627390208596,-25.0645372690637,0.0,0.0,0.0,0.0,0.0,0.0,-48.1932137
t13910,56.648214758453236,16.114065955718825,-24.373318084172123,0.0,0.0,0.0,0.0,0.0,0.0,-48.38896263
t13911,57.06447146054519,15.648392376639132,-24.438385377184282,0.0,0.0,0.0,0.0,0.0,0.0,-48.27447846
t13912,57.49261043238682,15.67274907682915,-25.012856629215992,0.0,0.0,0.0,0.0,0.0,0.0,-48.15250288
t13913,57.92701820597119,16.0309746951366,-25.921958891107757,0.0,0.0,0.0,0.0,0.0,0.0,-48.03603401
t13914,58.36799755107533,16.604840800838417,-26.945749251913856,0.0,0.0,0.0,0.0,0.0,0.0,-48.0270891
t13915,58.81091304071143,17.254721001301842,-28.051015242012955,0.0,0.0,0.0,0.0,0.0,0.0,-48.0146188
t13916,60.31827938524225,17.958700015569345,-30.157293700811618,0.0,0.0,0.0,0.0,0.0,0.0,-48.1196857
t13917,61.82646752772888,19.304569814872316,-33.00279193260131,0.0,0.0,0.0,0.0,0.0,0.0,-48.12824541
t13918,63.335607577904604,21.124217154887898,-36.24810534279262,0.0,0.0,0.0,0.0,0.0,0.0,-48.21171939
t13919,64.84488121341538,23.2002902164149,-39.64894543983016,0.0,0.0,0.0,0.0,0.0,0.0,-48.39622599
t13920,66.3543598702669,25.376259261692915,-43.11859883196044,0.0,0.0,0.0,0.0,0.0,0.0,-48.6120203
t13921,67.8639322763749,27.59648442973275,-46.508773256107105,0.0,0.0,0.0,0.0,0.0,0.0,-48.95164345
t13922,68.38743373460973,29.765964744930834,-48.92908419954044,0.0,0.0,0.0,0.0,0.0,0.0,-49.22431428
t13923,68.91095744829352,31.31482328020562,-50.81120127849947,0.0,0.0,0.0,0.0,0.0,0.0,-49.41457945
t13924,69.43451362139996,32.51929357214169,-52.41770741354191,0.0,0.0,0.0,0.0,0.0,0.0,-49.53609978
t13925,69.95808426811989,33.54740724460729,-53.80682206272616,0.0,0.0,0.0,0.0,0.0,0.0,-49.69866945
t13926,70.48167579252656,34.436410056958884,-55.093863189486605,0.0,0.0,0.0,0.0,0.0,0.0,-49.82422266
t13927,71.00527023986102,35.26009788214222,-56.26183026200564,0.0,0.0,0.0,0.0,0.0,0.0,-50.00353786
t13928,71.46106206549295,36.00758662853164,-57.34631043402145,0.0,0.0,0.0,0.0,0.0,0.0,-50.12233826
t13929,71.91685606314309,36.70164804707307,-58.34828110022675,0.0,0.0,0.0,0.0,0.0,0.0,-50.27022301
t13930,72.37265283473653,37.34290563156733,-59.326535056317205,0.0,0.0,0.0,0.0,0.0,0.0,-50.38902341
t13931,72.82845010425656,37.96898594704886,-60.34773638124196,0.0,0.0,0.0,0.0,0.0,0.0,-50.44969967
t13932,73.2842480145066,38.62255341450404,-61.30608775900271,0.0,0.0,0.0,0.0,0.0,0.0,-50.60071367
t13933,73.74004623434038,39.2358974996348,-62.16692868395285,0.0,0.0,0.0,0.0,0.0,0.0,-50.80901505
t13934,74.10216962460528,39.786835178801766,-62.90123264335085,0.0,0.0,0.0,0.0,0.0,0.0,-50.98777216
t13935,74.46429308802848,40.25678939271454,-63.704381700472325,0.0,0.0,0.0,0.0,0.0,0.0,-51.01670078
t13936,74.8264166431245,40.77080457855583,-64.45728800181259,0.0,0.0,0.0,0.0,0.0,0.0,-51.13993322
t13937,75.18854020906178,41.25266447477851,-65.22117006364687,0.0,0.0,0.0,0.0,0.0,0.0,-51.22003462
t13938,75.55066387933152,41.74154885068462,-66.04980474948322,0.0,0.0,0.0,0.0,0.0,0.0,-51.24240798
t13939,75.91278756715771,42.271874903598665,-66.87184788019123,0.0,0.0,0.0,0.0,0.0,0.0,-51.31281459
t13940,76.18615170947676,42.28790847813574,-67.09231339004187,0.0,0.0,0.0,0.0,0.0,0.0,-51.38174679
t13941,76.45951589027634,42.287908531067394,-67.25708496506066,0.0,0.0,0.0,0.0,0.0,0.0,-51.49033946
t13942,76.73288004141241,42.2879085777726,-67.4676863470328,0.0,0.0,0.0,0.0,0.0,0.0,-51.55310225
t13943,77.006244223922,42.28790853416167,-67.58806629972503,0.0,0.0,0.0,0.0,0.0,0.0,-51.70608647
