Year,Month,Day,Hour,Minute,Total PV Output (kW),,Month,Modeled Monthly Generation (MWh),Actual Monthly Generation (MWh),% Error,MSE
2012,10,27,12,30,1390.676553,,,,,,
2012,10,27,13,0,1412.169072,,,,,,
2012,10,27,13,30,1429.42491,,,,,,
2012,10,27,14,0,1440.827043,,,,,,
2012,10,27,14,30,1431.442002,,,,,,
2012,10,27,15,0,1354.037639,,,,,,
2012,10,27,15,30,1216.88058,,,,,,
2012,10,27,16,0,871.2248688,,,,,,
2012,10,27,16,30,337.8327392,,,,,,
2012,10,27,17,0,0,,,,,,
2012,10,27,17,30,0,,,,,,
2012,10,27,18,0,0,,,,,,
2012,10,27,18,30,0,,,,,,
2012,10,27,19,0,0,,,,,,
2012,10,27,19,30,0,,,,,,
2012,10,27,20,0,0,,,,,,
2012,10,27,20,30,0,,,,,,
2012,10,27,21,0,0,,,,,,
2012,10,27,21,30,0,,,,,,
2012,10,27,22,0,0,,,,,,
2012,10,27,22,30,0,,,,,,
2012,10,27,23,0,0,,,,,,
2012,10,27,23,30,0,,,,,,
2012,10,28,0,0,0,,,,,,
2012,10,28,0,30,0,,,,,,
2012,10,28,1,0,0,,,,,,
2012,10,28,1,30,0,,,,,,
2012,10,28,2,0,0,,,,,,
2012,10,28,2,30,0,,,,,,
2012,10,28,3,0,0,,,,,,
2012,10,28,3,30,0,,,,,,
2012,10,28,4,0,0,,,,,,
2012,10,28,4,30,0,,,,,,
2012,10,28,5,0,0,,,,,,
2012,10,28,5,30,0,,,,,,
2012,10,28,6,0,0,,,,,,
2012,10,28,6,30,223.1561335,,,,,,
2012,10,28,7,0,771.1138955,,,,,,
2012,10,28,7,30,1188.713612,,,,,,
2012,10,28,8,0,1334.742018,,,,,,
2012,10,28,8,30,1411.877559,,,,,,
2012,10,28,9,0,1433.840639,,,,,,
2012,10,28,9,30,1424.385799,,,,,,
2012,10,28,10,0,1416.702018,,,,,,
2012,10,28,10,30,1399.945258,,,,,,
2012,10,28,11,0,1376.776374,,,,,,
2012,10,28,11,30,1365.986093,,,,,,
2012,10,28,12,0,1373.896467,,,,,,
2012,10,28,12,30,1392.742814,,,,,,
2012,10,28,13,0,1410.99,,,,,,
2012,10,28,13,30,1429.56533,,,,,,
2012,10,28,14,0,1443.368078,,,,,,
2012,10,28,14,30,1441.77214,,,,,,
2012,10,28,15,0,1376.123136,,,,,,
2012,10,28,15,30,1247.533432,,,,,,
2012,10,28,16,0,890.4690842,,,,,,
2012,10,28,16,30,341.5335718,,,,,,
2012,10,28,17,0,0,,,,,,
2012,10,28,17,30,0,,,,,,
2012,10,28,18,0,0,,,,,,
2012,10,28,18,30,0,,,,,,
2012,10,28,19,0,0,,,,,,
2012,10,28,19,30,0,,,,,,
2012,10,28,20,0,0,,,,,,
2012,10,28,20,30,0,,,,,,
2012,10,28,21,0,0,,,,,,
2012,10,28,21,30,0,,,,,,
2012,10,28,22,0,0,,,,,,
2012,10,28,22,30,0,,,,,,
2012,10,28,23,0,0,,,,,,
2012,10,28,23,30,0,,,,,,
2012,10,29,0,0,0,,,,,,
2012,10,29,0,30,0,,,,,,
2012,10,29,1,0,0,,,,,,
2012,10,29,1,30,0,,,,,,
2012,10,29,2,0,0,,,,,,
2012,10,29,2,30,0,,,,,,
2012,10,29,3,0,0,,,,,,
2012,10,29,3,30,0,,,,,,
2012,10,29,4,0,0,,,,,,
2012,10,29,4,30,0,,,,,,
2012,10,29,5,0,0,,,,,,
2012,10,29,5,30,0,,,,,,
2012,10,29,6,0,0,,,,,,
2012,10,29,6,30,219.795759,,,,,,
2012,10,29,7,0,774.2726084,,,,,,
2012,10,29,7,30,1182.503139,,,,,,
2012,10,29,8,0,1326.086267,,,,,,
2012,10,29,8,30,1392.859751,,,,,,
2012,10,29,9,0,1401.23661,,,,,,
2012,10,29,9,30,1383.783912,,,,,,
2012,10,29,10,0,1378.117697,,,,,,
2012,10,29,10,30,1368.377369,,,,,,
2012,10,29,11,0,1355.394474,,,,,,
2012,10,29,11,30,1351.535913,,,,,,
2012,10,29,12,0,1364.007053,,,,,,
2012,10,29,12,30,1380.105615,,,,,,
2012,10,29,13,0,1406.541441,,,,,,
2012,10,29,13,30,1428.785064,,,,,,
2012,10,29,14,0,1444.178431,,,,,,
2012,10,29,14,30,1429.263649,,,,,,
2012,10,29,15,0,1375.750317,,,,,,
2012,10,29,15,30,1246.442185,,,,,,
2012,10,29,16,0,871.8733338,,,,,,
2012,10,29,16,30,330.4481846,,,,,,
2012,10,29,17,0,0,,,,,,
2012,10,29,17,30,0,,,,,,
2012,10,29,18,0,0,,,,,,
2012,10,29,18,30,0,,,,,,
2012,10,29,19,0,0,,,,,,
2012,10,29,19,30,0,,,,,,
2012,10,29,20,0,0,,,,,,
2012,10,29,20,30,0,,,,,,
2012,10,29,21,0,0,,,,,,
2012,10,29,21,30,0,,,,,,
2012,10,29,22,0,0,,,,,,
2012,10,29,22,30,0,,,,,,
2012,10,29,23,0,0,,,,,,
2012,10,29,23,30,0,,,,,,
2012,10,30,0,0,0,,,,,,
2012,10,30,0,30,0,,,,,,
2012,10,30,1,0,0,,,,,,
2012,10,30,1,30,0,,,,,,
2012,10,30,2,0,0,,,,,,
2012,10,30,2,30,0,,,,,,
2012,10,30,3,0,0,,,,,,
2012,10,30,3,30,0,,,,,,
2012,10,30,4,0,0,,,,,,
2012,10,30,4,30,0,,,,,,
2012,10,30,5,0,0,,,,,,
2012,10,30,5,30,0,,,,,,
2012,10,30,6,0,0,,,,,,
2012,10,30,6,30,199.4243928,,,,,,
2012,10,30,7,0,757.0954913,,,,,,
2012,10,30,7,30,1166.302476,,,,,,
2012,10,30,8,0,1307.91226,,,,,,
2012,10,30,8,30,1381.1466,,,,,,
2012,10,30,9,0,1401.807939,,,,,,
2012,10,30,9,30,1385.998991,,,,,,
2012,10,30,10,0,1379.12738,,,,,,
2012,10,30,10,30,1366.420781,,,,,,
2012,10,30,11,0,1349.671041,,,,,,
2012,10,30,11,30,1342.301028,,,,,,
2012,10,30,12,0,1353.329904,,,,,,
2012,10,30,12,30,1374.362741,,,,,,
2012,10,30,13,0,1397.713614,,,,,,
2012,10,30,13,30,1420.366329,,,,,,
2012,10,30,14,0,1434.424962,,,,,,
2012,10,30,14,30,1427.919519,,,,,,
2012,10,30,15,0,1356.967014,,,,,,
2012,10,30,15,30,1220.766838,,,,,,
2012,10,30,16,0,846.7686366,,,,,,
2012,10,30,16,30,301.9891794,,,,,,
2012,10,30,17,0,0,,,,,,
2012,10,30,17,30,0,,,,,,
2012,10,30,18,0,0,,,,,,
2012,10,30,18,30,0,,,,,,
2012,10,30,19,0,0,,,,,,
2012,10,30,19,30,0,,,,,,
2012,10,30,20,0,0,,,,,,
2012,10,30,20,30,0,,,,,,
2012,10,30,21,0,0,,,,,,
2012,10,30,21,30,0,,,,,,
2012,10,30,22,0,0,,,,,,
2012,10,30,22,30,0,,,,,,
2012,10,30,23,0,0,,,,,,
2012,10,30,23,30,0,,,,,,
2012,10,31,0,0,0,,,,,,
2012,10,31,0,30,0,,,,,,
2012,10,31,1,0,0,,,,,,
2012,10,31,1,30,0,,,,,,
2012,10,31,2,0,0,,,,,,
2012,10,31,2,30,0,,,,,,
2012,10,31,3,0,0,,,,,,
2012,10,31,3,30,0,,,,,,
2012,10,31,4,0,0,,,,,,
2012,10,31,4,30,0,,,,,,
2012,10,31,5,0,0,,,,,,
2012,10,31,5,30,0,,,,,,
2012,10,31,6,0,0,,,,,,
2012,10,31,6,30,163.9034844,,,,,,
2012,10,31,7,0,389.6986007,,,,,,
2012,10,31,7,30,136.8327647,,,,,,
2012,10,31,8,0,741.5972855,,,,,,
2012,10,31,8,30,1383.822113,,,,,,
2012,10,31,9,0,1419.386879,,,,,,
2012,10,31,9,30,1413.706372,,,,,,
2012,10,31,10,0,1005.792029,,,,,,
2012,10,31,10,30,1392.075787,,,,,,
2012,10,31,11,0,1368.87357,,,,,,
2012,10,31,11,30,1359.468,,,,,,
2012,10,31,12,0,1370.257603,,,,,,
2012,10,31,12,30,1389.067136,,,,,,
2012,10,31,13,0,1403.361631,,,,,,
2012,10,31,13,30,1426.068219,,,,,,
2012,10,31,14,0,1440.602575,,,,,,
2012,10,31,14,30,1437.201209,,,,,,
2012,10,31,15,0,1365.776328,,,,,,
2012,10,31,15,30,1225.077894,,,,,,
2012,10,31,16,0,667.4147882,,,,,,
2012,10,31,16,30,280.1829965,,,,,,
2012,10,31,17,0,0,,,,,,
2012,10,31,17,30,0,,,,,,
2012,10,31,18,0,0,,,,,,
2012,10,31,18,30,0,,,,,,
2012,10,31,19,0,0,,,,,,
2012,10,31,19,30,0,,,,,,
2012,10,31,20,0,0,,,,,,
2012,10,31,20,30,0,,,,,,
2012,10,31,21,0,0,,,,,,
2012,10,31,21,30,0,,,,,,
2012,10,31,22,0,0,,,,,,
2012,10,31,22,30,0,,,,,,
2012,10,31,23,0,0,,,,,,
2012,10,31,23,30,0,,,,,,
2012,11,1,0,0,0,,,,,,
2012,11,1,0,30,0,,,,,,
2012,11,1,1,0,0,,,,,,
2012,11,1,1,30,0,,,,,,
2012,11,1,2,0,0,,,,,,
2012,11,1,2,30,0,,,,,,
2012,11,1,3,0,0,,,,,,
2012,11,1,3,30,0,,,,,,
2012,11,1,4,0,0,,,,,,
2012,11,1,4,30,0,,,,,,
2012,11,1,5,0,0,,,,,,
2012,11,1,5,30,0,,,,,,
2012,11,1,6,0,0,,,,,,
2012,11,1,6,30,147.2347205,,,,,,
2012,11,1,7,0,57.74719954,,,,,,
2012,11,1,7,30,96.07396267,,,,,,
2012,11,1,8,0,176.028372,,,,,,
2012,11,1,8,30,699.4825413,,,,,,
2012,11,1,9,0,1430.311827,,,,,,
2012,11,1,9,30,1425.119413,,,,,,
2012,11,1,10,0,1406.429101,,,,,,
2012,11,1,10,30,1391.5659,,,,,,
2012,11,1,11,0,1378.365258,,,,,,
2012,11,1,11,30,1366.878235,,,,,,
2012,11,1,12,0,1379.189997,,,,,,
2012,11,1,12,30,1395.670641,,,,,,
2012,11,1,13,0,1408.183522,,,,,,
2012,11,1,13,30,1435.675057,,,,,,
2012,11,1,14,0,1253.936855,,,,,,
2012,11,1,14,30,1429.25771,,,,,,
2012,11,1,15,0,738.0663635,,,,,,
2012,11,1,15,30,578.0429298,,,,,,
2012,11,1,16,0,303.1373357,,,,,,
2012,11,1,16,30,82.64407488,,,,,,
2012,11,1,17,0,0,,,,,,
2012,11,1,17,30,0,,,,,,
2012,11,1,18,0,0,,,,,,
2012,11,1,18,30,0,,,,,,
2012,11,1,19,0,0,,,,,,
2012,11,1,19,30,0,,,,,,
2012,11,1,20,0,0,,,,,,
2012,11,1,20,30,0,,,,,,
2012,11,1,21,0,0,,,,,,
2012,11,1,21,30,0,,,,,,
2012,11,1,22,0,0,,,,,,
2012,11,1,22,30,0,,,,,,
2012,11,1,23,0,0,,,,,,
2012,11,1,23,30,0,,,,,,
2012,11,2,0,0,0,,,,,,
2012,11,2,0,30,0,,,,,,
2012,11,2,1,0,0,,,,,,
2012,11,2,1,30,0,,,,,,
2012,11,2,2,0,0,,,,,,
2012,11,2,2,30,0,,,,,,
2012,11,2,3,0,0,,,,,,
2012,11,2,3,30,0,,,,,,
2012,11,2,4,0,0,,,,,,
2012,11,2,4,30,0,,,,,,
2012,11,2,5,0,0,,,,,,
2012,11,2,5,30,0,,,,,,
2012,11,2,6,0,0,,,,,,
2012,11,2,6,30,76.91012861,,,,,,
2012,11,2,7,0,416.0768563,,,,,,
2012,11,2,7,30,280.2237565,,,,,,
2012,11,2,8,0,465.5671812,,,,,,
2012,11,2,8,30,602.6084835,,,,,,
2012,11,2,9,0,1425.169108,,,,,,
2012,11,2,9,30,1406.893142,,,,,,
2012,11,2,10,0,1393.101886,,,,,,
2012,11,2,10,30,1366.309166,,,,,,
2012,11,2,11,0,1337.857531,,,,,,
2012,11,2,11,30,1331.987792,,,,,,
2012,11,2,12,0,1341.585407,,,,,,
2012,11,2,12,30,1363.344968,,,,,,
2012,11,2,13,0,1384.129352,,,,,,
2012,11,2,13,30,1410.563388,,,,,,
2012,11,2,14,0,1424.880864,,,,,,
2012,11,2,14,30,1405.146112,,,,,,
2012,11,2,15,0,1324.372873,,,,,,
2012,11,2,15,30,1180.995596,,,,,,
2012,11,2,16,0,756.3307756,,,,,,
2012,11,2,16,30,219.0600434,,,,,,
2012,11,2,17,0,0,,,,,,
2012,11,2,17,30,0,,,,,,
2012,11,2,18,0,0,,,,,,
2012,11,2,18,30,0,,,,,,
2012,11,2,19,0,0,,,,,,
2012,11,2,19,30,0,,,,,,
2012,11,2,20,0,0,,,,,,
2012,11,2,20,30,0,,,,,,
2012,11,2,21,0,0,,,,,,
2012,11,2,21,30,0,,,,,,
2012,11,2,22,0,0,,,,,,
2012,11,2,22,30,0,,,,,,
2012,11,2,23,0,0,,,,,,
2012,11,2,23,30,0,,,,,,
2012,11,3,0,0,0,,,,,,
2012,11,3,0,30,0,,,,,,
2012,11,3,1,0,0,,,,,,
2012,11,3,1,30,0,,,,,,
2012,11,3,2,0,0,,,,,,
2012,11,3,2,30,0,,,,,,
2012,11,3,3,0,0,,,,,,
2012,11,3,3,30,0,,,,,,
2012,11,3,4,0,0,,,,,,
2012,11,3,4,30,0,,,,,,
2012,11,3,5,0,0,,,,,,
2012,11,3,5,30,0,,,,,,
2012,11,3,6,0,0,,,,,,
2012,11,3,6,30,117.0228583,,,,,,
2012,11,3,7,0,633.1486765,,,,,,
2012,11,3,7,30,1081.988968,,,,,,
2012,11,3,8,0,1261.537491,,,,,,
2012,11,3,8,30,1340.320482,,,,,,
2012,11,3,9,0,1366.992686,,,,,,
2012,11,3,9,30,1357.720501,,,,,,
2012,11,3,10,0,1339.675828,,,,,,
2012,11,3,10,30,1321.435008,,,,,,
2012,11,3,11,0,1299.706413,,,,,,
2012,11,3,11,30,1289.929969,,,,,,
2012,11,3,12,0,1301.926556,,,,,,
2012,11,3,12,30,1318.850183,,,,,,
2012,11,3,13,0,1336.070989,,,,,,
2012,11,3,13,30,1363.201351,,,,,,
2012,11,3,14,0,1374.93553,,,,,,
2012,11,3,14,30,1355.054354,,,,,,
2012,11,3,15,0,1273.047011,,,,,,
2012,11,3,15,30,1128.373118,,,,,,
2012,11,3,16,0,712.3111972,,,,,,
2012,11,3,16,30,189.1683609,,,,,,
2012,11,3,17,0,0,,,,,,
2012,11,3,17,30,0,,,,,,
2012,11,3,18,0,0,,,,,,
2012,11,3,18,30,0,,,,,,
2012,11,3,19,0,0,,,,,,
2012,11,3,19,30,0,,,,,,
2012,11,3,20,0,0,,,,,,
2012,11,3,20,30,0,,,,,,
2012,11,3,21,0,0,,,,,,
2012,11,3,21,30,0,,,,,,
2012,11,3,22,0,0,,,,,,
2012,11,3,22,30,0,,,,,,
2012,11,3,23,0,0,,,,,,
2012,11,3,23,30,0,,,,,,
2012,11,4,0,0,0,,,,,,
2012,11,4,0,30,0,,,,,,
2012,11,4,1,0,0,,,,,,
2012,11,4,1,30,0,,,,,,
2012,11,4,2,0,0,,,,,,
2012,11,4,2,30,0,,,,,,
2012,11,4,3,0,0,,,,,,
2012,11,4,3,30,0,,,,,,
2012,11,4,4,0,0,,,,,,
2012,11,4,4,30,0,,,,,,
2012,11,4,5,0,0,,,,,,
2012,11,4,5,30,0,,,,,,
2012,11,4,6,0,0,,,,,,
2012,11,4,6,30,116.4329754,,,,,,
2012,11,4,7,0,636.8253881,,,,,,
2012,11,4,7,30,1100.632019,,,,,,
2012,11,4,8,0,1268.982979,,,,,,
2012,11,4,8,30,1342.32666,,,,,,
2012,11,4,9,0,1366.631424,,,,,,
2012,11,4,9,30,1352.702283,,,,,,
2012,11,4,10,0,1347.146896,,,,,,
2012,11,4,10,30,1321.139659,,,,,,
2012,11,4,11,0,1296.800506,,,,,,
2012,11,4,11,30,1287.684331,,,,,,
2012,11,4,12,0,1302.078235,,,,,,
2012,11,4,12,30,1321.938328,,,,,,
2012,11,4,13,0,1340.858107,,,,,,
2012,11,4,13,30,1368.244617,,,,,,
2012,11,4,14,0,1387.589662,,,,,,
2012,11,4,14,30,1386.453996,,,,,,
2012,11,4,15,0,1316.59778,,,,,,
2012,11,4,15,30,1175.527055,,,,,,
2012,11,4,16,0,755.2743856,,,,,,
2012,11,4,16,30,187.7063361,,,,,,
2012,11,4,17,0,0,,,,,,
2012,11,4,17,30,0,,,,,,
2012,11,4,18,0,0,,,,,,
2012,11,4,18,30,0,,,,,,
2012,11,4,19,0,0,,,,,,
2012,11,4,19,30,0,,,,,,
2012,11,4,20,0,0,,,,,,
2012,11,4,20,30,0,,,,,,
2012,11,4,21,0,0,,,,,,
2012,11,4,21,30,0,,,,,,
2012,11,4,22,0,0,,,,,,
2012,11,4,22,30,0,,,,,,
2012,11,4,23,0,0,,,,,,
2012,11,4,23,30,0,,,,,,
2012,11,5,0,0,0,,,,,,
2012,11,5,0,30,0,,,,,,
2012,11,5,1,0,0,,,,,,
2012,11,5,1,30,0,,,,,,
2012,11,5,2,0,0,,,,,,
2012,11,5,2,30,0,,,,,,
2012,11,5,3,0,0,,,,,,
2012,11,5,3,30,0,,,,,,
2012,11,5,4,0,0,,,,,,
2012,11,5,4,30,0,,,,,,
2012,11,5,5,0,0,,,,,,
2012,11,5,5,30,0,,,,,,
2012,11,5,6,0,0,,,,,,
2012,11,5,6,30,113.9292181,,,,,,
2012,11,5,7,0,643.9187787,,,,,,
2012,11,5,7,30,1110.41015,,,,,,
2012,11,5,8,0,1269.350989,,,,,,
2012,11,5,8,30,1345.078312,,,,,,
2012,11,5,9,0,1366.174273,,,,,,
2012,11,5,9,30,1340.564737,,,,,,
2012,11,5,10,0,1326.116049,,,,,,
2012,11,5,10,30,1300.386258,,,,,,
2012,11,5,11,0,1277.341394,,,,,,
2012,11,5,11,30,1265.472852,,,,,,
2012,11,5,12,0,1272.798812,,,,,,
2012,11,5,12,30,1291.749458,,,,,,
2012,11,5,13,0,1312.364373,,,,,,
2012,11,5,13,30,1335.403076,,,,,,
2012,11,5,14,0,1358.835569,,,,,,
2012,11,5,14,30,1344.412729,,,,,,
2012,11,5,15,0,1271.596151,,,,,,
2012,11,5,15,30,1127.416604,,,,,,
2012,11,5,16,0,712.4780957,,,,,,
2012,11,5,16,30,156.6459296,,,,,,
2012,11,5,17,0,0,,,,,,
2012,11,5,17,30,0,,,,,,
2012,11,5,18,0,0,,,,,,
2012,11,5,18,30,0,,,,,,
2012,11,5,19,0,0,,,,,,
2012,11,5,19,30,0,,,,,,
2012,11,5,20,0,0,,,,,,
2012,11,5,20,30,0,,,,,,
2012,11,5,21,0,0,,,,,,
2012,11,5,21,30,0,,,,,,
2012,11,5,22,0,0,,,,,,
2012,11,5,22,30,0,,,,,,
2012,11,5,23,0,0,,,,,,
2012,11,5,23,30,0,,,,,,
2012,11,6,0,0,0,,,,,,
2012,11,6,0,30,0,,,,,,
2012,11,6,1,0,0,,,,,,
2012,11,6,1,30,0,,,,,,
2012,11,6,2,0,0,,,,,,
2012,11,6,2,30,0,,,,,,
2012,11,6,3,0,0,,,,,,
2012,11,6,3,30,0,,,,,,
2012,11,6,4,0,0,,,,,,
2012,11,6,4,30,0,,,,,,
2012,11,6,5,0,0,,,,,,
2012,11,6,5,30,0,,,,,,
2012,11,6,6,0,0,,,,,,
2012,11,6,6,30,70.99946048,,,,,,
2012,11,6,7,0,594.7616645,,,,,,
2012,11,6,7,30,1059.63542,,,,,,
2012,11,6,8,0,1225.297805,,,,,,
2012,11,6,8,30,1303.572667,,,,,,
2012,11,6,9,0,1335.448654,,,,,,
2012,11,6,9,30,1328.955881,,,,,,
2012,11,6,10,0,1328.725232,,,,,,
2012,11,6,10,30,1312.280131,,,,,,
2012,11,6,11,0,1293.618529,,,,,,
2012,11,6,11,30,1285.838213,,,,,,
2012,11,6,12,0,1297.612904,,,,,,
2012,11,6,12,30,1319.230331,,,,,,
2012,11,6,13,0,1340.384817,,,,,,
2012,11,6,13,30,1364.360462,,,,,,
2012,11,6,14,0,1387.268876,,,,,,
2012,11,6,14,30,1367.328198,,,,,,
2012,11,6,15,0,1290.621474,,,,,,
2012,11,6,15,30,1141.745402,,,,,,
2012,11,6,16,0,714.6299283,,,,,,
2012,11,6,16,30,150.9642779,,,,,,
2012,11,6,17,0,0,,,,,,
2012,11,6,17,30,0,,,,,,
2012,11,6,18,0,0,,,,,,
2012,11,6,18,30,0,,,,,,
2012,11,6,19,0,0,,,,,,
2012,11,6,19,30,0,,,,,,
2012,11,6,20,0,0,,,,,,
2012,11,6,20,30,0,,,,,,
2012,11,6,21,0,0,,,,,,
2012,11,6,21,30,0,,,,,,
2012,11,6,22,0,0,,,,,,
2012,11,6,22,30,0,,,,,,
2012,11,6,23,0,0,,,,,,
2012,11,6,23,30,0,,,,,,
2012,11,7,0,0,0,,,,,,
2012,11,7,0,30,0,,,,,,
2012,11,7,1,0,0,,,,,,
2012,11,7,1,30,0,,,,,,
2012,11,7,2,0,0,,,,,,
2012,11,7,2,30,0,,,,,,
2012,11,7,3,0,0,,,,,,
2012,11,7,3,30,0,,,,,,
2012,11,7,4,0,0,,,,,,
2012,11,7,4,30,0,,,,,,
2012,11,7,5,0,0,,,,,,
2012,11,7,5,30,0,,,,,,
2012,11,7,6,0,0,,,,,,
2012,11,7,6,30,104.4572078,,,,,,
2012,11,7,7,0,621.8686157,,,,,,
2012,11,7,7,30,681.6041846,,,,,,
2012,11,7,8,0,221.1619382,,,,,,
2012,11,7,8,30,523.2281934,,,,,,
2012,11,7,9,0,1379.130355,,,,,,
2012,11,7,9,30,1366.931112,,,,,,
2012,11,7,10,0,1092.410353,,,,,,
2012,11,7,10,30,1335.588266,,,,,,
2012,11,7,11,0,1315.250269,,,,,,
2012,11,7,11,30,1306.023064,,,,,,
2012,11,7,12,0,1318.704388,,,,,,
2012,11,7,12,30,1337.899168,,,,,,
2012,11,7,13,0,1359.012203,,,,,,
2012,11,7,13,30,1384.248236,,,,,,
2012,11,7,14,0,1408.191597,,,,,,
2012,11,7,14,30,1389.749726,,,,,,
2012,11,7,15,0,1313.53756,,,,,,
2012,11,7,15,30,1155.624117,,,,,,
2012,11,7,16,0,705.5342331,,,,,,
2012,11,7,16,30,144.2381853,,,,,,
2012,11,7,17,0,0,,,,,,
2012,11,7,17,30,0,,,,,,
2012,11,7,18,0,0,,,,,,
2012,11,7,18,30,0,,,,,,
2012,11,7,19,0,0,,,,,,
2012,11,7,19,30,0,,,,,,
2012,11,7,20,0,0,,,,,,
2012,11,7,20,30,0,,,,,,
2012,11,7,21,0,0,,,,,,
2012,11,7,21,30,0,,,,,,
2012,11,7,22,0,0,,,,,,
2012,11,7,22,30,0,,,,,,
2012,11,7,23,0,0,,,,,,
2012,11,7,23,30,0,,,,,,
2012,11,8,0,0,0,,,,,,
2012,11,8,0,30,0,,,,,,
2012,11,8,1,0,0,,,,,,
2012,11,8,1,30,0,,,,,,
2012,11,8,2,0,0,,,,,,
2012,11,8,2,30,0,,,,,,
2012,11,8,3,0,0,,,,,,
2012,11,8,3,30,0,,,,,,
2012,11,8,4,0,0,,,,,,
2012,11,8,4,30,0,,,,,,
2012,11,8,5,0,0,,,,,,
2012,11,8,5,30,0,,,,,,
2012,11,8,6,0,0,,,,,,
2012,11,8,6,30,20.91860686,,,,,,
2012,11,8,7,0,324.3042163,,,,,,
2012,11,8,7,30,710.8243046,,,,,,
2012,11,8,8,0,1177.099356,,,,,,
2012,11,8,8,30,667.0201978,,,,,,
2012,11,8,9,0,797.873441,,,,,,
2012,11,8,9,30,910.0897203,,,,,,
2012,11,8,10,0,1316.900009,,,,,,
2012,11,8,10,30,1126.349176,,,,,,
2012,11,8,11,0,729.7473605,,,,,,
2012,11,8,11,30,414.5215693,,,,,,
2012,11,8,12,0,311.7286309,,,,,,
2012,11,8,12,30,662.7894075,,,,,,
2012,11,8,13,0,569.205074,,,,,,
2012,11,8,13,30,359.2895165,,,,,,
2012,11,8,14,0,25.31012028,,,,,,
2012,11,8,14,30,155.9312805,,,,,,
2012,11,8,15,0,134.484617,,,,,,
2012,11,8,15,30,498.7536449,,,,,,
2012,11,8,16,0,400.2234167,,,,,,
2012,11,8,16,30,70.11120083,,,,,,
2012,11,8,17,0,0,,,,,,
2012,11,8,17,30,0,,,,,,
2012,11,8,18,0,0,,,,,,
2012,11,8,18,30,0,,,,,,
2012,11,8,19,0,0,,,,,,
2012,11,8,19,30,0,,,,,,
2012,11,8,20,0,0,,,,,,
2012,11,8,20,30,0,,,,,,
2012,11,8,21,0,0,,,,,,
2012,11,8,21,30,0,,,,,,
2012,11,8,22,0,0,,,,,,
2012,11,8,22,30,0,,,,,,
2012,11,8,23,0,0,,,,,,
2012,11,8,23,30,0,,,,,,
2012,11,9,0,0,0,,,,,,
2012,11,9,0,30,0,,,,,,
2012,11,9,1,0,0,,,,,,
2012,11,9,1,30,0,,,,,,
2012,11,9,2,0,0,,,,,,
2012,11,9,2,30,0,,,,,,
2012,11,9,3,0,0,,,,,,
2012,11,9,3,30,0,,,,,,
2012,11,9,4,0,0,,,,,,
2012,11,9,4,30,0,,,,,,
2012,11,9,5,0,0,,,,,,
2012,11,9,5,30,0,,,,,,
2012,11,9,6,0,0,,,,,,
2012,11,9,6,30,6.100543596,,,,,,
2012,11,9,7,0,107.7596312,,,,,,
2012,11,9,7,30,592.8604131,,,,,,
2012,11,9,8,0,708.968882,,,,,,
2012,11,9,8,30,128.4392312,,,,,,
2012,11,9,9,0,1029.3295,,,,,,
2012,11,9,9,30,514.3189233,,,,,,
2012,11,9,10,0,799.3104488,,,,,,
2012,11,9,10,30,626.5239013,,,,,,
2012,11,9,11,0,710.7697545,,,,,,
2012,11,9,11,30,700.0746345,,,,,,
2012,11,9,12,0,942.3559479,,,,,,
2012,11,9,12,30,815.8413054,,,,,,
2012,11,9,13,0,1046.302815,,,,,,
2012,11,9,13,30,1439.210194,,,,,,
2012,11,9,14,0,1060.039281,,,,,,
2012,11,9,14,30,961.7009045,,,,,,
2012,11,9,15,0,1361.45148,,,,,,
2012,11,9,15,30,1192.426965,,,,,,
2012,11,9,16,0,689.9269051,,,,,,
2012,11,9,16,30,127.3028118,,,,,,
2012,11,9,17,0,0,,,,,,
2012,11,9,17,30,0,,,,,,
2012,11,9,18,0,0,,,,,,
2012,11,9,18,30,0,,,,,,
2012,11,9,19,0,0,,,,,,
2012,11,9,19,30,0,,,,,,
2012,11,9,20,0,0,,,,,,
2012,11,9,20,30,0,,,,,,
2012,11,9,21,0,0,,,,,,
2012,11,9,21,30,0,,,,,,
2012,11,9,22,0,0,,,,,,
2012,11,9,22,30,0,,,,,,
2012,11,9,23,0,0,,,,,,
2012,11,9,23,30,0,,,,,,
2012,11,10,0,0,0,,,,,,
2012,11,10,0,30,0,,,,,,
2012,11,10,1,0,0,,,,,,
2012,11,10,1,30,0,,,,,,
2012,11,10,2,0,0,,,,,,
2012,11,10,2,30,0,,,,,,
2012,11,10,3,0,0,,,,,,
2012,11,10,3,30,0,,,,,,
2012,11,10,4,0,0,,,,,,
2012,11,10,4,30,0,,,,,,
2012,11,10,5,0,0,,,,,,
2012,11,10,5,30,0,,,,,,
2012,11,10,6,0,0,,,,,,
2012,11,10,6,30,42.15422949,,,,,,
2012,11,10,7,0,300.3646815,,,,,,
2012,11,10,7,30,638.2728638,,,,,,
2012,11,10,8,0,641.0986432,,,,,,
2012,11,10,8,30,1427.098882,,,,,,
2012,11,10,9,0,1463.275717,,,,,,
2012,11,10,9,30,1444.740259,,,,,,
2012,11,10,10,0,1417.566742,,,,,,
2012,11,10,10,30,1393.844896,,,,,,
2012,11,10,11,0,1372.649921,,,,,,
2012,11,10,11,30,1359.546655,,,,,,
