Year,Month,Day,Hour,Minute,Total Wind Output (kW)
2012,7,9,6,0,12156.6
2012,7,9,7,0,9449.71
2012,7,9,8,0,9709.68
2012,7,9,9,0,9867.4
2012,7,9,10,0,7203.08
2012,7,9,11,0,5681.18
2012,7,9,12,0,8186.56
2012,7,9,13,0,18851.2
2012,7,9,14,0,50880.2
2012,7,9,15,0,74637.1
2012,7,9,16,0,68517.4
2012,7,9,17,0,83545.6
2012,7,9,18,0,33484.73
2012,7,9,19,0,26981.5
2012,7,9,20,0,43398.3
2012,7,9,21,0,60234.4
2012,7,9,22,0,67867.3
2012,7,9,23,0,55811.2
2012,7,10,0,0,39277
2012,7,10,1,0,78999.4
2012,7,10,2,0,67287.4
2012,7,10,3,0,70186.2
2012,7,10,4,0,59630
2012,7,10,5,0,47975.6
2012,7,10,6,0,30554.7
2012,7,10,7,0,2660.47
2012,7,10,8,0,197.342
2012,7,10,9,0,1868.77
2012,7,10,10,0,2775.69
2012,7,10,11,0,8866.29
2012,7,10,12,0,39448.4
2012,7,10,13,0,69820.2
2012,7,10,14,0,33011.7
2012,7,10,15,0,49846.1
2012,7,10,16,0,52184.1
2012,7,10,17,0,55175.2
2012,7,10,18,0,32609.4
2012,7,10,19,0,59752.2
2012,7,10,20,0,84844.6
2012,7,10,21,0,108712
2012,7,10,22,0,69517
2012,7,10,23,0,85238
2012,7,11,0,0,80884.3
2012,7,11,1,0,83385.1
2012,7,11,2,0,87690.1
2012,7,11,3,0,15001.42
2012,7,11,4,0,9189.97
2012,7,11,5,0,4268.24
2012,7,11,6,0,65768.1
2012,7,11,7,0,12853.3
2012,7,11,8,0,8683.86
2012,7,11,9,0,0
2012,7,11,10,0,5133.92
2012,7,11,11,0,20736.56
2012,7,11,12,0,15494.14
2012,7,11,13,0,23957.92
2012,7,11,14,0,80328.8
2012,7,11,15,0,38629.8
2012,7,11,16,0,37267.9
2012,7,11,17,0,52407.5
2012,7,11,18,0,80344.6
2012,7,11,19,0,47881.3
2012,7,11,20,0,58705.9
2012,7,11,21,0,45571.3
2012,7,11,22,0,12959.54
2012,7,11,23,0,453.839
2012,7,12,0,0,0
2012,7,12,1,0,59997.2
2012,7,12,2,0,109530
2012,7,12,3,0,161278.5
2012,7,12,4,0,135470.1
2012,7,12,5,0,64708.4
2012,7,12,6,0,35468.9
2012,7,12,7,0,30298.1
2012,7,12,8,0,25886.84
2012,7,12,9,0,37804.8
2012,7,12,10,0,60145
2012,7,12,11,0,52947.9
2012,7,12,12,0,59156.1
2012,7,12,13,0,47719.6
2012,7,12,14,0,21212.76
2012,7,12,15,0,31969.04
2012,7,12,16,0,12947.32
2012,7,12,17,0,1235.363
2012,7,12,18,0,74473
2012,7,12,19,0,7771.19
2012,7,12,20,0,0
2012,7,12,21,0,0
2012,7,12,22,0,5095.96
2012,7,12,23,0,9242.586
2012,7,13,0,0,0
2012,7,13,1,0,421.012
2012,7,13,2,0,0
2012,7,13,3,0,0
2012,7,13,4,0,844.289
2012,7,13,5,0,1153.61
2012,7,13,6,0,7329.79
2012,7,13,7,0,6819.73
2012,7,13,8,0,7312.75
2012,7,13,9,0,13684.19
2012,7,13,10,0,20911.81
2012,7,13,11,0,21500.72
2012,7,13,12,0,6896.42
2012,7,13,13,0,1403.65
2012,7,13,14,0,6245.48
2012,7,13,15,0,95.6456
2012,7,13,16,0,0
2012,7,13,17,0,3782.21
2012,7,13,18,0,0
2012,7,13,19,0,4962.09
2012,7,13,20,0,5431.934
2012,7,13,21,0,0
2012,7,13,22,0,0
2012,7,13,23,0,0
2012,7,14,0,0,0
2012,7,14,1,0,0
2012,7,14,2,0,0
2012,7,14,3,0,0
2012,7,14,4,0,0
2012,7,14,5,0,0
2012,7,14,6,0,3430.518
2012,7,14,7,0,0
2012,7,14,8,0,2282.944
2012,7,14,9,0,8290.09
2012,7,14,10,0,13115.93
2012,7,14,11,0,10602.56
2012,7,14,12,0,5249.528
2012,7,14,13,0,3258.923
2012,7,14,14,0,5158.48
2012,7,14,15,0,8636
2012,7,14,16,0,80008.3
2012,7,14,17,0,110886.2
2012,7,14,18,0,95699.7
2012,7,14,19,0,45423.9
2012,7,14,20,0,18837.36
2012,7,14,21,0,16215.33
2012,7,14,22,0,13917.18
2012,7,14,23,0,20508.68
2012,7,15,0,0,35391.6
2012,7,15,1,0,41838.51
2012,7,15,2,0,35919.73
2012,7,15,3,0,26109.57
2012,7,15,4,0,21466.02
2012,7,15,5,0,28564
2012,7,15,6,0,21940.77
2012,7,15,7,0,12417.93
2012,7,15,8,0,8290.77
2012,7,15,9,0,5254.32
2012,7,15,10,0,9675.43
2012,7,15,11,0,19020.01
2012,7,15,12,0,47501.6
2012,7,15,13,0,88229.5
2012,7,15,14,0,124899.5
2012,7,15,15,0,157122.9
2012,7,15,16,0,161278.5
2012,7,15,17,0,156815.2
2012,7,15,18,0,151311.1
2012,7,15,19,0,149227.3
2012,7,15,20,0,140775.7
2012,7,15,21,0,132288.3
2012,7,15,22,0,151922.9
2012,7,15,23,0,151957.8
2012,7,16,0,0,154702
2012,7,16,1,0,152061.8
2012,7,16,2,0,151162.3
2012,7,16,3,0,148070.6
2012,7,16,4,0,147364.1
2012,7,16,5,0,143984.4
2012,7,16,6,0,139470
2012,7,16,7,0,135913.7
2012,7,16,8,0,136524.4
2012,7,16,9,0,142173.1
2012,7,16,10,0,156547.6
2012,7,16,11,0,161278.5
2012,7,16,12,0,161278.5
2012,7,16,13,0,155620.9
2012,7,16,14,0,159881.8
2012,7,16,15,0,161278.5
2012,7,16,16,0,161278.5
2012,7,16,17,0,161278.5
2012,7,16,18,0,161278.5
2012,7,16,19,0,161278.5
2012,7,16,20,0,161278.5
2012,7,16,21,0,161278.5
2012,7,16,22,0,159796.3
2012,7,16,23,0,161278.5
2012,7,17,0,0,161278.5
2012,7,17,1,0,161278.5
2012,7,17,2,0,161278.5
2012,7,17,3,0,161278.5
2012,7,17,4,0,161278.5
2012,7,17,5,0,161278.5
2012,7,17,6,0,160229
2012,7,17,7,0,158345.3
2012,7,17,8,0,143605.6
2012,7,17,9,0,145045.6
2012,7,17,10,0,122832
2012,7,17,11,0,118258.7
2012,7,17,12,0,137474.7
2012,7,17,13,0,148160.1
2012,7,17,14,0,156914.5
2012,7,17,15,0,161278.5
2012,7,17,16,0,161278.5
2012,7,17,17,0,160852.1
2012,7,17,18,0,145169.7
2012,7,17,19,0,125724.8
2012,7,17,20,0,135310.6
2012,7,17,21,0,130492.7
2012,7,17,22,0,145276
2012,7,17,23,0,141130.3
2012,7,18,0,0,124061.9
2012,7,18,1,0,141967.1
2012,7,18,2,0,126314.4
2012,7,18,3,0,107325.8
2012,7,18,4,0,99185.2
2012,7,18,5,0,53823.2
2012,7,18,6,0,32777.31
2012,7,18,7,0,26684.43
2012,7,18,8,0,33827.62
2012,7,18,9,0,27104.97
2012,7,18,10,0,20766.27
2012,7,18,11,0,17345.79
2012,7,18,12,0,16210.3
2012,7,18,13,0,19747.85
2012,7,18,14,0,19667.11
2012,7,18,15,0,36263.47
2012,7,18,16,0,27462.55
2012,7,18,17,0,8207.38
2012,7,18,18,0,24863.61
2012,7,18,19,0,8475.71
2012,7,18,20,0,4366.05
2012,7,18,21,0,9273.131
2012,7,18,22,0,16680.56
2012,7,18,23,0,17409.71
2012,7,19,0,0,14065.61
2012,7,19,1,0,9468.88
2012,7,19,2,0,11713.42
2012,7,19,3,0,34391.41
2012,7,19,4,0,55236.16
2012,7,19,5,0,44320.43
2012,7,19,6,0,30695.45
2012,7,19,7,0,16599.55
2012,7,19,8,0,23968.42
2012,7,19,9,0,31186.97
2012,7,19,10,0,39262.75
2012,7,19,11,0,34719.8
2012,7,19,12,0,37805
2012,7,19,13,0,37551.8
2012,7,19,14,0,41256.25
2012,7,19,15,0,47412.5
2012,7,19,16,0,75308.7
2012,7,19,17,0,76316.6
2012,7,19,18,0,73325.4
2012,7,19,19,0,16364.33
2012,7,19,20,0,17087.97
2012,7,19,21,0,38573.62
2012,7,19,22,0,23042.73
2012,7,19,23,0,23403.85
2012,7,20,0,0,55400.48
2012,7,20,1,0,58804.7
2012,7,20,2,0,19720.42
2012,7,20,3,0,32819.33
2012,7,20,4,0,27396.26
2012,7,20,5,0,19382.16
2012,7,20,6,0,18253.06
2012,7,20,7,0,8576.755
2012,7,20,8,0,0
2012,7,20,9,0,0
2012,7,20,10,0,0
2012,7,20,11,0,0
2012,7,20,12,0,2829.91
2012,7,20,13,0,5821.47
2012,7,20,14,0,40559.7
2012,7,20,15,0,64358.5
2012,7,20,16,0,97237.9
2012,7,20,17,0,80579.51
2012,7,20,18,0,52062.08
2012,7,20,19,0,11175.65
2012,7,20,20,0,25177.64
2012,7,20,21,0,17463.92
2012,7,20,22,0,10450.09
2012,7,20,23,0,1558.42
2012,7,21,0,0,5882.25
2012,7,21,1,0,4978.08
2012,7,21,2,0,5733.578
2012,7,21,3,0,3346.85
2012,7,21,4,0,0
2012,7,21,5,0,0
2012,7,21,6,0,0
2012,7,21,7,0,0
2012,7,21,8,0,0
2012,7,21,9,0,5599.159
2012,7,21,10,0,16276.3
2012,7,21,11,0,17148.74
2012,7,21,12,0,24552.03
2012,7,21,13,0,25175.39
2012,7,21,14,0,19194.66
2012,7,21,15,0,8792.59
2012,7,21,16,0,11393.9
2012,7,21,17,0,25326.4
2012,7,21,18,0,58337.85
2012,7,21,19,0,3685.649
2012,7,21,20,0,1424.01
2012,7,21,21,0,0
2012,7,21,22,0,0
2012,7,21,23,0,0
2012,7,22,0,0,0
2012,7,22,1,0,0
2012,7,22,2,0,0
2012,7,22,3,0,0
2012,7,22,4,0,0
2012,7,22,5,0,0
2012,7,22,6,0,907.493
2012,7,22,7,0,0
2012,7,22,8,0,815.036
2012,7,22,9,0,16820.98
2012,7,22,10,0,16182.4
2012,7,22,11,0,22479.84
2012,7,22,12,0,14863.79
2012,7,22,13,0,11269.54
2012,7,22,14,0,7190.45
2012,7,22,15,0,5573.83
2012,7,22,16,0,70166.6
2012,7,22,17,0,121344.2
2012,7,22,18,0,77871.4
2012,7,22,19,0,46431.5
2012,7,22,20,0,63754.9
2012,7,22,21,0,65487.9
2012,7,22,22,0,27398.54
2012,7,22,23,0,6169.925
2012,7,23,0,0,5892.92
2012,7,23,1,0,0
2012,7,23,2,0,0
2012,7,23,3,0,0
2012,7,23,4,0,0
2012,7,23,5,0,0
2012,7,23,6,0,0
2012,7,23,7,0,4802.353
2012,7,23,8,0,829.169
2012,7,23,9,0,11.2567
2012,7,23,10,0,4428.214
2012,7,23,11,0,6428.316
2012,7,23,12,0,4910.26
2012,7,23,13,0,4278.27
2012,7,23,14,0,12798.06
2012,7,23,15,0,120026
2012,7,23,16,0,154741.7
2012,7,23,17,0,149601.5
2012,7,23,18,0,101501
2012,7,23,19,0,34450.3
2012,7,23,20,0,43275.4
2012,7,23,21,0,36659.4
2012,7,23,22,0,34025.8
2012,7,23,23,0,41853.4
2012,7,24,0,0,39170.3
2012,7,24,1,0,98542.8
2012,7,24,2,0,103382.7
2012,7,24,3,0,124575.4
2012,7,24,4,0,108157
2012,7,24,5,0,107748.2
2012,7,24,6,0,92800.7
2012,7,24,7,0,73524
2012,7,24,8,0,64814.3
2012,7,24,9,0,78984.7
2012,7,24,10,0,93033.7
2012,7,24,11,0,106701.7
2012,7,24,12,0,127991.8
2012,7,24,13,0,152233.7
2012,7,24,14,0,156897.5
2012,7,24,15,0,160973.6
2012,7,24,16,0,159897.3
2012,7,24,17,0,161278.5
2012,7,24,18,0,151916.9
2012,7,24,19,0,142029.3
2012,7,24,20,0,139845.2
2012,7,24,21,0,143555.6
2012,7,24,22,0,142288.9
2012,7,24,23,0,146329.1
2012,7,25,0,0,149973.3
2012,7,25,1,0,151979.8
2012,7,25,2,0,153259.5
2012,7,25,3,0,153813.5
2012,7,25,4,0,155229.6
2012,7,25,5,0,149721
2012,7,25,6,0,148011.4
2012,7,25,7,0,120569.8
2012,7,25,8,0,96500.9
2012,7,25,9,0,97727
2012,7,25,10,0,99018.5
2012,7,25,11,0,90709.9
2012,7,25,12,0,95668.9
2012,7,25,13,0,108652.2
2012,7,25,14,0,141963.2
2012,7,25,15,0,148064.7
2012,7,25,16,0,153427.1
2012,7,25,17,0,153626.9
2012,7,25,18,0,144347.2
2012,7,25,19,0,135402.2
2012,7,25,20,0,142766.9
2012,7,25,21,0,139349.9
2012,7,25,22,0,138607.2
2012,7,25,23,0,135786.5
2012,7,26,0,0,141458.4
2012,7,26,1,0,149483.3
2012,7,26,2,0,154254.2
2012,7,26,3,0,146338.2
2012,7,26,4,0,137521.1
2012,7,26,5,0,146229.3
2012,7,26,6,0,118771.7
2012,7,26,7,0,66074.1
2012,7,26,8,0,60898.65
2012,7,26,9,0,63902
2012,7,26,10,0,48376.2
2012,7,26,11,0,58912
2012,7,26,12,0,76703.9
2012,7,26,13,0,101732
2012,7,26,14,0,115806.3
2012,7,26,15,0,113306.1
2012,7,26,16,0,130568.8
2012,7,26,17,0,144710.6
2012,7,26,18,0,131206.1
2012,7,26,19,0,61482.2
2012,7,26,20,0,62186.7
2012,7,26,21,0,54461.4
2012,7,26,22,0,48564.2
2012,7,26,23,0,70376.3
2012,7,27,0,0,91522.3
2012,7,27,1,0,85768.5
2012,7,27,2,0,99223.1
2012,7,27,3,0,114584.5
2012,7,27,4,0,101239.3
2012,7,27,5,0,95919.3
2012,7,27,6,0,76634.2
2012,7,27,7,0,72725.1
2012,7,27,8,0,59196.4
2012,7,27,9,0,57864.5
2012,7,27,10,0,52839.19
2012,7,27,11,0,58447.23
2012,7,27,12,0,79521.2
2012,7,27,13,0,105951.7
2012,7,27,14,0,138677.7
2012,7,27,15,0,141868.2
2012,7,27,16,0,147544.2
2012,7,27,17,0,146560.9
2012,7,27,18,0,121357.4
2012,7,27,19,0,108876.9
2012,7,27,20,0,106936.1
2012,7,27,21,0,81909.8
2012,7,27,22,0,72997.2
2012,7,27,23,0,44025.2
2012,7,28,0,0,76950.5
2012,7,28,1,0,50317.5
2012,7,28,2,0,37392
2012,7,28,3,0,29041.2
2012,7,28,4,0,22440.7
2012,7,28,5,0,19514.91
2012,7,28,6,0,16933.86
2012,7,28,7,0,13478.84
2012,7,28,8,0,21604.42
2012,7,28,9,0,25649.93
2012,7,28,10,0,20799.69
2012,7,28,11,0,15859.9
2012,7,28,12,0,34667.8
2012,7,28,13,0,63283.5
2012,7,28,14,0,80702.1
2012,7,28,15,0,96445.2
2012,7,28,16,0,111325.3
2012,7,28,17,0,99780.2
2012,7,28,18,0,84557.5
2012,7,28,19,0,16847.13
2012,7,28,20,0,12461.13
2012,7,28,21,0,15164.87
2012,7,28,22,0,12341.82
2012,7,28,23,0,20081.31
2012,7,29,0,0,20025.53
2012,7,29,1,0,14757.64
2012,7,29,2,0,12065.12
2012,7,29,3,0,10878.38
2012,7,29,4,0,14372.73
2012,7,29,5,0,10236.14
2012,7,29,6,0,6922.15
2012,7,29,7,0,358.093
2012,7,29,8,0,0
2012,7,29,9,0,0
2012,7,29,10,0,5113.951
2012,7,29,11,0,4459.77
2012,7,29,12,0,9352.821
2012,7,29,13,0,7622.63
2012,7,29,14,0,4721.29
2012,7,29,15,0,5606.79
2012,7,29,16,0,60032.3
2012,7,29,17,0,39267.86
2012,7,29,18,0,24058.24
2012,7,29,19,0,31218.31
2012,7,29,20,0,7051.09
2012,7,29,21,0,8108.042
2012,7,29,22,0,3753.41
2012,7,29,23,0,5304.75
2012,7,30,0,0,0
2012,7,30,1,0,0
2012,7,30,2,0,0
2012,7,30,3,0,0
2012,7,30,4,0,0
2012,7,30,5,0,0
2012,7,30,6,0,6888.28
2012,7,30,7,0,7027.27
2012,7,30,8,0,14065.8
2012,7,30,9,0,19153.92
2012,7,30,10,0,19794.76
2012,7,30,11,0,22634.25
2012,7,30,12,0,19471.67
2012,7,30,13,0,14479.24
2012,7,30,14,0,8732.19
2012,7,30,15,0,4825.13
2012,7,30,16,0,9574.81
2012,7,30,17,0,114216.7
2012,7,30,18,0,27544.3
2012,7,30,19,0,15110.36
2012,7,30,20,0,19089.97
2012,7,30,21,0,15633.24
2012,7,30,22,0,19402.24
2012,7,30,23,0,4394.8
2012,7,31,0,0,0
2012,7,31,1,0,0
2012,7,31,2,0,0
2012,7,31,3,0,0
2012,7,31,4,0,0
2012,7,31,5,0,381.581
2012,7,31,6,0,571.478
2012,7,31,7,0,0
2012,7,31,8,0,2444.181
2012,7,31,9,0,3248.008
2012,7,31,10,0,10996.7
2012,7,31,11,0,9903
2012,7,31,12,0,22666.66
2012,7,31,13,0,22910.9
2012,7,31,14,0,18042.35
2012,7,31,15,0,41655.4
2012,7,31,16,0,81637.4
2012,7,31,17,0,109786.9
2012,7,31,18,0,71536.5
2012,7,31,19,0,26789.5
2012,7,31,20,0,23324.8
2012,7,31,21,0,30217
2012,7,31,22,0,24958.71
2012,7,31,23,0,22279.43
2012,8,1,0,0,19631.37
2012,8,1,1,0,20180.66
2012,8,1,2,0,16399.42
2012,8,1,3,0,9190.5
2012,8,1,4,0,4172.04
2012,8,1,5,0,0
2012,8,1,6,0,0
2012,8,1,7,0,0
2012,8,1,8,0,0
2012,8,1,9,0,0
2012,8,1,10,0,86.5713
2012,8,1,11,0,2305.14
2012,8,1,12,0,6000.75
2012,8,1,13,0,48154.87
2012,8,1,14,0,74111.6
2012,8,1,15,0,101247.1
2012,8,1,16,0,125687.7
2012,8,1,17,0,89962
2012,8,1,18,0,43367.7
2012,8,1,19,0,19210
2012,8,1,20,0,19038.7
2012,8,1,21,0,17900.72
2012,8,1,22,0,15857.67
2012,8,1,23,0,32112.2
2012,8,2,0,0,16276.68
2012,8,2,1,0,9381.95
2012,8,2,2,0,20158.94
2012,8,2,3,0,11994.26
2012,8,2,4,0,6850.471
2012,8,2,5,0,4583.6
2012,8,2,6,0,4147.508
2012,8,2,7,0,427.738
2012,8,2,8,0,18.1664
2012,8,2,9,0,0
2012,8,2,10,0,451.276
2012,8,2,11,0,1329.41
2012,8,2,12,0,1925.34
2012,8,2,13,0,10444.75
2012,8,2,14,0,28851.4
2012,8,2,15,0,62056.7
2012,8,2,16,0,74740.9
2012,8,2,17,0,84546
2012,8,2,18,0,69203.9
2012,8,2,19,0,20186.22
2012,8,2,20,0,21060.16
2012,8,2,21,0,23838.4
2012,8,2,22,0,27776.1
2012,8,2,23,0,27577
2012,8,3,0,0,35954.78
2012,8,3,1,0,75184.82
2012,8,3,2,0,75593.79
2012,8,3,3,0,78638.99
2012,8,3,4,0,74924.28
2012,8,3,5,0,63841.77
2012,8,3,6,0,50375.17
2012,8,3,7,0,24523.5
2012,8,3,8,0,23041.31
2012,8,3,9,0,16935
2012,8,3,10,0,11454.84
2012,8,3,11,0,9577.03
2012,8,3,12,0,10806.08
2012,8,3,13,0,18781.42
2012,8,3,14,0,36335.6
2012,8,3,15,0,65153
2012,8,3,16,0,82726.5
2012,8,3,17,0,80275.7
2012,8,3,18,0,62345.5
2012,8,3,19,0,11096.48
2012,8,3,20,0,35150.93
2012,8,3,21,0,41173.54
2012,8,3,22,0,44819
2012,8,3,23,0,33909.17
2012,8,4,0,0,38731.95
2012,8,4,1,0,31436.51
2012,8,4,2,0,20385.01
2012,8,4,3,0,21817.37
2012,8,4,4,0,10749.631
2012,8,4,5,0,4889.33
2012,8,4,6,0,4046.77
2012,8,4,7,0,2809.23
2012,8,4,8,0,0
2012,8,4,9,0,0
2012,8,4,10,0,4003.42
2012,8,4,11,0,3735.98
2012,8,4,12,0,4375.23
2012,8,4,13,0,2004.45
2012,8,4,14,0,13990.95
2012,8,4,15,0,34672.9
2012,8,4,16,0,59133.1
2012,8,4,17,0,41974.7
2012,8,4,18,0,13622.31
2012,8,4,19,0,20965.74
2012,8,4,20,0,28026.39
2012,8,4,21,0,28293.32
2012,8,4,22,0,23324.74
2012,8,4,23,0,26166.56
2012,8,5,0,0,13442.63
2012,8,5,1,0,10243.621
2012,8,5,2,0,5045.7255
2012,8,5,3,0,6494.155
2012,8,5,4,0,3821.4
2012,8,5,5,0,3435.95
2012,8,5,6,0,0
2012,8,5,7,0,0
2012,8,5,8,0,0
2012,8,5,9,0,1673.671
2012,8,5,10,0,10783.62
2012,8,5,11,0,14164.35
2012,8,5,12,0,18785.9
2012,8,5,13,0,9491.025
2012,8,5,14,0,14689.79
2012,8,5,15,0,10708.64
2012,8,5,16,0,12022.6
2012,8,5,17,0,5699.37
2012,8,5,18,0,625.758
2012,8,5,19,0,0
2012,8,5,20,0,0
2012,8,5,21,0,0
2012,8,5,22,0,0
2012,8,5,23,0,0
2012,8,6,0,0,0
2012,8,6,1,0,0
2012,8,6,2,0,0
2012,8,6,3,0,360.637
2012,8,6,4,0,0
2012,8,6,5,0,546.619
2012,8,6,6,0,3949.846
2012,8,6,7,0,1129.49
2012,8,6,8,0,7358.77
2012,8,6,9,0,12019.2
2012,8,6,10,0,11899.89
2012,8,6,11,0,19936.25
2012,8,6,12,0,23823.57
2012,8,6,13,0,19563.71
2012,8,6,14,0,12820.72
2012,8,6,15,0,11851.95
2012,8,6,16,0,5174.28
2012,8,6,17,0,2614.14
2012,8,6,18,0,1984.15
2012,8,6,19,0,1130.98
2012,8,6,20,0,0
2012,8,6,21,0,0
2012,8,6,22,0,0
2012,8,6,23,0,0
2012,8,7,0,0,0
2012,8,7,1,0,0
2012,8,7,2,0,0
2012,8,7,3,0,0
2012,8,7,4,0,0
2012,8,7,5,0,0
2012,8,7,6,0,0
2012,8,7,7,0,0
2012,8,7,8,0,0
2012,8,7,9,0,663.168
2012,8,7,10,0,76.4645
2012,8,7,11,0,6333.126
2012,8,7,12,0,3974.628
2012,8,7,13,0,5983.47
2012,8,7,14,0,5656.45
2012,8,7,15,0,3189.43
2012,8,7,16,0,6234.319
2012,8,7,17,0,12445.96
2012,8,7,18,0,12125.41
2012,8,7,19,0,7438.86
2012,8,7,20,0,0
2012,8,7,21,0,0
2012,8,7,22,0,0
2012,8,7,23,0,0
2012,8,8,0,0,0
2012,8,8,1,0,0
2012,8,8,2,0,0
2012,8,8,3,0,0
2012,8,8,4,0,0
2012,8,8,5,0,0
2012,8,8,6,0,0
2012,8,8,7,0,0
2012,8,8,8,0,0
2012,8,8,9,0,3388.988
2012,8,8,10,0,4563.952
2012,8,8,11,0,6761.24
2012,8,8,12,0,4727.831
2012,8,8,13,0,0
2012,8,8,14,0,4780.49
2012,8,8,15,0,24460.99
2012,8,8,16,0,70273
2012,8,8,17,0,79026
2012,8,8,18,0,29856.03
2012,8,8,19,0,15446.4
2012,8,8,20,0,12671.19
2012,8,8,21,0,24118.73
2012,8,8,22,0,57356.2
2012,8,8,23,0,60521.9
2012,8,9,0,0,52069.9
2012,8,9,1,0,47664
2012,8,9,2,0,36690.78
2012,8,9,3,0,25237.68
2012,8,9,4,0,13065.94
2012,8,9,5,0,4585.1
2012,8,9,6,0,0
2012,8,9,7,0,0
2012,8,9,8,0,0
2012,8,9,9,0,0
2012,8,9,10,0,4068.998
2012,8,9,11,0,15915.15
2012,8,9,12,0,16025.16
2012,8,9,13,0,22531.16
2012,8,9,14,0,21752.37
2012,8,9,15,0,17560.09
2012,8,9,16,0,16112.61
2012,8,9,17,0,19058.85
2012,8,9,18,0,11595.59
2012,8,9,19,0,620.394
2012,8,9,20,0,0
2012,8,9,21,0,955.686
2012,8,9,22,0,0
2012,8,9,23,0,0
2012,8,10,0,0,0
2012,8,10,1,0,0
2012,8,10,2,0,0
2012,8,10,3,0,0
2012,8,10,4,0,0
2012,8,10,5,0,0
2012,8,10,6,0,0
2012,8,10,7,0,0
2012,8,10,8,0,0
2012,8,10,9,0,4493.744
2012,8,10,10,0,12064.12
2012,8,10,11,0,22219.1
2012,8,10,12,0,26376.69
2012,8,10,13,0,32888.43
2012,8,10,14,0,34002.36
2012,8,10,15,0,18554.56
2012,8,10,16,0,10029.26
2012,8,10,17,0,11847.948
2012,8,10,18,0,16988.96
2012,8,10,19,0,0
2012,8,10,20,0,0
2012,8,10,21,0,0
2012,8,10,22,0,0
2012,8,10,23,0,0
2012,8,11,0,0,0
2012,8,11,1,0,0
2012,8,11,2,0,0
2012,8,11,3,0,0
2012,8,11,4,0,884.294
2012,8,11,5,0,0
2012,8,11,6,0,632.525
2012,8,11,7,0,3376.602
2012,8,11,8,0,14304.27
2012,8,11,9,0,18862.78
2012,8,11,10,0,22324.51
2012,8,11,11,0,27136.54
2012,8,11,12,0,18929.7
2012,8,11,13,0,34690.03
2012,8,11,14,0,21494.09
2012,8,11,15,0,16834.56
2012,8,11,16,0,65119.9
2012,8,11,17,0,71565.8
2012,8,11,18,0,26424.54
2012,8,11,19,0,35230
2012,8,11,20,0,25049.3
2012,8,11,21,0,32121.4
2012,8,11,22,0,23355.7
2012,8,11,23,0,53288.4
2012,8,12,0,0,35616.8
2012,8,12,1,0,24522.55
2012,8,12,2,0,9178.92
2012,8,12,3,0,0
2012,8,12,4,0,0
2012,8,12,5,0,0
2012,8,12,6,0,0
2012,8,12,7,0,0
2012,8,12,8,0,0
2012,8,12,9,0,2635.42
2012,8,12,10,0,6094.82
2012,8,12,11,0,11349.77
2012,8,12,12,0,10454.7
2012,8,12,13,0,7451.31
2012,8,12,14,0,14341.3
2012,8,12,15,0,51889.3
2012,8,12,16,0,72267.6
2012,8,12,17,0,118025.4
2012,8,12,18,0,161278.5
2012,8,12,19,0,16127.3
2012,8,12,20,0,15383.53
2012,8,12,21,0,10342.2
2012,8,12,22,0,9033.7
2012,8,12,23,0,10890.13
2012,8,13,0,0,7505.7
2012,8,13,1,0,11514.4
2012,8,13,2,0,13206.08
2012,8,13,3,0,1200.07
2012,8,13,4,0,0
2012,8,13,5,0,3910.333
2012,8,13,6,0,0
2012,8,13,7,0,0
2012,8,13,8,0,0
2012,8,13,9,0,2552.84
2012,8,13,10,0,2470.26
2012,8,13,11,0,136080.8
2012,8,13,12,0,85075.3
2012,8,13,13,0,161278.5
2012,8,13,14,0,76152.8
2012,8,13,15,0,53617.69
2012,8,13,16,0,36592.92
2012,8,13,17,0,47820.3
2012,8,13,18,0,45548.15
2012,8,13,19,0,38427.7
2012,8,13,20,0,41884.89
2012,8,13,21,0,37301.09
2012,8,13,22,0,22471.32
2012,8,13,23,0,11526.36
2012,8,14,0,0,16242.17
2012,8,14,1,0,25610.86
2012,8,14,2,0,28839.32
2012,8,14,3,0,27469.52
2012,8,14,4,0,26585.69
2012,8,14,5,0,25525.8
2012,8,14,6,0,21384.4
2012,8,14,7,0,16378.55
2012,8,14,8,0,14846.72
2012,8,14,9,0,19295.48
2012,8,14,10,0,26997.76
2012,8,14,11,0,30871.93
2012,8,14,12,0,45182.7
2012,8,14,13,0,73027
2012,8,14,14,0,91806.4
2012,8,14,15,0,126820.8
2012,8,14,16,0,143100.5
2012,8,14,17,0,143950.8
2012,8,14,18,0,125981.9
2012,8,14,19,0,100620.9
2012,8,14,20,0,114587.3
2012,8,14,21,0,111421.9
2012,8,14,22,0,101109.3
2012,8,14,23,0,70363.9
2012,8,15,0,0,60496.7
2012,8,15,1,0,43969.34
2012,8,15,2,0,45479.41
2012,8,15,3,0,11547.55
2012,8,15,4,0,10627.77
2012,8,15,5,0,29901.03
2012,8,15,6,0,22864.81
2012,8,15,7,0,9612.66
2012,8,15,8,0,11321.32
2012,8,15,9,0,18329.32
2012,8,15,10,0,24156.17
2012,8,15,11,0,19266.39
2012,8,15,12,0,10252.81
2012,8,15,13,0,12932.63
2012,8,15,14,0,28655.51
2012,8,15,15,0,76431.5
2012,8,15,16,0,106146.8
2012,8,15,17,0,84794.1
2012,8,15,18,0,78250.9
2012,8,15,19,0,21023.21
2012,8,15,20,0,19216.97
2012,8,15,21,0,18106
2012,8,15,22,0,27792.42
