,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,72872,-,-,-,32.85,-117.14,-8,130,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,2012,5,16,10,0,938,133,903,0.6000000000000001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,2012,5,16,10,30,986,136,914,0.6000000000000001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,2012,5,16,11,0,1018,140,916,0.7000000000000001,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,2012,5,16,11,30,1034,141,919,1.1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,2012,5,16,12,0,1032,143,915,1.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,2012,5,16,12,30,1015,142,911,1.9000000000000001,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,2012,5,16,13,0,983,138,908,2.3000000000000003,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,2012,5,16,13,30,934,135,896,2.5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,2012,5,16,14,0,871,133,879,2.7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,2012,5,16,14,30,794,128,858,2.8000000000000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,2012,5,16,15,0,707,122,832,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,2012,5,16,15,30,610,115,797,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,2012,5,16,16,0,503,111,739,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,2012,5,16,16,30,394,100,676,2.8000000000000003,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,2012,5,16,17,0,283,88,584,2.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,2012,5,16,17,30,177,70,460,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,2012,5,16,18,0,81,45,276,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,2012,5,16,18,30,12,11,35,1.4000000000000001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,2012,5,16,19,0,0,0,0,1.4000000000000001,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,2012,5,16,19,30,0,0,0,1.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,2012,5,16,20,0,0,0,0,0.9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,2012,5,16,20,30,0,0,0,0.7000000000000001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,2012,5,16,21,0,0,0,0,0.6000000000000001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,2012,5,16,21,30,0,0,0,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,2012,5,16,22,0,0,0,0,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,2012,5,16,22,30,0,0,0,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,2012,5,16,23,0,0,0,0,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,2012,5,16,23,30,0,0,0,0.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,2012,5,17,0,0,0,0,0,0.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,2012,5,17,0,30,0,0,0,0.30000000000000004,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,2012,5,17,1,0,0,0,0,0.30000000000000004,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,2012,5,17,1,30,0,0,0,0.30000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,2012,5,17,2,0,0,0,0,0.30000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,2012,5,17,2,30,0,0,0,0.30000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,2012,5,17,3,0,0,0,0,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,2012,5,17,3,30,0,0,0,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,2012,5,17,4,0,0,0,0,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,2012,5,17,4,30,0,0,0,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,2012,5,17,5,0,13,12,59,0.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,2012,5,17,5,30,84,42,324,0.4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,2012,5,17,6,0,183,62,517,0.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,2012,5,17,6,30,290,77,634,0.6000000000000001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,2012,5,17,7,0,139,138,1,0.9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,2012,5,17,7,30,252,219,60,1.4000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,2012,5,17,8,0,380,282,158,1.9000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,2012,5,17,8,30,700,131,808,2.3000000000000003,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,2012,5,17,9,0,787,136,837,2.8000000000000003,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,2012,5,17,9,30,863,141,858,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,2012,5,17,10,0,931,130,898,3.4000000000000004,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,2012,5,17,10,30,979,133,908,3.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,2012,5,17,11,0,1013,132,919,3.6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6553,2012,5,17,11,30,1030,133,923,3.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,2012,5,17,12,0,1031,129,929,3.8000000000000003,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,2012,5,17,12,30,1015,128,926,3.8000000000000003,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,2012,5,17,13,0,985,121,927,3.9000000000000004,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,2012,5,17,13,30,937,119,917,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,2012,5,17,14,0,873,119,898,4.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,2012,5,17,14,30,797,115,877,4.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,2012,5,17,15,0,708,111,848,4.4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,2012,5,17,15,30,611,105,814,4.1000000000000005,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562,2012,5,17,16,0,498,114,721,3.9000000000000004,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,2012,5,17,16,30,391,103,659,3.6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,2012,5,17,17,0,178,132,136,3.4000000000000004,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,2012,5,17,17,30,73,73,0,3.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,2012,5,17,18,0,84,44,308,2.9000000000000004,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,2012,5,17,18,30,13,12,60,2.7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,2012,5,17,19,0,0,0,0,2.6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,2012,5,17,19,30,0,0,0,2.7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6570,2012,5,17,20,0,0,0,0,2.8000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,2012,5,17,20,30,0,0,0,2.8000000000000003,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,2012,5,17,21,0,0,0,0,2.8000000000000003,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,2012,5,17,21,30,0,0,0,2.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,2012,5,17,22,0,0,0,0,2.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,2012,5,17,22,30,0,0,0,2.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,2012,5,17,23,0,0,0,0,2.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6577,2012,5,17,23,30,0,0,0,2.8000000000000003,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,2012,5,18,0,0,0,0,0,2.9000000000000004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,2012,5,18,0,30,0,0,0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,2012,5,18,1,0,0,0,0,3.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,2012,5,18,1,30,0,0,0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,2012,5,18,2,0,0,0,0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6583,2012,5,18,2,30,0,0,0,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,2012,5,18,3,0,0,0,0,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6585,2012,5,18,3,30,0,0,0,2.8000000000000003,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,2012,5,18,4,0,0,0,0,2.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,2012,5,18,4,30,0,0,0,2.7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,2012,5,18,5,0,12,11,16,2.8000000000000003,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,2012,5,18,5,30,80,52,212,2.9000000000000004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,2012,5,18,6,0,175,82,396,3.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,2012,5,18,6,30,282,104,525,3.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,2012,5,18,7,0,176,163,29,3.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,2012,5,18,7,30,180,175,9,3.4000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,2012,5,18,8,0,246,231,24,3.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,2012,5,18,8,30,240,230,13,3.6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,2012,5,18,9,0,343,315,35,3.7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,2012,5,18,9,30,564,413,178,3.9000000000000004,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598,2012,5,18,10,0,729,396,373,4.1000000000000005,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,2012,5,18,10,30,990,138,913,4.2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,2012,5,18,11,0,1021,141,917,4.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6601,2012,5,18,11,30,1037,142,920,4.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,2012,5,18,12,0,1035,143,917,4.6000000000000005,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,2012,5,18,12,30,1018,142,914,4.6000000000000005,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,2012,5,18,13,0,985,140,906,4.6000000000000005,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605,2012,5,18,13,30,937,138,895,4.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6606,2012,5,18,14,0,555,414,167,4.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,2012,5,18,14,30,444,366,100,4.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,2012,5,18,15,0,446,330,164,4.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,2012,5,18,15,30,611,120,789,4.2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6610,2012,5,18,16,0,261,223,70,4.2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611,2012,5,18,16,30,391,113,634,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612,2012,5,18,17,0,280,100,532,3.9000000000000004,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,2012,5,18,17,30,175,79,409,3.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6614,2012,5,18,18,0,80,51,219,3.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,2012,5,18,18,30,12,11,25,2.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,2012,5,18,19,0,0,0,0,2.4000000000000004,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,2012,5,18,19,30,0,0,0,2.3000000000000003,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,2012,5,18,20,0,0,0,0,2.3000000000000003,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,2012,5,18,20,30,0,0,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,2012,5,18,21,0,0,0,0,1.9000000000000001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,2012,5,18,21,30,0,0,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,2012,5,18,22,0,0,0,0,2.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,2012,5,18,22,30,0,0,0,1.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,2012,5,18,23,0,0,0,0,1.6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625,2012,5,18,23,30,0,0,0,1.4000000000000001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,2012,5,19,0,0,0,0,0,1.3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,2012,5,19,0,30,0,0,0,1.2000000000000002,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,2012,5,19,1,0,0,0,0,1.2000000000000002,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,2012,5,19,1,30,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,2012,5,19,2,0,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,2012,5,19,2,30,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,2012,5,19,3,0,0,0,0,1.2000000000000002,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633,2012,5,19,3,30,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,2012,5,19,4,0,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,2012,5,19,4,30,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,2012,5,19,5,0,11,10,13,1.2000000000000002,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,2012,5,19,5,30,77,56,159,1.4000000000000001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,2012,5,19,6,0,170,92,329,1.6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,2012,5,19,6,30,273,120,451,1.4000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,2012,5,19,7,0,123,123,0,1.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,2012,5,19,7,30,267,226,78,0.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,2012,5,19,8,0,409,279,207,0.30000000000000004,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,2012,5,19,8,30,687,173,728,0.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,2012,5,19,9,0,777,173,775,0.7000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,2012,5,19,9,30,851,179,799,0.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,2012,5,19,10,0,922,160,852,1.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,2012,5,19,10,30,970,163,864,1.2000000000000002,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,2012,5,19,11,0,1002,165,871,1.4000000000000001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,2012,5,19,11,30,1018,166,874,1.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,2012,5,19,12,0,1018,166,874,1.6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,2012,5,19,12,30,1001,165,871,1.7000000000000002,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,2012,5,19,13,0,977,141,895,1.8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,2012,5,19,13,30,929,139,884,1.9000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6654,2012,5,19,14,0,867,136,868,2.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,2012,5,19,14,30,792,131,847,2.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,2012,5,19,15,0,705,126,819,2.3000000000000003,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,2012,5,19,15,30,608,119,784,2.4000000000000004,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,2012,5,19,16,0,504,113,730,2.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,2012,5,19,16,30,396,102,668,2.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,2012,5,19,17,0,286,89,580,2.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,2012,5,19,17,30,180,71,460,2.3000000000000003,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,2012,5,19,18,0,85,47,283,2.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663,2012,5,19,18,30,15,13,46,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,2012,5,19,19,0,0,0,0,1.9000000000000001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,2012,5,19,19,30,0,0,0,1.7000000000000002,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,2012,5,19,20,0,0,0,0,1.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,2012,5,19,20,30,0,0,0,1.2000000000000002,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,2012,5,19,21,0,0,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,2012,5,19,21,30,0,0,0,0.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,2012,5,19,22,0,0,0,0,0.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,2012,5,19,22,30,0,0,0,0.9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,2012,5,19,23,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,2012,5,19,23,30,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,2012,5,20,0,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,2012,5,20,0,30,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,2012,5,20,1,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,2012,5,20,1,30,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,2012,5,20,2,0,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,2012,5,20,2,30,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,2012,5,20,3,0,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,2012,5,20,3,30,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,2012,5,20,4,0,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,2012,5,20,4,30,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,2012,5,20,5,0,15,13,47,1.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,2012,5,20,5,30,86,47,288,1.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,2012,5,20,6,0,183,70,476,1.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,2012,5,20,6,30,290,87,597,1.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,2012,5,20,7,0,247,183,145,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,2012,5,20,7,30,505,120,719,1.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,2012,5,20,8,0,610,127,772,1.7000000000000002,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,2012,5,20,8,30,706,135,808,1.9000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,2012,5,20,9,0,794,140,838,2.1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,2012,5,20,9,30,869,145,859,2.2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,2012,5,20,10,0,943,124,916,2.3000000000000003,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,2012,5,20,10,30,991,126,926,2.3000000000000003,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,2012,5,20,11,0,1022,129,929,2.3000000000000003,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,2012,5,20,11,30,1038,130,932,2.1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,2012,5,20,12,0,1036,135,924,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,2012,5,20,12,30,1019,134,921,1.9000000000000001,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,2012,5,20,13,0,983,140,902,1.8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,2012,5,20,13,30,934,137,890,1.7000000000000002,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,2012,5,20,14,0,869,139,865,1.7000000000000002,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,2012,5,20,14,30,793,134,844,1.8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,2012,5,20,15,0,704,132,806,1.9000000000000001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,2012,5,20,15,30,607,125,770,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,2012,5,20,16,0,502,119,713,2.2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6707,2012,5,20,16,30,394,107,649,2.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708,2012,5,20,17,0,284,93,558,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709,2012,5,20,17,30,179,74,439,1.7000000000000002,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,2012,5,20,18,0,84,47,265,1.4000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
