BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t133,51.51667267,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.51667267
t134,51.50745626,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.50745626
t135,96.10552794360453,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.49912119
t136,51.507091,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.507091
t137,51.48291645,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.48291645
t138,51.41114932,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.41114932
t139,51.37904267,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.37904267
t140,95.94517280360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.33876605
t141,51.24516812,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.24516812
t142,51.16302768,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.16302768
t143,51.17308804,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.17308804
t144,51.21443615,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.21443615
t145,95.87276709360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-51.26636034
t146,51.20311133,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.20311133
t147,51.11209998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.11209998
t148,51.02681736,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.02681736
t149,50.90058261,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.90058261
t150,95.41248302360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-50.80607627
t151,50.65912995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.65912995
t152,50.58511022,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.58511022
t153,50.40004115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.40004115
t154,50.36347854,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.36347854
t155,94.91396278360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-50.30755603
t156,50.30142944,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.30142944
t157,50.36977643,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.36977643
t158,50.30700268,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.30700268
t159,50.28917746,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.28917746
t160,94.89141983360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-50.28501308
t161,50.25918365,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.25918365
t162,50.19193104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.19193104
t163,50.11278029,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.11278029
t164,50.09160423,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.09160423
t165,94.61073411360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-50.00432736
t166,49.94921955,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.94921955
t167,49.88529037,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.88529037
t168,49.78478541,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.78478541
t169,49.79444844,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.79444844
t170,94.29966893360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-49.69326218
t171,49.57400835,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.57400835
t172,49.44153436,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.44153436
t173,49.33838637,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.33838637
t174,49.19117119,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.19117119
t175,93.78124233360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-49.17483558
t176,49.12285916,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.12285916
t177,49.01888342,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.01888342
t178,48.97043237,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.97043237
t179,48.86023716,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.86023716
t180,93.37010952360453,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-48.76370277
t181,48.73899792,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.73899792
t182,48.73439911,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.73439911
t183,48.75844398,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.75844398
t184,93.34482841360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-48.73842166
t185,93.33761786360452,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-48.73121111
t186,48.69491619,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.69491619
t187,48.73926425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.73926425
t188,48.72144656,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.72144656
t189,48.66749374,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.66749374
t190,93.27855707360453,0.0,-44.606406753604524,0.0,0.0,0.0,0.0,0.0,0.0,-48.67215032
t191,48.71449046,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.71449046
t192,48.77842354,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.77842354
t193,48.8159163,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.8159163
t194,48.99024074,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.99024074
t195,86.67486894975158,0.0,-37.52440528975159,0.0,0.0,0.0,0.0,0.0,0.0,-49.15046366
t196,49.39529565,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.39529565
t197,49.6330161,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.6330161
t198,49.911719039999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.91171904
t199,50.2203877,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.2203877
t200,50.41650739999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.4165074
t201,50.73425256,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.73425256
t202,51.12823396999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.12823397
t203,51.55662624,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.55662624
t204,51.97179835,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.97179835
t205,48.8784658045774,3.5168774054225977,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39534321
t206,52.6801542,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.6801542
t207,53.02225254,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.02225254
t208,53.33174116,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.33174116
t209,53.60180525,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.60180525
t210,52.271364088384445,1.593013821615557,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.86437791
t211,54.20891557,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.20891557
t212,54.61249436,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.61249436
