Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
t6711,0.0,0.0,0.0,0.0,474.92558431444024,0.0,676.9351501375975,0.0,0.0,0.0
t6712,0.0,0.0,0.0,0.0,477.36252435244023,0.0,676.9351501375975,0.0,0.0,0.0
t6713,0.0,0.0,0.0,0.0,479.74342251244025,0.0,717.9730443509136,0.0,0.0,0.0
t6714,0.0,0.0,0.0,0.0,482.0682788004402,0.0,759.0109385642297,0.0,0.0,0.0
t6715,0.0,0.0,0.0,0.0,484.33709321044023,0.0,800.0488327775458,0.0,0.0,0.0
t6716,0.0,0.0,0.0,0.0,486.5498657424402,0.0,841.086726990862,0.0,0.0,0.0
t6717,0.0,0.0,0.0,0.0,488.7065964024402,0.0,841.086726990862,0.0,0.0,0.0
t6718,0.0,0.0,0.0,0.0,490.8072851844402,0.0,882.1246212041781,0.0,0.0,0.0
t6719,0.0,0.0,0.0,0.0,492.8519320884402,0.0,923.1625154174942,0.0,0.0,0.0
t6720,0.0,0.0,0.0,0.0,494.8405371144402,0.0,964.2004096308103,0.0,0.0,0.0
t6721,0.0,0.0,0.0,0.0,496.7731002684402,0.0,1005.2383038441264,0.0,0.0,0.0
t6722,0.0,0.0,0.0,0.0,498.6672600864402,0.0,1005.2383038441264,0.0,0.0,0.0
t6723,0.0,0.0,0.0,0.0,500.5230165624402,0.0,1046.2761980574426,0.0,0.0,0.0
t6724,0.0,0.0,0.0,0.0,502.3403697024402,0.0,1087.3140922707587,0.0,0.0,0.0
t6725,0.0,0.0,0.0,0.0,504.1193195064402,0.0,1128.3519864840748,0.0,0.0,0.0
t6726,0.0,0.0,0.0,0.0,505.8598659744402,0.0,1169.389880697391,0.0,0.0,0.0
t6727,0.0,0.0,0.0,0.0,507.5620091064402,0.0,1169.389880697391,0.0,0.0,0.0
t6728,0.0,0.0,0.0,0.0,509.2257489024402,0.0,1210.427774910707,0.0,0.0,0.0
t6729,0.0,0.0,0.0,0.0,510.85108536244024,0.0,1251.4656691240232,0.0,0.0,0.0
t6730,0.0,0.0,0.0,0.0,512.4380184864402,0.0,1292.5035633373393,0.0,0.0,0.0
t6731,0.0,0.0,0.0,0.0,513.9865482744402,0.0,1292.5035633373393,0.0,0.0,0.0
t6732,0.0,0.0,0.0,0.0,515.4966747264402,0.0,1292.5035633373393,0.0,0.0,0.0
t6733,0.0,0.0,0.0,0.0,516.9683978364402,0.0,1333.5414575506554,0.0,0.0,0.0
t6734,0.0,0.0,0.0,0.0,518.4339791064402,0.0,1374.5793517639715,0.0,0.0,0.0
t6735,0.0,0.0,0.0,0.0,519.8934185304403,0.0,1415.6172459772877,0.0,0.0,0.0
t6736,0.0,0.0,0.0,0.0,521.3467161144403,0.0,1456.6551401906038,0.0,0.0,0.0
t6737,0.0,0.0,0.0,0.0,522.7938718584403,0.0,1497.69303440392,0.0,0.0,0.0
t6738,0.0,0.0,0.0,0.0,524.2348857564403,0.0,1538.730928617236,0.0,0.0,0.0
t6739,0.0,0.0,0.0,0.0,525.6697578084403,0.0,1579.7688228305522,0.0,0.0,0.0
t6740,0.0,0.0,0.0,0.0,527.0984880204403,0.0,1620.8067170438683,0.0,0.0,0.0
t6741,0.0,0.0,0.0,0.0,528.5210763864403,0.0,1620.8067170438683,0.0,0.0,0.0
t6742,0.0,0.0,0.0,0.0,529.9375229124403,0.0,1620.8067170438683,0.0,0.0,0.0
t6743,0.0,0.0,0.0,0.0,531.3478275924402,0.0,1620.8067170438683,0.0,0.0,0.0
t6744,0.0,0.0,0.0,0.0,532.7519904324403,0.0,1661.8446112571844,0.0,0.0,0.0
t6745,0.0,0.0,0.0,0.0,534.1500114264403,0.0,1702.8825054705005,0.0,0.0,0.0
t6746,0.0,0.0,0.0,0.0,535.5512948124403,0.0,1743.9203996838166,0.0,0.0,0.0
t6747,0.0,0.0,0.0,0.0,536.9558405904404,0.0,1784.9582938971328,0.0,0.0,0.0
t6748,0.0,0.0,0.0,0.0,538.3636487664404,0.0,1825.9961881104489,0.0,0.0,0.0
t6749,0.0,0.0,0.0,0.0,539.7747193344404,0.0,1867.034082323765,0.0,0.0,0.0
t6750,0.0,0.0,0.0,0.0,541.1890522944404,0.0,1908.0706905803727,0.0,0.0,0.0
t6751,0.0,0.0,0.0,0.0,542.6066476464405,0.0,1908.0706905803727,0.0,0.0,0.0
t6752,0.0,0.0,0.0,0.0,544.0275053904405,0.0,1948.652089226995,0.0,0.0,0.0
t6753,0.0,0.0,0.0,0.0,545.4516255264406,0.0,1988.8703561422856,0.0,0.0,0.0
t6754,0.0,0.0,0.0,0.0,546.8790080604406,0.0,2028.7037985705324,0.0,0.0,0.0
t6755,0.0,0.0,0.0,0.0,548.3096529864406,0.0,2068.2777152091276,0.0,0.0,0.0
t6756,0.0,0.0,0.0,0.0,549.7435603044406,0.0,2068.2777152091276,0.0,0.0,0.0
t6757,0.0,0.0,0.0,0.0,551.1807300144407,0.0,2068.2777152091276,0.0,0.0,0.0
t6758,0.0,0.0,0.0,0.0,552.6268828524406,0.0,2106.5478865604277,0.0,0.0,0.0
t6759,0.0,0.0,0.0,0.0,554.0820188124407,0.0,2144.479052017931,0.0,0.0,0.0
t6760,0.0,0.0,0.0,0.0,555.5461378944407,0.0,2181.9344813822354,0.0,0.0,0.0
t6761,0.0,0.0,0.0,0.0,557.0192400984407,0.0,2219.041183218992,0.0,0.0,0.0
t6762,0.0,0.0,0.0,0.0,558.5013254244407,0.0,2255.894474211368,0.0,0.0,0.0
t6763,0.0,0.0,0.0,0.0,559.9923938724406,0.0,2292.418100991656,0.0,0.0,0.0
t6764,0.0,0.0,0.0,0.0,561.4924454424406,0.0,2328.525452382193,0.0,0.0,0.0
t6765,0.0,0.0,0.0,0.0,563.0014801344406,0.0,2364.1849752215558,0.0,0.0,0.0
t6766,0.0,0.0,0.0,0.0,564.5194979544406,0.0,2364.1849752215558,0.0,0.0,0.0
t6767,0.0,0.0,0.0,0.0,566.0464988904406,0.0,2399.0739426093523,0.0,0.0,0.0
t6768,0.0,0.0,0.0,0.0,567.5824829544406,0.0,2399.0739426093523,0.0,0.0,0.0
t6769,0.0,0.0,0.0,0.0,569.1274501404406,0.0,2433.4627318862417,0.0,0.0,0.0
t6770,0.0,0.0,0.0,0.0,570.7063870884406,0.0,2467.6255034733567,0.0,0.0,0.0
t6771,0.0,0.0,0.0,0.0,572.3192938044406,0.0,2501.70227430326,0.0,0.0,0.0
t6772,0.0,0.0,0.0,0.0,573.9661702824405,0.0,2535.637169097478,0.0,0.0,0.0
t6773,0.0,0.0,0.0,0.0,575.6470165284405,0.0,2569.3608130818952,0.0,0.0,0.0
t6774,0.0,0.0,0.0,0.0,577.3618325364405,0.0,2603.0336013160377,0.0,0.0,0.0
t6775,0.0,0.0,0.0,0.0,579.1106183124405,0.0,2636.6575058515828,0.0,0.0,0.0
t6776,0.0,0.0,0.0,0.0,580.8933738564405,0.0,2669.7446465020257,0.0,0.0,0.0
t6777,0.0,0.0,0.0,0.0,582.7100991624404,0.0,2669.7446465020257,0.0,0.0,0.0
t6778,0.0,0.0,0.0,0.0,584.5607942304405,0.0,2702.2348429969306,0.0,0.0,0.0
t6779,0.0,0.0,0.0,0.0,586.4454590664404,0.0,2734.292336839922,0.0,0.0,0.0
t6780,0.0,0.0,0.0,0.0,588.3640936644405,0.0,2766.03216547787,0.0,0.0,0.0
t6781,0.0,0.0,0.0,0.0,590.3166980304404,0.0,2797.4326360890404,0.0,0.0,0.0
t6782,0.0,0.0,0.0,0.0,592.3170550404404,0.0,2797.4326360890404,0.0,0.0,0.0
t6783,0.0,0.0,0.0,0.0,594.3651646944404,0.0,2828.250969601985,0.0,0.0,0.0
t6784,0.0,0.0,0.0,0.0,596.4610269924405,0.0,2858.8571173751193,0.0,0.0,0.0
t6785,0.0,0.0,0.0,0.0,598.6046419344405,0.0,2889.205187683637,0.0,0.0,0.0
t6786,0.0,0.0,0.0,0.0,600.7960095204404,0.0,2919.1886887011533,0.0,0.0,0.0
t6787,0.0,0.0,0.0,0.0,603.0351297504404,0.0,2919.1886887011533,0.0,0.0,0.0
t6788,0.0,0.0,0.0,0.0,605.3220026244404,0.0,2947.865430074521,0.0,0.0,0.0
t6789,0.0,0.0,0.0,0.0,607.6566281424405,0.0,2975.6887242170765,0.0,0.0,0.0
t6790,0.0,0.0,0.0,0.0,610.0390063044405,0.0,3002.450846391585,0.0,0.0,0.0
t6791,0.0,0.0,0.0,0.0,612.4691371104404,0.0,3028.3095952894982,0.0,0.0,0.0
t6792,0.0,0.0,0.0,0.0,614.9470205604405,0.0,3028.3095952894982,0.0,0.0,0.0
t6793,0.0,0.0,0.0,0.0,617.4726566544405,0.0,3052.286658996884,0.0,0.0,0.0
t6794,0.0,0.0,0.0,0.0,620.0534242044405,0.0,3075.860855083353,0.0,0.0,0.0
t6795,0.0,0.0,0.0,0.0,622.6893232104405,0.0,3099.1616828106517,0.0,0.0,0.0
t6796,0.0,0.0,0.0,0.0,625.3803536784405,0.0,3099.1616828106517,0.0,0.0,0.0
t6797,0.0,0.0,0.0,0.0,628.1265156024406,0.0,3099.1616828106517,0.0,0.0,0.0
t6798,0.0,0.0,0.0,0.0,630.9278089824405,0.0,3121.166002211452,0.0,0.0,0.0
t6799,0.0,0.0,0.0,0.0,633.7842338184405,0.0,3142.706081334981,0.0,0.0,0.0
t6800,0.0,0.0,0.0,0.0,636.6957901164405,0.0,3164.1984753202883,0.0,0.0,0.0
t6801,0.0,0.0,0.0,0.0,639.6624778704405,0.0,3185.6076869165518,0.0,0.0,0.0
t6802,0.0,0.0,0.0,0.0,642.6842970864406,0.0,3185.6076869165518,0.0,0.0,0.0
t6803,0.0,0.0,0.0,0.0,645.7612477524406,0.0,3206.875254435615,0.0,0.0,0.0
t6804,0.0,0.0,0.0,0.0,648.8933298804405,0.0,3228.078444056251,0.0,0.0,0.0
t6805,0.0,0.0,0.0,0.0,652.0805434644406,0.0,3249.1633525186576,0.0,0.0,0.0
t6806,0.0,0.0,0.0,0.0,655.3263095484406,0.0,3269.897002956272,0.0,0.0,0.0
t6807,0.0,0.0,0.0,0.0,658.6306281264406,0.0,3269.897002956272,0.0,0.0,0.0
t6808,0.0,0.0,0.0,0.0,661.9934992044406,0.0,3289.9215637167877,0.0,0.0,0.0
t6809,0.0,0.0,0.0,0.0,665.4149227764406,0.0,3309.8284864969655,0.0,0.0,0.0
t6810,0.0,0.0,0.0,0.0,668.8948988484406,0.0,3329.6052815485236,0.0,0.0,0.0
t6811,0.0,0.0,0.0,0.0,672.4334274144405,0.0,3349.2190810181555,0.0,0.0,0.0
t6812,0.0,0.0,0.0,0.0,676.0305084804405,0.0,3349.2190810181555,0.0,0.0,0.0
t6813,0.0,0.0,0.0,0.0,679.6861420404405,0.0,3366.699554358123,0.0,0.0,0.0
t6814,0.0,0.0,0.0,0.0,683.4003281004404,0.0,3383.15872223326,0.0,0.0,0.0
t6815,0.0,0.0,0.0,0.0,687.1730666544404,0.0,3398.598609129286,0.0,0.0,0.0
t6816,0.0,0.0,0.0,0.0,691.0043577084404,0.0,3398.598609129286,0.0,0.0,0.0
t6817,0.0,0.0,0.0,0.0,694.8942012564404,0.0,3412.4719161136104,0.0,0.0,0.0
t6818,0.0,0.0,0.0,0.0,698.8513844604404,0.0,3425.9468745255217,0.0,0.0,0.0
t6819,0.0,0.0,0.0,0.0,702.8759073204404,0.0,3439.0136240156007,0.0,0.0,0.0
t6820,0.0,0.0,0.0,0.0,706.9677698304405,0.0,3451.7668239826694,0.0,0.0,0.0
t6821,0.0,0.0,0.0,0.0,711.1269719964405,0.0,3451.7668239826694,0.0,0.0,0.0
t6822,0.0,0.0,0.0,0.0,715.3535138184404,0.0,3451.7668239826694,0.0,0.0,0.0
t6823,0.0,0.0,0.0,0.0,719.6473952904404,0.0,3463.220521164746,0.0,0.0,0.0
t6824,0.0,0.0,0.0,0.0,724.0086164124403,0.0,3474.659441045134,0.0,0.0,0.0
t6825,0.0,0.0,0.0,0.0,728.4371771904404,0.0,3486.0073302262913,0.0,0.0,0.0
t6826,0.0,0.0,0.0,0.0,732.9330776184404,0.0,3486.0073302262913,0.0,0.0,0.0
t6827,0.0,0.0,0.0,0.0,737.4963177024404,0.0,3486.0073302262913,0.0,0.0,0.0
t6828,0.0,0.0,0.0,0.0,742.1268974424404,0.0,3497.845581106309,0.0,0.0,0.0
t6829,0.0,0.0,0.0,0.0,746.8248168324404,0.0,3510.0415785618757,0.0,0.0,0.0
t6830,0.0,0.0,0.0,0.0,751.5996983484405,0.0,3521.6069225710844,0.0,0.0,0.0
t6831,0.0,0.0,0.0,0.0,756.4515419904404,0.0,3521.6069225710844,0.0,0.0,0.0
t6832,0.0,0.0,0.0,0.0,761.3803477644404,0.0,3531.981954181328,0.0,0.0,0.0
t6833,0.0,0.0,0.0,0.0,766.3861156584404,0.0,3541.8543386349124,0.0,0.0,0.0
t6834,0.0,0.0,0.0,0.0,771.4688456784404,0.0,3551.3141338662645,0.0,0.0,0.0
t6835,0.0,0.0,0.0,0.0,776.6285378244404,0.0,3560.2094904467417,0.0,0.0,0.0
t6836,0.0,0.0,0.0,0.0,781.8651920964404,0.0,3560.2094904467417,0.0,0.0,0.0
t6837,0.0,0.0,0.0,0.0,787.1788085004404,0.0,3560.2094904467417,0.0,0.0,0.0
t6838,0.0,0.0,0.0,0.0,792.5693870304403,0.0,3565.365299650373,0.0,0.0,0.0
t6839,0.0,0.0,0.0,0.0,798.0369276804404,0.0,3565.365299650373,0.0,0.0,0.0
t6840,0.0,0.0,0.0,0.0,803.5814304624404,0.0,3565.365299650373,0.0,0.0,0.0
t6841,0.0,0.0,0.0,0.0,809.2028953704404,0.0,3567.5791989961067,0.0,0.0,0.0
t6842,0.0,0.0,0.0,0.0,814.8559048644404,0.0,3567.5791989961067,0.0,0.0,0.0
t6843,0.0,0.0,0.0,0.0,820.5404589564404,0.0,3567.5791989961067,0.0,0.0,0.0
t6844,0.0,0.0,0.0,0.0,826.2565576344404,0.0,3567.4435004772545,0.0,0.0,0.0
t6845,0.0,0.0,0.0,0.0,832.0042009044404,0.0,3566.5557615049047,0.0,0.0,0.0
t6846,0.0,0.0,0.0,0.0,836.2833887664403,0.0,3558.408029519766,0.0,0.0,0.0
t6847,0.0,0.0,0.0,0.0,836.0941212204403,0.0,3537.550289930159,0.0,0.0,0.0
t6848,0.0,0.0,0.0,0.0,835.9363982664404,0.0,3513.6077053336953,0.0,0.0,0.0
t6849,0.0,0.0,0.0,0.0,840.3102199044404,0.0,3481.6889708713406,0.0,0.0,0.0
t6850,0.0,0.0,0.0,0.0,840.2155861344404,0.0,3451.4272504673468,0.0,0.0,0.0
t6851,0.0,0.0,0.0,0.0,840.1524969504404,0.0,3417.8819270995605,0.0,0.0,0.0
t6852,0.0,0.0,0.0,0.0,840.1209523584404,0.0,3381.243160887961,0.0,0.0,0.0
t6853,0.0,0.0,0.0,0.0,840.1209523584404,0.0,3341.427606843079,0.0,0.0,0.0
t6854,0.0,0.0,0.0,0.0,840.1209523584404,0.0,3301.7765235895513,0.0,0.0,0.0
t6855,0.0,0.0,0.0,0.0,844.6209523584404,0.0,3257.383278975129,0.0,0.0,0.0
t6856,0.0,0.0,0.0,0.0,844.6209523584404,0.0,3218.0826918151047,0.0,0.0,0.0
t6857,0.0,0.0,0.0,0.0,844.6209523584404,0.0,3179.1732362941852,0.0,0.0,0.0
t6858,0.0,0.0,0.0,0.0,844.6209523584404,0.0,3140.624257021142,0.0,0.0,0.0
t6859,0.0,0.0,0.0,0.0,849.1209523584404,0.0,3097.487449615465,0.0,0.0,0.0
t6860,0.0,0.0,0.0,0.0,853.6209523584404,0.0,3054.643437946719,0.0,0.0,0.0
t6861,0.0,0.0,0.0,0.0,853.6209523584404,0.0,3017.0419633410665,0.0,0.0,0.0
t6862,0.0,0.0,0.0,0.0,853.6209523584404,0.0,2979.845630037563,0.0,0.0,0.0
t6863,0.0,0.0,0.0,0.0,853.6209523584404,0.0,2942.9825894275873,0.0,0.0,0.0
t6864,0.0,0.0,0.0,0.0,858.1209523584404,0.0,2901.5297063154126,0.0,0.0,0.0
t6865,0.0,0.0,0.0,0.0,862.6209523584404,0.0,2860.415167429375,0.0,0.0,0.0
t6866,0.0,0.0,0.0,0.0,862.6143818244403,0.0,2824.37526363777,0.0,0.0,0.0
t6867,0.0,0.0,0.0,0.0,862.6012407504403,0.0,2788.335236864436,0.0,0.0,0.0
t6868,0.0,0.0,0.0,0.0,862.5815291424403,0.0,2752.258204859448,0.0,0.0,0.0
t6869,0.0,0.0,0.0,0.0,862.5552470004403,0.0,2716.1597204270793,0.0,0.0,0.0
t6870,0.0,0.0,0.0,0.0,862.5223943244404,0.0,2679.9818256869694,0.0,0.0,0.0
t6871,0.0,0.0,0.0,0.0,862.4829711144404,0.0,2643.656982823826,0.0,0.0,0.0
t6872,0.0,0.0,0.0,0.0,866.9369773644404,0.0,2602.3902154681596,0.0,0.0,0.0
t6873,0.0,0.0,0.0,0.0,866.8844130804404,0.0,2566.2438632504045,0.0,0.0,0.0
t6874,0.0,0.0,0.0,0.0,866.8252782624404,0.0,2530.474151083529,0.0,0.0,0.0
t6875,0.0,0.0,0.0,0.0,871.2595729104404,0.0,2490.271089348043,0.0,0.0,0.0
t6876,0.0,0.0,0.0,0.0,871.1872970184404,0.0,2455.35358083735,0.0,0.0,0.0
t6877,0.0,0.0,0.0,0.0,871.1084505924404,0.0,2420.963959845003,0.0,0.0,0.0
t6878,0.0,0.0,0.0,0.0,870.9756553524404,0.0,2387.208935617814,0.0,0.0,0.0
t6879,0.0,0.0,0.0,0.0,870.7889112924404,0.0,2354.0760543731744,0.0,0.0,0.0
t6880,0.0,0.0,0.0,0.0,875.0482184184403,0.0,2316.4848101436182,0.0,0.0,0.0
t6881,0.0,0.0,0.0,0.0,874.7535767244403,0.0,2284.301941603133,0.0,0.0,0.0
t6882,0.0,0.0,0.0,0.0,874.4049862104404,0.0,2252.5915982408496,0.0,0.0,0.0
t6883,0.0,0.0,0.0,0.0,874.0024468884403,0.0,2221.3494690458233,0.0,0.0,0.0
t6884,0.0,0.0,0.0,0.0,878.0459587464403,0.0,2185.636983615955,0.0,0.0,0.0
t6885,0.0,0.0,0.0,0.0,882.0355217904403,0.0,2150.2879673860275,0.0,0.0,0.0
t6886,0.0,0.0,0.0,0.0,881.4711360144403,0.0,2120.197556606041,0.0,0.0,0.0
t6887,0.0,0.0,0.0,0.0,880.8528014244403,0.0,2090.5009286890386,0.0,0.0,0.0
t6888,0.0,0.0,0.0,0.0,880.1805180144403,0.0,2061.2067054284234,0.0,0.0,0.0
t6889,0.0,0.0,0.0,0.0,879.4542857844402,0.0,2032.434155704706,0.0,0.0,0.0
t6890,0.0,0.0,0.0,0.0,883.1293695924402,0.0,1999.8441832440608,0.0,0.0,0.0
t6891,0.0,0.0,0.0,0.0,882.2057694264402,0.0,1972.9684052529349,0.0,0.0,0.0
t6892,0.0,0.0,0.0,0.0,881.1834852984401,0.0,1946.9490468183596,0.0,0.0,0.0
t6893,0.0,0.0,0.0,0.0,880.0625172024402,0.0,1921.8547179076515,0.0,0.0,0.0
t6894,0.0,0.0,0.0,0.0,878.8428651384402,0.0,1897.639435433929,0.0,0.0,0.0
t6895,0.0,0.0,0.0,0.0,882.0245291064401,0.0,1869.4224327666823,0.0,0.0,0.0
t6896,0.0,0.0,0.0,0.0,880.6075091064401,0.0,1846.9409466016384,0.0,0.0,0.0
t6897,0.0,0.0,0.0,0.0,879.0918051384401,0.0,1825.3304960365485,0.0,0.0,0.0
t6898,0.0,0.0,0.0,0.0,877.4774172024402,0.0,1804.5915601040963,0.0,0.0,0.0
t6899,0.0,0.0,0.0,0.0,875.7643452984402,0.0,1784.7764009129023,0.0,0.0,0.0
t6900,0.0,0.0,0.0,0.0,873.9525894264401,0.0,1765.828976528259,0.0,0.0,0.0
t6901,0.0,0.0,0.0,0.0,872.0421495864401,0.0,1747.9902194935698,0.0,0.0,0.0
t6902,0.0,0.0,0.0,0.0,874.5695152824401,0.0,1725.112804576601,0.0,0.0,0.0
t6903,0.0,0.0,0.0,0.0,872.5346865144401,0.0,1706.9017438751791,0.0,0.0,0.0
t6904,0.0,0.0,0.0,0.0,870.4376632824401,0.0,1688.5112372153906,0.0,0.0,0.0
t6905,0.0,0.0,0.0,0.0,868.2784455864401,0.0,1669.8783773254966,0.0,0.0,0.0
t6906,0.0,0.0,0.0,0.0,866.0570334264401,0.0,1650.9188617381055,0.0,0.0,0.0
t6907,0.0,0.0,0.0,0.0,863.77342679644,0.0,1631.7802197575656,0.0,0.0,0.0
t6908,0.0,0.0,0.0,0.0,861.4276257024401,0.0,1612.389917622932,0.0,0.0,0.0
t6909,0.0,0.0,0.0,0.0,863.51963014444,0.0,1587.8595249647144,0.0,0.0,0.0
t6910,0.0,0.0,0.0,0.0,861.04944012244,0.0,1567.8768102285653,0.0,0.0,0.0
t6911,0.0,0.0,0.0,0.0,858.5170556364401,0.0,1547.6409984253542,0.0,0.0,0.0
t6912,0.0,0.0,0.0,0.0,855.9224766864401,0.0,1527.2785432398634,0.0,0.0,0.0
t6913,0.0,0.0,0.0,0.0,853.2469716924401,0.0,1506.6151534981802,0.0,0.0,0.0
t6914,0.0,0.0,0.0,0.0,855.0205500624401,0.0,1481.0219807846513,0.0,0.0,0.0
t6915,0.0,0.0,0.0,0.0,852.24321179644,0.0,1460.3209110339842,0.0,0.0,0.0
t6916,0.0,0.0,0.0,0.0,853.9149568884401,0.0,1434.7135288875584,0.0,0.0,0.0
t6917,0.0,0.0,0.0,0.0,851.0357853444401,0.0,1413.9842620084173,0.0,0.0,0.0
t6918,0.0,0.0,0.0,0.0,848.1056971644401,0.0,1393.174268222573,0.0,0.0,0.0
t6919,0.0,0.0,0.0,0.0,845.1246923484401,0.0,1372.3036652366218,0.0,0.0,0.0
t6920,0.0,0.0,0.0,0.0,842.0927708904401,0.0,1351.3849048223033,0.0,0.0,0.0
t6921,0.0,0.0,0.0,0.0,843.5099327964401,0.0,1325.4840523599769,0.0,0.0,0.0
t6922,0.0,0.0,0.0,0.0,840.3761780664402,0.0,1304.3865905562398,0.0,0.0,0.0
t6923,0.0,0.0,0.0,0.0,837.1915066944401,0.0,1283.135631900222,0.0,0.0,0.0
t6924,0.0,0.0,0.0,0.0,838.4559186864401,0.0,1256.9241744679357,0.0,0.0,0.0
t6925,0.0,0.0,0.0,0.0,835.16941404244,0.0,1235.5396169116298,0.0,0.0,0.0
t6926,0.0,0.0,0.0,0.0,831.85225262044,0.0,1214.6800981088718,0.0,0.0,0.0
t6927,0.0,0.0,0.0,0.0,828.50443441444,0.0,1194.3623826791518,0.0,0.0,0.0
t6928,0.0,0.0,0.0,0.0,825.1259594304399,0.0,1174.5735379486318,0.0,0.0,0.0
t6929,0.0,0.0,0.0,0.0,826.21682766244,0.0,1150.3640827107902,0.0,0.0,0.0
t6930,0.0,0.0,0.0,0.0,822.7770391164399,0.0,1131.5151886285953,0.0,0.0,0.0
t6931,0.0,0.0,0.0,0.0,823.8065937924399,0.0,1108.271070582557,0.0,0.0,0.0
t6932,0.0,0.0,0.0,0.0,820.3054916844399,0.0,1090.398225909632,0.0,0.0,0.0
t6933,0.0,0.0,0.0,0.0,816.7737327984398,0.0,1073.0091821097449,0.0,0.0,0.0
t6934,0.0,0.0,0.0,0.0,813.2113171284399,0.0,1056.1460904873186,0.0,0.0,0.0
t6935,0.0,0.0,0.0,0.0,809.6182446804398,0.0,1039.8092437923533,0.0,0.0,0.0
t6936,0.0,0.0,0.0,0.0,810.4945154484399,0.0,1018.9971696226,0.0,0.0,0.0
t6937,0.0,0.0,0.0,0.0,806.8401294384398,0.0,1003.5058884890034,0.0,0.0,0.0
t6938,0.0,0.0,0.0,0.0,803.1713196504398,0.0,987.7552911315514,0.0,0.0,0.0
t6939,0.0,0.0,0.0,0.0,803.9880860904399,0.0,966.9853168219834,0.0,0.0,0.0
t6940,0.0,0.0,0.0,0.0,800.2904287524399,0.0,950.9086414515285,0.0,0.0,0.0
t6941,0.0,0.0,0.0,0.0,796.5783476364398,0.0,934.6374827267837,0.0,0.0,0.0
t6942,0.0,0.0,0.0,0.0,792.8518427484398,0.0,918.1775885607922,0.0,0.0,0.0
t6943,0.0,0.0,0.0,0.0,789.1109140824399,0.0,901.4575892252933,0.0,0.0,0.0
t6944,0.0,0.0,0.0,0.0,789.8555616384399,0.0,879.6589238071684,0.0,0.0,0.0
t6945,0.0,0.0,0.0,0.0,786.0857854224399,0.0,862.5091170782318,0.0,0.0,0.0
t6946,0.0,0.0,0.0,0.0,782.3015854284399,0.0,845.1858394189182,0.0,0.0,0.0
t6947,0.0,0.0,0.0,0.0,778.5029616564399,0.0,827.5848965248048,0.0,0.0,0.0
t6948,0.0,0.0,0.0,0.0,774.6899141064399,0.0,809.7498766568361,0.0,0.0,0.0
t6949,0.0,0.0,0.0,0.0,770.86244278444,0.0,791.6525193258817,0.0,0.0,0.0
t6950,0.0,0.0,0.0,0.0,767.03014520044,0.0,773.3323798530839,0.0,0.0,0.0
t6951,0.0,0.0,0.0,0.0,767.69302136044,0.0,749.9791034232254,0.0,0.0,0.0
t6952,0.0,0.0,0.0,0.0,763.8510712584399,0.0,731.358534014567,0.0,0.0,0.0
t6953,0.0,0.0,0.0,0.0,760.0042948944399,0.0,712.6223123445,0.0,0.0,0.0
t6954,0.0,0.0,0.0,0.0,760.6526922744399,0.0,688.916495369546,0.0,0.0,0.0
t6955,0.0,0.0,0.0,0.0,756.7962633924399,0.0,669.9053809266618,0.0,0.0,0.0
t6956,0.0,0.0,0.0,0.0,752.9350082484399,0.0,650.6658924070764,0.0,0.0,0.0
t6957,0.0,0.0,0.0,0.0,749.0689268424399,0.0,631.3129877891259,0.0,0.0,0.0
t6958,0.0,0.0,0.0,0.0,745.1980191804398,0.0,611.8131376597669,0.0,0.0,0.0
t6959,0.0,0.0,0.0,0.0,745.8222852564398,0.0,587.2430703994339,0.0,0.0,0.0
t6960,0.0,0.0,0.0,0.0,741.9417250704398,0.0,567.3025291820402,0.0,0.0,0.0
t6961,0.0,0.0,0.0,0.0,742.5563386284398,0.0,542.2376447901944,0.0,0.0,0.0
t6962,0.0,0.0,0.0,0.0,738.6822285684398,0.0,521.9203418961321,0.0,0.0,0.0
t6963,0.0,0.0,0.0,0.0,734.8193948784398,0.0,501.51392121731965,0.0,0.0,0.0
t6964,0.0,0.0,0.0,0.0,730.9678375704398,0.0,480.99970205802987,0.0,0.0,0.0
t6965,0.0,0.0,0.0,0.0,727.1275566444398,0.0,460.4554964835552,0.0,0.0,0.0
t6966,0.0,0.0,0.0,0.0,727.7985521004398,0.0,435.0556218851249,0.0,0.0,0.0
t6967,0.0,0.0,0.0,0.0,723.9808239324398,0.0,414.54628371933575,0.0,0.0,0.0
t6968,0.0,0.0,0.0,0.0,720.1743721464397,0.0,394.0566127469823,0.0,0.0,0.0
t6969,0.0,0.0,0.0,0.0,716.3791967364398,0.0,373.57798714197753,0.0,0.0,0.0
t6970,0.0,0.0,0.0,0.0,712.5952977084398,0.0,353.10274308917917,0.0,0.0,0.0
t6971,0.0,0.0,0.0,0.0,708.8226750564398,0.0,332.6447317950339,0.0,0.0,0.0
t6972,0.0,0.0,0.0,0.0,705.0613287864398,0.0,312.21880205309503,0.0,0.0,0.0
t6973,0.0,0.0,0.0,0.0,701.3112588924398,0.0,291.6582648415484,0.0,0.0,0.0
t6974,0.0,0.0,0.0,0.0,702.0913641564398,0.0,274.71277007565453,0.0,0.0,0.0
t6975,0.0,0.0,0.0,0.0,698.4577392881993,0.0,271.099164597393,0.0,0.0,0.0
