Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t148,8.214225014210723e-12,118.97990481326784,23.517146904289998,2.999575516577008,2.817542359850667e-16,8.888093800461067e-11,8.87513660733627e-11,1.4144925236827386e-10,145.49662723446212
t149,8.210665102477421e-12,117.47890045981204,23.453031326010002,2.982517204047119,2.843313783291825e-16,8.889443130517083e-11,8.874946040035397e-11,1.3834944613356826e-10,143.91444899019336
t150,8.213863135555338e-12,121.71189306002154,23.388915779839998,2.988997704535804,2.47295088084327e-16,8.888720778108829e-11,8.877462547657155e-11,1.3512586933699585e-10,148.08980654471836
t151,8.213189490884508e-12,119.68678999423285,23.32480020156,2.968822285696031,2.8312795550853356e-16,8.886947241739092e-11,8.878622711228272e-11,1.4834390993917014e-10,145.98041248182312
t152,8.213882909228523e-12,119.73457715723897,23.16416356878,2.9541726388743936,2.817448170137146e-16,8.88743372227955e-11,8.875367699854494e-11,1.4468170446849924e-10,145.85291336522388
t153,8.210050934519788e-12,118.61878349726234,23.003526936,2.925087508803369,2.8429038035150425e-16,8.888695369119789e-11,8.875178089574623e-11,1.4144914707461238e-10,144.547397942393
t154,8.213209781580214e-12,123.07643473689097,22.84289030322,2.9190715390564637,2.4724670460447306e-16,8.887949669588045e-11,8.877920792634565e-11,1.3834663614456076e-10,148.83839657949164
t155,8.214023179747348e-12,124.53685790689354,22.68225367044,2.9042222402386906,2.817697882478341e-16,8.888356089468925e-11,8.877821589201853e-11,1.3512342718858683e-10,150.12333381789324
t156,8.213316684198661e-12,121.8283379930859,22.52161706977,2.873682010931097,2.8107049506007053e-16,8.88651201517559e-11,8.87566260670065e-11,1.4834089095927015e-10,147.22363707412117
t157,8.209336123851111e-12,120.90374593358011,22.36098043699,2.844105751557119,2.839309470103786e-16,8.887629334649775e-11,8.875411222596374e-11,1.4468062800977457e-10,146.10883212245776
t158,8.212810855390182e-12,125.26950604848535,22.118268300180002,2.8282548975162856,2.4717492600544773e-16,8.886858481443416e-11,8.878224178675255e-11,1.414449931756663e-10,150.21602924650898
t159,8.213433314223194e-12,126.55910683684944,21.87555616337,2.801907018683569,2.811872793980335e-16,8.887179198223808e-11,8.878085191462413e-11,1.3834286386970485e-10,151.23657001922723
t160,8.213965759754172e-12,126.2339844807891,21.63284402656,2.775810346410131,2.799808012208602e-16,8.887474867592268e-11,8.87511158424047e-11,1.3511879890463903e-10,150.6426388540802
t161,8.208385725616438e-12,122.64755742074058,21.39013188975,2.720963278435822,2.8323676819814627e-16,8.886334152622395e-11,8.87562852809092e-11,1.4833823908890227e-10,146.75865258926058
t162,8.212503795541905e-12,127.12814828033706,21.14741975294,2.706252060309599,2.4710825280270023e-16,8.885411405952003e-11,8.878481001226699e-11,1.4467506915110106e-10,150.98182009391718
t163,8.213112599429565e-12,128.45476632839458,20.90470761613,2.6797521417896264,2.812030811792849e-16,8.885622725096946e-11,8.878340995481057e-11,1.4144020263646195e-10,152.0392260866415
t164,8.213560913230922e-12,128.25942561119172,20.57061244225,2.641801998854468,2.7977553346857486e-16,8.88583661618737e-11,8.87531029592501e-11,1.3833751376814108e-10,151.47184005262034
t165,8.209558725398707e-12,127.62779798676011,20.236517268369997,2.583100900647688,2.827977338076543e-16,8.886937407741499e-11,8.875085291387026e-11,1.3511592599992424e-10,150.44741615609877
t166,8.212162020271312e-12,129.2605801541209,19.902422062379998,2.54948651837803,2.4773301147137393e-16,8.884192181764311e-11,8.878747019756522e-11,1.483294236316384e-10,151.7124887352131
