Time_Index,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro
10754,0.048035784,0.867682296,0.316097352,1.0,1.0
10755,0.05044385,0.873244526,0.309512999,1.0,1.0
10756,0.052851915,0.878806756,0.302928647,1.0,1.0
10757,0.05525998,0.884368985,0.296344294,1.0,1.0
10758,0.057668046,0.889931215,0.289759942,1.0,1.0
10759,0.060076111,0.895493445,0.283175589,1.0,1.0
10760,0.062484176,0.897582156,0.276591238,1.0,1.0
10761,0.064892242,0.899670867,0.270006885,1.0,1.0
10762,0.067300307,0.901759579,0.263422533,1.0,1.0
10763,0.069708372,0.90384829,0.25683818,1.0,1.0
10764,0.072116438,0.905937001,0.250253828,1.0,1.0
10765,0.074524503,0.908025712,0.243669475,1.0,1.0
10766,0.074462855,0.909106271,0.242451523,1.0,1.0
10767,0.074401207,0.910186829,0.241233572,1.0,1.0
10768,0.074339559,0.911267388,0.24001562,1.0,1.0
10769,0.074277911,0.912347947,0.238797669,1.0,1.0
10770,0.074216263,0.913428505,0.237579717,1.0,1.0
10771,0.074154615,0.914509064,0.236361765,1.0,1.0
10772,0.074092966,0.914978738,0.235143814,1.0,1.0
10773,0.074031318,0.915448413,0.233925862,1.0,1.0
10774,0.07396967,0.915918087,0.232707911,1.0,1.0
10775,0.073908022,0.916387761,0.231489959,1.0,1.0
10776,0.073846374,0.916857436,0.230272007,1.0,1.0
10777,0.073784726,0.91732711,0.229054055,1.0,1.0
10778,0.07793715,0.917981389,0.229725184,1.0,1.0
10779,0.082089574,0.918635669,0.230396313,1.0,1.0
10780,0.086241997,0.919289948,0.231067443,1.0,1.0
10781,0.090394421,0.919944227,0.231738572,1.0,1.0
10782,0.094546845,0.920598507,0.2324097,1.0,1.0
10783,0.098699268,0.921252786,0.233080829,1.0,1.0
10784,0.102851692,0.919466985,0.233751958,1.0,1.0
10785,0.107004116,0.917681184,0.234423087,1.0,1.0
10786,0.11115654,0.915895383,0.235094217,1.0,1.0
10787,0.115308964,0.914109582,0.235765345,1.0,1.0
10788,0.119461387,0.912323781,0.236436474,1.0,1.0
10789,0.123613811,0.91053798,0.237107603,1.0,1.0
10790,0.125622407,0.912138767,0.238620956,1.0,1.0
10791,0.127631003,0.913739553,0.240134309,1.0,1.0
10792,0.129639599,0.91534034,0.241647662,1.0,1.0
10793,0.131648195,0.916941127,0.243161014,1.0,1.0
10794,0.133656791,0.918541913,0.244674367,1.0,1.0
10795,0.135665387,0.9201427,0.24618772,1.0,1.0
10796,0.137673982,0.919786656,0.247701073,1.0,1.0
10797,0.139682578,0.919430611,0.249214425,1.0,1.0
10798,0.141691174,0.919074567,0.250727778,1.0,1.0
10799,0.14369977,0.918718523,0.252241131,1.0,1.0
10800,0.145708366,0.918362478,0.253754484,1.0,1.0
10801,0.147716962,0.918006434,0.255267837,1.0,1.0
10802,0.145515873,0.918114548,0.260961474,1.0,1.0
10803,0.143314784,0.918222661,0.266655112,1.0,1.0
10804,0.141113695,0.918330775,0.272348749,1.0,1.0
10805,0.138912606,0.918438888,0.278042386,1.0,1.0
10806,0.136711517,0.918547002,0.283736023,1.0,1.0
10807,0.134510428,0.918655115,0.289429661,1.0,1.0
10808,0.132309339,0.918344157,0.295123299,1.0,1.0
10809,0.13010825,0.918033198,0.300816936,1.0,1.0
10810,0.127907161,0.91772224,0.306510573,1.0,1.0
10811,0.125706072,0.917411281,0.312204211,1.0,1.0
10812,0.123504983,0.917100323,0.317897848,1.0,1.0
10813,0.121303894,0.916789364,0.323591486,1.0,1.0
10814,0.11781976,0.91662979,0.33168984,1.0,1.0
10815,0.114335627,0.916470217,0.339788195,1.0,1.0
10816,0.110851493,0.916310643,0.347886549,1.0,1.0
10817,0.10736736,0.916151069,0.355984903,1.0,1.0
10818,0.103883226,0.915991496,0.364083258,1.0,1.0
10819,0.100399093,0.915831922,0.372181613,1.0,1.0
10820,0.096914959,0.915180905,0.380279967,1.0,1.0
10821,0.093430825,0.914529888,0.388378321,1.0,1.0
10822,0.089946692,0.913878871,0.396476675,1.0,1.0
10823,0.086462558,0.913227854,0.40457503,1.0,1.0
10824,0.082978425,0.912576837,0.412673385,1.0,1.0
10825,0.079494291,0.91192582,0.420771739,1.0,1.0
10826,0.078993723,0.911848608,0.429754506,1.0,1.0
10827,0.078493155,0.911771395,0.438737272,1.0,1.0
10828,0.077992587,0.911694183,0.447720039,1.0,1.0
10829,0.07749202,0.911616971,0.456702806,1.0,1.0
10830,0.076991452,0.911539758,0.465685573,1.0,1.0
10831,0.076490884,0.911462546,0.474668339,1.0,1.0
10832,0.075990316,0.909018644,0.483651106,1.0,1.0
10833,0.075489748,0.906574741,0.492633873,1.0,1.0
10834,0.074989181,0.904130839,0.50161664,1.0,1.0
10835,0.074488613,0.901686936,0.510599406,1.0,1.0
10836,0.073988045,0.899243034,0.519582173,1.0,1.0
10837,0.073487477,0.896799131,0.528564939,1.0,1.0
10838,0.070037095,0.893022597,0.538199052,1.0,1.0
10839,0.066586712,0.889246064,0.547833165,1.0,1.0
10840,0.06313633,0.88546953,0.557467279,1.0,1.0
10841,0.059685947,0.881692996,0.567101391,1.0,1.0
10842,0.056235565,0.877916463,0.576735504,1.0,1.0
10843,0.052785183,0.874139929,0.586369617,1.0,1.0
10844,0.0493348,0.867036389,0.59600373,1.0,1.0
10845,0.045884418,0.859932849,0.605637843,1.0,1.0
10846,0.042434035,0.85282931,0.615271957,1.0,1.0
10847,0.038983653,0.84572577,0.624906069,1.0,1.0
10848,0.03553327,0.83862223,0.634540182,1.0,1.0
10849,0.032082888,0.83151869,0.644174295,1.0,1.0
10850,0.030760052,0.819763978,0.65562249,1.0,1.0
10851,0.029437216,0.808009265,0.667070685,1.0,1.0
10852,0.02811438,0.796254553,0.67851888,1.0,1.0
10853,0.026791544,0.78449984,0.689967075,1.0,1.0
10854,0.025468708,0.772745128,0.70141527,1.0,1.0
10855,0.024145872,0.760990415,0.712863465,1.0,1.0
10856,0.022823036,0.743287855,0.72431166,1.0,1.0
10857,0.0215002,0.725585295,0.735759855,1.0,1.0
10858,0.020177364,0.707882735,0.74720805,1.0,1.0
10859,0.018854528,0.690180174,0.758656245,1.0,1.0
10860,0.017531692,0.672477614,0.77010444,1.0,1.0
10861,0.016208856,0.654775054,0.781552635,1.0,1.0
10862,0.015883337,0.625942213,0.794452218,1.0,1.0
10863,0.015557819,0.597109372,0.8073518,1.0,1.0
10864,0.0152323,0.568276532,0.820251384,1.0,1.0
10865,0.014906781,0.539443691,0.833150966,1.0,1.0
10866,0.014581263,0.51061085,0.846050548,1.0,1.0
10867,0.014255744,0.481778009,0.858950131,1.0,1.0
10868,0.013930225,0.437056223,0.871849714,1.0,1.0
10869,0.013604707,0.392334436,0.884749297,1.0,1.0
10870,0.013279188,0.34761265,0.89764888,1.0,1.0
10871,0.012953669,0.302890863,0.910548462,1.0,1.0
10872,0.012628151,0.258169077,0.923448045,1.0,1.0
10873,0.012302632,0.21344729,0.936347628,1.0,1.0
10874,0.011861795,0.179377453,0.941651992,1.0,1.0
10875,0.011420958,0.145307615,0.946956357,1.0,1.0
10876,0.010980122,0.111237778,0.952260721,1.0,1.0
10877,0.010539285,0.07716794,0.957565085,1.0,1.0
10878,0.010098448,0.043098103,0.962869449,1.0,1.0
10879,0.009657611,0.009028265,0.968173814,1.0,1.0
10880,0.009216774,0.007523554,0.973478178,1.0,1.0
10881,0.008775937,0.006018843,0.978782543,1.0,1.0
10882,0.008335101,0.004514133,0.984086907,1.0,1.0
10883,0.007894264,0.003009422,0.989391271,1.0,1.0
10884,0.007453427,0.001504711,0.994695636,1.0,1.0
10885,0.00701259,0.0,1.0,1.0,1.0
10886,0.006428208,0.0,1.0,1.0,1.0
10887,0.005843825,0.0,1.0,1.0,1.0
10888,0.005259443,0.0,1.0,1.0,1.0
10889,0.00467506,0.0,1.0,1.0,1.0
10890,0.004090678,0.0,1.0,1.0,1.0
10891,0.003506295,0.0,1.0,1.0,1.0
10892,0.002921913,0.0,1.0,1.0,1.0
10893,0.00233753,0.0,1.0,1.0,1.0
10894,0.001753147,0.0,1.0,1.0,1.0
10895,0.001168765,0.0,1.0,1.0,1.0
10896,0.000584383,0.0,1.0,1.0,1.0
10897,0.0,0.0,1.0,1.0,1.0
10898,0.0,0.0,0.998582826,1.0,1.0
10899,0.0,0.0,0.997165651,1.0,1.0
10900,0.0,0.0,0.995748477,1.0,1.0
10901,0.0,0.0,0.994331303,1.0,1.0
10902,0.0,0.0,0.992914129,1.0,1.0
10903,0.0,0.0,0.991496955,1.0,1.0
10904,0.0,0.0,0.99007978,1.0,1.0
10905,0.0,0.0,0.988662606,1.0,1.0
10906,0.0,0.0,0.987245431,1.0,1.0
10907,0.0,0.0,0.985828257,1.0,1.0
10908,0.0,0.0,0.984411082,1.0,1.0
10909,0.0,0.0,0.982993908,1.0,1.0
10910,0.0,0.0,0.972372248,1.0,1.0
10911,0.0,0.0,0.961750588,1.0,1.0
10912,0.0,0.0,0.951128928,1.0,1.0
10913,0.0,0.0,0.940507268,1.0,1.0
10914,0.0,0.0,0.929885608,1.0,1.0
10915,0.0,0.0,0.919263949,1.0,1.0
10916,0.0,0.0,0.908642289,1.0,1.0
10917,0.0,0.0,0.898020629,1.0,1.0
10918,0.0,0.0,0.887398969,1.0,1.0
10919,0.0,0.0,0.876777309,1.0,1.0
10920,0.0,0.0,0.866155649,1.0,1.0
10921,0.0,0.0,0.855533988,1.0,1.0
10922,0.0,0.0,0.839760493,1.0,1.0
10923,0.0,0.0,0.823986997,1.0,1.0
10924,0.0,0.0,0.808213502,1.0,1.0
10925,0.0,0.0,0.792440006,1.0,1.0
10926,0.0,0.0,0.776666511,1.0,1.0
10927,0.0,0.0,0.760893015,1.0,1.0
10928,0.0,0.0,0.745119519,1.0,1.0
10929,0.0,0.0,0.729346024,1.0,1.0
10930,0.0,0.0,0.713572528,1.0,1.0
10931,0.0,0.0,0.697799033,1.0,1.0
10932,0.0,0.0,0.682025537,1.0,1.0
10933,0.0,0.0,0.666252041,1.0,1.0
10934,0.0,0.0,0.655863937,1.0,1.0
10935,0.0,0.0,0.645475833,1.0,1.0
10936,0.0,0.0,0.635087729,1.0,1.0
10937,0.0,0.0,0.624699625,1.0,1.0
10938,0.0,0.0,0.614311521,1.0,1.0
10939,0.0,0.0,0.603923416,1.0,1.0
10940,0.0,0.0,0.593535312,1.0,1.0
10941,0.0,0.0,0.583147208,1.0,1.0
10942,0.0,0.0,0.572759104,1.0,1.0
10943,0.0,0.0,0.562371,1.0,1.0
10944,0.0,0.0,0.551982896,1.0,1.0
10945,0.0,0.0,0.538472863,1.0,1.0
10946,0.0,0.0,0.530086791,1.0,1.0
10947,0.0,0.0,0.521700719,1.0,1.0
10948,0.0,0.0,0.513314647,1.0,1.0
10949,0.0,0.0,0.504928575,1.0,1.0
10950,0.0,0.0,0.496542504,1.0,1.0
10951,0.0,0.0,0.488156432,1.0,1.0
10952,0.0,0.0,0.47977036,1.0,1.0
10953,0.0,0.0,0.471384288,1.0,1.0
10954,0.0,0.0,0.462998216,1.0,1.0
10955,0.0,0.0,0.454612144,1.0,1.0
10956,0.0,0.0,0.446226073,1.0,1.0
10957,0.0,0.0,0.437840001,1.0,1.0
10958,0.0,0.0,0.432524351,1.0,1.0
10959,0.0,0.0,0.4272087,1.0,1.0
10960,0.0,0.0,0.42189305,1.0,1.0
10961,0.0,0.0,0.416577399,1.0,1.0
10962,0.0,0.0,0.411261749,1.0,1.0
10963,0.0,0.0,0.405946099,1.0,1.0
10964,0.0,0.0,0.400630448,1.0,1.0
10965,0.0,0.0,0.395314799,1.0,1.0
10966,0.0,0.0,0.389999148,1.0,1.0
10967,0.0,0.0,0.384683498,1.0,1.0
10968,0.0,0.0,0.379367847,1.0,1.0
10969,0.0,0.0,0.374052197,1.0,1.0
10970,0.0,0.0,0.371854627,1.0,1.0
10971,0.0,0.0,0.369657058,1.0,1.0
10972,0.0,0.0,0.367459488,1.0,1.0
10973,0.0,0.0,0.365261918,1.0,1.0
10974,0.0,0.0,0.363064348,1.0,1.0
10975,0.0,0.0,0.360866778,1.0,1.0
10976,0.0,0.0,0.358669208,1.0,1.0
10977,0.0,0.0,0.356471639,1.0,1.0
10978,0.0,0.0,0.354274069,1.0,1.0
10979,0.0,0.0,0.352076499,1.0,1.0
10980,0.0,0.0,0.349878929,1.0,1.0
10981,0.0,0.0,0.347681359,1.0,1.0
10982,0.0,0.0,0.347010431,1.0,1.0
10983,0.0,0.0,0.346339503,1.0,1.0
10984,0.0,0.0,0.345668574,1.0,1.0
10985,0.0,0.0,0.344997646,1.0,1.0
10986,0.0,0.0,0.344326718,1.0,1.0
10987,0.0,0.0,0.34365579,1.0,1.0
10988,0.0,0.0,0.342984861,1.0,1.0
10989,0.0,0.0,0.342313932,1.0,1.0
10990,0.0,0.0,0.341643004,1.0,1.0
10991,0.0,0.0,0.340972076,1.0,1.0
10992,0.0,0.0,0.340301147,1.0,1.0
10993,0.0,0.0,0.339630219,1.0,1.0
10994,0.0,0.0,0.341772682,1.0,1.0
10995,0.0,0.0,0.343915143,1.0,1.0
10996,0.0,0.0,0.346057606,1.0,1.0
10997,0.0,0.0,0.348200069,1.0,1.0
10998,0.0,0.0,0.350342531,1.0,1.0
10999,0.0,0.0,0.352484994,1.0,1.0
11000,0.0,0.0,0.354627456,1.0,1.0
11001,0.0,0.0,0.356769918,1.0,1.0
11002,0.0,0.0,0.358912381,1.0,1.0
11003,0.0,0.0,0.361054843,1.0,1.0
11004,0.0,0.0,0.363197305,1.0,1.0
11005,0.0,0.0,0.365339768,1.0,1.0
11006,0.0,0.011200797,0.370822156,1.0,1.0
11007,0.0,0.022401594,0.376304543,1.0,1.0
11008,0.0,0.033602392,0.381786931,1.0,1.0
11009,0.0,0.044803189,0.387269319,1.0,1.0
11010,0.0,0.056003986,0.392751707,1.0,1.0
11011,0.0,0.067204783,0.398234095,1.0,1.0
11012,0.0,0.106620394,0.403716482,1.0,1.0
11013,0.0,0.146036005,0.40919887,1.0,1.0
11014,0.0,0.185451616,0.414681258,1.0,1.0
11015,0.0,0.224867226,0.420163646,1.0,1.0
11016,0.0,0.264282837,0.425646033,1.0,1.0
11017,0.0,0.303698448,0.431128421,1.0,1.0
11018,0.0,0.344803323,0.431146292,1.0,1.0
11019,0.0,0.385908197,0.431164163,1.0,1.0
11020,0.0,0.427013072,0.431182034,1.0,1.0
11021,0.0,0.468117946,0.431199905,1.0,1.0
11022,0.0,0.509222821,0.431217775,1.0,1.0
11023,0.0,0.550327695,0.431235646,1.0,1.0
11024,0.0,0.565528095,0.431253517,1.0,1.0
11025,0.0,0.580728494,0.431271387,1.0,1.0
11026,0.0,0.595928894,0.431289258,1.0,1.0
11027,0.0,0.611129293,0.431307129,1.0,1.0
11028,0.0,0.626329693,0.431325,1.0,1.0
11029,0.0,0.641530092,0.431342871,1.0,1.0
11030,0.0,0.659598598,0.422297571,1.0,1.0
11031,0.0,0.677667105,0.413252272,1.0,1.0
11032,0.0,0.695735611,0.404206972,1.0,1.0
11033,0.0,0.713804117,0.395161671,1.0,1.0
11034,0.0,0.731872624,0.386116372,1.0,1.0
11035,0.0,0.74994113,0.377071072,1.0,1.0
11036,0.0,0.76228112,0.368025772,1.0,1.0
11037,0.0,0.77462111,0.358980473,1.0,1.0
11038,0.0,0.7869611,0.349935173,1.0,1.0
11039,0.0,0.799301089,0.340889873,1.0,1.0
11040,0.0,0.811641079,0.331844573,1.0,1.0
11041,0.0,0.823981069,0.322799274,1.0,1.0
11042,0.000342662,0.830222845,0.316178162,1.0,1.0
11043,0.000685324,0.836464622,0.30955705,1.0,1.0
11044,0.001027986,0.842706398,0.302935938,1.0,1.0
11045,0.001370648,0.848948174,0.296314826,1.0,1.0
11046,0.00171331,0.855189951,0.289693715,1.0,1.0
11047,0.002055972,0.861431727,0.283072603,1.0,1.0
11048,0.002398633,0.865157463,0.276451492,1.0,1.0
11049,0.002741295,0.868883199,0.26983038,1.0,1.0
11050,0.003083957,0.872608935,0.263209268,1.0,1.0
11051,0.003426619,0.876334671,0.256588156,1.0,1.0
11052,0.003769281,0.880060407,0.249967045,1.0,1.0
11053,0.004111943,0.883786143,0.243345933,1.0,1.0
11054,0.003808791,0.88692509,0.242089119,1.0,1.0
11055,0.003505638,0.890064036,0.240832305,1.0,1.0
11056,0.003202486,0.893202983,0.239575491,1.0,1.0
11057,0.002899334,0.896341929,0.238318678,1.0,1.0
11058,0.002596181,0.899480876,0.237061864,1.0,1.0
11059,0.002293029,0.902619822,0.23580505,1.0,1.0
11060,0.001989877,0.903651244,0.234548236,1.0,1.0
11061,0.001686724,0.904682665,0.233291422,1.0,1.0
11062,0.001383572,0.905714087,0.232034609,1.0,1.0
11063,0.00108042,0.906745508,0.230777794,1.0,1.0
11064,0.000777267,0.90777693,0.229520981,1.0,1.0
11065,0.000474115,0.908808351,0.228264167,1.0,1.0
11066,0.00370696,0.909842194,0.228960775,1.0,1.0
11067,0.006939806,0.910876036,0.229657383,1.0,1.0
11068,0.010172651,0.911909878,0.230353992,1.0,1.0
11069,0.013405497,0.912943721,0.2310506,1.0,1.0
11070,0.016638342,0.913977564,0.231747208,1.0,1.0
11071,0.019871188,0.915011406,0.232443817,1.0,1.0
11072,0.023104033,0.915928025,0.233140425,1.0,1.0
11073,0.026336878,0.916844643,0.233837033,1.0,1.0
11074,0.029569724,0.917761261,0.234533642,1.0,1.0
11075,0.032802569,0.91867788,0.23523025,1.0,1.0
11076,0.036035415,0.919594499,0.235926858,1.0,1.0
11077,0.03926826,0.920511117,0.236623467,1.0,1.0
11078,0.038049613,0.9207985,0.238140053,1.0,1.0
11079,0.036830967,0.921085882,0.239656639,1.0,1.0
11080,0.03561232,0.921373265,0.241173225,1.0,1.0
11081,0.034393673,0.921660647,0.24268981,1.0,1.0
11082,0.033175027,0.92194803,0.244206396,1.0,1.0
11083,0.03195638,0.922235412,0.245722982,1.0,1.0
11084,0.030737733,0.922251642,0.247239568,1.0,1.0
11085,0.029519087,0.922267872,0.248756154,1.0,1.0
11086,0.02830044,0.922284102,0.25027274,1.0,1.0
11087,0.027081793,0.922300332,0.251789326,1.0,1.0
11088,0.025863147,0.922316562,0.253305912,1.0,1.0
11089,0.0246445,0.922332792,0.254822498,1.0,1.0
11090,0.025682478,0.914844673,0.260522537,1.0,1.0
11091,0.026720456,0.907356554,0.266222577,1.0,1.0
11092,0.027758433,0.899868435,0.271922616,1.0,1.0
11093,0.028796411,0.892380316,0.277622655,1.0,1.0
11094,0.029834389,0.884892197,0.283322694,1.0,1.0
11095,0.030872367,0.877404078,0.289022734,1.0,1.0
11096,0.031910344,0.878232323,0.294722774,1.0,1.0
11097,0.032948322,0.879060567,0.300422813,1.0,1.0
11098,0.0339863,0.879888812,0.306122852,1.0,1.0
11099,0.035024278,0.880717057,0.311822892,1.0,1.0
11100,0.036062255,0.881545301,0.317522931,1.0,1.0
11101,0.037100233,0.882373546,0.323222971,1.0,1.0
11102,0.03693126,0.866884465,0.331349241,1.0,1.0
11103,0.036762288,0.851395385,0.339475512,1.0,1.0
11104,0.036593315,0.835906304,0.347601782,1.0,1.0
11105,0.036424342,0.820417223,0.355728053,1.0,1.0
11106,0.03625537,0.804928143,0.363854323,1.0,1.0
11107,0.036086397,0.789439062,0.371980594,1.0,1.0
11108,0.035917424,0.773573476,0.380106864,1.0,1.0
11109,0.035748452,0.757707889,0.388233135,1.0,1.0
11110,0.035579479,0.741842303,0.396359405,1.0,1.0
11111,0.035410506,0.725976716,0.404485676,1.0,1.0
11112,0.035241534,0.71011113,0.412611947,1.0,1.0
11113,0.035072561,0.694245543,0.420738217,1.0,1.0
11114,0.033797841,0.694714267,0.429679822,1.0,1.0
11115,0.03252312,0.695182991,0.438621426,1.0,1.0
11116,0.0312484,0.695651715,0.447563032,1.0,1.0
11117,0.029973679,0.696120438,0.456504636,1.0,1.0
11118,0.028698959,0.696589162,0.465446241,1.0,1.0
11119,0.027424239,0.697057886,0.474387846,1.0,1.0
11120,0.026149518,0.696515561,0.483329451,1.0,1.0
11121,0.024874798,0.695973236,0.492271055,1.0,1.0
11122,0.023600077,0.695430911,0.501212661,1.0,1.0
11123,0.022325357,0.694888586,0.510154265,1.0,1.0
11124,0.021050636,0.694346261,0.51909587,1.0,1.0
11125,0.019775916,0.693803936,0.528037474,1.0,1.0
11126,0.021349224,0.702831468,0.53764666,1.0,1.0
11127,0.022922532,0.711859001,0.547255846,1.0,1.0
11128,0.02449584,0.720886533,0.556865032,1.0,1.0
11129,0.026069148,0.729914065,0.566474217,1.0,1.0
11130,0.027642456,0.738941598,0.576083403,1.0,1.0
11131,0.029215764,0.74796913,0.585692588,1.0,1.0
11132,0.030789071,0.717720506,0.595301774,1.0,1.0
11133,0.032362379,0.687471883,0.60491096,1.0,1.0
11134,0.033935687,0.657223259,0.614520146,1.0,1.0
11135,0.035508995,0.626974635,0.624129331,1.0,1.0
11136,0.037082303,0.596726012,0.633738517,1.0,1.0
11137,0.038655611,0.566477388,0.643347702,1.0,1.0
11138,0.041865194,0.577443303,0.654840881,1.0,1.0
11139,0.045074777,0.588409217,0.66633406,1.0,1.0
11140,0.048284361,0.599375132,0.677827239,1.0,1.0
11141,0.051493944,0.610341047,0.689320418,1.0,1.0
11142,0.054703527,0.621306961,0.700813597,1.0,1.0
11143,0.05791311,0.632272876,0.712306776,1.0,1.0
11144,0.061122693,0.637545355,0.723799954,1.0,1.0
11145,0.064332276,0.642817835,0.735293133,1.0,1.0
11146,0.06754186,0.648090314,0.746786312,1.0,1.0
11147,0.070751443,0.653362793,0.758279491,1.0,1.0
11148,0.073961026,0.658635273,0.76977267,1.0,1.0
11149,0.077170609,0.663907752,0.781265849,1.0,1.0
11150,0.077004979,0.634191841,0.794179944,1.0,1.0
11151,0.07683935,0.604475931,0.807094039,1.0,1.0
11152,0.07667372,0.57476002,0.820008135,1.0,1.0
11153,0.07650809,0.545044109,0.832922229,1.0,1.0
11154,0.076342461,0.515328199,0.845836324,1.0,1.0
11155,0.076176831,0.485612288,0.858750419,1.0,1.0
11156,0.076011201,0.440442123,0.871664514,1.0,1.0
11157,0.075845572,0.395271958,0.88457861,1.0,1.0
11158,0.075679942,0.350101794,0.897492705,1.0,1.0
11159,0.075514312,0.304931629,0.910406799,1.0,1.0
11160,0.075348683,0.259761464,0.923320895,1.0,1.0
11161,0.075183053,0.214591299,0.93623499,1.0,1.0
11162,0.072761491,0.180241927,0.941548741,1.0,1.0
11163,0.07033993,0.145892555,0.946862492,1.0,1.0
11164,0.067918368,0.111543183,0.952176243,1.0,1.0
11165,0.065496806,0.077193811,0.957489993,1.0,1.0
11166,0.063075245,0.042844439,0.962803744,1.0,1.0
11167,0.060653683,0.008495067,0.968117495,1.0,1.0
11168,0.058232121,0.007079223,0.973431246,1.0,1.0
11169,0.05581056,0.005663378,0.978744997,1.0,1.0
11170,0.053388998,0.004247534,0.984058748,1.0,1.0
11171,0.050967436,0.002831689,0.989372498,1.0,1.0
11172,0.048545875,0.001415845,0.994686249,1.0,1.0
11173,0.046124313,0.0,1.0,1.0,1.0
11174,0.04228062,0.0,1.0,1.0,1.0
11175,0.038436928,0.0,1.0,1.0,1.0
11176,0.034593235,0.0,1.0,1.0,1.0
11177,0.030749542,0.0,1.0,1.0,1.0
11178,0.026905849,0.0,1.0,1.0,1.0
11179,0.023062157,0.0,1.0,1.0,1.0
11180,0.019218464,0.0,1.0,1.0,1.0
11181,0.015374771,0.0,1.0,1.0,1.0
11182,0.011531078,0.0,1.0,1.0,1.0
11183,0.007687385,0.0,1.0,1.0,1.0
11184,0.003843693,0.0,1.0,1.0,1.0
11185,0.0,0.0,1.0,1.0,1.0
11186,0.0,0.0,0.998518409,1.0,1.0
11187,0.0,0.0,0.997036817,1.0,1.0
11188,0.0,0.0,0.995555226,1.0,1.0
11189,0.0,0.0,0.994073635,1.0,1.0
11190,0.0,0.0,0.992592044,1.0,1.0
11191,0.0,0.0,0.991110453,1.0,1.0
11192,0.0,0.0,0.989628861,1.0,1.0
11193,0.0,0.0,0.98814727,1.0,1.0
11194,0.0,0.0,0.986665678,1.0,1.0
11195,0.0,0.0,0.985184087,1.0,1.0
11196,0.0,0.0,0.983702495,1.0,1.0
11197,0.0,0.0,0.982220904,1.0,1.0
11198,0.0,0.0,0.971273206,1.0,1.0
11199,0.0,0.0,0.960325508,1.0,1.0
11200,0.0,0.0,0.94937781,1.0,1.0
11201,0.0,0.0,0.938430112,1.0,1.0
11202,0.0,0.0,0.927482413,1.0,1.0
11203,0.0,0.0,0.916534716,1.0,1.0
11204,0.0,0.0,0.905587018,1.0,1.0
11205,0.0,0.0,0.89463932,1.0,1.0
11206,0.0,0.0,0.883691622,1.0,1.0
11207,0.0,0.0,0.872743924,1.0,1.0
11208,0.0,0.0,0.861796225,1.0,1.0
11209,0.0,0.0,0.850848527,1.0,1.0
11210,0.0,0.0,0.835209798,1.0,1.0
11211,0.0,0.0,0.819571069,1.0,1.0
11212,0.0,0.0,0.80393234,1.0,1.0
11213,0.0,0.0,0.78829361,1.0,1.0
11214,0.0,0.0,0.772654882,1.0,1.0
11215,0.0,0.0,0.757016153,1.0,1.0
11216,0.0,0.0,0.741377423,1.0,1.0
11217,0.0,0.0,0.725738694,1.0,1.0
11218,0.0,0.0,0.710099965,1.0,1.0
11219,0.0,0.0,0.694461236,1.0,1.0
11220,0.0,0.0,0.678822506,1.0,1.0
11221,0.0,0.0,0.663183777,1.0,1.0
11222,0.0,0.0,0.652791201,1.0,1.0
11223,0.0,0.0,0.642398625,1.0,1.0
11224,0.0,0.0,0.632006049,1.0,1.0
11225,0.0,0.0,0.621613473,1.0,1.0
11226,0.0,0.0,0.611220897,1.0,1.0
11227,0.0,0.0,0.60082832,1.0,1.0
11228,0.0,0.0,0.590435744,1.0,1.0
11229,0.0,0.0,0.580043168,1.0,1.0
11230,0.0,0.0,0.569650592,1.0,1.0
11231,0.0,0.0,0.559258016,1.0,1.0
11232,0.0,0.0,0.54886544,1.0,1.0
11233,0.0,0.0,0.535350935,1.0,1.0
11234,0.0,0.0,0.52698487,1.0,1.0
11235,0.0,0.0,0.518618805,1.0,1.0
11236,0.0,0.0,0.51025274,1.0,1.0
11237,0.0,0.0,0.501886675,1.0,1.0
11238,0.0,0.0,0.493520611,1.0,1.0
11239,0.0,0.0,0.485154545,1.0,1.0
11240,0.0,0.0,0.47678848,1.0,1.0
11241,0.0,0.0,0.468422416,1.0,1.0
11242,0.0,0.0,0.460056351,1.0,1.0
11243,0.0,0.0,0.451690286,1.0,1.0
11244,0.0,0.0,0.443324221,1.0,1.0
11245,0.0,0.0,0.434958156,1.0,1.0
11246,0.0,0.0,0.429601268,1.0,1.0
11247,0.0,0.0,0.42424438,1.0,1.0
11248,0.0,0.0,0.418887493,1.0,1.0
11249,0.0,0.0,0.413530605,1.0,1.0
11250,0.0,0.0,0.408173718,1.0,1.0
11251,0.0,0.0,0.40281683,1.0,1.0
11252,0.0,0.0,0.397459942,1.0,1.0
11253,0.0,0.0,0.392103054,1.0,1.0
11254,0.0,0.0,0.386746166,1.0,1.0
11255,0.0,0.0,0.381389279,1.0,1.0
11256,0.0,0.0,0.376032391,1.0,1.0
11257,0.0,0.0,0.370675503,1.0,1.0
11258,0.0,0.0,0.368519212,1.0,1.0
11259,0.0,0.0,0.366362921,1.0,1.0
11260,0.0,0.0,0.36420663,1.0,1.0
11261,0.0,0.0,0.362050338,1.0,1.0
11262,0.0,0.0,0.359894047,1.0,1.0
11263,0.0,0.0,0.357737756,1.0,1.0
11264,0.0,0.0,0.355581465,1.0,1.0
11265,0.0,0.0,0.353425174,1.0,1.0
11266,0.0,0.0,0.351268883,1.0,1.0
