Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro
t2947,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2948,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2949,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2950,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2951,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2952,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2953,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2954,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2955,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2956,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2957,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2958,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2959,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2960,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2961,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2962,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2963,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2964,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.43220463137996246
t2965,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.42655617067242774
t2966,0.0,0.0,0.0,0.0,-0.03402484472049691,-0.16304347826086957,-0.42655617067242774
t2967,0.0,0.0,0.0,0.0,-0.03402484472049691,-0.16304347826086957,-0.42655617067242774
t2968,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2969,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2970,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2971,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2972,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2973,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2974,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2975,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2976,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2977,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2978,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2979,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2980,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2981,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2982,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2983,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2984,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2985,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2986,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2987,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2988,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2989,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2990,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2991,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2992,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2993,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2994,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2995,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2996,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2997,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2998,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t2999,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3000,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3001,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3002,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3003,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3004,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3005,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3006,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3007,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3008,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3009,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3010,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.42655617067242774
t3011,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3012,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3013,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3014,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3015,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3016,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3017,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3018,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3019,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3020,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3021,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3022,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3023,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3024,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3025,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3026,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3027,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3028,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3029,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3030,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3031,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3032,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3033,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3034,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3035,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3036,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3037,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3038,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3039,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3040,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3041,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3042,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3043,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3044,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3045,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3046,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3047,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3048,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3049,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3050,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3051,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3052,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3053,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3054,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3055,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3056,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3057,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3058,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3059,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3060,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3061,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3062,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3063,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3064,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3065,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3066,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3067,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3068,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.0
t3069,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3070,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3071,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3072,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3073,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3074,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3075,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3076,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3077,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3078,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3079,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3080,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3081,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3082,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3083,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3084,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3085,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3086,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3087,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3088,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3089,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3090,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3091,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3092,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3093,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3094,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3095,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3096,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3097,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3098,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3099,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3100,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3101,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3102,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3103,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3104,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3105,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3106,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3107,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3108,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3109,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3110,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3111,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3112,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3113,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3114,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3115,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3116,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3117,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3118,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3119,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3120,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3121,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3122,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.449929111531191
t3123,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3124,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3125,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3126,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3127,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3128,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3129,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3130,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3131,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3132,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3133,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3134,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3135,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3136,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3137,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3138,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3139,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3140,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3141,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3142,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3143,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3144,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3145,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3146,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3147,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3148,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3149,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3150,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3151,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3152,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3153,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3154,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3155,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3156,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3157,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3158,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3159,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3160,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3161,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3162,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3163,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3164,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3165,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3166,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3167,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3168,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3169,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3170,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3171,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3172,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3173,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3174,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3175,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3176,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3177,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3178,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3179,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3180,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3181,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3182,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3183,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3184,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3185,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3186,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3187,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3188,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3189,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.4090264650283554
t3190,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.2617769376181474
t3191,0.0,0.0,0.0,0.0,-0.16304347826086957,-0.16304347826086957,-0.2617769376181474
t3192,0.0,0.0,0.0,0.0,1.7968750000000002,-0.16304347826086957,-0.2617769376181474
t3193,0.0,0.0,0.0,0.0,1.7968750000000002,-0.16304347826086957,-0.2617769376181474
t3194,0.0,0.0,0.0,0.0,1.7968750000000002,-0.16304347826086957,-0.2617769376181474
t3195,0.0,0.0,0.0,0.0,1.7968750000000004,-0.16304347826086957,-0.2617769376181474
t3196,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3197,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3198,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3199,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.2617769376181474
t3200,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3201,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3202,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.2617769376181474
t3203,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3204,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3205,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3206,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3207,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3208,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3209,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3210,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3211,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3212,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3213,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3214,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3215,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3216,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3217,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3218,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3219,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3220,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3221,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3222,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3223,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3224,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3225,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3226,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3227,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3228,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3229,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3230,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3231,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3232,0.0,0.0,0.0,0.0,1.7968750000000007,-0.16304347826086957,-0.28795463137996213
t3233,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
t3234,0.0,0.0,0.0,0.0,1.796875000000001,-0.16304347826086957,-0.28795463137996213
