BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t15184,0.0,277.2424367201584,-221.95421606015842,0.0,0.0,0.0,0.0,0.0,0.0,-55.28822066
t15185,0.0,276.74183622089174,-221.1883562408917,0.0,0.0,0.0,0.0,0.0,0.0,-55.55347998
t15186,0.0,276.5321898030096,-220.7720598730096,0.0,0.0,0.0,0.0,0.0,0.0,-55.76012993
t15187,0.0,276.7943961209129,-220.75578669091288,0.0,0.0,0.0,0.0,0.0,0.0,-56.03860943
t15188,0.0,277.0516016292314,-220.8747496792314,0.0,0.0,0.0,0.0,0.0,0.0,-56.17685195
t15189,0.0,277.47725332768937,-221.14012526768934,0.0,0.0,0.0,0.0,0.0,0.0,-56.33712806
t15190,0.0,277.91562494393895,-221.46360997393896,0.0,0.0,0.0,0.0,0.0,0.0,-56.45201497
t15191,0.0,278.7226111374538,-222.0253293174538,0.0,0.0,0.0,0.0,0.0,0.0,-56.69728182
t15192,0.0,279.8262478539835,-222.84492004398348,0.0,0.0,0.0,0.0,0.0,0.0,-56.98132781
t15193,0.0,281.66853665556334,-224.19075894556332,0.0,0.0,0.0,0.0,0.0,0.0,-57.47777771
t15194,0.0,282.93040691518195,-225.1256098251819,0.0,0.0,0.0,0.0,0.0,0.0,-57.80479709
t15195,0.0,283.0411601534789,-225.2372036534789,0.0,0.0,0.0,0.0,0.0,0.0,-57.8039565
t15196,0.0,282.29424118707095,-224.55678538707096,0.0,0.0,0.0,0.0,0.0,0.0,-57.7374558
t15197,0.0,280.3019922301711,-222.86571922017106,0.0,0.0,0.0,0.0,0.0,0.0,-57.43627301
t15198,0.0,277.59036614032846,-220.39975126032846,0.0,0.0,0.0,0.0,0.0,0.0,-57.19061488
t15199,0.0,274.26281027140544,-217.30154865140548,0.0,0.0,0.0,0.0,0.0,0.0,-56.96126162
t15200,0.0,270.3633689460344,-213.64646543603442,0.0,0.0,0.0,0.0,0.0,0.0,-56.71690351
t15201,0.0,266.2473805633322,-209.6708365833322,0.0,0.0,0.0,0.0,0.0,0.0,-56.57654398
t15202,0.0,261.9874804712265,-205.49929672122647,0.0,0.0,0.0,0.0,0.0,0.0,-56.48818375
t15203,0.0,257.67291093622794,-201.22772028622796,0.0,0.0,0.0,0.0,0.0,0.0,-56.44519065
t15204,0.0,253.11712157546674,-196.77882145546673,0.0,0.0,0.0,0.0,0.0,0.0,-56.33830012
t15205,0.0,248.5246095533982,-192.24692941339814,0.0,0.0,0.0,0.0,0.0,0.0,-56.27768014
t15206,0.0,243.42806524931305,-187.17481340931303,0.0,0.0,0.0,0.0,0.0,0.0,-56.25325184
t15207,0.0,237.84836405674352,-181.6301166367435,0.0,0.0,0.0,0.0,0.0,0.0,-56.21824742
t15208,0.0,231.90861729076238,-175.7090694107624,0.0,0.0,0.0,0.0,0.0,0.0,-56.19954788
t15209,0.0,225.0163542509801,-169.09427057098014,0.0,0.0,0.0,0.0,0.0,0.0,-55.92208368
t15210,0.0,218.33367868231008,-162.36384328231006,0.0,0.0,0.0,0.0,0.0,0.0,-55.9698354
t15211,0.0,211.25299370146786,-155.35791338146785,0.0,0.0,0.0,0.0,0.0,0.0,-55.89508032
t15212,0.0,204.0927545332167,-148.2097226032167,0.0,0.0,0.0,0.0,0.0,0.0,-55.88303193
t15213,0.0,196.501167776793,-140.75709776679304,0.0,0.0,0.0,0.0,0.0,0.0,-55.74407001
t15214,0.0,188.77822648556577,-133.12155977556577,0.0,0.0,0.0,0.0,0.0,0.0,-55.65666671
