Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t64,8.914240528792663e-8,0.0,0.0,0.0,9.081797369148473e-7,1.6101026548498675e-6,1.4608489253161273e-6,29.084351183084973,60.52138341500305,89.60573866636175
t65,8.891592900800598e-8,0.0,0.0,0.0,1.0570971178857623e-6,1.5334904441365198e-6,1.4662230787978497e-6,28.764237307009612,60.52138341501332,89.2856248677495
t66,9.167966550218359e-8,0.0,0.0,0.0,9.215222218051768e-7,1.555610170040653e-6,1.488126497697238e-6,29.2721425153503,60.52138341478365,89.7935299870725
t67,9.283438642812361e-8,0.0,0.0,0.0,9.181286319019089e-7,1.5507781138263007e-6,1.4829018739383337e-6,28.139732586920793,60.52138341486173,88.66112004642552
t68,9.379396573717549e-8,0.0,0.0,0.0,9.25221816163312e-7,1.5516309516711737e-6,1.4832535290536554e-6,26.959088426382905,60.521383414989394,87.48047589527256
t69,9.401963446185595e-8,0.0,0.0,0.0,1.0638319627484178e-6,1.5471066901848771e-6,1.4782159829263119e-6,25.723046114025077,60.52138341498123,86.24443371218058
t70,9.450679332332791e-8,0.0,0.0,0.0,9.336387636366982e-7,1.561917437373212e-6,1.473545239071868e-6,24.44374260166377,60.52138341511793,84.96513008038994
t71,9.475914918048125e-8,0.0,0.0,0.0,9.312234768813909e-7,1.5115017170495174e-6,1.5036002991217098e-6,24.91868603268962,60.52138341489574,85.44007348867001
t72,9.419845746360078e-8,0.0,0.0,0.0,9.33982244228197e-7,1.5285056007714546e-6,1.4967722696022028e-6,23.72923385814985,60.521383415054736,84.25062132666315
t73,9.286673419131455e-8,0.0,0.0,0.0,1.065503808417701e-6,1.5158202418898397e-6,1.4901707824710937e-6,24.59539847136704,60.521383415184815,85.11678605091342
t74,9.30836515702917e-8,0.0,0.0,0.0,9.280422277405345e-7,1.523459872588332e-6,1.48555381278963e-6,22.10631376493072,60.521383414919896,82.62770120999018
t75,9.285222219869626e-8,0.0,0.0,0.0,9.184372453857482e-7,1.516261945914832e-6,1.4868303029539329e-6,19.938146152776053,60.521383414877576,80.45953358203535
t76,1.0553458058807773e-7,0.0,0.0,0.0,9.153315973367287e-7,1.4420165575103337e-6,1.4900027680454404e-6,19.3508916046839,60.521383414713966,79.87227897228337
t77,9.930451651507988e-8,0.0,0.0,0.0,1.0479112947413603e-6,1.4408887492107844e-6,1.4915059003495974e-6,17.53602932851285,60.52138341487261,78.05741682299592
t78,9.742198545381453e-8,0.0,0.0,0.0,9.03859876201429e-7,1.4472987517842465e-6,1.4951726084292871e-6,16.196941965125244,60.52138341473996,76.71832932361842
t79,9.371854417550043e-8,0.0,0.0,0.0,8.969106608726683e-7,1.366486427737984e-6,1.4903071883976343e-6,15.483469036180892,60.52138341464659,76.0048562982503
t80,8.585775259736983e-8,0.015413998529664526,0.01800115499,0.002283738752570964,1.0186575790603982e-6,1.6122197184474957e-6,1.2568392854773578e-6,14.304775200306745,60.5213834145293,74.86186148068262
t81,8.472926433074173e-8,0.030608565845021033,0.03600230998,0.004579595452491117,1.0170723569761405e-6,1.6575349475953098e-6,1.4148852110301514e-6,13.950661972715592,60.52138341437668,74.54324003259157
t82,8.485708801538462e-8,0.04605486729552711,0.054003464970000005,0.0068625245324542795,9.281109049174532e-7,1.72374658784301e-6,1.423112048666202e-6,16.771982924249123,60.52138341394581,77.40029135481954
t83,8.450635940966987e-8,0.06125460373754616,0.07200461996,0.00915100392418433,9.137060892025017e-7,1.7082680376501977e-6,1.47338182027099e-6,16.337430171589393,60.521383415072826,77.00122799414626
t84,8.43980075157719e-8,0.07630243669423252,0.09000577495,0.011448398850032892,9.141815652322549e-7,1.711270630301447e-6,1.4707586769670956e-6,15.823552309942263,60.52138341474863,76.52269651579404
t85,8.408007752248041e-8,0.09130153707592405,0.10800692994000001,0.013783929374273562,9.92950184522089e-7,1.6970717531769553e-6,1.4958517842352837e-6,16.741414212866964,60.52138341425749,77.47589429346846
t86,8.675488517712309e-8,0.4050103488649113,0.70978011884,0.09284349953414206,8.464582910421985e-7,1.5546678672763944e-6,1.5283560802983851e-6,15.333460992342447,60.521383414174075,77.0624823899927
t87,8.686347529912193e-8,0.7502403864273902,1.31155327563,0.17344005498541196,8.368920649477439e-7,1.6035884203425949e-6,1.523108672948919e-6,14.899832807893354,60.521383414179105,77.6564539895679
t88,8.665670073382409e-8,1.0650999376671066,1.91332643242,0.25507178569818983,8.428547648879971e-7,1.6130120545993662e-6,1.501072419563677e-6,14.106763058815723,60.52138341397303,77.86164867216999
t89,8.649666016280466e-8,1.383234322891145,2.51509962132,0.3376190472508434,1.0017535980279876e-6,1.5980174858735584e-6,1.4931101993093703e-6,14.170326247531392,60.52138341413175,78.92766683250306
t90,8.694888623275e-8,1.828987792117578,3.1168727781100003,0.4203339400483993,8.453288553062599e-7,1.602888395721937e-6,1.4803186194593721e-6,14.357119062864394,60.52138341402873,80.24470100265387
t91,8.660395620843437e-8,2.1316659312966535,3.7186459349,0.49891369808786695,8.411703750552347e-7,1.5465836145232938e-6,1.504241322629213e-6,16.490425793425764,60.521383413975556,83.3610387502851
t92,8.6437094053087e-8,2.539508206388948,4.3347938075,0.5774938406567469,8.466197545539685e-7,1.527702682999282e-6,1.496641068911448e-6,17.117313791365866,60.52138341436828,85.09049701768043
t93,8.57482890706957e-8,2.900875162746841,4.950941680100001,0.6542116044301196,1.006807972836719e-6,1.5342325187665028e-6,1.4958243915778692e-6,18.264493513280456,60.52138341401998,87.29190949719057
t94,8.567864295959449e-8,3.284409120792296,5.5670895527,0.7274003314994901,8.470889825648298e-7,1.4788119759489019e-6,1.4837516939864136e-6,19.24165560849774,60.52138341422315,89.34194192304398
t95,8.615322520176825e-8,3.7222701856138145,6.18323739319,0.8017833032228157,8.393624770663792e-7,1.4968953602949804e-6,1.4775661309483635e-6,20.36517647909796,60.52138341451092,91.5938546756127
t96,8.595616613873534e-8,4.044244397120157,6.79938526579,0.8647044924969561,8.466462553670135e-7,1.4117114120956843e-6,1.501395283475575e-6,23.302146848141714,60.52138341441122,95.53186826366917
t97,8.352686539772749e-8,4.357303920476606,7.41553313839,0.9340206517668058,1.007095978683038e-6,1.466455508158824e-6,1.4969876549743442e-6,24.40875394049378,60.52138341441073,97.63699911960393
t98,8.577270913310944e-8,4.577980647906267,6.962868642729999,0.8787791504489685,8.487128861861205e-7,1.4306598545227387e-6,1.489299926979297e-6,25.524507987086505,60.521383414135,98.46552369675211
t99,8.564646005732041e-8,4.764483706282902,6.51020411496,0.8243461374023673,8.399101860685441e-7,1.4223367160579658e-6,1.4834671529162676e-6,26.13994456760147,60.52138341416579,98.76036577177305
t100,8.561501427598173e-8,4.964827251692028,6.0575396193,0.7704377995076057,8.450469584294988e-7,1.4186593343087568e-6,1.477416639342161e-6,26.37157970807681,60.52138341376382,98.6857716190782
t101,8.308755420042093e-8,5.084133758864483,5.60487512364,0.6999408426204692,1.0081820628917128e-6,1.4110073612100911e-6,1.502662141090866e-6,28.133203839503288,60.52138341397094,100.04354098353829
t102,8.561129601909601e-8,5.200250831030798,5.15221059587,0.6548755436777889,8.504315118263614e-7,1.4291158878464558e-6,1.4953081098126567e-6,28.153625823445154,60.52138341408785,99.68235006857839
t103,8.569916861553051e-8,5.333841652760534,4.69954610021,0.599640800241935,8.423115186061147e-7,1.4328964081793355e-6,1.4885560653706148e-6,28.44958054453637,60.52138341400815,99.60399636122014
t104,8.605792406933133e-8,5.895747991628298,4.90506824236,0.6225497741337618,8.48775089977469e-7,1.440188096171105e-6,1.4811168061294888e-6,28.62485931295675,60.52138341374228,100.569612590959
t105,8.259072592844591e-8,6.84695284291318,5.11059038451,0.6334865224767453,1.0098863475882284e-6,1.391020394084441e-6,1.4757728163961607e-6,28.899892169128037,60.521383413878134,102.01230929217638
t106,8.677551724547555e-8,6.642076156290021,5.3161125587699996,0.6604371103661457,8.555333103617698e-7,1.4676073665379269e-6,1.4986360847715945e-6,31.58864341516277,60.521383413731904,104.72865656287311
t107,8.714838410289675e-8,6.9242755671005085,5.52163470092,0.6805461217719783,8.48128610338668e-7,1.4735626193072114e-6,1.4916172083350676e-6,32.41681352413079,60.52138341400639,106.06465722838648
t108,8.80200692351046e-8,7.159981080897857,5.72715684307,0.7003097248092773,8.554995063743275e-7,1.4968705493970732e-6,1.4844501376207765e-6,33.351044008258114,60.5213834140178,107.45987899589332
t109,8.217744907042471e-8,7.6819016187512705,5.93267901733,0.7102070775432356,1.0187367670051253e-6,1.5354326441065008e-6,1.4811640610858585e-6,34.136495317002385,60.52138341387701,108.98267056201482
t110,8.861042217040377e-8,7.284110832247036,6.81371621567,0.8100066399621658,8.596312737739814e-7,1.5655934930418863e-6,1.4712944011385394e-6,35.048850273695365,60.52138341413882,110.47807136084299
t111,8.85645680688197e-8,6.815737953666143,7.69475341401,0.8829016492859628,8.542457690806202e-7,1.5349141027161228e-6,1.4948780128228662e-6,37.330691740441566,60.52138341400789,113.245472144014
t112,8.856178157935456e-8,6.633101070419383,8.575790644460001,0.9600909752979399,8.626958406998706e-7,1.5497073021664295e-6,1.4868343310453425e-6,38.14694324825681,60.52138341413959,114.83731334037299
t113,8.212330342053219e-8,6.474639723425105,9.4568278428,1.032270610579697,1.0282353547500552e-6,1.608158769426958e-6,1.4837073456772453e-6,38.873711713959665,60.521383414188655,116.3588375071779
t114,8.83595085466933e-8,6.362260984967496,10.33786504114,1.1005927450876052,8.664320086408305e-7,1.5978673545515698e-6,1.4751436004656498e-6,39.83496504354223,60.52138341393818,118.15707125647799
t115,8.814466986370596e-8,6.265941889688456,11.21890223948,1.165350116357703,8.582044236144112e-7,1.599810812620677e-6,1.469547940634404e-6,40.88700943061288,60.521383414838446,120.05859110668533
t116,8.831955373757719e-8,5.9051158292844095,11.64846940205,1.1661987858465663,8.680088475131071e-7,1.5747388046728835e-6,1.4920712230880476e-6,42.87566485945476,60.52138341454026,122.11683631431443
t117,8.216614735998111e-8,5.583694584307605,12.07803653251,1.1753854663503707,1.0350223918100018e-6,1.6269317170054407e-6,1.5004372975891666e-6,43.69186161693202,60.52138341459459,123.05036585925214
t118,8.803053781432815e-8,5.671635910694744,12.50760369508,1.2012528201529953,8.715423416758022e-7,1.6146725556038261e-6,1.4797986452885865e-6,43.9854197029442,60.52138341458674,123.88729959750276
t119,8.784470682413677e-8,5.588904304554364,12.93717082554,1.219360466106353,8.627031862269282e-7,1.6122777377253686e-6,1.4740805517879281e-6,44.700009542513705,60.52138341437603,124.96683258999664
t120,8.77334407225067e-8,5.562592521347488,13.366737956000001,1.2426214359900212,8.70047387011238e-7,1.6176896594432924e-6,1.4681095524053738e-6,45.23212612519522,60.52138341466973,125.92546549678251
t121,8.213756096334985e-8,5.098900202477408,13.79630511857,1.2296485231122027,1.0410141990551582e-6,1.6285693245401932e-6,1.4964984035248674e-6,46.32730792746068,60.521383414836286,126.97354943467607
t122,8.79307199197949e-8,5.37968372879594,13.81554096728,1.2460618109518997,8.741381108403071e-7,1.6112326405321738e-6,1.4857848806264406e-6,46.372964737044356,60.521383414566344,127.33563871772489
t123,8.811537309310598e-8,5.3462533527325276,13.8347768481,1.241187314244718,8.64578219027871e-7,1.6169085731508585e-6,1.4797709498548531e-6,46.81027185414594,60.52138341502551,127.75387683362182
t124,8.841294721507284e-8,5.348670385151888,13.85401269681,1.2401403704567673,8.714097329014971e-7,1.6277864310896433e-6,1.4729835148568423e-6,47.070582944204645,60.52138341527856,128.03479387249448
t125,8.203309174472716e-8,5.101473050881663,13.87324857763,1.232415562502382,1.0384912645496653e-6,1.6454976315709897e-6,1.4703226073764067e-6,47.10546199779252,60.52138341527422,127.83398684042538
t126,8.886410556175878e-8,5.206868071026796,13.89248442634,1.2250978583238428,8.754800096669793e-7,1.6252538717565137e-6,1.4918222068854613e-6,47.771838427456586,60.52138341527208,128.6176762798395
t127,8.887589020048487e-8,5.1851687601826475,13.91172030716,1.2229242600573247,8.660878468952929e-7,1.6290931485146285e-6,1.4854482255392857e-6,47.83514513517093,60.52138341522562,128.67634594730163
t128,8.909099988269447e-8,5.233732253425706,13.96935775716,1.2218754744989877,8.729477098812139e-7,1.6374343586117989e-6,1.4783364124749352e-6,47.924440020537446,60.52138341534245,128.87079299877408
t129,8.209704900925468e-8,4.912702860665723,14.026995207159999,1.2085946748149012,1.0400389126908618e-6,1.6578929929813218e-6,1.4761098617079686e-6,47.91743787050582,60.52138341506618,128.58711828435145
t130,8.942459317126652e-8,5.30880580540071,14.08463265716,1.2197813231579382,8.750133963090557e-7,1.6533426120977092e-6,1.4659178653881377e-6,47.94837573464773,60.52138341495277,129.08298301901763
t131,8.953452270697777e-8,5.119347010086854,14.14227010716,1.1980792095168302,8.678414470034551e-7,1.6388675480556375e-6,1.4900429068519042e-6,48.86813559784059,60.52138341497389,129.8492194258646
t132,8.96799414320697e-8,5.107884821329656,14.19990755716,1.192949420933597,8.753422028376547e-7,1.646161866919948e-6,1.4820897594405867e-6,48.96595357977414,60.52138341509155,129.9880828875627
t133,8.267819561970836e-8,4.7220811707115145,14.257545039270001,1.182451025310912,1.0422747847526624e-6,1.673718440138731e-6,1.4814884561029621e-6,48.81907531287426,60.52138341478545,129.502540243112
t134,8.975286733125827e-8,5.132430083189361,14.34557633821,1.1969890881645164,8.769806826700645e-7,1.6621785335958118e-6,1.4719021315015395e-6,48.68321631114664,60.52138341514294,129.87959933666767
t135,8.964306115975914e-8,5.131244678202815,14.433607637149999,1.2024748045033542,8.679438715486368e-7,1.6624375070645856e-6,1.467248975231024e-6,48.91249419066454,60.52138341505106,130.20120881284518
t136,8.987404325528612e-8,4.950476496673382,14.5216389682,1.1869254306171162,8.766986064763727e-7,1.650411124596943e-6,1.4894074052656293e-6,49.5971792606334,60.52138341497854,130.77760767749362
t137,8.234556782087096e-8,4.498538727475505,14.60967029925,1.1718974149393189,1.0437668476963324e-6,1.6818556809361447e-6,1.4991645070927392e-6,49.77155928235719,60.521383415743756,130.57305344689837
t138,8.976959613287483e-8,4.8602521999076815,14.69770159819,1.1817842153271476,8.795236940054722e-7,1.6655425811413827e-6,1.4775492252140253e-6,49.467126785479174,60.521383415374906,130.728252326664
t139,8.971831289457532e-8,4.80037566564616,14.78573289713,1.1771907350840833,8.707072514979637e-7,1.6624364863173101e-6,1.4720200796796907e-6,49.78985778650007,60.5213834154854,131.07454459472785
t140,8.973951025953544e-8,4.761660621348468,15.225856639629999,1.1896003118491008,8.779857518236587e-7,1.6615838961633504e-6,1.466023175417477e-6,50.048350800406794,60.52138341528803,131.74685588385472
t141,8.215091344020733e-8,4.150398841611287,15.66598038213,1.1594710154229548,1.049125413976102e-6,1.675742721621281e-6,1.4946374117503898e-6,50.759281562663794,60.52138341551967,132.25651951900417
t142,8.973959353047221e-8,4.4594936254047175,16.10610412463,1.1789711382727275,8.830004818572285e-7,1.6556999627264768e-6,1.4820843007705704e-6,50.85859563180722,60.521383415757526,133.12455204639653
t143,8.958740221562575e-8,4.320114152298769,16.54622786713,1.1683134757857105,8.744328641826989e-7,1.65557107235149e-6,1.4751699466419035e-6,51.6183074543268,60.52138341567309,134.17435045997564
t144,8.960530281261043e-8,4.220470701293126,16.98635160963,1.161103402224389,8.817490509867707e-7,1.6567211641688065e-6,1.4669989237840492e-6,52.294890525862115,60.52138341576891,135.184203749853
t145,8.202442981467735e-8,3.797467623785628,17.42647535213,1.1425564226340268,1.0504508461904354e-6,1.6790081577892987e-6,1.4642714757831216e-6,52.73910622162803,60.521383415673576,135.62699331160618
t146,8.901685489071058e-8,3.992414213369021,17.44865254106,1.1320361324790686,8.875782079205603e-7,1.6552778079931941e-6,1.484342655514751e-6,53.47000113981622,60.52138341592394,136.56449155886378
t147,8.801214838419222e-8,3.9452979813270668,17.470829762100003,1.1190524826230992,8.792391889505803e-7,1.6528562346719978e-6,1.4772266550813463e-6,53.83140732139084,60.52138341602075,136.88797506079598
t148,8.729713057553678e-8,3.936564294228043,17.49300695103,1.1109062161172343,8.864879349589929e-7,1.6518482928854868e-6,1.469137592181354e-6,54.153511042411736,60.52138341618361,137.2153760147416
t149,8.205938361438737e-8,3.5705506448859796,17.51518417207,1.0884816020523964,1.0556226236912754e-6,1.6743718004207757e-6,1.4643581772369623e-6,54.17990347437116,60.521383415835565,136.87550758562708
t150,8.670708534911724e-8,3.9338668722258556,17.537361361,1.100181046506868,8.898103952227413e-7,1.663420339190944e-6,1.4553860004785434e-6,54.251544999756064,60.52138341572628,137.3443417905389
t151,8.628634396643316e-8,3.834431466430945,17.559538582040002,1.0866049603638341,8.832670088079592e-7,1.6452380005658978e-6,1.4802001843445237e-6,54.8494849245453,60.52138341569387,137.85144744406549
