BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9826,65.58926214157485,37.139174985140095,-58.23746751234424,0.0,0.0,0.0,5.605223587679346e-12,0.0,0.0,-44.49096961
t9827,65.58926213181367,37.04975069859978,-58.11780320321777,0.0,0.0,0.0,5.608655914291578e-12,0.0,0.0,-44.52120963
t9828,65.58926213501488,36.87153864267384,-57.91596118902873,0.0,0.0,0.0,5.611701589992959e-12,0.0,0.0,-44.54483959
t9829,65.58926216510221,36.8108150454497,-57.68794859196742,0.0,0.0,0.0,5.874194113069871e-12,0.0,0.0,-44.71212862
t9830,65.58926214276516,37.42278983505857,-58.20702386463053,0.0,0.0,0.0,5.6058098247350124e-12,0.0,0.0,-44.80502811
t9831,65.58926213260665,37.0911668790051,-57.85212758977328,0.0,0.0,0.0,5.608533382506337e-12,0.0,0.0,-44.82830142
t9832,65.5892621364183,36.84503675137338,-57.518826721859604,0.0,0.0,0.0,5.6114568285141005e-12,0.0,0.0,-44.91547216
t9833,65.5892621616208,36.81710768468816,-57.42296547106829,0.0,0.0,0.0,5.875541208618475e-12,0.0,0.0,-44.98340438
t9834,65.58926213446932,36.32878523515151,-57.016539238449425,0.0,0.0,0.0,5.619196832766378e-12,0.0,0.0,-44.90150813
t9835,65.58926213773769,37.28873548621599,-58.140350739877285,0.0,0.0,0.0,5.613654473830007e-12,0.0,0.0,-44.73764688
t9836,65.5892621302428,37.20637559930821,-57.92601512258002,0.0,0.0,0.0,5.61935135919691e-12,0.0,0.0,-44.86962261
t9837,65.58926217070446,36.50462887047659,-57.04117471776696,0.0,0.0,0.0,5.8833993881953905e-12,0.0,0.0,-45.05271632
t9838,65.58926213372871,36.488061370652645,-56.87059783622682,0.0,0.0,0.0,5.63177009112928e-12,0.0,0.0,-45.20672567
t9839,65.58926213593969,35.92053886131246,-56.16768931093052,0.0,0.0,0.0,5.63210506990088e-12,0.0,0.0,-45.34211168
t9840,65.58926213107604,36.58436674943138,-56.661318080993624,0.0,0.0,0.0,5.609953789597241e-12,0.0,0.0,-45.5123108
t9841,65.5892621614792,35.64033398692268,-55.44176565182576,0.0,0.0,0.0,6.0328426895213135e-12,0.0,0.0,-45.7878305
t9842,65.5892621293094,35.35905774202203,-54.861982530479935,0.0,0.0,0.0,5.600026506464074e-12,0.0,0.0,-46.08633734
t9843,65.58926212560218,34.69056292225928,-53.95138689544998,0.0,0.0,0.0,5.596573094874504e-12,0.0,0.0,-46.32843815
t9844,65.58926211803102,33.98365568477173,-52.9878366777324,0.0,0.0,0.0,5.593221123338972e-12,0.0,0.0,-46.58508113
t9845,65.58926215835565,34.57046089061036,-53.48653386015235,0.0,0.0,0.0,6.028900191853241e-12,0.0,0.0,-46.67318919
t9846,65.58926212167243,34.10062349678983,-52.918452890602225,0.0,0.0,0.0,5.584558118785504e-12,0.0,0.0,-46.77143273
