Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t15313,0.0,0.0,0.0,0.0,2503.3608025370813,1.5654049991152117,280.7064673708636,41.93030176972695,0.0
t15314,0.0,0.0,0.0,0.0,2502.807569639999,1.5747523640984977,280.90258180363435,41.677233399900885,0.0
t15315,0.0,0.0,0.0,0.0,2502.2756226514052,1.5840085372227324,281.09758376850164,41.89587689842142,0.0
t15316,0.0,0.0,0.0,0.0,2501.766018360542,1.593176348108205,281.293185826521,41.98524130759337,0.0
t15317,0.0,0.0,0.0,0.0,2501.336515535457,1.602108583649984,281.48997366588355,41.992071144492016,0.0
t15318,0.0,0.0,0.0,0.0,2500.8670744976453,1.6113448104667367,281.6857363414092,41.872175951643044,0.0
t15319,0.0,0.0,0.0,0.0,2500.4194034118773,1.62051096550389,281.881742395608,41.71713307808133,0.0
t15320,0.0,0.0,0.0,0.0,2499.9965061002954,1.6296087369458339,282.0781690961551,41.56451704535871,0.0
t15321,0.0,0.0,0.0,0.0,2499.664238401684,1.638543355475188,282.2744192443804,41.45764508300451,0.0
t15322,0.0,0.0,0.0,0.0,2499.2878332327123,1.647640760199971,282.47211584741495,41.48151311379334,0.0
t15323,0.0,0.0,0.0,0.0,2498.93783239741,1.6566852749984917,282.6695736745822,41.318533219979514,0.0
t15324,0.0,0.0,0.0,0.0,2498.6165601249068,1.6656748130976364,282.86968418382577,41.22937753109842,0.0
t15325,0.0,0.0,0.0,0.0,2498.3868064711405,1.6745491278571967,283.06882774394836,40.44290513312872,0.0
t15326,0.0,0.0,0.0,0.0,2498.135605098943,1.6836365880020177,283.26839589033835,39.853649045392686,0.0
t15327,0.0,0.0,0.0,0.0,2497.930004480132,1.6925234051864786,283.4669636303115,39.45784520234808,0.0
t15328,0.0,0.0,0.0,0.0,2497.773171402477,1.7014108420748701,283.6729030678083,38.93554269774469,0.0
t15329,0.0,0.0,0.0,0.0,2497.722574940269,1.7102322911491035,283.8778615738733,38.55803548789004,0.0
t15330,0.0,0.0,0.0,0.0,2497.654575825894,1.7192223988821722,284.0823040990746,38.21367399120494,0.0
t15331,0.0,0.0,0.0,0.0,2497.632203353844,1.7281088777621716,284.28613396306037,37.86523419405893,0.0
t15332,0.0,0.0,0.0,0.0,2497.6597976809285,1.7368685260585495,284.48906276126417,37.64912319124296,0.0
t15333,0.0,0.0,0.0,0.0,2497.789170210707,1.7456401472710756,284.6985776855567,37.18959606210054,0.0
t15334,0.0,0.0,0.0,0.0,2497.905301879473,1.7545879665655224,284.90424651352185,36.81710965736851,0.0
t15335,0.0,0.0,0.0,0.0,2498.0669933145277,1.763475058452462,285.1079671628244,37.15461841587947,0.0
t15336,0.0,0.0,0.0,0.0,2498.2791757790324,1.7722939728181963,285.3125896603746,37.341300791419584,0.0
t15337,0.0,0.0,0.0,0.0,2498.590060782993,1.781093239068077,285.51695767703603,37.18888368833646,0.0
t15338,0.0,0.0,0.0,0.0,2498.8652933504636,1.7899695937483406,285.718136467746,36.406129214522494,0.0
t15339,0.0,0.0,0.0,0.0,2499.1608909160714,1.798788810060433,285.92075761077507,35.71102997612436,0.0
t15340,0.0,0.0,0.0,0.0,2499.4823580874486,1.8076967426036756,286.1214898292779,34.81638995887772,0.0
t15341,0.0,0.0,0.0,0.0,2499.8739850585443,1.8166451233631429,286.32512731292337,34.15833086251612,0.0
t15342,0.0,0.0,0.0,0.0,2500.234362370823,1.8250495662794115,286.528718315226,33.733897841357,0.0
t15343,0.0,0.0,0.0,0.0,2500.6149796463164,1.8341698133441262,286.7335974530862,33.00104434357507,0.0
t15344,0.0,0.0,0.0,0.0,2501.018517531691,1.8443261910606843,286.9476569513524,32.01525216568328,0.0
t15345,0.0,0.0,0.0,0.0,2501.4915317975724,1.8545328827862175,287.18794036515703,31.92127115642765,0.0
t15346,0.0,0.0,0.0,0.0,2501.9370495505864,1.8635747563711402,287.42132235478994,32.036134455792016,0.0
t15347,0.0,0.0,0.0,0.0,2502.4030244856735,1.8722171649896642,287.6565881457668,32.50733345202625,0.0
t15348,0.0,0.0,0.0,0.0,2502.892643242524,1.8812394777819053,287.8699945403461,33.05482268774226,0.0
t15349,0.0,0.0,0.0,0.0,2503.446677418995,1.8901009991889002,288.10008372383754,33.60176134641567,0.0
t15350,0.0,0.0,0.0,0.0,2503.9104973572244,1.8995132858340382,288.3115465676801,33.70525987372311,0.0
t15351,0.0,0.0,0.0,0.0,2504.3310208181056,1.908880120493732,288.52352305740266,33.66895386279215,0.0
t15352,0.0,0.0,0.0,0.0,2504.7118884514653,1.9181850707454693,288.73555243514255,33.524797613292655,0.0
t15353,0.0,0.0,0.0,0.0,2505.091056902819,1.9273786691494448,288.9722205400895,32.992690256497305,0.0
t15354,0.0,0.0,0.0,0.0,2505.382069043644,1.9367455368721795,289.2118505580112,32.35106627945882,0.0
t15355,0.0,0.0,0.0,0.0,2505.630135304018,1.9454720092215347,289.45049057944243,31.42140176759088,0.0
t15356,0.0,0.0,0.0,0.0,2505.8385522569765,1.9541881582912135,289.6875871708724,30.427776898191848,0.0
t15357,0.0,0.0,0.0,0.0,2506.043455542973,1.9630301715650071,289.9212733614312,29.687585827782776,0.0
t15358,0.0,0.0,0.0,0.0,2506.161517752318,1.9720582880990583,290.16020590588766,28.93784013685581,0.0
t15359,0.0,0.0,0.0,0.0,2506.2366066945856,1.9810658267657149,290.3975202064398,28.457066194946993,0.0
t15360,0.0,0.0,0.0,0.0,2506.2712946140646,1.9901193766492256,290.633189664895,28.253486594132305,0.0
t15361,0.0,0.0,0.0,0.0,2506.2996237131083,1.9993914610682157,290.86585122268866,28.16924908324503,0.0
t15362,0.0,0.0,0.0,0.0,2506.257525461283,2.0088426604879888,291.0771409364322,27.986340679212436,0.0
t15363,0.0,0.0,0.0,0.0,2506.184885108384,2.0180889843050327,291.29100611900094,27.6683157648148,0.0
t15364,0.0,0.0,0.0,0.0,2506.083877048463,2.0275555686954845,291.50295248409265,27.342755849782765,0.0
t15365,0.0,0.0,0.0,0.0,2505.9874618747654,2.036942312562232,291.7146566946885,26.99233491683622,0.0
t15366,0.0,0.0,0.0,0.0,2505.8226439362275,2.0461645411728426,291.92619460875,26.67557496400266,0.0
t15367,0.0,0.0,0.0,0.0,2505.627828367633,2.055154264365706,292.1374051938334,26.251857348625734,0.0
t15368,0.0,0.0,0.0,0.0,2505.4025434934074,2.063966359869776,292.35579553725637,26.011517917056302,0.0
t15369,0.0,0.0,0.0,0.0,2505.1811078347664,2.072759164507081,292.5746114488803,26.167585202562417,0.0
t15370,0.0,0.0,0.0,0.0,2504.8913871561604,2.081553968511846,292.7942263013098,26.54699000442566,0.0
t15371,0.0,0.0,0.0,0.0,2504.571023297096,2.0903758254549416,293.0144991202816,27.11965203446932,0.0
t15372,0.0,0.0,0.0,0.0,2504.2239280895424,2.099207087937666,293.2350331879958,27.89649603410718,0.0
t15373,0.0,0.0,0.0,0.0,2503.8750942699817,2.1078559386605935,293.4606076662556,28.492063282081528,0.0
t15374,0.0,0.0,0.0,0.0,2503.4705366719977,2.1167846418487484,293.68808485808233,28.837089057835193,0.0
t15375,0.0,0.0,0.0,0.0,2503.0435631999094,2.1258057258002965,293.91598463211557,29.046440060617602,0.0
t15376,0.0,0.0,0.0,0.0,2502.59629959361,2.134877077324264,294.14426463167524,29.156438086821176,0.0
t15377,0.0,0.0,0.0,0.0,2502.1545405955976,2.1438969971389166,294.37251706253596,29.234280898354314,0.0
t15378,0.0,0.0,0.0,0.0,2501.658114370975,2.1528800534481323,294.60787914494375,29.045587034750923,0.0
t15379,0.0,0.0,0.0,0.0,2501.1389886377538,2.1619513915608746,294.8417263684232,28.884177004625112,0.0
