Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t59,0.0,0.0,0.0,0.0,0.0,1.0077817486444368e-10,9.911881545286997e-11,1.9259756509633774e-10,3.924945554136514e-10
t60,0.0,0.0,0.0,0.0,0.0,1.0090809503922005e-10,9.919588992073906e-11,1.957001038171036e-10,3.958040887770627e-10
t61,0.0,0.0,0.0,0.0,0.0,1.0067390917902704e-10,9.897915227144018e-11,1.8413221917850939e-10,3.837852806289766e-10
t62,0.0,0.0,0.0,0.0,0.0,1.0033974589641241e-10,9.90848159736719e-11,1.8684917297305654e-10,3.8627373484314085e-10
t63,0.0,0.0,0.0,0.0,0.0,1.0023292282105021e-10,9.902732074658662e-11,1.8935182366659575e-10,3.886120672342326e-10
t64,0.0,0.0,0.0,0.0,0.0,9.994829027631584e-11,9.90565597580946e-11,1.9198615929278594e-10,3.909910093271964e-10
t65,0.0,0.0,0.0,0.0,0.0,9.969828665934591e-11,9.908480464615471e-11,1.9480407339292977e-10,3.935871646984304e-10
t66,0.0,0.0,0.0,0.0,0.0,9.919597264291637e-11,9.882726963494017e-11,1.8300278149044077e-10,3.810260237682973e-10
t67,0.0,0.0,0.0,0.0,0.0,9.885185854991717e-11,9.89510274639455e-11,1.856109352256874e-10,3.834138212395501e-10
t68,0.0,0.0,0.0,0.0,0.0,9.874194162338618e-11,9.888348266169285e-11,1.8787071967204728e-10,3.854961439571263e-10
t69,0.0,0.0,0.0,0.0,0.0,9.844541990556376e-11,9.890745679769504e-11,1.902210990737758e-10,3.875739757770346e-10
t70,0.0,0.0,0.0,0.0,0.0,9.818007989534688e-11,9.893512349219798e-11,1.92623620112519e-10,3.8973882350006386e-10
t71,0.0,0.0,0.0,0.0,0.0,9.759976753987776e-11,9.867587865571008e-11,1.804100468859444e-10,3.7668569308153223e-10
t72,0.0,0.0,0.0,0.0,0.0,9.733250626307337e-11,9.881164185955357e-11,1.8235481620685893e-10,3.7849896432948587e-10
t73,0.0,0.0,0.0,0.0,0.0,9.729714778690349e-11,9.875646352910045e-11,1.839105738826769e-10,3.7996418519868085e-10
t74,0.0,0.0,0.0,0.0,0.0,9.750140427386537e-11,9.887472942618054e-11,1.8562197552673438e-10,3.819981092267803e-10
t75,0.0,0.0,0.0,0.0,0.0,9.779244481956912e-11,9.898978354340035e-11,1.8719877961466068e-10,3.8398100797763016e-10
t76,0.0,0.0,0.0,0.0,0.0,9.778548102215541e-11,9.880983355101674e-11,1.741274906809151e-10,3.7072280525408726e-10
