Year,Month,Day,Hour,Minute,Total (kW),,
2012,1,31,22,0,-21.4825,,
2012,1,31,22,30,-21.4825,,
2012,1,31,23,0,-21.4825,,
2012,1,31,23,30,-21.4825,,
2012,2,1,0,0,-21.4825,,
2012,2,1,0,30,-21.4825,,
2012,2,1,1,0,-21.4825,,
2012,2,1,1,30,-21.4825,,
2012,2,1,2,0,-21.4825,,
2012,2,1,2,30,-21.4825,,
2012,2,1,3,0,-21.4825,,
2012,2,1,3,30,-21.4825,,
2012,2,1,4,0,-21.4825,,
2012,2,1,4,30,-21.4825,,
2012,2,1,5,0,-21.4825,,
2012,2,1,5,30,-21.4825,,
2012,2,1,6,0,-21.4825,,
2012,2,1,6,30,-21.4825,,
2012,2,1,7,0,19.40555,,
2012,2,1,7,30,1224.326,,
2012,2,1,8,0,8786.347,,
2012,2,1,8,30,7883.491,,
2012,2,1,9,0,16838.97,,
2012,2,1,9,30,20129.36,,
2012,2,1,10,0,23310.19,,
2012,2,1,10,30,25568.94,,
2012,2,1,11,0,21251.55,,
2012,2,1,11,30,28443.94,,
2012,2,1,12,0,22311.71,,
2012,2,1,12,30,22847.28,,
2012,2,1,13,0,17852.37,,
2012,2,1,13,30,16845.03,,
2012,2,1,14,0,24719.29,,
2012,2,1,14,30,22121.28,,
2012,2,1,15,0,18890.401,,
2012,2,1,15,30,15136.822,,
2012,2,1,16,0,10682.722,,
2012,2,1,16,30,6148.618,,
2012,2,1,17,0,1187.7974,,
2012,2,1,17,30,-21.4825,,
2012,2,1,18,0,-21.4825,,
2012,2,1,18,30,-21.4825,,
2012,2,1,19,0,-21.4825,,
2012,2,1,19,30,-21.4825,,
2012,2,1,20,0,-21.4825,,
2012,2,1,20,30,-21.4825,,
2012,2,1,21,0,-21.4825,,
2012,2,1,21,30,-21.4825,,
2012,2,1,22,0,-21.4825,,
2012,2,1,22,30,-21.4825,,
2012,2,1,23,0,-21.4825,,
2012,2,1,23,30,-21.4825,,
2012,2,2,0,0,-21.4825,,
2012,2,2,0,30,-21.4825,,
2012,2,2,1,0,-21.4825,,
2012,2,2,1,30,-21.4825,,
2012,2,2,2,0,-21.4825,,
2012,2,2,2,30,-21.4825,,
2012,2,2,3,0,-21.4825,,
2012,2,2,3,30,-21.4825,,
2012,2,2,4,0,-21.4825,,
2012,2,2,4,30,-21.4825,,
2012,2,2,5,0,-21.4825,,
2012,2,2,5,30,-21.4825,,
2012,2,2,6,0,-21.4825,,
2012,2,2,6,30,-21.4825,,
2012,2,2,7,0,836.8803,,
2012,2,2,7,30,5221.857,,
2012,2,2,8,0,9644.441,,
2012,2,2,8,30,13756.565,,
2012,2,2,9,0,17689.5,,
2012,2,2,9,30,21029.39,,
2012,2,2,10,0,23758.35,,
2012,2,2,10,30,25756.05,,
2012,2,2,11,0,27052.38,,
2012,2,2,11,30,27658.29,,
2012,2,2,12,0,27230.4,,
2012,2,2,12,30,26496.51,,
2012,2,2,13,0,25178.09,,
2012,2,2,13,30,24817.45,,
2012,2,2,14,0,23375.91,,
2012,2,2,14,30,21333.86,,
2012,2,2,15,0,18400.202,,
2012,2,2,15,30,14872.999,,
2012,2,2,16,0,10600.327,,
2012,2,2,16,30,6234.494,,
2012,2,2,17,0,1255.0347,,
2012,2,2,17,30,-21.4825,,
2012,2,2,18,0,-21.4825,,
2012,2,2,18,30,-21.4825,,
2012,2,2,19,0,-21.4825,,
2012,2,2,19,30,-21.4825,,
2012,2,2,20,0,-21.4825,,
2012,2,2,20,30,-21.4825,,
2012,2,2,21,0,-21.4825,,
2012,2,2,21,30,-21.4825,,
2012,2,2,22,0,-21.4825,,
2012,2,2,22,30,-21.4825,,
2012,2,2,23,0,-21.4825,,
2012,2,2,23,30,-21.4825,,
2012,2,3,0,0,-21.4825,,
2012,2,3,0,30,-21.4825,,
2012,2,3,1,0,-21.4825,,
2012,2,3,1,30,-21.4825,,
2012,2,3,2,0,-21.4825,,
2012,2,3,2,30,-21.4825,,
2012,2,3,3,0,-21.4825,,
2012,2,3,3,30,-21.4825,,
2012,2,3,4,0,-21.4825,,
2012,2,3,4,30,-21.4825,,
2012,2,3,5,0,-21.4825,,
2012,2,3,5,30,-21.4825,,
2012,2,3,6,0,-21.4825,,
2012,2,3,6,30,-21.4825,,
2012,2,3,7,0,913.9885,,
2012,2,3,7,30,5483.992,,
2012,2,3,8,0,9871.521,,
2012,2,3,8,30,14057.61,,
2012,2,3,9,0,17936.72,,
2012,2,3,9,30,21391.6,,
2012,2,3,10,0,24250,,
2012,2,3,10,30,26455.35,,
2012,2,3,11,0,27989.27,,
2012,2,3,11,30,28963.02,,
2012,2,3,12,0,29212.04,,
2012,2,3,12,30,28991.09,,
2012,2,3,13,0,28252.96,,
2012,2,3,13,30,26813.77,,
2012,2,3,14,0,24773.97,,
2012,2,3,14,30,22313.26,,
2012,2,3,15,0,19099.96,,
2012,2,3,15,30,15389.109,,
2012,2,3,16,0,11122.956,,
2012,2,3,16,30,6698.09,,
2012,2,3,17,0,1501.9157,,
2012,2,3,17,30,-21.4825,,
2012,2,3,18,0,-21.4825,,
2012,2,3,18,30,-21.4825,,
2012,2,3,19,0,-21.4825,,
2012,2,3,19,30,-21.4825,,
2012,2,3,20,0,-21.4825,,
2012,2,3,20,30,-21.4825,,
2012,2,3,21,0,-21.4825,,
2012,2,3,21,30,-21.4825,,
2012,2,3,22,0,-21.4825,,
2012,2,3,22,30,-21.4825,,
2012,2,3,23,0,-21.4825,,
2012,2,3,23,30,-21.4825,,
2012,2,4,0,0,-21.4825,,
2012,2,4,0,30,-21.4825,,
2012,2,4,1,0,-21.4825,,
2012,2,4,1,30,-21.4825,,
2012,2,4,2,0,-21.4825,,
2012,2,4,2,30,-21.4825,,
2012,2,4,3,0,-21.4825,,
2012,2,4,3,30,-21.4825,,
2012,2,4,4,0,-21.4825,,
2012,2,4,4,30,-21.4825,,
2012,2,4,5,0,-21.4825,,
2012,2,4,5,30,-21.4825,,
2012,2,4,6,0,-21.4825,,
2012,2,4,6,30,-21.4825,,
2012,2,4,7,0,979.1687,,
2012,2,4,7,30,5527.44,,
2012,2,4,8,0,9829.742,,
2012,2,4,8,30,13970.358,,
2012,2,4,9,0,17787.59,,
2012,2,4,9,30,21203.17,,
2012,2,4,10,0,23988.6,,
2012,2,4,10,30,26314.93,,
2012,2,4,11,0,27878,,
2012,2,4,11,30,28866.82,,
2012,2,4,12,0,29217.06,,
2012,2,4,12,30,29010.15,,
2012,2,4,13,0,28243.35,,
2012,2,4,13,30,26726.47,,
2012,2,4,14,0,24755.88,,
2012,2,4,14,30,22122.88,,
2012,2,4,15,0,18896.378,,
2012,2,4,15,30,15219.898,,
2012,2,4,16,0,11108.775,,
2012,2,4,16,30,6763.695,,
2012,2,4,17,0,1579.6942,,
2012,2,4,17,30,-21.4825,,
2012,2,4,18,0,-21.4825,,
2012,2,4,18,30,-21.4825,,
2012,2,4,19,0,-21.4825,,
2012,2,4,19,30,-21.4825,,
2012,2,4,20,0,-21.4825,,
2012,2,4,20,30,-21.4825,,
2012,2,4,21,0,-21.4825,,
2012,2,4,21,30,-21.4825,,
2012,2,4,22,0,-21.4825,,
2012,2,4,22,30,-21.4825,,
2012,2,4,23,0,-21.4825,,
2012,2,4,23,30,-21.4825,,
2012,2,5,0,0,-21.4825,,
