Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t422,0.0,16418.034057807166,255.2421178959037,0.0,16673.27617570307
t423,0.0,15234.185307746227,489.2734784030933,0.0,15723.45878614932
t424,0.0,12812.540269646886,935.9551797663079,0.0,13748.495449413194
t425,0.0,8203.0228580172,3221.908777056558,0.0,11424.931635073759
t426,0.0,2361.7033292354963,4859.350554913622,0.0,7221.053884149118
t427,0.0,0.0,5718.447837212034,0.0,5718.447837212034
t428,0.0,0.0,5059.491044058063,0.0,5059.491044058063
t429,0.0,0.0,5093.937676088673,0.0,5093.937676088673
t430,0.0,0.0,12183.064214851915,0.0,12183.064214851915
t431,0.0,0.0,9736.069428802248,0.0,9736.069428802248
t432,0.0,0.0,9759.167100912373,0.0,9759.167100912373
t433,0.0,0.0,7847.065914273385,0.0,7847.065914273385
t434,0.0,0.0,9770.445547612979,0.0,9770.445547612979
t435,0.0,0.0,6312.799006930412,0.0,6312.799006930412
t436,0.0,0.0,2778.122094228234,0.0,2778.122094228234
t437,0.0,0.0,3901.331626226652,0.0,3901.331626226652
t438,0.0,0.0,4143.44159504318,0.0,4143.44159504318
t439,0.0,0.0,5596.898784202386,0.0,5596.898784202386
t440,0.0,3878.228563490777,8201.6272465414,0.0,12079.855810032177
t441,0.0,7663.547478242594,8657.028476016701,0.0,16320.575954259295
t442,0.0,10714.58045941231,7178.8658125209995,0.0,17893.44627193331
t443,0.0,12674.674339260044,3784.633535499119,0.0,16459.307874759164
t444,0.0,12725.624791794311,2715.1250851251984,0.0,15440.74987691951
t445,0.0,13016.34207978396,1274.6445687162359,0.0,14290.986648500197
t446,0.0,11871.45544048452,2353.1097662195475,0.0,14224.565206704068
t447,0.0,10861.43764612873,903.974298142119,0.0,11765.411944270849
t448,0.0,10037.239149250858,999.0555783879234,0.0,11036.29472763878
t449,0.0,7438.766070003176,105.35736388355686,0.0,7544.1234338867325
t450,0.0,2307.755791258036,12.04160248618277,0.0,2319.797393744219
t451,0.0,0.0,721.5013470967403,0.0,721.5013470967403
t452,0.0,0.0,4331.8396168145155,0.0,4331.8396168145155
t453,0.0,0.0,4328.2263043599105,0.0,4328.2263043599105
t454,0.0,0.0,6400.973436078673,0.0,6400.973436078673
t455,0.0,0.0,15939.560091243082,0.0,15939.560091243082
t456,0.0,0.0,19849.84811101988,0.0,19849.84811101988
t457,0.0,0.0,15780.837437641118,0.0,15780.837437641118
t458,0.0,0.0,11570.768046755466,0.0,11570.768046755466
t459,0.0,0.0,7381.957747578431,0.0,7381.957747578431
t460,0.0,0.0,7343.958767064493,0.0,7343.958767064493
t461,0.0,0.0,8128.970878439748,0.0,8128.970878439748
t462,0.0,0.0,5784.531913961126,0.0,5784.531913961126
t463,0.0,0.0,3921.126042423268,0.0,3921.126042423268
t464,0.0,4690.438718595878,1594.4286577249438,0.0,6284.867376320822
t465,0.0,10040.236234694054,339.6951124521727,0.0,10379.931347146226
t466,0.0,13885.496858309714,166.34502625672155,0.0,14051.841884566436
t467,0.0,15710.721893213798,48.735696381138446,0.0,15759.457589594937
t468,0.0,15258.161991291769,74.92894925044233,0.0,15333.090940542212
t469,0.0,15686.745209668257,281.4002261699156,0.0,15968.145435838172
t470,0.0,15285.135760280496,506.19239461694417,0.0,15791.328154897441
t471,0.0,15848.587823600643,102.17203138899096,0.0,15950.759854989634
t472,0.0,14838.570029244851,121.5060953927733,0.0,14960.076124637624
t473,0.0,10504.78447838885,303.1490179087057,0.0,10807.933496297555
t474,0.0,3923.1848451386604,2873.0857870990335,0.0,6796.270632237694
t475,0.0,0.0,5587.145528926469,0.0,5587.145528926469
t476,0.0,0.0,10918.282955801635,0.0,10918.282955801635
t477,0.0,0.0,18477.204634099693,0.0,18477.204634099693
t478,0.0,0.0,22250.84200759687,0.0,22250.84200759687
t479,0.0,0.0,25870.220553714935,0.0,25870.220553714935
t480,0.0,0.0,26340.080710081278,0.0,26340.080710081278
t481,0.0,0.0,21752.488182528145,0.0,21752.488182528145
t482,0.0,0.0,21197.040034481808,0.0,21197.040034481808
t483,0.0,0.0,19984.48054495905,0.0,19984.48054495905
t484,0.0,0.0,19876.236460466545,0.0,19876.236460466545
t485,0.0,0.0,20050.295894951247,0.0,20050.295894951247
t486,0.0,0.0,18278.01591626177,0.0,18278.01591626177
t487,0.0,47.95336709107607,17621.220322834302,0.0,17669.173689925377
t488,0.0,5337.809174325405,18190.2706238059,0.0,23528.079798131304
t489,0.0,11565.752725278911,12963.183815341243,0.0,24528.936540620154
t490,0.0,16004.436266646639,9267.64518191836,0.0,25272.081448564997
t491,0.0,19499.037893408808,10677.147369680712,0.0,30176.18526308952
t492,0.0,21010.075593732752,9671.603298304597,0.0,30681.67889203735
t493,0.0,21470.591615246507,3537.9812033495828,0.0,25008.57281859609
t494,0.0,21208.436238628336,1514.4563513663486,0.0,22722.892589994684
t495,0.0,20182.601987805763,5072.902176490468,0.0,25255.50416429623
t496,0.0,16058.3838046241,7849.844071201842,0.0,23908.22787582594
t497,0.0,10765.530911946578,8156.903856094118,0.0,18922.434768040697
t498,0.0,3971.1382122297373,15346.045878283365,0.0,19317.184090513103
t499,0.0,0.0,21306.32327437852,0.0,21306.32327437852
t500,0.0,0.0,15068.921069246444,0.0,15068.921069246444
t501,0.0,0.0,18440.990648506835,0.0,18440.990648506835
t502,0.0,0.0,24114.791916640366,0.0,24114.791916640366
t503,0.0,0.0,25204.24401517844,0.0,25204.24401517844
t504,0.0,0.0,25697.995238519656,0.0,25697.995238519656
t505,0.0,0.0,25836.052451458425,0.0,25836.052451458425
t506,0.0,0.0,25092.586492835086,0.0,25092.586492835086
t507,0.0,0.0,24298.067968644722,0.0,24298.067968644722
t508,0.0,0.0,23646.93190988828,0.0,23646.93190988828
t509,0.0,0.0,23412.792659948343,0.0,23412.792659948343
t510,0.0,0.0,22686.191697595415,0.0,22686.191697595415
t511,0.0,86.91547785257536,18849.16598548763,0.0,18936.081463340208
t512,0.0,5331.815003439021,15574.591059087508,0.0,20906.40606252653
t513,0.0,11802.522475291096,8361.052062776671,0.0,20163.57453806777
t514,0.0,16702.757174910435,4783.036359495835,0.0,21485.79353440627
t515,0.0,20278.28010863879,1474.7321062163242,0.0,21753.012214855116
t516,0.0,20320.239304843486,300.1786489208506,0.0,20620.417953764336
t517,0.0,19813.731864943995,296.93689571972936,0.0,20110.668760663724
t518,0.0,19633.90673835246,1302.0747598285163,0.0,20935.981498180976
t519,0.0,18501.092187651295,3056.8813807667416,0.0,21557.973568418038
t520,0.0,14880.529225449543,8555.708345670726,0.0,23436.23757112027
t521,0.0,10079.19834545555,13522.394217621933,0.0,23601.592563077484
t522,0.0,3722.38012044478,11811.506153581304,0.0,15533.886274026085
t523,0.0,0.0,13271.592612157594,0.0,13271.592612157594
t524,0.0,0.0,8712.460071912647,0.0,8712.460071912647
t525,0.0,0.0,12998.146041959015,0.0,12998.146041959015
t526,0.0,0.0,6930.7815425414465,0.0,6930.7815425414465
t527,0.0,0.0,10143.808986329266,0.0,10143.808986329266
t528,0.0,0.0,8878.457684743715,0.0,8878.457684743715
t529,0.0,0.0,4572.464439442425,0.0,4572.464439442425
t530,0.0,0.0,3464.088615008746,0.0,3464.088615008746
t531,0.0,0.0,2239.9185740325865,0.0,2239.9185740325865
t532,0.0,0.0,1199.0986147900414,0.0,1199.0986147900414
t533,0.0,0.0,925.9057857691045,0.0,925.9057857691045
t534,0.0,0.0,980.0822575527081,0.0,980.0822575527081
t535,0.0,0.0,1708.6597658849482,0.0,1708.6597658849482
t536,0.0,5421.727566734788,5347.273052670762,0.0,10769.00061940555
t537,0.0,11595.723579710833,1119.037798528103,0.0,12714.761378238936
t538,0.0,16442.010741352708,0.0,0.0,16442.010741352708
t539,0.0,20170.385032683873,0.0,0.0,20170.385032683873
t540,0.0,20619.94784916271,1.0203536354116232,0.0,20620.96820279812
t541,0.0,20778.7933776519,1055.0182720512835,0.0,21833.81164970318
t542,0.0,20573.079418962643,3063.8921352878974,0.0,23636.97155425054
t543,0.0,19481.055380749654,6932.330449086999,0.0,26413.385829836654
t544,0.0,15387.036665349033,8065.551819369262,0.0,23452.588484718297
t545,0.0,10193.087592296857,9410.911273381562,0.0,19603.99886567842
t546,0.0,3686.415095126473,8869.685193254832,0.0,12556.100288381305
t547,0.0,0.0,17523.934538927657,0.0,17523.934538927657
t548,0.0,0.0,16563.523794906112,0.0,16563.523794906112
t549,0.0,0.0,19350.663258199187,0.0,19350.663258199187
t550,0.0,0.0,16635.18856154729,0.0,16635.18856154729
t551,0.0,0.0,12974.75710376472,0.0,12974.75710376472
t552,0.0,0.0,13551.748299599247,0.0,13551.748299599247
t553,0.0,0.0,17008.11678509123,0.0,17008.11678509123
t554,0.0,0.0,22339.204709240475,0.0,22339.204709240475
t555,0.0,0.0,23933.396393101644,0.0,23933.396393101644
t556,0.0,0.0,23776.962797455286,0.0,23776.962797455286
t557,0.0,0.0,10484.915986841768,0.0,10484.915986841768
t558,0.0,0.0,15462.69276699271,0.0,15462.69276699271
t559,0.0,11.988341772769017,14923.56925426271,0.0,14935.557596035478
t560,0.0,4672.4562059367245,11549.889496804162,0.0,16222.345702740888
t561,0.0,11032.271516390687,8448.76134092129,0.0,19481.032857311977
t562,0.0,15321.100785598803,2416.2133026248143,0.0,17737.31408822362
t563,0.0,22617.777923195437,846.98411582433,0.0,23464.762039019766
t564,0.0,19924.624026342106,334.2480325536984,0.0,20258.872058895806
t565,0.0,20278.28010863879,796.3143353990536,0.0,21074.594444037844
t566,0.0,20527.038200423747,1556.372198392125,0.0,22083.41039881587
t567,0.0,19427.10784277219,5585.768018469295,0.0,25012.875861241486
t568,0.0,15348.074554587534,9782.719472820603,0.0,25130.794027408137
t569,0.0,10121.157541660243,21721.087988289226,0.0,31842.24552994947
t570,0.0,3635.4646425922047,22256.561179720386,0.0,25892.02582231259
t571,0.0,0.0,22559.556032622662,0.0,22559.556032622662
t572,0.0,0.0,18243.84714865307,0.0,18243.84714865307
t573,0.0,0.0,17025.08232189226,0.0,17025.08232189226
t574,0.0,0.0,21942.625670585523,0.0,21942.625670585523
t575,0.0,0.0,16667.356076063006,0.0,16667.356076063006
t576,0.0,0.0,19106.23746129585,0.0,19106.23746129585
t577,0.0,0.0,23099.336303406366,0.0,23099.336303406366
t578,0.0,0.0,25286.343506269448,0.0,25286.343506269448
t579,0.0,0.0,1380.790095655166,0.0,1380.790095655166
t580,0.0,0.0,16459.91779628507,0.0,16459.91779628507
t581,0.0,0.0,21258.49014166525,0.0,21258.49014166525
t582,0.0,0.0,19904.19602664964,0.0,19904.19602664964
t583,0.0,23.976683545538034,17139.639310250925,0.0,17163.615993796462
t584,0.0,5232.911183813676,14582.91882014117,0.0,19815.83000395485
t585,0.0,11376.936342357798,12411.326448643053,0.0,23788.262791000852
t586,0.0,16633.824209717015,9283.614052692874,0.0,25917.438262409887
t587,0.0,20453.307035358008,6405.546254697131,0.0,26858.85329005514
t588,0.0,20916.659308038743,4375.650976162348,0.0,25292.310284201092
t589,0.0,20976.601016902587,9332.248255647197,0.0,30308.849272549785
t590,0.0,20838.735086515742,13127.705187007921,0.0,33966.440273523665
t591,0.0,19648.892165568417,15694.516939722369,0.0,35343.40910529079
t592,0.0,15647.78309890676,18306.33971493955,0.0,33954.12281384631
t593,0.0,10441.845684081814,16956.55178950283,0.0,27398.397473584646
t594,0.0,3818.2868546269324,25346.63957564548,0.0,29164.92643027241
t595,0.0,0.0,20029.380695754746,0.0,20029.380695754746
t596,0.0,0.0,26036.19254934452,0.0,26036.19254934452
t597,0.0,0.0,25354.192110352717,0.0,25354.192110352717
t598,0.0,0.0,26296.879734794184,0.0,26296.879734794184
t599,0.0,0.0,23952.39151304423,0.0,23952.39151304423
t600,0.0,0.0,26680.50620151176,0.0,26680.50620151176
t601,0.0,0.0,26482.509689889845,0.0,26482.509689889845
t602,0.0,0.0,25837.354929438392,0.0,25837.354929438392
t603,0.0,0.0,21176.58191537581,0.0,21176.58191537581
t604,0.0,0.0,16897.589612669883,0.0,16897.589612669883
t605,0.0,0.0,24868.67952105759,0.0,24868.67952105759
t606,0.0,0.0,19739.96441966203,0.0,19739.96441966203
t607,0.0,0.0,11992.0952889249,0.0,11992.0952889249
t608,0.0,3857.2489653884318,8086.607891315039,0.0,11943.85685670347
t609,0.0,8898.346680837803,8542.792666979096,0.0,17441.139347816897
t610,0.0,13085.275044977383,16897.95282415775,0.0,29983.22786913513
t611,0.0,16705.754260353628,21496.9058387677,0.0,38202.66009912133
t612,0.0,19394.139902897077,20837.80277360321,0.0,40231.942676500286
t613,0.0,20943.633077027473,18311.561038288448,0.0,39255.19411531592
t614,0.0,21150.431972607737,16933.649868060937,0.0,38084.081840668674
t615,0.0,20023.527845967452,20495.592282509788,0.0,40519.12012847724
t616,0.0,15596.832646372492,21515.99828112446,0.0,37112.83092749695
t617,0.0,10061.215832796399,25446.428397744403,0.0,35507.6442305408
t618,0.0,3647.452984364974,26069.99419633554,0.0,29717.447180700514
t619,0.0,0.0,19410.871050584083,0.0,19410.871050584083
t620,0.0,0.0,15957.336418408699,0.0,15957.336418408699
t621,0.0,0.0,23176.87271682849,0.0,23176.87271682849
t622,0.0,0.0,26621.19173067973,0.0,26621.19173067973
t623,0.0,0.0,26176.03561716528,0.0,26176.03561716528
t624,0.0,0.0,20091.442365475366,0.0,20091.442365475366
t625,0.0,0.0,18271.155174600197,0.0,18271.155174600197
t626,0.0,0.0,17928.69893185817,0.0,17928.69893185817
t627,0.0,0.0,17467.158836836603,0.0,17467.158836836603
t628,0.0,0.0,16474.633922375153,0.0,16474.633922375153
t629,0.0,0.0,21927.36302513643,0.0,21927.36302513643
t630,0.0,0.0,14182.462671947267,0.0,14182.462671947267
t631,0.0,0.0,3661.0502125007874,0.0,3661.0502125007874
t632,0.0,5038.10063000618,4624.6050974479,0.0,9662.70572745408
t633,0.0,9815.454826454634,3606.94019340613,0.0,13422.395019860764
t634,0.0,14086.301583003595,1947.132647138185,0.0,16033.43423014178
t635,0.0,12779.572329771774,1608.3566708666292,0.0,14387.929000638404
t636,0.0,13364.003991194262,1441.125524746302,0.0,14805.129515940564
t637,0.0,14487.911032391357,1533.6900319142746,0.0,16021.601064305632
t638,0.0,18890.62954844078,1065.483288068352,0.0,19956.11283650913
t639,0.0,11754.569108200021,1124.7807108585553,0.0,12879.349819058576
t640,0.0,10573.717443582273,1180.2170899575092,0.0,11753.934533539781
t641,0.0,6569.611291477422,4044.8237043718595,0.0,10614.434995849282
t642,0.0,2496.5721741791476,4151.304099096051,0.0,6647.876273275198
t643,0.0,0.0,2940.6919188627157,0.0,2940.6919188627157
t644,0.0,0.0,4095.7035291060884,0.0,4095.7035291060884
t645,0.0,0.0,4083.612220120588,0.0,4083.612220120588
t646,0.0,0.0,3342.5764988287315,0.0,3342.5764988287315
t647,0.0,0.0,951.424654460064,0.0,951.424654460064
t648,0.0,0.0,2157.981736473594,0.0,2157.981736473594
t649,0.0,0.0,2325.701938539881,0.0,2325.701938539881
t650,0.0,0.0,2528.0782400254498,0.0,2528.0782400254498
t651,0.0,0.0,1395.1345512483153,0.0,1395.1345512483153
t652,0.0,0.0,1311.0423278642752,0.0,1311.0423278642752
t653,0.0,0.0,1043.5414950939028,0.0,1043.5414950939028
t654,0.0,0.0,446.0572477134804,0.0,446.0572477134804
t655,0.0,0.0,64.41578661369213,0.0,64.41578661369213
t656,0.0,1447.592269061859,112.39109957175177,0.0,1559.9833686336108
t657,0.0,4132.980826162118,517.7239944182998,0.0,4650.7048205804185
t658,0.0,6830.357725035147,966.9912458522043,0.0,7797.348970887351
t659,0.0,7915.302655470744,691.5232873492721,0.0,8606.825942820016
t660,0.0,8928.317535269725,231.23085433015586,0.0,9159.54838959988
t661,0.0,10393.89231699074,85.715847679208,0.0,10479.608164669948
t662,0.0,10921.379354992574,52.00190345036835,0.0,10973.381258442942
t663,0.0,10384.901060661161,158.26056518211115,0.0,10543.161625843271
t664,0.0,9710.556835942905,862.1953273798105,0.0,10572.752163322715
t665,0.0,6368.806566783541,1179.3066909193076,0.0,7548.113257702848
t666,0.0,2017.038503268387,707.2381581295172,0.0,2724.2766613979043
t667,0.0,0.0,650.5045039844114,0.0,650.5045039844114
t668,0.0,0.0,523.4381695688415,0.0,523.4381695688415
t669,0.0,0.0,260.6523413035773,0.0,260.6523413035773
t670,0.0,0.0,1244.4024344399995,0.0,1244.4024344399995
t671,0.0,0.0,875.1759766499989,0.0,875.1759766499989
t672,0.0,0.0,7124.282979604104,0.0,7124.282979604104
t673,0.0,0.0,27367.276611722395,0.0,27367.276611722395
t674,0.0,0.0,27568.70779274369,0.0,27568.70779274369
t675,0.0,0.0,27773.874189798702,0.0,27773.874189798702
t676,0.0,0.0,27863.037352180185,0.0,27863.037352180185
t677,0.0,0.0,27988.78983345179,0.0,27988.78983345179
t678,0.0,0.0,27238.6445704973,0.0,27238.6445704973
t679,0.0,1333.703022220553,27355.594837846267,0.0,28689.29786006682
t680,0.0,6440.736617420155,27689.838152091936,0.0,34130.57476951209
t681,0.0,11604.714836040408,27700.256489237076,0.0,39304.97132527748
t682,0.0,15557.870535610993,27978.604673332342,0.0,43536.47520894333
t683,0.0,18474.034671837053,28019.609910801897,0.0,46493.64458263895
t684,0.0,18264.2386908136,28031.6932805391,0.0,46295.9319713527
t685,0.0,18620.891858553474,28031.6932805391,0.0,46652.585139092575
t686,0.0,17547.935269890648,28031.6932805391,0.0,45579.62855042975
t687,0.0,16436.016570466323,28031.6932805391,0.0,44467.70985100542
t688,0.0,12959.397456363307,28020.348405761375,0.0,40979.745862124684
t689,0.0,8817.425373871614,27950.76213791806,0.0,36768.18751178967
t690,0.0,3713.388864115203,27425.045736102547,0.0,31138.43460021775
t691,0.0,125.87758861407468,26986.198919523573,0.0,27112.07650813765
t692,0.0,0.0,24174.151633847185,0.0,24174.151633847185
t693,0.0,0.0,21744.002481556792,0.0,21744.002481556792
t694,0.0,0.0,18151.133162991413,0.0,18151.133162991413
t695,0.0,0.0,22330.78668512425,0.0,22330.78668512425
t696,0.0,0.0,23895.27002363811,0.0,23895.27002363811
t697,0.0,0.0,23788.937284963424,0.0,23788.937284963424
t698,0.0,0.0,25056.976505125393,0.0,25056.976505125393
t699,0.0,0.0,24250.00579897356,0.0,24250.00579897356
t700,0.0,0.0,17702.198175509995,0.0,17702.198175509995
t701,0.0,0.0,19210.1143460104,0.0,19210.1143460104
t702,0.0,0.0,17544.345012776597,0.0,17544.345012776597
t703,0.0,1786.2629241425834,18354.145007576702,0.0,20140.407931719285
t704,0.0,7255.943857968448,10470.503517056584,0.0,17726.447375025033
t705,0.0,13211.152633591459,21510.086929613768,0.0,34721.23956320523
t706,0.0,17508.973159129153,22956.971174394086,0.0,40465.944333523235
t707,0.0,20667.901216253784,25224.84246611158,0.0,45892.74368236536
t708,0.0,20554.011969412477,23207.079416555385,0.0,43761.09138596786
t709,0.0,19004.518795282085,21747.914655139022,0.0,40752.43345042111
t710,0.0,17209.264614809923,23065.945335099754,0.0,40275.20994990968
t711,0.0,15797.637371066374,21273.617563881504,0.0,37071.25493494788
t712,0.0,13489.881579808336,18928.768299087857,0.0,32418.64987889619
t713,0.0,9623.64135809033,16623.33697713176,0.0,26246.97833522209
t714,0.0,4501.622335674766,17320.366174088973,0.0,21821.988509763738
t715,0.0,353.65608229668595,14067.465271950496,0.0,14421.121354247181
t716,0.0,0.0,14255.385867116835,0.0,14255.385867116835
t717,0.0,0.0,24475.186524224635,0.0,24475.186524224635
t718,0.0,0.0,26429.205713947256,0.0,26429.205713947256
t719,0.0,0.0,22562.103245343027,0.0,22562.103245343027
t720,0.0,0.0,19210.388347485663,0.0,19210.388347485663
t721,0.0,0.0,19613.462843177374,0.0,19613.462843177374
t722,0.0,0.0,22378.11316575686,0.0,22378.11316575686
t723,0.0,0.0,22100.644130765388,0.0,22100.644130765388
t724,0.0,0.0,16101.355642638337,0.0,16101.355642638337
t725,0.0,0.0,15950.077964938011,0.0,15950.077964938011
t726,0.0,0.0,18206.255122401188,0.0,18206.255122401188
t727,0.0,2020.0355887115795,13987.176091814226,0.0,16007.211680525807
t728,0.0,7267.932199741216,4466.236917782367,0.0,11734.169117523583
t729,0.0,12461.881272793395,1486.7636733843442,0.0,13948.64494617774
t730,0.0,16373.077776159284,1089.2074070778256,0.0,17462.28518323711
t731,0.0,19139.387640225734,892.2211578699851,0.0,20031.60879809572
t732,0.0,19247.28271618066,1440.2134025718826,0.0,20687.496118752544
t733,0.0,18551.958893360053,1823.4043791496965,0.0,20375.36327250975
t734,0.0,16034.40712107856,2346.215585587526,0.0,18380.622706666087
t735,0.0,14826.58168747208,3290.761178673751,0.0,18117.34286614583
t736,0.0,13067.292532318228,5923.743425278508,0.0,18991.035957596738
t737,0.0,9290.96487389599,14138.581671333408,0.0,23429.546545229397
t738,0.0,4225.890474901078,16774.016717173043,0.0,20999.90719207412
t739,0.0,170.8338702619585,16156.105377378291,0.0,16326.93924764025
t740,0.0,0.0,6872.446050949888,0.0,6872.446050949888
t741,0.0,0.0,11186.623562375687,0.0,11186.623562375687
t742,0.0,0.0,9914.01900439876,0.0,9914.01900439876
t743,0.0,0.0,10171.228911590739,0.0,10171.228911590739
t744,0.0,0.0,9050.202209005723,0.0,9050.202209005723
t745,0.0,0.0,11163.17371621744,0.0,11163.17371621744
t746,0.0,0.0,9564.923314784699,0.0,9564.923314784699
t747,0.0,0.0,9005.27708287141,0.0,9005.27708287141
t748,0.0,0.0,11095.049096659472,0.0,11095.049096659472
t749,0.0,0.0,17841.02919076459,0.0,17841.02919076459
t750,0.0,0.0,24946.833946456172,0.0,24946.833946456172
t751,0.0,1936.1171963021964,17853.801121674933,0.0,19789.918317977128
t752,0.0,7193.0050636614105,8020.973696190118,0.0,15213.978759851529
t753,0.0,12359.980367724856,6251.432826491971,0.0,18611.413194216828
t754,0.0,16145.299282476673,14418.828160493584,0.0,30564.127442970257
t755,0.0,17808.681703448376,14825.241544862567,0.0,32633.923248310944
t756,0.0,17290.185921776116,15379.736301454752,0.0,32669.922223230868
t757,0.0,16325.124409068208,15635.358237525868,0.0,31960.48264659408
t758,0.0,16238.208931215631,12820.608652565754,0.0,29058.817583781383
t759,0.0,16004.436266646639,16354.8012604417,0.0,32359.23752708834
t760,0.0,13040.3187633295,20342.560383676217,0.0,33382.87914700572
t761,0.0,8913.332108053764,12203.454520963445,0.0,21116.78662901721
t762,0.0,3803.301427410971,12911.830215830298,0.0,16715.131643241268
t763,0.0,284.72311710326414,3489.5437753695946,0.0,3774.2668924728587
t764,0.0,0.0,3548.3288657479366,0.0,3548.3288657479366
t765,0.0,0.0,3797.2948590162273,0.0,3797.2948590162273
t766,0.0,0.0,6000.617772024337,0.0,6000.617772024337
t767,0.0,0.0,3632.626271960427,0.0,3632.626271960427
t768,0.0,0.0,7588.089228068204,0.0,7588.089228068204
t769,0.0,0.0,11660.346215448113,0.0,11660.346215448113
t770,0.0,0.0,12800.598187811645,0.0,12800.598187811645
t771,0.0,0.0,16087.558530276325,0.0,16087.558530276325
t772,0.0,0.0,17488.109133432736,0.0,17488.109133432736
t773,0.0,0.0,18899.93936188855,0.0,18899.93936188855
t774,0.0,0.0,19508.620230680397,0.0,19508.620230680397
t775,0.0,2103.9539811209625,19655.279571635452,0.0,21759.233552756414
t776,0.0,7834.381348504554,11113.032155170888,0.0,18947.41350367544
t777,0.0,13867.514345650561,1062.0100210843952,0.0,14929.524366734957
t778,0.0,18480.02884272344,2046.601158589026,0.0,20526.630001312467
t779,0.0,21330.04901964412,6991.967428034253,0.0,28322.016447678376
t780,0.0,21459.13177325654,10386.093177081142,0.0,31845.22495033768
t781,0.0,21870.036130904697,6467.01776781113,0.0,28337.05389871583
t782,0.0,21800.942173315092,6312.749380405517,0.0,28113.691553720608
t783,0.0,20455.108149787135,13686.533194874184,0.0,34141.641344661315
t784,0.0,16459.99325401186,12169.782813824837,0.0,28629.776067836698
t785,0.0,11206.10247209584,14864.23511589554,0.0,26070.33758799138
t786,0.0,4651.476607834378,19540.308140171495,0.0,24191.784748005874
t787,0.0,971.0556835942904,23905.70843558552,0.0,24876.76411917981
t788,0.0,0.0,18602.649291236918,0.0,18602.649291236918
t789,0.0,0.0,19231.027371367545,0.0,19231.027371367545
t790,0.0,0.0,20869.316831883312,0.0,20869.316831883312
t791,0.0,0.0,21902.545540807536,0.0,21902.545540807536
t792,0.0,0.0,25348.84953839653,0.0,25348.84953839653
t793,0.0,0.0,23347.032304477387,0.0,23347.032304477387
t794,0.0,0.0,24444.585723246884,0.0,24444.585723246884
t795,0.0,0.0,25029.34636451492,0.0,25029.34636451492
t796,0.0,0.0,26781.731424942078,0.0,26781.731424942078
t797,0.0,0.0,27817.079200953875,0.0,27817.079200953875
t798,0.0,0.0,26386.36870880506,0.0,26386.36870880506
t799,0.0,2178.881117200769,21968.830570663184,0.0,24147.711687863954
t800,0.0,7663.547478242594,8884.412541492826,0.0,16547.96001973542
t801,0.0,13477.893238035567,3053.000476927131,0.0,16530.893714962698
t802,0.0,17757.73125091411,1710.777492587722,0.0,19468.50874350183
t803,0.0,21100.00015959438,2572.005268623612,0.0,23672.00542821799
t804,0.0,21662.94894657778,4639.966605524103,0.0,26302.915552101884
t805,0.0,21010.22559373275,2814.3715775762253,0.0,23824.597171308975
t806,0.0,20287.424981310996,3136.721249568373,0.0,23424.14623087937
t807,0.0,16410.246823378304,9471.528573194491,0.0,25881.775396572797
t808,0.0,11625.694434142755,20660.55058417963,0.0,32286.245018322385
t809,0.0,8730.509896019037,14538.201518772465,0.0,23268.7114147915
t810,0.0,4055.0566046391205,13395.714608656639,0.0,17450.77121329576
t811,0.0,536.4782943314135,19248.941443915715,0.0,19785.41973824713
t812,0.0,0.0,18659.833178647303,0.0,18659.833178647303
t813,0.0,0.0,18388.609246505264,0.0,18388.609246505264
t814,0.0,0.0,20498.167957354533,0.0,20498.167957354533
t815,0.0,0.0,18220.6910962279,0.0,18220.6910962279
t816,0.0,0.0,13472.448734873897,0.0,13472.448734873897
t817,0.0,0.0,14581.97620740473,0.0,14581.97620740473
t818,0.0,0.0,17978.008956132817,0.0,17978.008956132817
t819,0.0,0.0,20539.215119889315,0.0,20539.215119889315
t820,0.0,0.0,21663.38308988735,0.0,21663.38308988735
t821,0.0,0.0,22663.391267194907,0.0,22663.391267194907
t822,0.0,0.0,18746.837509165987,0.0,18746.837509165987
t823,0.0,1819.2308640176984,10407.201429911833,0.0,12226.43229392953
t824,0.0,6878.311092126224,7692.990982399879,0.0,14571.302074526102
t825,0.0,11955.373832893902,2773.681304212367,0.0,14729.055137106268
t826,0.0,16319.130238181824,6877.022152247818,0.0,23196.15239042964
t827,0.0,18920.600402872704,6839.4680086648,0.0,25760.068411537504
t828,0.0,17251.223811014614,10594.725866023022,0.0,27845.949677037635
t829,0.0,14374.021785550052,19970.30178492807,0.0,34344.323570478125
t830,0.0,13477.893238035567,23974.289481993907,0.0,37452.18272002947
t831,0.0,11823.502073393443,22168.83575827027,0.0,33992.33783166371
t832,0.0,9812.457741011442,22788.900149407295,0.0,32601.357890418738
t833,0.0,6713.47139275065,17959.848588060337,0.0,24673.319980810986
t834,0.0,3302.7881583978647,13292.93089787141,0.0,16595.719056269274
t835,0.0,2.9970854431922542,11819.032156249734,0.0,11822.029241692926
t836,0.0,0.0,17323.009576131426,0.0,17323.009576131426
t837,0.0,0.0,12277.814239784804,0.0,12277.814239784804
t838,0.0,0.0,17533.241191221954,0.0,17533.241191221954
t839,0.0,0.0,21080.758013556384,0.0,21080.758013556384
t840,0.0,0.0,19506.330859610327,0.0,19506.330859610327
t841,0.0,0.0,11079.790398864188,0.0,11079.790398864188
t842,0.0,0.0,11857.135478406746,0.0,11857.135478406746
