Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t605,0.0,0.0,0.0,6888.977983276969
t606,0.0,0.0,0.0,5552.079498308726
t607,0.0,0.0,0.0,5076.16844125663
t608,0.0,0.0,0.0,3471.056624502627
t609,0.0,0.0,0.0,4834.559338526774
t610,0.0,0.0,0.0,3675.5545690531776
t611,0.0,0.0,0.0,5912.423912426501
t612,0.0,0.0,0.0,10783.500676694757
t613,0.0,0.0,0.0,17320.39572615819
t614,0.0,0.0,0.0,24031.901915021564
t615,0.0,0.0,0.0,29737.890615837856
t616,0.0,0.0,0.0,31161.910812208327
t617,0.0,0.0,0.0,27531.39978679905
t618,0.0,0.0,0.0,18354.266524532697
t619,0.0,0.0,0.0,9177.13326226635
t620,0.0,0.0,0.0,0.0
t621,0.0,0.0,0.0,7767.525593182239
t622,0.0,0.0,0.0,9177.13326226635
t623,0.0,0.0,0.0,0.0
t624,0.0,0.0,0.0,7767.525593182239
t625,0.0,0.0,0.0,9177.13326226635
t626,0.0,0.0,0.0,-0.0
t627,0.0,0.0,0.0,7767.525593182239
t628,0.0,0.0,0.0,13708.030314338137
t629,0.0,0.0,0.0,21475.55590752038
t630,0.0,0.0,0.0,26105.904132365667
t631,0.0,0.0,0.0,19575.622929347224
t632,0.0,0.0,0.0,13720.109455624366
t633,0.0,0.0,0.0,15313.101100839738
t634,0.0,0.0,0.0,18834.429619158032
t635,0.0,0.0,0.0,20397.819138610594
t636,0.0,0.0,0.0,22323.08111544114
t637,0.0,0.0,0.0,25607.744292439926
t638,0.0,0.0,0.0,33087.398388290465
t639,0.0,0.0,0.0,33087.398388290465
t640,0.0,0.0,0.0,33087.398388290465
t641,0.0,0.0,0.0,33087.398388290465
t642,0.0,0.0,0.0,33087.398388290465
t643,0.0,0.0,0.0,31173.95877352648
t644,0.0,0.0,0.0,29988.96239574227
t645,0.0,0.0,0.0,29042.984047960344
t646,0.0,0.0,0.0,27984.204071058153
t647,0.0,0.0,0.0,25256.35301833158
t648,0.0,0.0,0.0,24804.333320888043
t649,0.0,0.0,0.0,24804.333320888043
t650,0.0,0.0,0.0,23384.815040958667
t651,0.0,0.0,0.0,23384.815040958667
t652,0.0,0.0,0.0,23384.815040958667
t653,0.0,0.0,0.0,23384.815040958667
t654,0.0,0.0,0.0,22554.927814290128
t655,0.0,0.0,0.0,20814.145495682056
t656,0.0,0.0,0.0,20028.868227798528
t657,0.0,0.0,0.0,20028.868227798528
t658,0.0,0.0,0.0,20028.868227798528
t659,0.0,0.0,0.0,20025.00016715094
t660,0.0,0.0,0.0,20246.459905321004
t661,0.0,0.0,0.0,21586.990307219254
t662,0.0,0.0,0.0,23496.3266813609
t663,0.0,0.0,0.0,25138.264795250598
t664,0.0,0.0,0.0,26894.853454166412
t665,0.0,0.0,0.0,26894.853454166412
t666,0.0,0.0,0.0,24204.64004662616
t667,0.0,0.0,0.0,18945.026633195783
t668,0.0,0.0,0.0,12960.20286330507
t669,0.0,0.0,0.0,6988.369444346522
t670,0.0,0.0,0.0,3090.160838392741
t671,0.0,0.0,0.0,-0.0
t672,0.0,0.0,0.0,-0.0
t673,0.0,0.0,0.0,625.1428818247504
t674,0.0,0.0,0.0,8392.66847500699
t675,0.0,0.0,0.0,663.9709959363227
t676,0.0,0.0,0.0,8431.496589118562
t677,0.0,0.0,0.0,9177.13326226635
t678,0.0,0.0,0.0,-0.0
t679,0.0,0.0,0.0,7767.525593182239
t680,0.0,0.0,0.0,4965.871099696451
t681,0.0,0.0,0.0,3564.4122943991633
t682,0.0,0.0,0.0,4750.607027202788
t683,0.0,0.0,0.0,8711.50266021521
t684,0.0,0.0,0.0,12460.658372349304
t685,0.0,0.0,0.0,16680.45560215047
t686,0.0,0.0,0.0,19925.844714863328
t687,0.0,0.0,0.0,22276.099377355815
t688,0.0,0.0,0.0,21287.682307529136
t689,0.0,0.0,0.0,16136.718799790266
t690,0.0,0.0,0.0,9177.13326226635
t691,0.0,0.0,0.0,-0.0
t692,0.0,0.0,0.0,7767.525593182239
t693,0.0,0.0,0.0,1866.1196390370508
t694,0.0,0.0,0.0,6188.04193070128
t695,0.0,0.0,0.0,9177.13326226635
t696,0.0,0.0,0.0,-0.0
t697,0.0,0.0,0.0,7767.525593182239
t698,0.0,0.0,0.0,1193.091931112792
t699,0.0,0.0,0.0,8960.617524295032
t700,0.0,0.0,0.0,183.2589206189237
t701,0.0,0.0,0.0,7950.784513801163
t702,0.0,0.0,0.0,1037.9815807009347
t703,0.0,0.0,0.0,8304.37604985741
t704,0.0,0.0,0.0,4712.274777545099
t705,0.0,0.0,0.0,3779.0562214680676
t706,0.0,0.0,0.0,7076.625088005386
t707,0.0,0.0,0.0,13457.973111022515
t708,0.0,0.0,0.0,19758.036133513146
t709,0.0,0.0,0.0,24582.94174037382
t710,0.0,0.0,0.0,27638.663763420354
t711,0.0,0.0,0.0,29459.063623190516
t712,0.0,0.0,0.0,29117.905222864258
t713,0.0,0.0,0.0,24871.098715419943
t714,0.0,0.0,0.0,15693.965453153593
t715,0.0,0.0,0.0,7511.717774218016
t716,0.0,0.0,0.0,1409.6076690841105
t717,0.0,0.0,0.0,9177.13326226635
t718,0.0,0.0,0.0,-0.0
t719,0.0,0.0,0.0,7767.525593182239
t720,0.0,0.0,0.0,1193.0919311127918
t721,0.0,0.0,0.0,8960.617524295032
t722,0.0,0.0,0.0,8209.165677347262
t723,0.0,0.0,0.0,819.2877638755174
t724,0.0,0.0,0.0,7074.080429838003
t725,0.0,0.0,0.0,1780.0239173673547
t726,0.0,0.0,0.0,8843.626570400673
t727,0.0,0.0,0.0,7386.692017559214
t728,0.0,0.0,0.0,5165.547267860449
t729,0.0,0.0,0.0,3395.4063856651546
t730,0.0,0.0,0.0,5506.831419720231
t731,0.0,0.0,0.0,10332.74436702132
t732,0.0,0.0,0.0,15303.161273631265
t733,0.0,0.0,0.0,19711.61044247303
t734,0.0,0.0,0.0,21653.437952079177
t735,0.0,0.0,0.0,22540.575221547897
t736,0.0,0.0,0.0,21799.016893638764
t737,0.0,0.0,0.0,17231.087816006635
t738,0.0,0.0,0.0,22189.65029752912
t739,0.0,0.0,0.0,24412.276062827645
t740,0.0,0.0,0.0,16535.939605920765
t741,0.0,0.0,0.0,12994.123490386013
t742,0.0,0.0,0.0,9109.239796050399
t743,0.0,0.0,0.0,6796.272058453735
t744,0.0,0.0,0.0,4558.41582124171
t745,0.0,0.0,0.0,5224.712565987574
t746,0.0,0.0,0.0,4696.016971217057
t747,0.0,0.0,0.0,3792.816828744122
t748,0.0,0.0,0.0,4993.774003511401
t749,0.0,0.0,0.0,9595.195520560854
t750,0.0,0.0,0.0,418.0622582945038
t751,0.0,0.0,0.0,7413.677697761771
t752,0.0,0.0,0.0,5180.2227613259465
t753,0.0,0.0,0.0,3382.985047995958
t754,0.0,0.0,0.0,5308.760080998038
t755,0.0,0.0,0.0,8859.214051895704
t756,0.0,0.0,0.0,11877.809696597793
t757,0.0,0.0,0.0,13980.202053085646
t758,0.0,0.0,0.0,16009.338007569866
t759,0.0,0.0,0.0,17967.220311087804
t760,0.0,0.0,0.0,23308.436125541626
t761,0.0,0.0,0.0,30486.881799539293
t762,0.0,0.0,0.0,33087.398388290465
t763,0.0,0.0,0.0,24977.66462460598
t764,0.0,0.0,0.0,17461.230653404273
t765,0.0,0.0,0.0,10137.421908807748
t766,0.0,0.0,0.0,6139.187557091181
t767,0.0,0.0,0.0,942.7337902378404
t768,0.0,0.0,0.0,0.0
t769,0.0,0.0,0.0,1592.5367749872503
t770,0.0,0.0,0.0,4340.141797807384
t771,0.0,0.0,0.0,9177.13326226635
t772,0.0,0.0,0.0,-0.0
t773,0.0,0.0,0.0,7767.525593182239
t774,0.0,0.0,0.0,1193.0919311127918
t775,0.0,0.0,0.0,6757.692582688373
t776,0.0,0.0,0.0,4344.873293420158
t777,0.0,0.0,0.0,4090.024837631418
t778,0.0,0.0,0.0,8397.120642296266
t779,0.0,0.0,0.0,660.2026815426793
t780,0.0,0.0,0.0,7984.8429278972135
t781,0.0,0.0,0.0,15571.752038389108
t782,0.0,0.0,0.0,23339.277631571345
t783,0.0,0.0,0.0,30101.941300057842
t784,0.0,0.0,0.0,33087.398388290465
t785,0.0,0.0,0.0,30897.76763186879
t786,0.0,0.0,0.0,22195.375260477605
t787,0.0,0.0,0.0,13018.241998211253
t788,0.0,0.0,0.0,3841.1087359449034
t789,0.0,0.0,0.0,9177.13326226635
t790,0.0,0.0,0.0,-0.0
t791,0.0,0.0,0.0,7767.525593182239
t792,0.0,0.0,0.0,1193.0919311127918
t793,0.0,0.0,0.0,6757.692582688373
t794,0.0,0.0,0.0,9177.13326226635
t795,0.0,0.0,0.0,-0.0
t796,0.0,0.0,0.0,7767.525593182239
t797,0.0,0.0,0.0,1193.0919311127916
t798,0.0,0.0,0.0,8960.617524295032
t799,0.0,0.0,0.0,5042.885669760227
t800,0.0,0.0,0.0,3499.2271622971834
t801,0.0,0.0,0.0,4805.779723013903
t802,0.0,0.0,0.0,9927.679191387702
t803,0.0,0.0,0.0,17695.20478456994
t804,0.0,0.0,0.0,17552.34720192599
t805,0.0,0.0,0.0,25319.87279510823
t806,0.0,0.0,0.0,33087.398388290465
t807,0.0,0.0,0.0,33087.398388290465
t808,0.0,0.0,0.0,32569.574430147193
t809,0.0,0.0,0.0,29097.427563882953
t810,0.0,0.0,0.0,20784.367678292932
t811,0.0,0.0,0.0,11607.23441602658
t812,0.0,0.0,0.0,9177.13326226635
t813,0.0,0.0,0.0,-0.0
t814,0.0,0.0,0.0,7767.525593182239
t815,0.0,0.0,0.0,2661.9717020334792
t816,0.0,0.0,0.0,5514.432744581103
t817,0.0,0.0,0.0,3100.109718168794
t818,0.0,0.0,0.0,9177.13326226635
t819,0.0,0.0,0.0,-0.0
t820,0.0,0.0,0.0,7767.525593182239
t821,0.0,0.0,0.0,5915.049066548287
t822,0.0,0.0,0.0,2761.0280632557697
t823,0.0,0.0,0.0,5430.591440442556
t824,0.0,0.0,0.0,3764.4681669658007
t825,0.0,0.0,0.0,4581.279736662385
t826,0.0,0.0,0.0,9081.984964976078
t827,0.0,0.0,0.0,15827.545560007156
t828,0.0,0.0,0.0,20689.52965418588
t829,0.0,0.0,0.0,22617.260920418303
t830,0.0,0.0,0.0,23732.149133308936
t831,0.0,0.0,0.0,23257.480404913058
t832,0.0,0.0,0.0,20738.668869737503
t833,0.0,0.0,0.0,14918.325111997685
t834,0.0,0.0,0.0,5741.1918497313345
t835,0.0,0.0,0.0,4667.974122090647
t836,0.0,0.0,0.0,4889.053400628321
t837,0.0,0.0,0.0,3629.430794890429
t838,0.0,0.0,0.0,8384.343437408159
t839,0.0,0.0,0.0,671.0173077599734
t840,0.0,0.0,0.0,8438.542900942213
t841,0.0,0.0,0.0,22724.59636095037
t842,0.0,0.0,0.0,24199.351807499308
t843,0.0,0.0,0.0,20867.32760180297
t844,0.0,0.0,0.0,18047.038271171077
t845,0.0,0.0,0.0,16503.6300404045
t846,0.0,0.0,0.0,14409.075443192633
t847,0.0,0.0,0.0,9444.382331127186
t848,0.0,0.0,0.0,4316.802225928696
t849,0.0,0.0,0.0,4113.784189156191
t850,0.0,0.0,0.0,4285.618655480439
t851,0.0,0.0,0.0,4940.998792842869
t852,0.0,0.0,0.0,5472.955137950316
t853,0.0,0.0,0.0,5997.891083237438
t854,0.0,0.0,0.0,6206.726398430336
t855,0.0,0.0,0.0,5982.928857261166
t856,0.0,0.0,0.0,2703.5746083963886
t857,0.0,0.0,0.0,10471.100201578627
t858,0.0,0.0,0.0,15638.917436038128
t859,0.0,0.0,0.0,18867.85798069944
t860,0.0,0.0,0.0,9690.724718433086
t861,0.0,0.0,0.0,2900.441990149275
t862,0.0,0.0,0.0,5312.591492719893
t863,0.0,0.0,0.0,3270.9481537441225
t864,0.0,0.0,0.0,10691.980340322287
t865,0.0,0.0,0.0,4697.288339776316
t866,0.0,0.0,0.0,12464.813932958556
t867,0.0,0.0,0.0,18509.375243349674
t868,0.0,0.0,0.0,17506.859080564325
t869,0.0,0.0,0.0,13208.247041686001
t870,0.0,0.0,0.0,8365.662796955938
t871,0.0,0.0,0.0,3814.937689536616
t872,0.0,0.0,0.0,4538.562332758447
t873,0.0,0.0,0.0,4867.412270391847
t874,0.0,0.0,0.0,9538.187879245992
t875,0.0,0.0,0.0,17305.71347242823
t876,0.0,0.0,0.0,15414.199525867902
t877,0.0,0.0,0.0,17552.347201925986
t878,0.0,0.0,0.0,25319.872795108226
t879,0.0,0.0,0.0,33087.398388290465
t880,0.0,0.0,0.0,33087.398388290465
t881,0.0,0.0,0.0,33087.398388290465
t882,0.0,0.0,0.0,27609.53701461406
t883,0.0,0.0,0.0,33087.398388290465
t884,0.0,0.0,0.0,33087.398388290465
t885,0.0,0.0,0.0,33001.262193226925
t886,0.0,0.0,0.0,33087.398388290465
t887,0.0,0.0,0.0,28846.46456992419
t888,0.0,0.0,0.0,26452.973768123993
t889,0.0,0.0,0.0,26452.973768123993
t890,0.0,0.0,0.0,26577.816409994888
t891,0.0,0.0,0.0,26658.227487755805
t892,0.0,0.0,0.0,31409.319577931834
t893,0.0,0.0,0.0,30072.272939916355
t894,0.0,0.0,0.0,28355.46137879433
t895,0.0,0.0,0.0,26024.658206978303
t896,0.0,0.0,0.0,26024.658206978303
t897,0.0,0.0,0.0,26574.237926972695
t898,0.0,0.0,0.0,26274.990569665173
t899,0.0,0.0,0.0,25422.47240258383
t900,0.0,0.0,0.0,25571.420616493386
t901,0.0,0.0,0.0,24635.227976396094
t902,0.0,0.0,0.0,23256.665980937025
t903,0.0,0.0,0.0,20617.372766754346
t904,0.0,0.0,0.0,16450.7776421458
t905,0.0,0.0,0.0,9688.682384614911
t906,0.0,0.0,0.0,3150.9877922315386
t907,0.0,0.0,0.0,333.8819996890092
t908,0.0,0.0,0.0,0.0
t909,0.0,0.0,0.0,606.3560136722349
t910,0.0,0.0,0.0,726.7414929191285
t911,0.0,0.0,0.0,7864.307568545292
t912,0.0,0.0,0.0,12133.636912085769
t913,0.0,0.0,0.0,2956.5036498194195
t914,0.0,0.0,0.0,5265.140903975083
t915,0.0,0.0,0.0,3311.1103320577304
t916,0.0,0.0,0.0,9177.13326226635
t917,0.0,0.0,0.0,-0.0
t918,0.0,0.0,0.0,7767.525593182239
t919,0.0,0.0,0.0,4511.435447271075
t920,0.0,0.0,0.0,3949.046630612002
t921,0.0,0.0,0.0,4425.052525032243
t922,0.0,0.0,0.0,9975.281879254992
t923,0.0,0.0,0.0,11171.54589680461
t924,0.0,0.0,0.0,18021.688294963777
t925,0.0,0.0,0.0,24698.948974245643
t926,0.0,0.0,0.0,30500.254698787827
t927,0.0,0.0,0.0,33087.398388290465
t928,0.0,0.0,0.0,33087.398388290465
t929,0.0,0.0,0.0,31305.863413733678
t930,0.0,0.0,0.0,25707.767895083794
t931,0.0,0.0,0.0,19687.698981573347
t932,0.0,0.0,0.0,20922.44431427528
t933,0.0,0.0,0.0,20922.44431427528
t934,0.0,0.0,0.0,16940.171734560252
t935,0.0,0.0,0.0,12777.132857787745
t936,0.0,0.0,0.0,11815.549548148845
t937,0.0,0.0,0.0,11601.76423935736
t938,0.0,0.0,0.0,7917.746205809852
t939,0.0,0.0,0.0,2942.195996717942
t940,0.0,0.0,0.0,453.2957920769933
t941,0.0,0.0,0.0,-0.0
t942,0.0,0.0,0.0,6933.5075520129385
t943,0.0,0.0,0.0,6283.8100840651205
t944,0.0,0.0,0.0,3528.8543921420032
t945,0.0,0.0,0.0,3848.9493270571593
t946,0.0,0.0,0.0,5208.773091726688
t947,0.0,0.0,0.0,9074.366011823038
t948,0.0,0.0,0.0,14178.292388240487
t949,0.0,0.0,0.0,19104.599851087958
t950,0.0,0.0,0.0,23704.77112879661
t951,0.0,0.0,0.0,31472.296721978848
t952,0.0,0.0,0.0,32630.572431311462
t953,0.0,0.0,0.0,26968.88037198153
t954,0.0,0.0,0.0,17791.747109715183
t955,0.0,0.0,0.0,8614.61384744883
t956,0.0,0.0,0.0,15102.584964733878
t957,0.0,0.0,0.0,13901.583340337436
t958,0.0,0.0,0.0,19047.975614308067
t959,0.0,0.0,0.0,24650.135415355056
t960,0.0,0.0,0.0,24788.583327207976
t961,0.0,0.0,0.0,22856.84916605388
t962,0.0,0.0,0.0,21423.106811676003
t963,0.0,0.0,0.0,18678.59646390489
t964,0.0,0.0,0.0,13917.522232022222
t965,0.0,0.0,0.0,8141.144003584926
t966,0.0,0.0,0.0,9380.083988483315
t967,0.0,0.0,0.0,6400.197493641885
t968,0.0,0.0,0.0,3181.8462814451436
t969,0.0,0.0,0.0,5074.41090056707
t970,0.0,0.0,0.0,7699.60873652342
t971,0.0,0.0,0.0,12635.895109115463
t972,0.0,0.0,0.0,18308.759929744567
t973,0.0,0.0,0.0,23703.65329027507
t974,0.0,0.0,0.0,28946.01014496809
t975,0.0,0.0,0.0,32447.279433931926
t976,0.0,0.0,0.0,32908.92561381164
t977,0.0,0.0,0.0,29192.97386847582
t978,0.0,0.0,0.0,25319.87279510823
t979,0.0,0.0,0.0,33087.398388290465
t980,0.0,0.0,0.0,33087.398388290465
t981,0.0,0.0,0.0,32393.42803695063
t982,0.0,0.0,0.0,32355.918634103957
t983,0.0,0.0,0.0,27823.565201390375
t984,0.0,0.0,0.0,22086.184596548792
t985,0.0,0.0,0.0,16880.60744250668
t986,0.0,0.0,0.0,12215.695385233807
t987,0.0,0.0,0.0,7891.794289478537
t988,0.0,0.0,0.0,4083.2152624470177
t989,0.0,0.0,0.0,489.4875052485826
t990,0.0,0.0,0.0,489.4875052485826
t991,0.0,0.0,0.0,0.0
t992,0.0,0.0,0.0,40.59129941744892
t993,0.0,0.0,0.0,1988.4994758381824
t994,0.0,0.0,0.0,6084.459636832799
t995,0.0,0.0,0.0,12212.881444733948
t996,0.0,0.0,0.0,13945.444950940137
t997,0.0,0.0,0.0,20885.715088195844
t998,0.0,0.0,0.0,27607.218896918042
t999,0.0,0.0,0.0,32034.70488597797
t1000,0.0,0.0,0.0,33087.398388290465
t1001,0.0,0.0,0.0,29816.988501820582
t1002,0.0,0.0,0.0,21386.55066896854
t1003,0.0,0.0,0.0,27623.327126039818
t1004,0.0,0.0,0.0,33087.398388290465
t1005,0.0,0.0,0.0,30157.670114028995
t1006,0.0,0.0,0.0,33087.398388290465
t1007,0.0,0.0,0.0,29276.492488072505
t1008,0.0,0.0,0.0,23807.713491500377
t1009,0.0,0.0,0.0,4862.273930161275
t1010,0.0,0.0,0.0,4688.616979778432
t1011,0.0,0.0,0.0,3799.0801814977735
t1012,0.0,0.0,0.0,11566.605774680014
t1013,0.0,0.0,0.0,9200.046240509237
t1014,0.0,0.0,0.0,16967.571833691476
t1015,0.0,0.0,0.0,15148.696317070404
t1016,0.0,0.0,0.0,8734.831621093463
t1017,0.0,0.0,0.0,3618.060060063355
t1018,0.0,0.0,0.0,4705.199558344616
t1019,0.0,0.0,0.0,12136.850439942158
t1020,0.0,0.0,0.0,14363.678666800217
t1021,0.0,0.0,0.0,21842.015701148313
t1022,0.0,0.0,0.0,28866.01085776208
t1023,0.0,0.0,0.0,33087.398388290465
t1024,0.0,0.0,0.0,33087.398388290465
t1025,0.0,0.0,0.0,33036.36066136526
t1026,0.0,0.0,0.0,27802.79750763171
t1027,0.0,0.0,0.0,22775.329716543863
t1028,0.0,0.0,0.0,18817.19114779696
t1029,0.0,0.0,0.0,10972.04963240381
t1030,0.0,0.0,0.0,13116.0583296498
t1031,0.0,0.0,0.0,13116.0583296498
t1032,0.0,0.0,0.0,11683.859027719893
t1033,0.0,0.0,0.0,11091.875828744263
t1034,0.0,0.0,0.0,11091.875828744263
t1035,0.0,0.0,0.0,11507.06630602778
t1036,0.0,0.0,0.0,11968.34443531677
t1037,0.0,0.0,0.0,11968.34443531677
t1038,0.0,0.0,0.0,14843.50755597702
t1039,0.0,0.0,0.0,11303.131089503984
t1040,0.0,0.0,0.0,8032.930689728562
t1041,0.0,0.0,0.0,6996.332467887094
t1042,0.0,0.0,0.0,7721.675993029541
t1043,0.0,0.0,0.0,10714.835192545102
t1044,0.0,0.0,0.0,15015.228457759022
t1045,0.0,0.0,0.0,20130.09017484166
t1046,0.0,0.0,0.0,25440.413694813742
t1047,0.0,0.0,0.0,29189.828893077254
t1048,0.0,0.0,0.0,30988.858754700843
t1049,0.0,0.0,0.0,30988.858754700843
t1050,0.0,0.0,0.0,29931.494221947683
t1051,0.0,0.0,0.0,26992.495881534494
t1052,0.0,0.0,0.0,24877.102905645086
t1053,0.0,0.0,0.0,23602.820702083467
t1054,0.0,0.0,0.0,24010.720721610112
t1055,0.0,0.0,0.0,18918.0963165394
t1056,0.0,0.0,0.0,14534.95964183147
t1057,0.0,0.0,0.0,9644.970566879125
t1058,0.0,0.0,0.0,5675.386660144433
t1059,0.0,0.0,0.0,3733.8135095894786
t1060,0.0,0.0,0.0,3733.8135095894786
t1061,0.0,0.0,0.0,3987.6982396014887
t1062,0.0,0.0,0.0,3987.6982396014887
t1063,0.0,0.0,0.0,4637.153586274456
t1064,0.0,0.0,0.0,3635.357553179262
t1065,0.0,0.0,0.0,3635.357553179262
t1066,0.0,0.0,0.0,3779.6721732783667
t1067,0.0,0.0,0.0,6066.602499728493
t1068,0.0,0.0,0.0,9298.039689519186
t1069,0.0,0.0,0.0,12383.582926633595
t1070,0.0,0.0,0.0,18618.927918080502
t1071,0.0,0.0,0.0,21326.431491830484
t1072,0.0,0.0,0.0,21326.431491830484
t1073,0.0,0.0,0.0,20152.339219050027
t1074,0.0,0.0,0.0,15450.536837842961
t1075,0.0,0.0,0.0,8421.442334910707
t1076,0.0,0.0,0.0,2484.7122857747036
t1077,0.0,0.0,0.0,796.0709036338056
t1078,0.0,0.0,0.0,3018.7996410749315
t1079,0.0,0.0,0.0,-0.0
t1080,0.0,0.0,0.0,1269.7829728568151
t1081,0.0,0.0,0.0,5447.853436509407
t1082,0.0,0.0,0.0,9660.305584459178
t1083,0.0,0.0,0.0,16924.588271597535
t1084,0.0,0.0,0.0,24631.658001087657
t1085,0.0,0.0,0.0,28220.440343462666
t1086,0.0,0.0,0.0,33087.398388290465
t1087,0.0,0.0,0.0,30010.18594984625
t1088,0.0,0.0,0.0,25985.954081190153
t1089,0.0,0.0,0.0,24329.47184816181
t1090,0.0,0.0,0.0,23886.12150250536
t1091,0.0,0.0,0.0,24879.927414854254
t1092,0.0,0.0,0.0,26594.900553362277
t1093,0.0,0.0,0.0,28496.45960208835
t1094,0.0,0.0,0.0,33087.398388290465
t1095,0.0,0.0,0.0,33087.398388290465
t1096,0.0,0.0,0.0,33087.398388290465
t1097,0.0,0.0,0.0,30229.479991489818
t1098,0.0,0.0,0.0,23515.14885682084
t1099,0.0,0.0,0.0,14485.032366014046
t1100,0.0,0.0,0.0,6799.984060577874
t1101,0.0,0.0,0.0,3050.4057496765695
t1102,0.0,0.0,0.0,3028.3056547569245
t1103,0.0,0.0,0.0,1146.0071711562528
t1104,0.0,0.0,0.0,1180.0295555653315
t1105,0.0,0.0,0.0,4335.013975907206
t1106,0.0,0.0,0.0,11987.978957322017
t1107,0.0,0.0,0.0,19755.504550504254
t1108,0.0,0.0,0.0,23850.478082159698
t1109,0.0,0.0,0.0,28375.54641034597
t1110,0.0,0.0,0.0,33065.66439931633
t1111,0.0,0.0,0.0,32838.305744117744
t1112,0.0,0.0,0.0,28475.69448094855
t1113,0.0,0.0,0.0,26939.028838028542
t1114,0.0,0.0,0.0,26719.20866309207
t1115,0.0,0.0,0.0,26719.20866309207
t1116,0.0,0.0,0.0,26046.750343310327
t1117,0.0,0.0,0.0,24675.36539614376
t1118,0.0,0.0,0.0,24675.36539614376
t1119,0.0,0.0,0.0,24675.36539614376
t1120,0.0,0.0,0.0,25311.633435241376
t1121,0.0,0.0,0.0,25343.603673306403
t1122,0.0,0.0,0.0,24889.24890736915
t1123,0.0,0.0,0.0,20423.129778512994
t1124,0.0,0.0,0.0,11484.356967289074
t1125,0.0,0.0,0.0,10499.6958362262
t1126,0.0,0.0,0.0,12707.310199395346
t1127,0.0,0.0,0.0,12707.310199395346
t1128,0.0,0.0,0.0,8548.903717981311
t1129,0.0,0.0,0.0,2264.0659851993155
t1130,0.0,0.0,0.0,0.0
t1131,0.0,0.0,0.0,1423.5177726149063
t1132,0.0,0.0,0.0,5407.146305695689
t1133,0.0,0.0,0.0,9940.432580303821
t1134,0.0,0.0,0.0,17673.39690583868
t1135,0.0,0.0,0.0,25440.92249902092
t1136,0.0,0.0,0.0,26175.406725840166
t1137,0.0,0.0,0.0,31011.264418838546
t1138,0.0,0.0,0.0,31198.18763257543
t1139,0.0,0.0,0.0,31994.457112462398
t1140,0.0,0.0,0.0,31390.590834976265
t1141,0.0,0.0,0.0,31024.670519365904
t1142,0.0,0.0,0.0,32054.287163122055
t1143,0.0,0.0,0.0,33087.398388290465
t1144,0.0,0.0,0.0,33087.398388290465
t1145,0.0,0.0,0.0,33087.398388290465
t1146,0.0,0.0,0.0,29238.003688306242
t1147,0.0,0.0,0.0,22746.3142300252
t1148,0.0,0.0,0.0,17203.85418850817
t1149,0.0,0.0,0.0,12203.396165815957
t1150,0.0,0.0,0.0,12056.559129853393
t1151,0.0,0.0,0.0,12056.559129853393
t1152,0.0,0.0,0.0,11948.894275431921
t1153,0.0,0.0,0.0,11948.894275431921
t1154,0.0,0.0,0.0,13211.1223951506
t1155,0.0,0.0,0.0,14327.504442151969
t1156,0.0,0.0,0.0,14327.504442151969
t1157,0.0,0.0,0.0,14327.504442151969
t1158,0.0,0.0,0.0,14999.385210133723
t1159,0.0,0.0,0.0,17026.55301930939
t1160,0.0,0.0,0.0,17026.55301930939
t1161,0.0,0.0,0.0,17266.107224482857
t1162,0.0,0.0,0.0,18950.88446047633
t1163,0.0,0.0,0.0,23184.919184248258
t1164,0.0,0.0,0.0,23272.64219445406
t1165,0.0,0.0,0.0,23847.245298894068
t1166,0.0,0.0,0.0,25347.797287830952
t1167,0.0,0.0,0.0,29181.412437624
t1168,0.0,0.0,0.0,31196.93697531529
t1169,0.0,0.0,0.0,31196.93697531529
t1170,0.0,0.0,0.0,29364.4683904725
t1171,0.0,0.0,0.0,22027.924896672102
t1172,0.0,0.0,0.0,21519.212250375425
t1173,0.0,0.0,0.0,20147.960925358813
t1174,0.0,0.0,0.0,14794.087042455214
t1175,0.0,0.0,0.0,9047.81315416093
t1176,0.0,0.0,0.0,0.0
t1177,0.0,0.0,0.0,23910.265126024115
t1178,0.0,0.0,0.0,17336.11606505355
t1179,0.0,0.0,0.0,14265.546454777903
t1180,0.0,0.0,0.0,10554.79929856136
t1181,0.0,0.0,0.0,10554.79929856136
t1182,0.0,0.0,0.0,9275.68928703136
t1183,0.0,0.0,0.0,1938.5563511667972
t1184,0.0,0.0,0.0,1938.5563511667972
t1185,0.0,0.0,0.0,1867.3010755528185
t1186,0.0,0.0,0.0,1176.8449356054086
t1187,0.0,0.0,0.0,6365.6312895440515
t1188,0.0,0.0,0.0,11535.760326999693
t1189,0.0,0.0,0.0,19303.28592018193
t1190,0.0,0.0,0.0,24959.68918381071
t1191,0.0,0.0,0.0,30745.67618874147
t1192,0.0,0.0,0.0,33087.398388290465
t1193,0.0,0.0,0.0,30173.291942407086
t1194,0.0,0.0,0.0,32216.260063790727
t1195,0.0,0.0,0.0,27840.88625271414
t1196,0.0,0.0,0.0,22138.4977447224
t1197,0.0,0.0,0.0,13001.488320977767
t1198,0.0,0.0,0.0,9412.074369072832
t1199,0.0,0.0,0.0,4469.6932251005555
t1200,0.0,0.0,0.0,2475.45566248307
t1201,0.0,0.0,0.0,0.0
t1202,0.0,0.0,0.0,2634.5887289099473
t1203,0.0,0.0,0.0,5856.859399260289
