Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t310,2000.0,-0.0,3364.0468451426864,8413.953154857314,13778.0
t311,2000.0,-0.0,6865.900774160617,3831.0992258393817,12697.0
t312,1280.0,-0.0,3349.2012043179266,6998.798795682073,11628.0
t313,0.0,-0.0,16159.597798894803,-0.0,16159.597798894803
t314,0.0,-0.0,9794.86904731592,4505.046776984562,14299.915824300482
t315,0.0,-0.0,18551.962601285042,-0.0,18551.962601285042
t316,0.0,-0.0,8512.757614436898,4973.102493424072,13485.86010786097
t317,0.0,-0.0,1697.0373987149578,8442.962601285042,10140.0
t318,0.0,-0.0,18978.962601285042,0.0,18978.962601285042
t319,0.0,-0.0,5280.715509829723,7146.123545727661,12426.839055557382
t320,0.0,2646.0754363319,15425.598011705604,1097.6445766237684,19169.318024661272
t321,0.0,9654.275231424097,1377.8321612488398,5035.427604306053,16067.53499697899
t322,0.0,13617.388214864506,0.0,4065.7871932102676,17683.175408074774
t323,0.0,16056.45774971466,0.0,3005.7524257851915,19062.21017549985
t324,0.0,16956.483408330954,0.0,2559.2395964770444,19515.723004808
t325,0.0,17520.499487730493,0.0,2204.731556777275,19725.231044507767
t326,0.0,17109.487770295724,0.0,2291.2374154946606,19400.725185790383
t327,0.0,16899.481783285253,0.0,2308.7404089998945,19208.222192285146
t328,0.0,13899.396254564279,0.0,3794.7831733603816,17694.17942792466
t329,0.0,8943.254961117227,0.0,6447.853820083908,15391.108781201136
