Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
t8057,0.0,0.0,0.0,0.0,392.2305472320002,0.0,129.24832426767873,0.0,0.0,0.0
t8058,0.0,0.0,0.0,0.0,390.0647662980002,0.0,137.53000143440715,0.0,0.0,0.0
t8059,0.0,0.0,0.0,0.0,387.8368713960002,0.0,142.35766387565215,0.0,0.0,0.0
t8060,0.0,0.0,0.0,0.0,385.5468625260002,0.0,151.09478589296717,0.0,0.0,0.0
t8061,0.0,0.0,0.0,0.0,383.1947396880002,0.0,156.29258095919877,0.0,0.0,0.0
t8062,0.0,0.0,0.0,0.0,380.7805028820002,0.0,165.28753476190036,0.0,0.0,0.0
t8063,0.0,0.0,0.0,0.0,378.30415210200016,0.0,170.72005278671838,0.0,0.0,0.0
t8064,0.0,0.0,0.0,0.0,375.76568735400014,0.0,172.60189207680656,0.0,0.0,0.0
t8065,0.0,0.0,0.0,0.0,978.897176648571,0.0,1903.3264054143087,0.0,0.0,0.0
t8066,0.0,0.0,0.0,0.0,976.2265895905709,0.0,1892.1009190882216,0.0,0.0,0.0
t8067,0.0,0.0,0.0,0.0,973.504725770571,0.0,1876.8055811099607,0.0,0.0,0.0
t8068,0.0,0.0,0.0,0.0,970.7315851945709,0.0,1866.1671780882216,0.0,0.0,0.0
t8069,0.0,0.0,0.0,0.0,967.9071678565709,0.0,1851.4201260990912,0.0,0.0,0.0
t8070,0.0,0.0,0.0,0.0,965.0314737565709,0.0,1841.300791555613,0.0,0.0,0.0
t8071,0.0,0.0,0.0,0.0,962.1045028945708,0.0,1827.0957996208303,0.0,0.0,0.0
t8072,0.0,0.0,0.0,0.0,959.1262552705708,0.0,1817.4382470121348,0.0,0.0,0.0
t8073,0.0,0.0,0.0,0.0,956.0967308845709,0.0,1803.6751117621347,0.0,0.0,0.0
t8074,0.0,0.0,0.0,0.0,953.0159297365709,0.0,1794.5413233490915,0.0,0.0,0.0
t8075,0.0,0.0,0.0,0.0,949.8838518265709,0.0,1781.2913112186566,0.0,0.0,0.0
t8076,0.0,0.0,0.0,0.0,946.7004971545709,0.0,1772.5460048925697,0.0,0.0,0.0
t8077,0.0,0.0,0.0,0.0,943.465865720571,0.0,1759.7127353490914,0.0,0.0,0.0
t8078,0.0,0.0,0.0,0.0,940.201319780571,0.0,1751.4747768925697,0.0,0.0,0.0
t8079,0.0,0.0,0.0,0.0,936.906859328571,0.0,1739.1838974795264,0.0,0.0,0.0
t8080,0.0,0.0,0.0,0.0,933.582484370571,0.0,1731.3791191425698,0.0,0.0,0.0
t8081,0.0,0.0,0.0,0.0,930.228194906571,0.0,1719.4403047512656,0.0,0.0,0.0
t8082,0.0,0.0,0.0,0.0,926.843990936571,0.0,1712.0324510338744,0.0,0.0,0.0
t8083,0.0,0.0,0.0,0.0,923.429872460571,0.0,1700.4120067077874,0.0,0.0,0.0
t8084,0.0,0.0,0.0,0.0,919.985839472571,0.0,1693.3664135121353,0.0,0.0,0.0
t8085,0.0,0.0,0.0,0.0,916.511891978571,0.0,1682.2115150556135,0.0,0.0,0.0
t8086,0.0,0.0,0.0,0.0,913.008029978571,0.0,1675.5500392077872,0.0,0.0,0.0
t8087,0.0,0.0,0.0,0.0,909.474253466571,0.0,1664.7857983490917,0.0,0.0,0.0
t8088,0.0,0.0,0.0,0.0,905.910562448571,0.0,1658.5641505773524,0.0,0.0,0.0
t8089,0.0,0.0,0.0,0.0,902.316956924571,0.0,1648.1439395447435,0.0,0.0,0.0
t8090,0.0,0.0,0.0,0.0,898.7081846125709,0.0,1642.2335418164828,0.0,0.0,0.0
t8091,0.0,0.0,0.0,0.0,895.0842455065709,0.0,1631.984507012135,0.0,0.0,0.0
t8092,0.0,0.0,0.0,0.0,891.445139612571,0.0,1626.221335957787,0.0,0.0,0.0
t8093,0.0,0.0,0.0,0.0,887.790866924571,0.0,1616.2129312838738,0.0,0.0,0.0
t8094,0.0,0.0,0.0,0.0,884.121427448571,0.0,1610.6338695447434,0.0,0.0,0.0
t8095,0.0,0.0,0.0,0.0,880.436821178571,0.0,1600.761196077352,0.0,0.0,0.0
t8096,0.0,0.0,0.0,0.0,876.737048120571,0.0,1595.3051056534387,0.0,0.0,0.0
t8097,0.0,0.0,0.0,0.0,873.022108268571,0.0,1585.5527023925692,0.0,0.0,0.0
t8098,0.0,0.0,0.0,0.0,869.2920016285709,0.0,1580.204428403439,0.0,0.0,0.0
t8099,0.0,0.0,0.0,0.0,865.546728194571,0.0,1570.4756303816998,0.0,0.0,0.0
t8100,0.0,0.0,0.0,0.0,861.7862879725709,0.0,1565.1591957077865,0.0,0.0,0.0
t8101,0.0,0.0,0.0,0.0,858.0106809625709,0.0,1555.423917696917,0.0,0.0,0.0
t8102,0.0,0.0,0.0,0.0,854.2297672765709,0.0,1541.2597402947433,0.0,0.0,0.0
t8103,0.0,0.0,0.0,0.0,850.443546920571,0.0,1522.730848327352,0.0,0.0,0.0
t8104,0.0,0.0,0.0,0.0,846.652019888571,0.0,1508.609532599091,0.0,0.0,0.0
t8105,0.0,0.0,0.0,0.0,842.855186186571,0.0,1490.0371702186562,0.0,0.0,0.0
t8106,0.0,0.0,0.0,0.0,839.053045808571,0.0,1475.821976327352,0.0,0.0,0.0
t8107,0.0,0.0,0.0,0.0,835.245598754571,0.0,1457.1413660447433,0.0,0.0,0.0
t8108,0.0,0.0,0.0,0.0,831.432845024571,0.0,1442.7369755990912,0.0,0.0,0.0
t8109,0.0,0.0,0.0,0.0,827.614784618571,0.0,1423.928001555613,0.0,0.0,0.0
t8110,0.0,0.0,0.0,0.0,823.791417542571,0.0,1409.3942893708306,0.0,0.0,0.0
t8111,0.0,0.0,0.0,0.0,819.962743790571,0.0,1390.4293541860477,0.0,0.0,0.0
t8112,0.0,0.0,0.0,0.0,816.1287633685711,0.0,1375.7216633164826,0.0,0.0,0.0
t8113,0.0,0.0,0.0,0.0,812.2894762705711,0.0,1356.399774783874,0.0,0.0,0.0
t8114,0.0,0.0,0.0,0.0,808.460518514571,0.0,1341.0618116425696,0.0,0.0,0.0
t8115,0.0,0.0,0.0,0.0,804.641890100571,0.0,1321.2477854577874,0.0,0.0,0.0
t8116,0.0,0.0,0.0,0.0,800.833591028571,0.0,1305.6921466860485,0.0,0.0,0.0
t8117,0.0,0.0,0.0,0.0,797.0356212985711,0.0,1285.778920479527,0.0,0.0,0.0
t8118,0.0,0.0,0.0,0.0,793.2479809105711,0.0,1270.209506925179,0.0,0.0,0.0
t8119,0.0,0.0,0.0,0.0,789.470669864571,0.0,1250.1321026534401,0.0,0.0,0.0
t8120,0.0,0.0,0.0,0.0,785.703688160571,0.0,1234.277068501266,0.0,0.0,0.0
t8121,0.0,0.0,0.0,0.0,781.947035798571,0.0,1214.0167690664834,0.0,0.0,0.0
t8122,0.0,0.0,0.0,0.0,778.200712784571,0.0,1198.0152430664834,0.0,0.0,0.0
t8123,0.0,0.0,0.0,0.0,774.4647191125711,0.0,1177.5514823164835,0.0,0.0,0.0
t8124,0.0,0.0,0.0,0.0,770.739054776571,0.0,1161.2622230664836,0.0,0.0,0.0
t8125,0.0,0.0,0.0,0.0,767.023719782571,0.0,1140.2875190664836,0.0,0.0,0.0
t8126,0.0,0.0,0.0,0.0,763.336928444571,0.0,1121.1018585570878,0.0,0.0,0.0
t8127,0.0,0.0,0.0,0.0,759.678680750571,0.0,1112.650448130647,0.0,0.0,0.0
t8128,0.0,0.0,0.0,0.0,756.048976712571,0.0,1106.2740389774194,0.0,0.0,0.0
t8129,0.0,0.0,0.0,0.0,752.447816318571,0.0,1106.19420307558,0.0,0.0,0.0
t8130,0.0,0.0,0.0,0.0,748.875199580571,0.0,1111.5464583181226,0.0,0.0,0.0
t8131,0.0,0.0,0.0,0.0,745.331126492571,0.0,1122.2423232315127,0.0,0.0,0.0
t8132,0.0,0.0,0.0,0.0,741.815597054571,0.0,1144.9527787707086,0.0,0.0,0.0
t8133,0.0,0.0,0.0,0.0,740.5089278723137,0.0,1176.048947861657,0.0,0.0,0.0
t8134,0.0,0.0,0.0,0.0,737.0504857283138,0.0,1208.7187292487483,0.0,0.0,0.0
t8135,0.0,0.0,0.0,0.0,733.6205872403137,0.0,1242.1713362793034,0.0,0.0,0.0
t8136,0.0,0.0,0.0,0.0,731.7192323963137,0.0,1275.871222029504,0.0,0.0,0.0
t8137,0.0,0.0,0.0,0.0,734.3464212083137,0.0,1308.0478653687196,0.0,0.0,0.0
t8138,0.0,0.0,0.0,0.0,732.4722388823137,0.0,1342.7284052855443,0.0,0.0,0.0
t8139,0.0,0.0,0.0,0.0,729.0966854183138,0.0,1378.926547133507,0.0,0.0,0.0
t8140,0.0,0.0,0.0,0.0,725.7197608103138,0.0,1416.160647361938,0.0,0.0,0.0
t8141,0.0,0.0,0.0,0.0,722.3414650643138,0.0,1454.4053645701642,0.0,0.0,0.0
t8142,0.0,0.0,0.0,0.0,723.4617981803137,0.0,1491.8279275522364,0.0,0.0,0.0
t8143,0.0,0.0,0.0,0.0,720.0807601583138,0.0,1531.8611744507439,0.0,0.0,0.0
t8144,0.0,0.0,0.0,0.0,716.6983509983138,0.0,1571.4004928062352,0.0,0.0,0.0
t8145,0.0,0.0,0.0,0.0,713.3145707003138,0.0,1610.522793309666,0.0,0.0,0.0
t8146,0.0,0.0,0.0,0.0,709.9294192643138,0.0,1648.9007123423587,0.0,0.0,0.0
t8147,0.0,0.0,0.0,0.0,711.0428966903138,0.0,1684.8299482836348,0.0,0.0,0.0
t8148,0.0,0.0,0.0,0.0,707.6550029723138,0.0,1721.997078998843,0.0,0.0,0.0
t8149,0.0,0.0,0.0,0.0,704.2657381163139,0.0,1758.373440953228,0.0,0.0,0.0
t8150,0.0,0.0,0.0,0.0,700.8198413603138,0.0,1795.1095339712576,0.0,0.0,0.0
t8151,0.0,0.0,0.0,0.0,697.3173127043138,0.0,1832.2546598661388,0.0,0.0,0.0
t8152,0.0,0.0,0.0,0.0,698.2581521483138,0.0,1867.9642149637475,0.0,0.0,0.0
t8153,0.0,0.0,0.0,0.0,694.6423596863139,0.0,1906.0715519574503,0.0,0.0,0.0
t8154,0.0,0.0,0.0,0.0,690.9699353243138,0.0,1944.7609909285352,0.0,0.0,0.0
t8155,0.0,0.0,0.0,0.0,687.2408790563138,0.0,1983.9076341031657,0.0,0.0,0.0
t8156,0.0,0.0,0.0,0.0,683.4551908883138,0.0,2023.4449077712136,0.0,0.0,0.0
t8157,0.0,0.0,0.0,0.0,684.1128708203138,0.0,2061.5558173087315,0.0,0.0,0.0
t8158,0.0,0.0,0.0,0.0,680.2139188523138,0.0,2101.85857543435,0.0,0.0,0.0
t8159,0.0,0.0,0.0,0.0,676.2583349783138,0.0,2142.4353182433533,0.0,0.0,0.0
t8160,0.0,0.0,0.0,0.0,672.2461192043138,0.0,2183.4385524879945,0.0,0.0,0.0
t8161,0.0,0.0,0.0,0.0,668.1772715243138,0.0,2224.468605263309,0.0,0.0,0.0
t8162,0.0,0.0,0.0,0.0,664.0704616223138,0.0,2265.3961879363733,0.0,0.0,0.0
t8163,0.0,0.0,0.0,0.0,664.4256894923138,0.0,2304.5581273229277,0.0,0.0,0.0
t8164,0.0,0.0,0.0,0.0,660.2429551403138,0.0,2345.7106810853297,0.0,0.0,0.0
t8165,0.0,0.0,0.0,0.0,656.0222585603138,0.0,2387.0024199984377,0.0,0.0,0.0
t8166,0.0,0.0,0.0,0.0,651.7635997583138,0.0,2428.445833867005,0.0,0.0,0.0
t8167,0.0,0.0,0.0,0.0,647.4669787283138,0.0,2469.9265426131224,0.0,0.0,0.0
t8168,0.0,0.0,0.0,0.0,643.1323954763138,0.0,2511.3344407429336,0.0,0.0,0.0
t8169,0.0,0.0,0.0,0.0,638.7598499963138,0.0,2552.3401925174758,0.0,0.0,0.0
t8170,0.0,0.0,0.0,0.0,638.8493422943138,0.0,2591.3430736578284,0.0,0.0,0.0
t8171,0.0,0.0,0.0,0.0,634.4008723643138,0.0,2631.8122375627186,0.0,0.0,0.0
t8172,0.0,0.0,0.0,0.0,629.9144402063139,0.0,2672.1640512226645,0.0,0.0,0.0
t8173,0.0,0.0,0.0,0.0,625.3900458263139,0.0,2711.9850372201904,0.0,0.0,0.0
t8174,0.0,0.0,0.0,0.0,620.8599759443139,0.0,2751.3051014095327,0.0,0.0,0.0
t8175,0.0,0.0,0.0,0.0,616.3242305663139,0.0,2790.34051416872,0.0,0.0,0.0
t8176,0.0,0.0,0.0,0.0,616.2828096923139,0.0,2826.9876732735747,0.0,0.0,0.0
t8177,0.0,0.0,0.0,0.0,611.7357133223139,0.0,2864.960377305054,0.0,0.0,0.0
t8178,0.0,0.0,0.0,0.0,607.182941456314,0.0,2902.606628163801,0.0,0.0,0.0
t8179,0.0,0.0,0.0,0.0,602.624494094314,0.0,2939.784436831607,0.0,0.0,0.0
t8180,0.0,0.0,0.0,0.0,598.0603712363139,0.0,2976.575014686,0.0,0.0,0.0
t8181,0.0,0.0,0.0,0.0,597.9905728763139,0.0,3011.2303894929714,0.0,0.0,0.0
t8182,0.0,0.0,0.0,0.0,593.4150990263139,0.0,3047.2136378011414,0.0,0.0,0.0
t8183,0.0,0.0,0.0,0.0,588.8339496803139,0.0,3082.5472635404776,0.0,0.0,0.0
t8184,0.0,0.0,0.0,0.0,584.2471248383139,0.0,3117.311464257581,0.0,0.0,0.0
t8185,0.0,0.0,0.0,0.0,579.6546244943139,0.0,3151.4976942881876,0.0,0.0,0.0
t8186,0.0,0.0,0.0,0.0,579.5650807943139,0.0,3183.20972853575,0.0,0.0,0.0
t8187,0.0,0.0,0.0,0.0,574.9784937323138,0.0,3216.221573302657,0.0,0.0,0.0
t8188,0.0,0.0,0.0,0.0,570.3948633143139,0.0,3248.5768743115327,0.0,0.0,0.0
t8189,0.0,0.0,0.0,0.0,565.8141895403138,0.0,3280.2571156708464,0.0,0.0,0.0
t8190,0.0,0.0,0.0,0.0,561.2364724043138,0.0,3311.3286903581857,0.0,0.0,0.0
t8191,0.0,0.0,0.0,0.0,561.1617119063137,0.0,3339.8523353916376,0.0,0.0,0.0
t8192,0.0,0.0,0.0,0.0,556.5899080523137,0.0,3369.525215576812,0.0,0.0,0.0
t8193,0.0,0.0,0.0,0.0,552.0210608363137,0.0,3398.4553975704603,0.0,0.0,0.0
t8194,0.0,0.0,0.0,0.0,547.4551702643138,0.0,3426.692183147371,0.0,0.0,0.0
t8195,0.0,0.0,0.0,0.0,544.3922363363138,0.0,3453.8569830387746,0.0,0.0,0.0
t8196,0.0,0.0,0.0,0.0,545.8322590463138,0.0,3478.5158426964476,0.0,0.0,0.0
t8197,0.0,0.0,0.0,0.0,542.7752383943138,0.0,3504.0417807931963,0.0,0.0,0.0
t8198,0.0,0.0,0.0,0.0,538.2271620683138,0.0,3529.1914410423633,0.0,0.0,0.0
t8199,0.0,0.0,0.0,0.0,533.6880300683138,0.0,3553.4332207710945,0.0,0.0,0.0
t8200,0.0,0.0,0.0,0.0,529.1578423943138,0.0,3576.750028719167,0.0,0.0,0.0
t8201,0.0,0.0,0.0,0.0,524.6365990403137,0.0,3599.273956697227,0.0,0.0,0.0
t8202,0.0,0.0,0.0,0.0,524.6243000123137,0.0,3619.0644269914687,0.0,0.0,0.0
t8203,0.0,0.0,0.0,0.0,520.1209453103137,0.0,3639.7534568476613,0.0,0.0,0.0
t8204,0.0,0.0,0.0,0.0,515.6265349343137,0.0,3659.5022288777946,0.0,0.0,0.0
t8205,0.0,0.0,0.0,0.0,511.14106888431365,0.0,3678.5585665670583,0.0,0.0,0.0
t8206,0.0,0.0,0.0,0.0,506.66454716031365,0.0,3696.7679910782113,0.0,0.0,0.0
t8207,0.0,0.0,0.0,0.0,502.19696976231364,0.0,3713.981132709425,0.0,0.0,0.0
t8208,0.0,0.0,0.0,0.0,502.23833668431365,0.0,3728.4033469182764,0.0,0.0,0.0
t8209,0.0,0.0,0.0,0.0,497.78864793231367,0.0,3743.6153771440813,0.0,0.0,0.0
t8210,0.0,0.0,0.0,0.0,493.3728521243137,0.0,3757.7952570780035,0.0,0.0,0.0
t8211,0.0,0.0,0.0,0.0,488.9909492603137,0.0,3771.0139812397724,0.0,0.0,0.0
t8212,0.0,0.0,0.0,0.0,484.6429393343137,0.0,3783.220275822935,0.0,0.0,0.0
t8213,0.0,0.0,0.0,0.0,480.3288223463137,0.0,3794.3437583495547,0.0,0.0,0.0
t8214,0.0,0.0,0.0,0.0,480.5485983023137,0.0,3802.687073079631,0.0,0.0,0.0
t8215,0.0,0.0,0.0,0.0,476.30226720231366,0.0,3811.822417770769,0.0,0.0,0.0
t8216,0.0,0.0,0.0,0.0,472.08982904031365,0.0,3820.001176184795,0.0,0.0,0.0
t8217,0.0,0.0,0.0,0.0,467.91128382231364,0.0,3827.411352351446,0.0,0.0,0.0
t8218,0.0,0.0,0.0,0.0,463.7666315483136,0.0,3834.0187637273684,0.0,0.0,0.0
t8219,0.0,0.0,0.0,0.0,459.6558722123136,0.0,3839.739224361193,0.0,0.0,0.0
t8220,0.0,0.0,0.0,0.0,460.0790058203136,0.0,3842.660422880771,0.0,0.0,0.0
t8221,0.0,0.0,0.0,0.0,456.03603236631363,0.0,3846.27370222718,0.0,0.0,0.0
t8222,0.0,0.0,0.0,0.0,452.0404765583136,0.0,3848.95764471194,0.0,0.0,0.0
t8223,0.0,0.0,0.0,0.0,448.09233840831365,0.0,3850.862127625028,0.0,0.0,0.0
t8224,0.0,0.0,0.0,0.0,444.19161790431366,0.0,3851.9654582151647,0.0,0.0,0.0
t8225,0.0,0.0,0.0,0.0,440.33831505231365,0.0,3852.324276760781,0.0,0.0,0.0
t8226,0.0,0.0,0.0,0.0,436.53242985231367,0.0,3851.8880059330513,0.0,0.0,0.0
t8227,0.0,0.0,0.0,0.0,432.77396230431367,0.0,3850.6886106877546,0.0,0.0,0.0
t8228,0.0,0.0,0.0,0.0,429.06291240831365,0.0,3847.952060501594,0.0,0.0,0.0
t8229,0.0,0.0,0.0,0.0,425.3992801583137,0.0,3843.8771778539976,0.0,0.0,0.0
t8230,0.0,0.0,0.0,0.0,421.7830655603137,0.0,3838.3948409236336,0.0,0.0,0.0
t8231,0.0,0.0,0.0,0.0,418.21426861431365,0.0,3831.547779397981,0.0,0.0,0.0
t8232,0.0,0.0,0.0,0.0,414.69288932031367,0.0,3823.5519020358897,0.0,0.0,0.0
t8233,0.0,0.0,0.0,0.0,411.21892767231367,0.0,3814.333427091031,0.0,0.0,0.0
t8234,0.0,0.0,0.0,0.0,407.80059143031366,0.0,3803.824154618604,0.0,0.0,0.0
t8235,0.0,0.0,0.0,0.0,404.43788058831365,0.0,3792.146795361487,0.0,0.0,0.0
t8236,0.0,0.0,0.0,0.0,401.13079514631363,0.0,3779.47065909961,0.0,0.0,0.0
t8237,0.0,0.0,0.0,0.0,397.8793351043136,0.0,3765.7339645367183,0.0,0.0,0.0
t8238,0.0,0.0,0.0,0.0,394.6835004623136,0.0,3750.946808160042,0.0,0.0,0.0
t8239,0.0,0.0,0.0,0.0,391.54329122031356,0.0,3734.941433505099,0.0,0.0,0.0
t8240,0.0,0.0,0.0,0.0,388.4587073843136,0.0,3718.156863040773,0.0,0.0,0.0
t8241,0.0,0.0,0.0,0.0,385.4297489483136,0.0,3700.425340248955,0.0,0.0,0.0
t8242,0.0,0.0,0.0,0.0,382.4564159123136,0.0,3681.8058906254146,0.0,0.0,0.0
t8243,0.0,0.0,0.0,0.0,379.5387082763136,0.0,3662.2248206255654,0.0,0.0,0.0
t8244,0.0,0.0,0.0,0.0,376.67662604031364,0.0,3641.938424835259,0.0,0.0,0.0
t8245,0.0,0.0,0.0,0.0,373.87016920431364,0.0,3620.895444356609,0.0,0.0,0.0
t8246,0.0,0.0,0.0,0.0,371.12256399231364,0.0,3598.1109797562117,0.0,0.0,0.0
t8247,0.0,0.0,0.0,0.0,368.43381040431365,0.0,3573.5477517719364,0.0,0.0,0.0
t8248,0.0,0.0,0.0,0.0,365.80390844631364,0.0,3546.9766486273265,0.0,0.0,0.0
t8249,0.0,0.0,0.0,0.0,363.23285811231364,0.0,3518.7649689765744,0.0,0.0,0.0
t8250,0.0,0.0,0.0,0.0,360.72065940231363,0.0,3489.081245899667,0.0,0.0,0.0
t8251,0.0,0.0,0.0,0.0,358.2673123163136,0.0,3458.1095455362456,0.0,0.0,0.0
t8252,0.0,0.0,0.0,0.0,355.8728168543136,0.0,3426.3926458432334,0.0,0.0,0.0
t8253,0.0,0.0,0.0,0.0,353.5371730163136,0.0,3393.849775197726,0.0,0.0,0.0
t8254,0.0,0.0,0.0,0.0,351.2603808083136,0.0,3360.3729792589456,0.0,0.0,0.0
t8255,0.0,0.0,0.0,0.0,349.04244022431357,0.0,3326.257762615305,0.0,0.0,0.0
t8256,0.0,0.0,0.0,0.0,346.88335126431355,0.0,3291.5740238263134,0.0,0.0,0.0
t8257,0.0,0.0,0.0,0.0,344.7831139283135,0.0,3256.0957576383976,0.0,0.0,0.0
t8258,0.0,0.0,0.0,0.0,342.7496764403135,0.0,3221.218163196519,0.0,0.0,0.0
t8259,0.0,0.0,0.0,0.0,340.78303879431354,0.0,3186.7470779330706,0.0,0.0,0.0
t8260,0.0,0.0,0.0,0.0,338.8832010023135,0.0,3152.659202300478,0.0,0.0,0.0
t8261,0.0,0.0,0.0,0.0,337.0501630523135,0.0,3119.1293897174332,0.0,0.0,0.0
t8262,0.0,0.0,0.0,0.0,335.2839249503135,0.0,3086.149097042559,0.0,0.0,0.0
t8263,0.0,0.0,0.0,0.0,333.58448669631355,0.0,3053.587070366068,0.0,0.0,0.0
t8264,0.0,0.0,0.0,0.0,331.95184828431354,0.0,3022.101475354254,0.0,0.0,0.0
t8265,0.0,0.0,0.0,0.0,330.38600972031355,0.0,2991.9478299148054,0.0,0.0,0.0
t8266,0.0,0.0,0.0,0.0,328.8869710043136,0.0,2962.991773614708,0.0,0.0,0.0
t8267,0.0,0.0,0.0,0.0,327.45473213631357,0.0,2935.256538190664,0.0,0.0,0.0
t8268,0.0,0.0,0.0,0.0,326.0892931103136,0.0,2909.0815197925153,0.0,0.0,0.0
t8269,0.0,0.0,0.0,0.0,324.7906539383136,0.0,2884.625155075333,0.0,0.0,0.0
t8270,0.0,0.0,0.0,0.0,323.5688027423136,0.0,2860.194223905416,0.0,0.0,0.0
t8271,0.0,0.0,0.0,0.0,322.4237395223136,0.0,2835.7592136001413,0.0,0.0,0.0
t8272,0.0,0.0,0.0,0.0,321.3554642843136,0.0,2810.8222913444606,0.0,0.0,0.0
t8273,0.0,0.0,0.0,0.0,320.3639770223136,0.0,2785.5313814772335,0.0,0.0,0.0
t8274,0.0,0.0,0.0,0.0,319.4492777363136,0.0,2760.244519758245,0.0,0.0,0.0
t8275,0.0,0.0,0.0,0.0,318.6113664323136,0.0,2734.8731680525934,0.0,0.0,0.0
t8276,0.0,0.0,0.0,0.0,317.8502431043136,0.0,2709.0060066183146,0.0,0.0,0.0
t8277,0.0,0.0,0.0,0.0,317.1659077523136,0.0,2682.509451601546,0.0,0.0,0.0
t8278,0.0,0.0,0.0,0.0,316.5583603823136,0.0,2655.6227112989895,0.0,0.0,0.0
t8279,0.0,0.0,0.0,0.0,316.0276009883136,0.0,2628.266296542474,0.0,0.0,0.0
t8280,0.0,0.0,0.0,0.0,315.57362957031364,0.0,2600.6219435245084,0.0,0.0,0.0
t8281,0.0,0.0,0.0,0.0,315.19644612831365,0.0,2573.64959184787,0.0,0.0,0.0
t8282,0.0,0.0,0.0,0.0,314.85069464031363,0.0,2547.455824080951,0.0,0.0,0.0
t8283,0.0,0.0,0.0,0.0,314.53637510631364,0.0,2521.5429429401106,0.0,0.0,0.0
t8284,0.0,0.0,0.0,0.0,314.2534875263136,0.0,2489.2521040041006,0.0,0.0,0.0
t8285,0.0,0.0,0.0,0.0,314.0020319003136,0.0,2450.594436235419,0.0,0.0,0.0
t8286,0.0,0.0,0.0,0.0,313.7820082283136,0.0,2410.0882865903377,0.0,0.0,0.0
t8287,0.0,0.0,0.0,0.0,313.5934165103136,0.0,2367.7006047212803,0.0,0.0,0.0
t8288,0.0,0.0,0.0,0.0,313.4362567463136,0.0,2329.5014971132437,0.0,0.0,0.0
t8289,0.0,0.0,0.0,0.0,313.3105289303136,0.0,2295.4392327390947,0.0,0.0,0.0
t8290,0.0,0.0,0.0,0.0,313.2162330743136,0.0,2259.680044914453,0.0,0.0,0.0
t8291,0.0,0.0,0.0,0.0,313.1533691663136,0.0,2228.201371508732,0.0,0.0,0.0
t8292,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2200.9495654183793,0.0,0.0,0.0
t8293,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2169.3606971599907,0.0,0.0,0.0
t8294,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2134.3559393166047,0.0,0.0,0.0
t8295,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2095.9142161868435,0.0,0.0,0.0
t8296,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2053.9325447329547,0.0,0.0,0.0
t8297,0.0,0.0,0.0,0.0,313.1219372123136,0.0,2017.0390695361689,0.0,0.0,0.0
t8298,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1976.6310627869948,0.0,0.0,0.0
t8299,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1941.4357900231846,0.0,0.0,0.0
t8300,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1911.3594849352469,0.0,0.0,0.0
t8301,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1877.737629702238,0.0,0.0,0.0
t8302,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1849.2788093624933,0.0,0.0,0.0
t8303,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1825.8188901494166,0.0,0.0,0.0
t8304,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1798.7757409056933,0.0,0.0,0.0
t8305,0.0,0.0,0.0,0.0,313.1219372123136,0.0,1776.7846608321138,0.0,0.0,0.0
t8306,0.0,0.0,0.0,0.0,313.1161396823136,0.0,1750.763638416949,0.0,0.0,0.0
t8307,0.0,0.0,0.0,0.0,313.1045446223136,0.0,1729.37767038846,0.0,0.0,0.0
t8308,0.0,0.0,0.0,0.0,313.0871520323136,0.0,1703.8501550183857,0.0,0.0,0.0
t8309,0.0,0.0,0.0,0.0,313.06396190631364,0.0,1682.8186808828134,0.0,0.0,0.0
t8310,0.0,0.0,0.0,0.0,313.0349742503136,0.0,1657.4304866556558,0.0,0.0,0.0
t8311,0.0,0.0,0.0,0.0,313.0001890643136,0.0,1636.365896760826,0.0,0.0,0.0
t8312,0.0,0.0,0.0,0.0,312.95960634831357,0.0,1611.095566692598,0.0,0.0,0.0
t8313,0.0,0.0,0.0,0.0,312.91322610231356,0.0,1590.6121232936543,0.0,0.0,0.0
t8314,0.0,0.0,0.0,0.0,312.86104832031356,0.0,1566.2812252596473,0.0,0.0,0.0
t8315,0.0,0.0,0.0,0.0,312.80307300831356,0.0,1538.197704807968,0.0,0.0,0.0
t8316,0.0,0.0,0.0,0.0,312.73930016631357,0.0,1515.2104913299179,0.0,0.0,0.0
t8317,0.0,0.0,0.0,0.0,312.6697297943136,0.0,1488.7695459885465,0.0,0.0,0.0
t8318,0.0,0.0,0.0,0.0,312.5501230583136,0.0,1459.1527142935852,0.0,0.0,0.0
t8319,0.0,0.0,0.0,0.0,312.3804799643136,0.0,1434.9866737507598,0.0,0.0,0.0
t8320,0.0,0.0,0.0,0.0,312.16080051231364,0.0,1407.5997216586925,0.0,0.0,0.0
t8321,0.0,0.0,0.0,0.0,311.89108469631367,0.0,1385.567146979631,0.0,0.0,0.0
