Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t1825,65.26802089144313,252.19983840920722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.46785930065033
t1826,65.26802089144313,262.52912902969007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.7971499211332
t1827,65.26802089144313,273.0866874158218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.35470830726496
t1828,65.26802089144313,283.6393987865346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.90741967797777
t1829,65.26802089144313,294.23258514724745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.5006060386906
t1830,65.26802089144313,304.93153239314915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.1995532845923
t1831,65.26802089144313,315.44055040386206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.7085712953052
t1832,65.26802089144313,319.02217860719435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.2901994986375
t1833,65.26802089144313,322.55048509594553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.8185059873887
t1834,65.26802089144313,325.95452250950785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.222543400951
t1835,65.26802089144313,329.258923098259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.52694398970215
t1836,65.26802089144313,332.68803427182127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.9560551632644
t1837,65.26802089144313,335.82101340034245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0890342917856
t1838,65.26802089144313,337.0890091216095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.3570300130526
t1839,65.26802089144313,338.36361492264655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.6316358140897
t1840,65.26802089144313,290.3911544042763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6591752957194
t1841,65.26802089144313,340.86782311472064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.1358440061638
t1842,65.26802089144313,342.3208462859876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.58886717743076
t1843,65.26802089144313,343.5623468370246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.83036772846776
t1844,65.26802089144313,343.05960390548915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.3276247969323
