BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1468,8729.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8729.0
t1469,9144.352112560033,0.0,-361.3521125600337,0.0,0.0,0.0,0.0,0.0,0.0,-8783.0
t1470,9146.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9146.0
t1471,9900.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9900.0
t1472,10266.315433084743,440.68456691525927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10707.0
t1473,14133.112262333763,0.0,-2526.1122623337633,0.0,0.0,0.0,0.0,0.0,0.0,-11607.0
t1474,15846.726246972963,0.0,-3627.726246972964,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t1475,18617.311957459227,0.0,-6123.311957459226,0.0,0.0,0.0,0.0,0.0,0.0,-12494.0
t1476,18233.044534372788,0.0,-5735.044534372788,0.0,0.0,0.0,0.0,0.0,0.0,-12498.0
t1477,17494.052977824773,0.0,-5082.052977824771,0.0,0.0,0.0,0.0,0.0,0.0,-12412.0
t1478,14506.297048290056,0.0,-2266.2970482900564,0.0,0.0,0.0,0.0,0.0,0.0,-12240.0
t1479,12406.56834366507,0.0,-355.5683436650696,0.0,0.0,0.0,0.0,0.0,0.0,-12051.0
t1480,11605.297683337736,357.7023166622633,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11963.0
t1481,7237.191515006574,4851.808484993426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12089.0
t1482,7291.270555906176,5388.729444093824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12680.0
t1483,8084.101392781256,5393.898607218743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13478.0
t1484,10069.506505706151,3113.4934942938476,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13183.0
t1485,11847.331575835238,843.6684241647621,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12691.0
t1486,11025.677851136776,982.3221488632239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12008.0
