Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,561,45.9781428
,,,,,,,562,45.68735371
,,,,,,,563,45.33244756
,,,,,,,564,44.83079763
,,,,,,,565,44.26569094
,,,,,,,566,43.84474406
,,,,,,,567,43.50003344
,,,,,,,568,43.26637215
,,,,,,,569,43.04389132
,,,,,,,570,42.82449517
,,,,,,,571,42.56455722
,,,,,,,572,42.28909318
,,,,,,,573,42.03610343
,,,,,,,574,41.83863833
,,,,,,,575,41.55480152
,,,,,,,576,41.33926888
,,,,,,,577,41.20378674
,,,,,,,578,41.00095181
,,,,,,,579,40.82631991
,,,,,,,580,40.66226413
,,,,,,,581,40.48155205
,,,,,,,582,40.3052467
,,,,,,,583,40.08355211
,,,,,,,584,40.02402666
,,,,,,,585,39.83979102
,,,,,,,586,39.71592744
,,,,,,,587,39.61979064
,,,,,,,588,39.49412881
,,,,,,,589,39.37375504
,,,,,,,590,39.27280769
,,,,,,,591,39.12603045
,,,,,,,592,39.0673876
,,,,,,,593,38.9609129
,,,,,,,594,38.85223482
,,,,,,,595,38.81891166
,,,,,,,596,38.77661468
,,,,,,,597,38.7263856
,,,,,,,598,38.66602106
,,,,,,,599,38.59525175
,,,,,,,600,38.54563467
,,,,,,,601,38.52686463
,,,,,,,602,38.50232584
,,,,,,,603,38.47382099
,,,,,,,604,38.41755383
,,,,,,,605,38.39902891
,,,,,,,606,38.38270735
,,,,,,,607,38.36902983
,,,,,,,608,38.36202053
,,,,,,,609,38.35809592
,,,,,,,610,38.34183252
,,,,,,,611,38.33373408
,,,,,,,612,38.36309278
,,,,,,,613,38.42990859
,,,,,,,614,38.44833449
,,,,,,,615,38.43987943
,,,,,,,616,38.48518634
,,,,,,,617,38.44559458
,,,,,,,618,38.47430699
,,,,,,,619,38.53254445
,,,,,,,620,38.58123318
,,,,,,,621,38.67002307
,,,,,,,622,38.74162677
,,,,,,,623,38.74481116
,,,,,,,624,38.76782583
,,,,,,,625,38.85782263
,,,,,,,626,38.95141697
,,,,,,,627,39.02606243
,,,,,,,628,39.14213104
,,,,,,,629,39.28179774
,,,,,,,630,39.41088831
,,,,,,,631,39.57435129
,,,,,,,632,39.67098066
,,,,,,,633,39.8288634
,,,,,,,634,40.02508463
,,,,,,,635,40.30022247
,,,,,,,636,40.52732707
,,,,,,,637,40.85975227
,,,,,,,638,41.19191809
,,,,,,,639,41.52849063
,,,,,,,640,41.86065645
,,,,,,,641,42.2217333
,,,,,,,642,42.61189449
,,,,,,,643,43.01571649
,,,,,,,644,43.44897
,,,,,,,645,43.85049513
,,,,,,,646,44.3533748
,,,,,,,647,44.84296374
,,,,,,,648,45.39468745
,,,,,,,649,46.1156292
,,,,,,,650,46.73830608
,,,,,,,651,47.24244219
,,,,,,,652,47.68929095
,,,,,,,653,48.08386916
,,,,,,,654,48.50224365
,,,,,,,655,48.89594051
,,,,,,,656,49.29753078
,,,,,,,657,49.60922393
,,,,,,,658,49.88610403
,,,,,,,659,50.17788606
,,,,,,,660,50.50888789
,,,,,,,661,51.05317496
,,,,,,,662,51.41770128
,,,,,,,663,51.58921325
,,,,,,,664,51.73296288
,,,,,,,665,51.82581321
,,,,,,,666,51.90456201
,,,,,,,667,52.1097837
,,,,,,,668,52.26332452
,,,,,,,669,52.42259406
,,,,,,,670,52.52413558
,,,,,,,671,52.63020256
,,,,,,,672,52.8155905
,,,,,,,673,53.14904425
,,,,,,,674,53.21636193
,,,,,,,675,53.21229075
,,,,,,,676,53.0645605
,,,,,,,677,52.83757612
,,,,,,,678,52.68198057
,,,,,,,679,52.58367241
,,,,,,,680,52.56322046
,,,,,,,681,52.50751476
,,,,,,,682,52.53421471
,,,,,,,683,52.70197425
,,,,,,,684,52.82390392
,,,,,,,685,53.11196691
,,,,,,,686,53.17130193
,,,,,,,687,53.28792426
,,,,,,,688,53.36268278
,,,,,,,689,53.35993785
,,,,,,,690,53.32634586
,,,,,,,691,53.40776927
,,,,,,,692,53.34494056
,,,,,,,693,53.28034911
,,,,,,,694,53.22413046
,,,,,,,695,53.22552354
,,,,,,,696,53.27627186
,,,,,,,697,53.35874857
,,,,,,,698,53.35752526
,,,,,,,699,53.2518627
,,,,,,,700,53.20965689
,,,,,,,701,53.1004496
,,,,,,,702,52.99961509
,,,,,,,703,52.97810154
,,,,,,,704,52.83749173
,,,,,,,705,52.71539014
,,,,,,,706,52.63603373
,,,,,,,707,52.55244251
,,,,,,,708,52.49793565
,,,,,,,709,52.52627512
