Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t165,0.0,0.0,0.0,0.0,3316.7509579282287,357.1407239265389,9798.759922193023,1.043477439167235e-8
t166,0.0,0.0,0.0,0.0,3317.271108643261,360.6588905140119,9880.978861803107,1.0364957527015367e-8
t167,0.0,0.0,0.0,0.0,3317.7961863494115,364.20317684287534,9963.63356142968,1.0338869623468304e-8
t168,0.0,0.0,0.0,0.0,3318.326316176891,367.7756922666382,10046.748466910913,1.0352965626691433e-8
t169,0.0,0.0,0.0,0.0,3318.86148283889,371.3772541934694,10130.27773231749,1.0407245344060099e-8
t170,0.0,0.0,0.0,0.0,3319.424846109787,375.0084758892014,10213.898787063397,1.0503639671050748e-8
t171,0.0,0.0,0.0,0.0,3320.0165922601254,378.6366632737242,10296.740953628507,1.0441019147135987e-8
t172,0.0,0.0,0.0,0.0,3320.6369419133744,382.2997550057495,10379.708762719752,1.042222583973879e-8
t173,0.0,0.0,0.0,0.0,3321.2863477598935,386.0004253156574,10462.79112735232,1.0443910408994221e-8
t174,0.0,0.0,0.0,0.0,3321.9651636592516,389.74081230036745,10546.0240471769,1.0506027152851442e-8
t175,0.0,0.0,0.0,0.0,3322.6642968980773,393.5349887987902,10629.427334477396,1.061382867112721e-8
t176,0.0,0.0,0.0,0.0,3323.3924998261004,397.3325055203191,10712.013747150157,1.0567969057148736e-8
t177,0.0,0.0,0.0,0.0,3324.1503141272287,401.17463479729844,10794.742663128569,1.0566266600045463e-8
t178,0.0,0.0,0.0,0.0,3324.936797795037,405.0664078870849,10877.568396583254,1.0605494139888246e-8
t179,0.0,0.0,0.0,0.0,3325.751605690535,409.0113545862156,10960.516317483722,1.0685875304611503e-8
t180,0.0,0.0,0.0,0.0,3326.5948177450023,413.0108925520556,11043.58070928121,1.0810254556574441e-8
t181,0.0,0.0,0.0,0.0,3327.4667018720015,417.0270143296307,11125.833958215411,1.0784886478861243e-8
t182,0.0,0.0,0.0,0.0,3328.410462056597,421.10778927384945,11208.049897240622,1.0806495971679394e-8
t183,0.0,0.0,0.0,0.0,3329.426242689888,425.2595114711952,11290.187004341631,1.0872573338422707e-8
t184,0.0,0.0,0.0,0.0,3330.514109207143,429.4875339135906,11372.256546300043,1.0983665467182283e-8
t185,0.0,0.0,0.0,0.0,3331.6740917192487,433.796849088705,11454.242078017516,1.114320792423356e-8
t186,0.0,0.0,0.0,0.0,3332.906243143934,438.150508888151,11535.259802218818,1.116700116641432e-8
t187,0.0,0.0,0.0,0.0,3334.210463107224,442.60558091997007,11616.129959844757,1.1244285879412866e-8
t188,0.0,0.0,0.0,0.0,3335.586690754688,447.18935493294595,11694.077878212032,1.1371936679516214e-8
t189,0.0,0.0,0.0,0.0,3337.034846014824,451.91933816939513,11768.745992093065,1.1551680385922406e-8
t190,0.0,0.0,0.0,0.0,3338.5548586712193,456.8163358240237,11839.677387799953,1.1789152418851939e-8
t191,0.0,0.0,0.0,0.0,3340.1467049010093,461.85295930696003,11905.746638137423,1.1920160167470037e-8
t192,0.0,0.0,0.0,0.0,3341.810254426127,467.1200701468038,11967.143054499598,1.2121216948253676e-8
t193,0.0,0.0,0.0,0.0,3343.545439663292,472.6620311423324,12023.317768321058,1.2402989127087654e-8
t194,0.0,0.0,0.0,0.0,3345.337670867512,478.55168260870045,12071.723582676892,1.277817915077929e-8
t195,0.0,0.0,0.0,0.0,3347.186976106179,484.85991873109674,12111.94072760715,1.3267491538656908e-8
t196,0.0,0.0,0.0,0.0,3349.0933437448257,491.61735428365836,12142.38431328398,1.3778177520278002e-8
t197,0.0,0.0,0.0,0.0,3351.0564760810844,498.9976059562084,12162.27405808797,1.4498419959018156e-8
t198,0.0,0.0,0.0,0.0,3353.076228912945,506.53433340021473,12170.90724797723,1.5635612229330313e-8
