Resource,onshore_wind,solar_pv_sat,solar_btm,hydro,battery4,battery8,pumped_hydro
t10069,0.0,0.0,0.0,-0.0,733.5821589123318,9010.117369567404,-0.0
t10070,0.0,0.0,0.0,-0.0,719.3281818950982,8873.846547566318,-0.0
t10071,0.0,0.0,0.0,-0.0,704.5165470824011,8738.596359640775,-0.0
t10072,0.0,0.0,0.0,-0.0,689.3165304784891,8604.056994183165,-0.0
t10073,0.0,0.0,0.0,-0.0,673.4981557393223,8470.649357518492,-0.0
t10074,0.0,0.0,0.0,-0.0,657.2819946227218,8337.969755743492,-0.0
t10075,0.0,0.0,0.0,-0.0,640.6545819671836,8206.042833008709,-0.0
t10076,0.0,0.0,0.0,-0.0,706.3387512523236,8074.9185461722955,-0.0
t10077,0.0,0.0,0.0,-0.0,688.948377323984,7944.388007169035,-0.0
t10078,0.0,0.0,0.0,-0.0,754.072377197724,7814.381977827186,-0.0
t10079,0.0,0.0,0.0,-0.0,736.1312781595269,7684.859384589143,-0.0
t10080,0.0,0.0,0.0,-0.0,717.4226979305665,7556.741447507621,-0.0
t10081,0.0,0.0,0.0,-0.0,1055.1970031540418,2067.779986061778,-0.0
t10082,0.0,0.0,0.0,-0.0,1060.6191657603583,2014.1344641304022,-0.0
t10083,0.0,0.0,0.0,-0.0,1062.673424252216,1964.5812363966384,-0.0
t10084,0.0,0.0,0.0,-0.0,1061.022066469926,1919.2881176028416,-0.0
t10085,0.0,0.0,0.0,-0.0,1055.4187014992629,1878.0415277256786,-0.0
t10086,0.0,0.0,0.0,-0.0,1052.283924820434,1834.4457788501595,-0.0
t10087,0.0,0.0,0.0,-0.0,1038.6119400860684,1801.5703731497426,-0.0
t10088,0.0,0.0,0.0,-0.0,1020.8952956850688,1772.8980471050902,-0.0
t10089,0.0,0.0,0.0,-0.0,999.2215033571092,1748.280936052615,-0.0
t10090,0.0,0.0,0.0,-0.0,973.4454046027696,1727.9643076765199,-0.0
t10091,0.0,0.0,0.0,-0.0,943.6657736508179,1711.7812677154282,-0.0
t10092,0.0,0.0,0.0,-0.0,909.8937230963627,1699.7130397155356,-0.0
t10093,0.0,0.0,0.0,-0.0,872.2125974421214,1691.6188002067333,-0.0
t10094,0.0,0.0,0.0,-0.0,834.4890227546477,1683.6818141333374,-0.0
t10095,0.0,0.0,0.0,-0.0,796.7452242083982,1675.8645286143694,-0.0
t10096,0.0,0.0,0.0,-0.0,758.8721594550033,1668.3511876177643,-0.0
t10097,0.0,0.0,0.0,-0.0,721.020783155876,1660.8867298190655,-0.0
t10098,0.0,0.0,0.0,-0.0,683.051493330038,1653.707034427512,-0.0
t10099,0.0,0.0,0.0,-0.0,645.1448696677069,1646.5069840354954,-0.0
t10100,0.0,0.0,0.0,-0.0,607.3032519248973,1639.2826251370007,-0.0
t10101,0.0,0.0,0.0,-0.0,569.3814819493988,1632.2792250798905,-0.0
t10102,0.0,0.0,0.0,-0.0,531.3705307488201,1625.5120397478604,-0.0
t10103,0.0,0.0,0.0,-0.0,493.4109350813135,1618.7436104805845,-0.0
t10104,0.0,0.0,0.0,-0.0,455.5276982582918,1611.931690303606,-0.0
t10105,0.0,0.0,0.0,-0.0,417.6367812427987,1605.2182762104035,-0.0
t10106,0.0,0.0,0.0,-0.0,380.93825605069804,1597.310642478591,-0.0
t10107,0.0,0.0,0.0,-0.0,345.36058547434465,1588.3296624462487,-0.0
t10108,0.0,0.0,0.0,-0.0,310.9253001697168,1578.2389567291375,-0.0
t10109,0.0,0.0,0.0,-0.0,277.70115892380755,1566.9223465620032,-0.0
t10110,0.0,0.0,0.0,-0.0,245.6978852790082,1554.3634025111503,-0.0
t10111,0.0,0.0,0.0,-0.0,214.8008807472387,1540.7557566298763,-0.0
t10112,0.0,0.0,0.0,-0.0,185.10921333940522,1525.9320180159707,-0.0
t10113,0.0,0.0,0.0,-0.0,156.57704375655808,1509.9696394031657,-0.0
t10114,0.0,0.0,0.0,-0.0,129.3356393873209,1492.646824044142,-0.0
t10115,0.0,0.0,0.0,-0.0,103.36472652893966,1473.997827630784,-0.0
t10116,0.0,0.0,0.0,-0.0,78.68166841895092,1453.9933121538163,-0.0
t10117,0.0,0.0,0.0,-0.0,55.34063914590507,1432.5417422094708,-0.0
t10118,0.0,0.0,0.0,-0.0,36.154950918809234,1406.8403461322189,-0.0
t10119,0.0,0.0,0.0,-0.0,21.027368274112995,1377.0534182008282,-0.0
t10120,0.0,0.0,0.0,-0.0,9.953724172105886,1343.1879994006615,-0.0
t10121,0.0,0.0,0.0,0.0,2.97655018615748,1305.1722260387837,-0.0
t10122,0.0,0.0,0.0,-0.0,-0.0,1263.1680452140718,-0.0
t10123,0.0,0.0,0.0,-0.0,0.9955166116283775,1216.9184539819967,-0.0
t10124,0.0,0.0,0.0,-0.0,5.50237368254882,1166.430495693102,-0.0
t10125,0.0,0.0,0.0,-0.0,13.512341079552296,1111.7205999093078,-0.0
t10126,0.0,0.0,0.0,-0.0,25.001904684987842,1052.8357076235852,-0.0
t10127,0.0,0.0,0.0,-0.0,39.98494707667549,989.7481052614779,-0.0
t10128,0.0,0.0,0.0,-0.0,58.45558956320614,922.4695282381666,-0.0
t10129,0.0,0.0,0.0,-0.0,80.76066760250887,850.3075944417315,-0.0
t10130,0.0,0.0,0.0,-0.0,99.74387260501425,781.774484962401,-0.0
t10131,0.0,0.0,0.0,-0.0,115.30174186522228,717.0767407920229,-0.0
t10132,0.0,0.0,0.0,-0.0,127.42134270022201,656.2401793697642,-0.0
t10133,0.0,0.0,0.0,-0.0,135.97432001100438,599.5210338608058,-0.0
t10134,0.0,0.0,0.0,-0.0,141.2087492399694,546.4240751129738,-0.0
t10135,0.0,0.0,0.0,-0.0,143.06584472897705,497.06665602246386,-0.0
t10136,0.0,0.0,0.0,-0.0,141.31871355234586,451.36599793822546,-0.0
t10137,0.0,0.0,0.0,-0.0,135.57894427274047,409.40894225043957,-0.0
t10138,0.0,0.0,0.0,-0.0,126.05073093363917,370.85047143736693,-0.0
t10139,0.0,0.0,0.0,-0.0,112.62498691438977,335.87490427183377,-0.0
t10140,0.0,0.0,0.0,-0.0,95.38505688343393,304.34141712887657,-0.0
t10141,0.0,0.0,0.0,-0.0,74.76085932341698,275.52359589541527,-0.0
t10142,0.0,0.0,0.0,-0.0,54.66131029061194,245.64374131952468,-0.0
t10143,0.0,0.0,0.0,-0.0,34.67038188447539,215.40479709522646,-0.0
t10144,0.0,0.0,0.0,-0.0,14.70681307080476,184.9440662241145,-0.0
t10145,0.0,0.0,0.0,-0.0,14.70681307080476,134.27955643063623,-0.0
t10146,0.0,0.0,0.0,-0.0,-0.0,98.22726297970186,-0.0
t10147,0.0,0.0,0.0,-0.0,-0.0,47.279677403614905,-0.0
t10148,0.0,0.0,0.0,-0.0,-0.0,18.140954537258036,-0.0
t10149,0.0,0.0,0.0,-0.0,-0.0,2.347148528555656,-0.0
t10150,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
t10151,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10152,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10153,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10154,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10155,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10156,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10157,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10158,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10159,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10160,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10161,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10162,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10163,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10164,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10165,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10166,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10167,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10168,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10169,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10170,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10171,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10172,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10173,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10174,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10175,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10176,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10177,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10178,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10179,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
t10180,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10181,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10182,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10183,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10184,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10185,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10186,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10187,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10188,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10189,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10190,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10191,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10192,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10193,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10194,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10195,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10196,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10197,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10198,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10199,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10200,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10201,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10202,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10203,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10204,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10205,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10206,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10207,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10208,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10209,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10210,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10211,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10212,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10213,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10214,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10215,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10216,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10217,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10218,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10219,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10220,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10221,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10222,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10223,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10224,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10225,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10226,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10227,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10228,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10229,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10230,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
t10231,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10232,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
t10233,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10234,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
t10235,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10236,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
t10237,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
t10238,0.0,0.0,0.0,-0.0,-0.0,355.574659103046,-0.0
t10239,0.0,0.0,0.0,-0.0,-0.0,355.574659103046,-0.0
t10240,0.0,0.0,0.0,-0.0,-0.0,749.6991945472836,-0.0
t10241,0.0,0.0,0.0,-0.0,-0.0,1144.052732974448,-0.0
t10242,0.0,0.0,0.0,-0.0,-0.0,1538.7292764011393,-0.0
t10243,0.0,0.0,0.0,-0.0,-0.0,1933.65717295706,-0.0
t10244,0.0,0.0,0.0,-0.0,-0.0,2328.6664060526746,-0.0
t10245,0.0,0.0,0.0,-0.0,-0.0,2723.837173297243,-0.0
t10246,0.0,0.0,0.0,-0.0,-0.0,3119.098480129452,-0.0
t10247,0.0,0.0,0.0,-0.0,-0.0,3514.6146776027754,-0.0
t10248,0.0,0.0,0.0,-0.0,-0.0,3910.229314731681,-0.0
t10249,0.0,0.0,0.0,-0.0,-0.0,4305.960140237246,-0.0
t10250,0.0,0.0,0.0,-0.0,-0.0,4701.750517077477,-0.0
t10251,0.0,0.0,0.0,-0.0,-0.0,5097.679328136255,-0.0
t10252,0.0,0.0,0.0,-0.0,-0.0,5493.704502993728,-0.0
t10253,0.0,0.0,0.0,-0.0,-0.0,5889.792812898355,-0.0
t10254,0.0,0.0,0.0,-0.0,-0.0,6285.935054849932,-0.0
t10255,0.0,0.0,0.0,-0.0,-0.0,6682.1404318635805,-0.0
t10256,0.0,0.0,0.0,-0.0,-0.0,7077.316151466977,-0.0
t10257,0.0,0.0,0.0,-0.0,-0.0,7471.404365802009,-0.0
t10258,0.0,0.0,0.0,-0.0,-0.0,7864.33671029387,-0.0
t10259,0.0,0.0,0.0,-0.0,-0.0,8256.257878128681,-0.0
t10260,0.0,0.0,0.0,-0.0,-0.0,8647.0935874403,-0.0
t10261,0.0,0.0,0.0,-0.0,-0.0,9036.864874215464,-0.0
t10262,0.0,0.0,0.0,-0.0,-0.0,9424.532445073968,-0.0
t10263,0.0,0.0,0.0,-0.0,-0.0,9810.171895589108,-0.0
t10264,0.0,0.0,0.0,-0.0,-0.0,10193.749043651855,-0.0
t10265,0.0,0.0,0.0,-0.0,-0.0,10575.163265537638,-0.0
t10266,0.0,0.0,0.0,-0.0,-0.0,10954.44151244092,-0.0
t10267,0.0,0.0,0.0,-0.0,-0.0,11331.804656688602,-0.0
t10268,0.0,0.0,0.0,-0.0,-0.0,11704.454821934298,-0.0
t10269,0.0,0.0,0.0,-0.0,-0.0,12072.28091501523,-0.0
t10270,0.0,0.0,0.0,-0.0,-0.0,12435.121883424976,-0.0
t10271,0.0,0.0,0.0,-0.0,-0.0,12793.042467185885,-0.0
t10272,0.0,0.0,0.0,0.0,-0.0,13146.00782696369,-0.0
t10273,0.0,0.0,0.0,-0.0,-0.0,13494.338095437952,-0.0
t10274,0.0,0.0,0.0,0.0,-0.0,13833.04198025245,-0.0
t10275,0.0,0.0,0.0,-0.0,-0.0,14162.070836429355,-0.0
t10276,0.0,0.0,0.0,0.0,-0.0,14481.531813682439,-0.0
t10277,0.0,0.0,0.0,-0.0,-0.0,14791.23239715384,-0.0
t10278,0.0,0.0,0.0,-0.0,-0.0,15091.382940400576,-0.0
t10279,0.0,0.0,0.0,-0.0,-0.0,15381.892071413633,-0.0
t10280,0.0,0.0,0.0,-0.0,-0.0,15646.933591628793,-0.0
t10281,0.0,0.0,0.0,-0.0,-0.0,15886.601503538559,-0.0
t10282,0.0,0.0,0.0,-0.0,-0.0,16100.786685469788,-0.0
t10283,0.0,0.0,0.0,-0.0,-0.0,16289.520633209399,-0.0
t10284,0.0,0.0,0.0,-0.0,-0.0,16452.844103313993,-0.0
t10285,0.0,0.0,0.0,-0.0,-0.0,16590.93786844979,-0.0
t10286,0.0,0.0,0.0,-0.0,-0.0,16701.367568082187,-0.0
t10287,0.0,0.0,0.0,-0.0,-0.0,16784.07995632003,-0.0
t10288,0.0,0.0,0.0,-0.0,-0.0,16838.60502314933,-0.0
t10289,0.0,0.0,0.0,-0.0,-0.0,16864.94636072808,-0.0
t10290,0.0,0.0,0.0,-0.0,-0.0,16862.92728192742,-0.0
t10291,0.0,0.0,0.0,-0.0,0.0,16827.742653369587,-0.0
t10292,0.0,0.0,0.0,-0.0,-0.0,16783.09785615167,-0.0
t10293,0.0,0.0,0.0,-0.0,-0.0,16728.92221511024,-0.0
t10294,0.0,0.0,0.0,-0.0,11.791230101918506,16657.00272665523,-0.0
t10295,0.0,0.0,0.0,-0.0,40.46661585542005,16562.70440054328,-0.0
t10296,0.0,0.0,0.0,-0.0,83.20525064524827,16446.48139222284,-0.0
t10297,0.0,0.0,0.0,-0.0,137.23917587620335,16309.547130317278,-0.0
t10298,0.0,0.0,0.0,-0.0,182.90604177031736,16172.767712695942,-0.0
t10299,0.0,0.0,0.0,-0.0,221.79553812018008,16035.535251691945,-0.0
t10300,0.0,0.0,0.0,-0.0,255.25317868679758,15897.241859248801,-0.0
t10301,0.0,0.0,0.0,-0.0,283.8727255529073,15758.367783322996,-0.0
t10302,0.0,0.0,0.0,-0.0,308.17157321249624,15619.36365870424,-0.0
t10303,0.0,0.0,0.0,-0.0,328.8515915391769,15480.153206288693,-0.0
t10304,0.0,0.0,0.0,-0.0,346.43548533327316,15340.802597811715,-0.0
t10305,0.0,0.0,0.0,-0.0,361.2336316370899,15201.64159488472,-0.0
t10306,0.0,0.0,0.0,-0.0,373.67686040710504,15062.664330019088,-0.0
t10307,0.0,0.0,0.0,-0.0,384.1892321003595,14923.746344737678,-0.0
t10308,0.0,0.0,0.0,-0.0,392.9050778465947,14785.21153311002,-0.0
t10309,0.0,0.0,0.0,-0.0,400.2561261436018,14646.74890985028,-0.0
t10310,0.0,0.0,0.0,-0.0,406.604274830227,14508.17790532679,-0.0
t10311,0.0,0.0,0.0,-0.0,412.30579206101385,14369.094825481432,-0.0
t10312,0.0,0.0,0.0,-0.0,417.50526520179017,14229.409308823411,-0.0
t10313,0.0,0.0,0.0,-0.0,486.4779470410255,14088.982952913633,-0.0
t10314,0.0,0.0,0.0,-0.0,481.0842402065177,13947.988266641192,-0.0
t10315,0.0,0.0,0.0,-0.0,476.89679372995755,13806.383002770255,-0.0
t10316,0.0,0.0,0.0,-0.0,473.53913025005545,13664.548842321981,-0.0
t10317,0.0,0.0,0.0,-0.0,470.7350676054737,13522.782687805646,-0.0
t10318,0.0,0.0,0.0,-0.0,468.46423672355803,13380.955451326103,-0.0
t10319,0.0,0.0,0.0,-0.0,466.46524037753204,13239.425451752955,-0.0
t10320,0.0,0.0,0.0,-0.0,464.6381268247138,13098.308868640514,-0.0
t10321,0.0,0.0,0.0,-0.0,533.9727853002719,12958.308645474684,-0.0
t10322,0.0,0.0,0.0,-0.0,520.8333214283996,12819.16232835577,-0.0
t10323,0.0,0.0,0.0,-0.0,509.08217118933834,12681.217281745725,-0.0
t10324,0.0,0.0,0.0,-0.0,498.60955232792816,12544.266964626075,-0.0
t10325,0.0,0.0,0.0,-0.0,489.266828499002,12408.216062250078,-0.0
t10326,0.0,0.0,0.0,-0.0,480.79991149753016,12273.225348038388,-0.0
t10327,0.0,0.0,0.0,-0.0,547.0003892779073,12139.144610488793,-0.0
t10328,0.0,0.0,0.0,-0.0,529.807326908247,12006.270991598069,-0.0
t10329,0.0,0.0,0.0,-0.0,513.2961207001201,11874.739447192847,-0.0
t10330,0.0,0.0,0.0,-0.0,498.73640245369296,11744.318792104106,-0.0
t10331,0.0,0.0,0.0,-0.0,540.2134552244003,11614.760218419344,-0.0
t10332,0.0,0.0,0.0,-0.0,520.4228818101062,11486.415784800518,-0.0
t10333,0.0,0.0,0.0,-0.0,503.02050144759926,11359.31600296176,-0.0
t10334,0.0,0.0,0.0,-0.0,488.0266073745692,11232.824877531088,-0.0
t10335,0.0,0.0,0.0,-0.0,474.9683813988415,11107.147775795494,-0.0
t10336,0.0,0.0,0.0,-0.0,536.5389194767833,10982.214286294618,-0.0
t10337,0.0,0.0,0.0,-0.0,515.2381472176472,10858.277556796393,-0.0
t10338,0.0,0.0,0.0,-0.0,496.7719921089192,10735.294166568247,-0.0
t10339,0.0,0.0,0.0,-0.0,480.7773631511277,10613.119771751448,-0.0
t10340,0.0,0.0,0.0,-0.0,466.8941957168288,10491.715321449801,-0.0
t10341,0.0,0.0,0.0,-0.0,454.92279503126304,10370.832027408995,-0.0
t10342,0.0,0.0,0.0,-0.0,444.49426795087606,10250.620101467579,-0.0
t10343,0.0,0.0,0.0,-0.0,435.3555060724324,10131.1117297549,-0.0
t10344,0.0,0.0,0.0,-0.0,494.0291039663481,10012.606161880236,-0.0
t10345,0.0,0.0,0.0,-0.0,476.1750481998686,9895.468365444092,-0.0
t10346,0.0,0.0,0.0,-0.0,460.25767621991463,9779.844395581207,-0.0
t10347,0.0,0.0,0.0,-0.0,446.40159435855577,9664.891658624188,-0.0
t10348,0.0,0.0,0.0,-0.0,434.4912355070648,9550.208807588291,-0.0
t10349,0.0,0.0,0.0,-0.0,423.9971235953771,9436.256211529457,-0.0
t10350,0.0,0.0,0.0,-0.0,479.83591129740876,9323.01744098736,-0.0
t10351,0.0,0.0,0.0,-0.0,535.3302940454146,9210.371622522325,-0.0
t10352,0.0,0.0,0.0,-0.0,508.0240022900481,9098.776976177323,-0.0
t10353,0.0,0.0,0.0,-0.0,484.45970172276003,8987.990581731125,-0.0
t10354,0.0,0.0,0.0,-0.0,464.1660852425816,8877.805898111988,-0.0
t10355,0.0,0.0,0.0,-0.0,446.6604699625728,8768.183610116654,-0.0
t10356,0.0,0.0,0.0,-0.0,500.0423066044278,8659.28214396418,-0.0
t10357,0.0,0.0,0.0,-0.0,476.2726745285569,8550.974758726266,-0.0
t10358,0.0,0.0,0.0,-0.0,455.99465549940874,8443.126447762139,-0.0
t10359,0.0,0.0,0.0,-0.0,438.85123382937786,8335.379284974475,-0.0
t10360,0.0,0.0,0.0,-0.0,424.33506983133265,8227.784905449726,-0.0
t10361,0.0,0.0,0.0,-0.0,412.0904514055763,8120.247817561805,-0.0
t10362,0.0,0.0,0.0,-0.0,401.7984496480962,8012.7081715873055,-0.0
t10363,0.0,0.0,0.0,-0.0,393.14797354375406,7905.188264342025,-0.0
t10364,0.0,0.0,0.0,-0.0,385.88204509360787,7797.69775716129,-0.0
t10365,0.0,0.0,0.0,-0.0,379.66983849432415,7690.472529462454,-0.0
t10366,0.0,0.0,0.0,-0.0,374.48706059469936,7583.237975423815,-0.0
t10367,0.0,0.0,0.0,-0.0,370.129150511086,7476.086803764396,-0.0
t10368,0.0,0.0,0.0,-0.0,366.5011526308557,7368.95564413742,-0.0
t10369,0.0,0.0,0.0,-0.0,363.39068623171784,7262.044656541293,-0.0
t10370,0.0,0.0,0.0,-0.0,360.65802852506306,7155.390355856821,-0.0
t10371,0.0,0.0,0.0,-0.0,358.2422086465369,7048.998609935597,-0.0
t10372,0.0,0.0,0.0,-0.0,356.07927623438786,6942.899930257007,-0.0
t10373,0.0,0.0,0.0,-0.0,354.2520728392404,6836.851398815072,-0.0
t10374,0.0,0.0,0.0,-0.0,352.685516212823,6730.8999567842475,-0.0
t10375,0.0,0.0,0.0,-0.0,351.34192228630985,6625.040910225911,-0.0
t10376,0.0,0.0,0.0,-0.0,350.13448881140454,6519.3791743498805,-0.0
t10377,0.0,0.0,0.0,-0.0,349.0205508595003,6413.958169707244,-0.0
t10378,0.0,0.0,0.0,-0.0,348.11683947148396,6308.51619946811,-0.0
t10379,0.0,0.0,0.0,-0.0,347.4323404282534,6202.970863709616,-0.0
t10380,0.0,0.0,0.0,-0.0,346.82462942437854,6097.539265058973,-0.0
t10381,0.0,0.0,0.0,-0.0,346.3124803202943,5992.160380087918,-0.0
t10382,0.0,0.0,0.0,-0.0,398.9267089405021,5887.07728119117,-0.0
t10383,0.0,0.0,0.0,-0.0,390.2251360190165,5782.07990672688,-0.0
t10384,0.0,0.0,0.0,-0.0,382.8171142213786,5677.172950815157,-0.0
t10385,0.0,0.0,0.0,-0.0,435.2061061456491,5572.553160652738,-0.0
t10386,0.0,0.0,0.0,-0.0,420.7052207643955,5468.022209831474,-0.0
t10387,0.0,0.0,0.0,-0.0,473.05680237472114,5363.486216108972,-0.0
t10388,0.0,0.0,0.0,-0.0,452.63548973454624,5259.177104932009,-0.0
t10389,0.0,0.0,0.0,-0.0,504.79784019197604,5155.027985357068,-0.0
t10390,0.0,0.0,0.0,-0.0,557.0610372651134,5050.682104655347,-0.0
t10391,0.0,0.0,0.0,-0.0,609.2365860116956,4946.515755355982,-0.0
t10392,0.0,0.0,0.0,-0.0,661.3150751879567,4842.547720472876,-0.0
t10393,0.0,0.0,0.0,-0.0,713.3817439788568,4738.607838345159,-0.0
t10394,0.0,0.0,0.0,-0.0,765.4659402491168,4634.632966382658,-0.0
t10395,0.0,0.0,0.0,-0.0,733.6767924659597,4530.455289944614,-0.0
t10396,0.0,0.0,0.0,-0.0,701.9054801692462,4426.244970718527,-0.0
t10397,0.0,0.0,0.0,-0.0,670.1308436220003,4322.0407355880925,-0.0
t10398,0.0,0.0,0.0,-0.0,638.389431101024,4217.775693321788,-0.0
t10399,0.0,0.0,0.0,-0.0,606.6806013541061,4113.451017549505,-0.0
t10400,0.0,0.0,0.0,-0.0,575.1208208483395,4008.8535495098313,-0.0
t10401,0.0,0.0,0.0,-0.0,627.5218647032195,3904.246159635918,-0.0
t10402,0.0,0.0,0.0,-0.0,595.9940859580997,3799.590121470157,-0.0
t10403,0.0,0.0,0.0,-0.0,564.4902008893488,3694.8903527217876,-0.0
t10404,0.0,0.0,0.0,-0.0,533.0114919140864,3590.144506290809,-0.0
t10405,0.0,0.0,0.0,-0.0,585.5860987871064,3485.1906352598307,-0.0
t10406,0.0,0.0,0.0,-0.0,554.352020917284,3379.9970611288527,-0.0
t10407,0.0,0.0,0.0,-0.0,523.1719692774234,3274.7046073413526,-0.0
t10408,0.0,0.0,0.0,-0.0,546.2656838376173,3169.217044528309,-0.0
t10409,0.0,0.0,0.0,-0.0,515.3002755118792,3063.5317471685266,-0.0
t10410,0.0,0.0,0.0,-0.0,489.06734316555463,2957.893982817983,-0.0
t10411,0.0,0.0,0.0,-0.0,466.9111091290855,2852.1617544832006,-0.0
t10412,0.0,0.0,0.0,-0.0,448.300624214118,2746.1449526565702,-0.0
t10413,0.0,0.0,0.0,-0.0,432.5331279684095,2640.1592565625483,-0.0
t10414,0.0,0.0,0.0,-0.0,485.7601048767695,2533.903069363635,-0.0
t10415,0.0,0.0,0.0,-0.0,464.52253382109774,2427.351024532113,-0.0
t10416,0.0,0.0,0.0,-0.0,446.67291928759715,2320.547716142439,-0.0
