Resource,onshore_wind,solar_pv_sat,hydro,battery,pumped_hydro,Total
t134,92.74153817431683,246.77296753459197,0.0,0.0,0.0,339.5145057089088
t135,91.3871191879679,246.0068003853193,0.0,0.0,0.0,337.39391957328723
t136,90.03270045663298,245.22432796332106,0.0,0.0,0.0,335.25702841995405
t137,88.67828172529808,244.47399990132283,0.0,0.0,0.0,333.1522816266209
t138,87.32386299396315,243.77126481205016,0.0,0.0,0.0,331.0951278060133
t139,85.96944400761423,243.02886885005194,0.0,0.0,0.0,328.9983128576662
t140,84.6150252762793,241.46120775279982,0.0,0.0,0.0,326.0762330290791
t141,83.26060654494438,239.9468679555478,0.0,0.0,0.0,323.20747450049214
t142,81.90618781360948,238.42107067829573,0.0,0.0,0.0,320.32725849190524
t143,80.55176908227456,236.80307219831815,0.0,0.0,0.0,317.3548412805927
t144,79.19735009592563,235.15378636106607,0.0,0.0,0.0,314.3511364569917
t145,77.8429313645907,233.49392445381403,0.0,0.0,0.0,311.33685581840473
t146,78.00298861899412,234.07886529809957,0.0,0.0,0.0,312.08185391709367
t147,78.16304587339755,234.6915688951107,0.0,0.0,0.0,312.8546147685082
t148,78.32310312780099,235.29854334939628,0.0,0.0,0.0,313.62164647719726
t149,78.48316038220442,235.94646993368184,0.0,0.0,0.0,314.42963031588624
t150,78.64321763660783,236.562668520693,0.0,0.0,0.0,315.2058861573008
t151,78.80327489101126,237.23130667497853,0.0,0.0,0.0,316.0345815659898
t152,78.9633321454147,239.40669312985423,0.0,0.0,0.0,318.3700252752689
t153,79.12338939981812,241.69312932745544,0.0,0.0,0.0,320.81651872727355
t154,79.28344665422155,243.8310586623311,0.0,0.0,0.0,323.11450531655265
t155,79.44350390862496,245.9883478972068,0.0,0.0,0.0,325.4318518058318
t156,79.6035611630284,248.09584161480802,0.0,0.0,0.0,327.69940277783644
t157,79.76361841743183,100.88978880710351,0.0,0.0,0.0,180.65340722453533
t158,79.27734595382579,0.0,0.0,0.0,0.0,79.27734595382579
t159,78.79107323520573,0.0,0.0,0.0,0.0,78.79107323520573
t160,78.30480077159969,0.0,0.0,0.0,0.0,78.30480077159969
t161,77.81852805297963,0.0,0.0,0.0,0.0,77.81852805297963
t162,77.33225558937359,0.0,0.0,0.0,0.0,77.33225558937359
t163,76.84598312576756,0.0,0.0,0.0,0.0,76.84598312576756
t164,76.35971040714752,0.0,0.0,0.0,0.0,76.35971040714752
t165,75.87343794354148,0.0,0.0,0.0,0.0,75.87343794354148
t166,75.38716522492142,0.0,0.0,0.0,0.0,75.38716522492142
t167,74.90089276131538,0.0,0.0,0.0,0.0,74.90089276131538
t168,74.41462004269532,0.0,0.0,0.0,0.0,74.41462004269532
t169,73.92834757908928,0.0,0.0,0.0,0.0,73.92834757908928
t170,75.12338127297697,0.0,0.0,0.0,0.0,75.12338127297697
t171,76.31841471185065,0.0,0.0,0.0,0.0,76.31841471185065
t172,77.51344840573833,0.0,0.0,0.0,0.0,77.51344840573833
t173,78.70848184461201,0.0,0.0,0.0,0.0,78.70848184461201
t174,79.9035155384997,0.0,0.0,0.0,0.0,79.9035155384997
t175,81.09854897737337,0.0,0.0,0.0,0.0,81.09854897737337
t176,82.29358267126105,0.0,0.0,0.0,0.0,82.29358267126105
t177,83.48861611013473,0.0,0.0,0.0,0.0,83.48861611013473
t178,84.68364980402241,0.0,0.0,0.0,0.0,84.68364980402241
t179,85.87868324289607,0.0,0.0,0.0,0.0,85.87868324289607
t180,87.07371693678378,0.0,0.0,0.0,0.0,87.07371693678378
t181,88.26875037565745,0.0,0.0,0.0,0.0,88.26875037565745
t182,89.2376983301202,0.0,0.0,0.0,0.0,89.2376983301202
t183,90.20664628458294,0.0,0.0,0.0,0.0,90.20664628458294
t184,91.17559423904568,0.0,0.0,0.0,0.0,91.17559423904568
t185,92.14454193849441,0.0,0.0,0.0,0.0,92.14454193849441
t186,93.11348989295716,0.0,0.0,0.0,0.0,93.11348989295716
t187,94.08243784741991,0.0,0.0,0.0,0.0,94.08243784741991
t188,95.05138580188266,0.0,0.0,0.0,0.0,95.05138580188266
t189,96.0203337563454,0.0,0.0,0.0,0.0,96.0203337563454
t190,96.98928171080816,0.0,0.0,0.0,0.0,96.98928171080816
t191,97.95822941025688,0.0,0.0,0.0,0.0,97.95822941025688
t192,98.92717736471963,0.0,0.0,0.0,0.0,98.92717736471963
t193,99.89612531918237,0.0,0.0,0.0,0.0,99.89612531918237
t194,103.20315834860976,0.0,0.0,0.0,0.0,103.20315834860976
t195,106.51019137803713,0.0,0.0,0.0,0.0,106.51019137803713
t196,109.81722440746452,0.0,0.0,0.0,0.0,109.81722440746452
t197,113.12425718187788,0.0,0.0,0.0,0.0,113.12425718187788
t198,116.43129021130527,0.0,0.0,0.0,0.0,116.43129021130527
t199,119.73832324073265,0.0,0.0,0.0,0.0,119.73832324073265
t200,123.04535627016003,0.0,0.0,0.0,0.0,123.04535627016003
t201,126.35238929958741,0.0,0.0,0.0,0.0,126.35238929958741
t202,129.6594223290148,0.0,0.0,0.0,0.0,129.6594223290148
t203,132.96645510342816,0.0,0.0,0.0,0.0,132.96645510342816
t204,136.27348813285556,0.0,0.0,0.0,0.0,136.27348813285556
t205,139.58052116228293,0.0,0.0,0.0,0.0,139.58052116228293
t206,142.46132783923522,0.0,0.0,0.0,0.0,142.46132783923522
t207,145.3421345161875,0.0,0.0,0.0,0.0,145.3421345161875
t208,148.2229409381258,0.0,0.0,0.0,0.0,148.2229409381258
t209,151.10374761507808,0.0,0.0,0.0,0.0,151.10374761507808
t210,153.9845542920304,0.0,0.0,0.0,0.0,153.9845542920304
t211,156.86536096898269,0.0,0.0,0.0,0.0,156.86536096898269
t212,159.74616739092096,0.0,0.0,0.0,0.0,159.74616739092096
t213,162.62697406787322,0.0,0.0,0.0,0.0,162.62697406787322
t214,165.50778074482554,0.0,0.0,0.0,0.0,165.50778074482554
t215,168.38858742177783,0.0,0.0,0.0,0.0,168.38858742177783
t216,171.2693938437161,0.0,0.0,0.0,0.0,171.2693938437161
t217,174.15020052066842,0.0,0.0,0.0,0.0,174.15020052066842
t218,173.08308619435243,0.0,0.0,0.0,0.0,173.08308619435243
t219,172.0159721230505,0.0,0.0,0.0,0.0,172.0159721230505
t220,170.9488577967345,0.0,0.0,0.0,0.0,170.9488577967345
t221,169.88174347041857,0.0,0.0,0.0,0.0,169.88174347041857
t222,168.81462914410258,0.0,0.0,0.0,0.0,168.81462914410258
t223,167.74751507280064,0.0,0.0,0.0,0.0,167.74751507280064
t224,166.68040074648465,0.0,0.0,0.0,0.0,166.68040074648465
t225,165.6132864201687,0.0,0.0,0.0,0.0,165.6132864201687
t226,164.54617209385273,0.0,0.0,0.0,0.0,164.54617209385273
t227,163.4790580225508,0.0,0.0,0.0,0.0,163.4790580225508
t228,162.4119436962348,0.0,0.0,0.0,0.0,162.4119436962348
t229,161.34482936991884,0.0,0.0,0.0,0.0,161.34482936991884
t230,158.89068409935945,0.0,0.0,0.0,0.0,158.89068409935945
t231,156.436538573786,0.0,0.0,0.0,0.0,156.436538573786
t232,153.98239330322656,0.0,0.0,0.0,0.0,153.98239330322656
t233,151.52824777765312,0.0,0.0,0.0,0.0,151.52824777765312
t234,149.0741025070937,0.0,0.0,0.0,0.0,149.0741025070937
t235,146.61995698152026,0.0,0.0,0.0,0.0,146.61995698152026
t236,144.16581171096084,0.0,0.0,0.0,0.0,144.16581171096084
t237,141.71166644040142,0.0,0.0,0.0,0.0,141.71166644040142
t238,139.25752091482798,0.0,0.0,0.0,0.0,139.25752091482798
t239,136.80337564426856,0.0,0.0,0.0,0.0,136.80337564426856
t240,134.34923011869512,0.0,0.0,0.0,0.0,134.34923011869512
t241,131.8950848481357,0.0,0.0,0.0,0.0,131.8950848481357
t242,131.16885158730122,0.0,0.0,0.0,0.0,131.16885158730122
t243,130.44261832646674,0.0,0.0,0.0,0.0,130.44261832646674
t244,129.71638506563232,0.0,0.0,0.0,0.0,129.71638506563232
t245,128.99015180479785,0.0,0.0,0.0,0.0,128.99015180479785
t246,128.26391854396337,0.0,0.0,0.0,0.0,128.26391854396337
t247,127.53768528312892,0.0,0.0,0.0,0.0,127.53768528312892
t248,126.81145176728043,0.0,0.0,0.0,0.0,126.81145176728043
t249,126.08521850644597,0.0,0.0,0.0,0.0,126.08521850644597
t250,125.3589852456115,0.0,0.0,0.0,0.0,125.3589852456115
t251,124.63275198477704,0.0,0.0,0.0,0.0,124.63275198477704
t252,123.90651872394257,0.0,0.0,0.0,0.0,123.90651872394257
t253,123.17177156504296,0.0,0.0,0.0,0.0,123.17177156504296
t254,122.79347050733756,0.0,0.0,0.0,0.0,122.79347050733756
t255,122.40665555156701,0.0,0.0,0.0,0.0,122.40665555156701
t256,122.01984085081047,0.0,0.0,0.0,0.0,122.01984085081047
t257,121.63302589503992,0.0,0.0,0.0,0.0,121.63302589503992
t258,121.24621093926937,0.0,0.0,0.0,0.0,121.24621093926937
t259,120.85939598349883,0.0,0.0,0.0,0.0,120.85939598349883
t260,120.47258102772827,0.0,0.0,0.0,0.0,120.47258102772827
t261,120.0857660719577,0.0,0.0,0.0,0.0,120.0857660719577
t262,119.69895137120118,0.0,0.0,0.0,0.0,119.69895137120118
t263,119.31213641543064,0.0,0.0,0.0,0.0,119.31213641543064
t264,118.92532145966008,0.0,0.0,0.0,0.0,118.92532145966008
t265,118.53850650388952,0.0,0.0,0.0,0.0,118.53850650388952
t266,119.71502668996753,0.0,0.0,0.0,0.0,119.71502668996753
t267,120.89154713105955,0.0,0.0,0.0,0.0,120.89154713105955
t268,122.06806757215158,0.0,0.0,0.0,0.0,122.06806757215158
t269,123.24458775822959,0.0,0.0,0.0,0.0,123.24458775822959
t270,124.4211081993216,0.0,0.0,0.0,0.0,124.4211081993216
t271,125.5976283853996,0.0,0.0,0.0,0.0,125.5976283853996
t272,126.77414882649163,0.0,0.0,0.0,0.0,126.77414882649163
t273,127.95066901256963,0.0,0.0,0.0,0.0,127.95066901256963
t274,129.12718945366166,0.0,0.0,0.0,0.0,129.12718945366166
t275,130.30370963973965,0.0,0.0,0.0,0.0,130.30370963973965
t276,131.48023008083166,0.0,0.0,0.0,0.0,131.48023008083166
t277,132.65675026690968,0.0,0.0,0.0,0.0,132.65675026690968
t278,130.54223419800857,0.0,0.0,0.0,0.0,130.54223419800857
t279,128.4277178740934,0.0,0.0,0.0,0.0,128.4277178740934
t280,126.31320180519226,0.0,0.0,0.0,0.0,126.31320180519226
t281,124.19868548127711,0.0,0.0,0.0,0.0,124.19868548127711
t282,122.08416941237599,0.0,0.0,0.0,0.0,122.08416941237599
t283,119.96965334347485,0.0,0.0,0.0,0.0,119.96965334347485
t284,117.8551370195597,0.0,0.0,0.0,0.0,117.8551370195597
t285,115.74062095065857,0.0,0.0,0.0,0.0,115.74062095065857
t286,113.62610462674341,0.0,0.0,0.0,0.0,113.62610462674341
t287,111.51158855784229,0.0,0.0,0.0,0.0,111.51158855784229
t288,109.39707223392713,0.0,0.0,0.0,0.0,109.39707223392713
t289,107.28255616502601,0.0,0.0,0.0,0.0,107.28255616502601
t290,106.89558310056317,0.0,0.0,0.0,0.0,106.89558310056317
t291,106.50861003610035,0.0,0.0,0.0,0.0,106.50861003610035
t292,106.1216369716375,0.0,0.0,0.0,0.0,106.1216369716375
t293,105.73466390717468,0.0,0.0,0.0,0.0,105.73466390717468
t294,105.34769084271184,0.0,0.0,0.0,0.0,105.34769084271184
t295,104.96071803326303,0.0,0.0,0.0,0.0,104.96071803326303
