Time_Index,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
6220,0.04808716,0.775503707,0.614546458,0.614546458,0.448819093,1.0,1.0,1.0,1.0,1.0
6221,0.046068364,0.765838536,0.585261414,0.585261414,0.458089993,1.0,1.0,1.0,1.0,1.0
6222,0.044049569,0.756173365,0.55597637,0.55597637,0.467360893,1.0,1.0,1.0,1.0,1.0
6223,0.042030773,0.746508194,0.526691326,0.526691326,0.476631793,1.0,1.0,1.0,1.0,1.0
6224,0.040011977,0.735685772,0.523304328,0.523304328,0.485902694,1.0,1.0,1.0,1.0,1.0
6225,0.037993182,0.724863349,0.51991733,0.51991733,0.495173594,1.0,1.0,1.0,1.0,1.0
6226,0.035974386,0.714040927,0.516530333,0.516530333,0.504444494,1.0,1.0,1.0,1.0,1.0
6227,0.03395559,0.703218505,0.513143335,0.513143335,0.513715394,1.0,1.0,1.0,1.0,1.0
6228,0.031936795,0.692396082,0.509756337,0.509756337,0.522986294,1.0,1.0,1.0,1.0,1.0
6229,0.029917999,0.68157366,0.506369339,0.506369339,0.532257194,1.0,1.0,1.0,1.0,1.0
6230,0.03237218,0.644445527,0.485394565,0.485394565,0.542065798,1.0,1.0,1.0,1.0,1.0
6231,0.034826362,0.607317393,0.464419791,0.464419791,0.551874402,1.0,1.0,1.0,1.0,1.0
6232,0.037280543,0.57018926,0.443445017,0.443445017,0.561683007,1.0,1.0,1.0,1.0,1.0
6233,0.039734724,0.533061127,0.422470243,0.422470243,0.571491611,1.0,1.0,1.0,1.0,1.0
6234,0.042188905,0.495932993,0.401495469,0.401495469,0.581300215,1.0,1.0,1.0,1.0,1.0
6235,0.044643087,0.45880486,0.380520696,0.380520696,0.591108819,1.0,1.0,1.0,1.0,1.0
6236,0.047097268,0.435642494,0.374019043,0.374019043,0.600917423,1.0,1.0,1.0,1.0,1.0
6237,0.049551449,0.412480128,0.36751739,0.36751739,0.610726027,1.0,1.0,1.0,1.0,1.0
6238,0.05200563,0.389317763,0.361015737,0.361015737,0.620534632,1.0,1.0,1.0,1.0,1.0
6239,0.054459812,0.366155397,0.354514084,0.354514084,0.630343236,1.0,1.0,1.0,1.0,1.0
6240,0.056913993,0.342993031,0.348012431,0.348012431,0.64015184,1.0,1.0,1.0,1.0,1.0
6241,0.059368174,0.319830665,0.341510778,0.341510778,0.649960444,1.0,1.0,1.0,1.0,1.0
6242,0.113437114,0.311070758,0.339094571,0.339094571,0.661093752,1.0,1.0,1.0,1.0,1.0
6243,0.167506054,0.30231085,0.336678364,0.336678364,0.672227059,1.0,1.0,1.0,1.0,1.0
6244,0.221574993,0.293550943,0.334262157,0.334262157,0.683360368,1.0,1.0,1.0,1.0,1.0
6245,0.275643933,0.284791035,0.33184595,0.33184595,0.694493675,1.0,1.0,1.0,1.0,1.0
6246,0.329712873,0.276031128,0.329429744,0.329429744,0.705626983,1.0,1.0,1.0,1.0,1.0
6247,0.383781813,0.26727122,0.327013537,0.327013537,0.716760291,1.0,1.0,1.0,1.0,1.0
6248,0.437850752,0.271473762,0.308023106,0.308023106,0.727893598,1.0,1.0,1.0,1.0,1.0
6249,0.491919692,0.275676303,0.289032676,0.289032676,0.739026906,1.0,1.0,1.0,1.0,1.0
6250,0.545988632,0.279878845,0.270042246,0.270042246,0.750160214,1.0,1.0,1.0,1.0,1.0
6251,0.600057572,0.284081387,0.251051815,0.251051815,0.761293522,1.0,1.0,1.0,1.0,1.0
6252,0.654126511,0.288283928,0.232061385,0.232061385,0.772426829,1.0,1.0,1.0,1.0,1.0
6253,0.708195451,0.29248647,0.213070955,0.213070955,0.783560138,1.0,1.0,1.0,1.0,1.0
6254,0.663411428,0.278496778,0.201177976,0.201177976,0.796358134,1.0,1.0,1.0,1.0,1.0
6255,0.618627406,0.264507086,0.189284998,0.189284998,0.80915613,1.0,1.0,1.0,1.0,1.0
6256,0.573843383,0.250517394,0.177392019,0.177392019,0.821954127,1.0,1.0,1.0,1.0,1.0
6257,0.52905936,0.236527701,0.165499041,0.165499041,0.834752123,1.0,1.0,1.0,1.0,1.0
6258,0.484275338,0.222538009,0.153606062,0.153606062,0.847550119,1.0,1.0,1.0,1.0,1.0
6259,0.439491315,0.208548317,0.141713083,0.141713083,0.860348116,1.0,1.0,1.0,1.0,1.0
6260,0.394707292,0.187923558,0.128481693,0.128481693,0.873146112,1.0,1.0,1.0,1.0,1.0
6261,0.34992327,0.167298799,0.115250302,0.115250302,0.885944108,1.0,1.0,1.0,1.0,1.0
6262,0.305139247,0.146674041,0.102018912,0.102018912,0.898742105,1.0,1.0,1.0,1.0,1.0
6263,0.260355224,0.126049282,0.088787521,0.088787521,0.911540101,1.0,1.0,1.0,1.0,1.0
6264,0.215571202,0.105424523,0.07555613,0.07555613,0.924338097,1.0,1.0,1.0,1.0,1.0
6265,0.170787179,0.084799764,0.06232474,0.06232474,0.937136093,1.0,1.0,1.0,1.0,1.0
6266,0.164362506,0.071476738,0.052460014,0.052460014,0.942374752,1.0,1.0,1.0,1.0,1.0
6267,0.157937833,0.058153712,0.042595289,0.042595289,0.947613411,1.0,1.0,1.0,1.0,1.0
6268,0.151513159,0.044830686,0.032730563,0.032730563,0.95285207,1.0,1.0,1.0,1.0,1.0
6269,0.145088486,0.03150766,0.022865838,0.022865838,0.958090729,1.0,1.0,1.0,1.0,1.0
6270,0.138663813,0.018184634,0.013001112,0.013001112,0.963329388,1.0,1.0,1.0,1.0,1.0
6271,0.13223914,0.004861608,0.003136387,0.003136387,0.968568047,1.0,1.0,1.0,1.0,1.0
6272,0.125814466,0.00405134,0.002613656,0.002613656,0.973806706,1.0,1.0,1.0,1.0,1.0
6273,0.119389793,0.003241072,0.002090924,0.002090924,0.979045364,1.0,1.0,1.0,1.0,1.0
6274,0.11296512,0.002430804,0.001568193,0.001568193,0.984284024,1.0,1.0,1.0,1.0,1.0
6275,0.106540447,0.001620536,0.001045462,0.001045462,0.989522682,1.0,1.0,1.0,1.0,1.0
6276,0.100115773,0.000810268,0.000522731,0.000522731,0.994761341,1.0,1.0,1.0,1.0,1.0
6277,0.0936911,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6278,0.095747383,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6279,0.097803665,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6280,0.099859948,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6281,0.10191623,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6282,0.103972513,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6283,0.106028795,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6284,0.108085078,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6285,0.11014136,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6286,0.112197643,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6287,0.114253925,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6288,0.116310208,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6289,0.11836649,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6290,0.116580382,0.0,0.0,0.0,0.999033745,1.0,1.0,1.0,1.0,1.0
6291,0.114794274,0.0,0.0,0.0,0.99806749,1.0,1.0,1.0,1.0,1.0
6292,0.113008166,0.0,0.0,0.0,0.997101235,1.0,1.0,1.0,1.0,1.0
6293,0.111222058,0.0,0.0,0.0,0.996134979,1.0,1.0,1.0,1.0,1.0
6294,0.10943595,0.0,0.0,0.0,0.995168724,1.0,1.0,1.0,1.0,1.0
6295,0.107649842,0.0,0.0,0.0,0.994202469,1.0,1.0,1.0,1.0,1.0
6296,0.105863733,0.0,0.0,0.0,0.993236214,1.0,1.0,1.0,1.0,1.0
6297,0.104077625,0.0,0.0,0.0,0.992269959,1.0,1.0,1.0,1.0,1.0
6298,0.102291517,0.0,0.0,0.0,0.991303703,1.0,1.0,1.0,1.0,1.0
6299,0.100505409,0.0,0.0,0.0,0.990337448,1.0,1.0,1.0,1.0,1.0
6300,0.098719301,0.0,0.0,0.0,0.989371193,1.0,1.0,1.0,1.0,1.0
6301,0.096933193,0.0,0.0,0.0,0.988404938,1.0,1.0,1.0,1.0,1.0
6302,0.098880652,0.0,0.0,0.0,0.980065544,1.0,1.0,1.0,1.0,1.0
6303,0.100828112,0.0,0.0,0.0,0.971726151,1.0,1.0,1.0,1.0,1.0
6304,0.102775571,0.0,0.0,0.0,0.963386758,1.0,1.0,1.0,1.0,1.0
6305,0.104723031,0.0,0.0,0.0,0.955047364,1.0,1.0,1.0,1.0,1.0
6306,0.10667049,0.0,0.0,0.0,0.946707971,1.0,1.0,1.0,1.0,1.0
6307,0.10861795,0.0,0.0,0.0,0.938368578,1.0,1.0,1.0,1.0,1.0
6308,0.110565409,0.0,0.0,0.0,0.930029185,1.0,1.0,1.0,1.0,1.0
6309,0.112512868,0.0,0.0,0.0,0.921689791,1.0,1.0,1.0,1.0,1.0
6310,0.114460328,0.0,0.0,0.0,0.913350398,1.0,1.0,1.0,1.0,1.0
6311,0.116407787,0.0,0.0,0.0,0.905011005,1.0,1.0,1.0,1.0,1.0
6312,0.118355247,0.0,0.0,0.0,0.896671612,1.0,1.0,1.0,1.0,1.0
6313,0.120302706,0.0,0.0,0.0,0.888332218,1.0,1.0,1.0,1.0,1.0
6314,0.112548294,0.0,0.0,0.0,0.871615357,1.0,1.0,1.0,1.0,1.0
6315,0.104793881,0.0,0.0,0.0,0.854898496,1.0,1.0,1.0,1.0,1.0
6316,0.097039469,0.0,0.0,0.0,0.838181636,1.0,1.0,1.0,1.0,1.0
6317,0.089285056,0.0,0.0,0.0,0.821464775,1.0,1.0,1.0,1.0,1.0
6318,0.081530644,0.0,0.0,0.0,0.804747914,1.0,1.0,1.0,1.0,1.0
6319,0.073776232,0.0,0.0,0.0,0.788031053,1.0,1.0,1.0,1.0,1.0
6320,0.066021819,0.0,0.0,0.0,0.771314192,1.0,1.0,1.0,1.0,1.0
6321,0.058267407,0.0,0.0,0.0,0.754597331,1.0,1.0,1.0,1.0,1.0
6322,0.050512994,0.0,0.0,0.0,0.737880471,1.0,1.0,1.0,1.0,1.0
6323,0.042758582,0.0,0.0,0.0,0.72116361,1.0,1.0,1.0,1.0,1.0
6324,0.035004169,0.0,0.0,0.0,0.704446749,1.0,1.0,1.0,1.0,1.0
6325,0.027249757,0.0,0.0,0.0,0.687729888,1.0,1.0,1.0,1.0,1.0
6326,0.024978944,0.0,0.0,0.0,0.677373088,1.0,1.0,1.0,1.0,1.0
6327,0.022708131,0.0,0.0,0.0,0.667016288,1.0,1.0,1.0,1.0,1.0
6328,0.020437318,0.0,0.0,0.0,0.656659488,1.0,1.0,1.0,1.0,1.0
6329,0.018166505,0.0,0.0,0.0,0.646302687,1.0,1.0,1.0,1.0,1.0
6330,0.015895692,0.0,0.0,0.0,0.635945887,1.0,1.0,1.0,1.0,1.0
6331,0.013624879,0.0,0.0,0.0,0.625589087,1.0,1.0,1.0,1.0,1.0
6332,0.011354065,0.0,0.0,0.0,0.615232287,1.0,1.0,1.0,1.0,1.0
6333,0.009083252,0.0,0.0,0.0,0.604875487,1.0,1.0,1.0,1.0,1.0
6334,0.006812439,0.0,0.0,0.0,0.594518687,1.0,1.0,1.0,1.0,1.0
6335,0.004541626,0.0,0.0,0.0,0.584161886,1.0,1.0,1.0,1.0,1.0
6336,0.002270813,0.0,0.0,0.0,0.573805086,1.0,1.0,1.0,1.0,1.0
6337,0.0,0.0,0.0,0.0,0.560326357,1.0,1.0,1.0,1.0,1.0
6338,0.0,0.0,0.0,0.0,0.551800237,1.0,1.0,1.0,1.0,1.0
6339,0.0,0.0,0.0,0.0,0.543274117,1.0,1.0,1.0,1.0,1.0
6340,0.0,0.0,0.0,0.0,0.534747996,1.0,1.0,1.0,1.0,1.0
6341,0.0,0.0,0.0,0.0,0.526221876,1.0,1.0,1.0,1.0,1.0
6342,0.0,0.0,0.0,0.0,0.517695756,1.0,1.0,1.0,1.0,1.0
6343,0.0,0.0,0.0,0.0,0.509169636,1.0,1.0,1.0,1.0,1.0
6344,0.0,0.0,0.0,0.0,0.500643516,1.0,1.0,1.0,1.0,1.0
6345,0.0,0.0,0.0,0.0,0.492117396,1.0,1.0,1.0,1.0,1.0
6346,0.0,0.0,0.0,0.0,0.483591276,1.0,1.0,1.0,1.0,1.0
6347,0.0,0.0,0.0,0.0,0.475065156,1.0,1.0,1.0,1.0,1.0
6348,0.0,0.0,0.0,0.0,0.466539036,1.0,1.0,1.0,1.0,1.0
6349,0.0,0.0,0.0,0.0,0.458012916,1.0,1.0,1.0,1.0,1.0
6350,0.0,0.0,0.0,0.0,0.452985927,1.0,1.0,1.0,1.0,1.0
6351,0.0,0.0,0.0,0.0,0.447958939,1.0,1.0,1.0,1.0,1.0
6352,0.0,0.0,0.0,0.0,0.44293195,1.0,1.0,1.0,1.0,1.0
6353,0.0,0.0,0.0,0.0,0.437904961,1.0,1.0,1.0,1.0,1.0
6354,0.0,0.0,0.0,0.0,0.432877973,1.0,1.0,1.0,1.0,1.0
6355,0.0,0.0,0.0,0.0,0.427850984,1.0,1.0,1.0,1.0,1.0
6356,0.0,0.0,0.0,0.0,0.422823995,1.0,1.0,1.0,1.0,1.0
6357,0.0,0.0,0.0,0.0,0.417797007,1.0,1.0,1.0,1.0,1.0
6358,0.0,0.0,0.0,0.0,0.412770018,1.0,1.0,1.0,1.0,1.0
6359,0.0,0.0,0.0,0.0,0.40774303,1.0,1.0,1.0,1.0,1.0
6360,0.0,0.0,0.0,0.0,0.402716041,1.0,1.0,1.0,1.0,1.0
6361,0.0,0.0,0.0,0.0,0.397689052,1.0,1.0,1.0,1.0,1.0
6362,0.0,0.0,0.0,0.0,0.395202532,1.0,1.0,1.0,1.0,1.0
6363,0.0,0.0,0.0,0.0,0.392716013,1.0,1.0,1.0,1.0,1.0
6364,0.0,0.0,0.0,0.0,0.390229493,1.0,1.0,1.0,1.0,1.0
6365,0.0,0.0,0.0,0.0,0.387742973,1.0,1.0,1.0,1.0,1.0
6366,0.0,0.0,0.0,0.0,0.385256453,1.0,1.0,1.0,1.0,1.0
6367,0.0,0.0,0.0,0.0,0.382769933,1.0,1.0,1.0,1.0,1.0
6368,0.0,0.0,0.0,0.0,0.380283413,1.0,1.0,1.0,1.0,1.0
6369,0.0,0.0,0.0,0.0,0.377796894,1.0,1.0,1.0,1.0,1.0
6370,0.0,0.0,0.0,0.0,0.375310374,1.0,1.0,1.0,1.0,1.0
6371,0.0,0.0,0.0,0.0,0.372823854,1.0,1.0,1.0,1.0,1.0
6372,0.0,0.0,0.0,0.0,0.370337334,1.0,1.0,1.0,1.0,1.0
6373,0.0,0.0,0.0,0.0,0.367850814,1.0,1.0,1.0,1.0,1.0
6374,0.0,0.0,0.0,0.0,0.366993058,1.0,1.0,1.0,1.0,1.0
6375,0.0,0.0,0.0,0.0,0.366135302,1.0,1.0,1.0,1.0,1.0
6376,0.0,0.0,0.0,0.0,0.365277546,1.0,1.0,1.0,1.0,1.0
6377,0.0,0.0,0.0,0.0,0.36441979,1.0,1.0,1.0,1.0,1.0
6378,0.0,0.0,0.0,0.0,0.363562034,1.0,1.0,1.0,1.0,1.0
6379,0.0,0.0,0.0,0.0,0.362704279,1.0,1.0,1.0,1.0,1.0
6380,0.0,0.0,0.0,0.0,0.361846522,1.0,1.0,1.0,1.0,1.0
6381,0.0,0.0,0.0,0.0,0.360988766,1.0,1.0,1.0,1.0,1.0
6382,0.0,0.0,0.0,0.0,0.36013101,1.0,1.0,1.0,1.0,1.0
6383,0.0,0.0,0.0,0.0,0.359273254,1.0,1.0,1.0,1.0,1.0
6384,0.0,0.0,0.0,0.0,0.358415498,1.0,1.0,1.0,1.0,1.0
6385,0.0,0.0,0.0,0.0,0.357557742,1.0,1.0,1.0,1.0,1.0
6386,0.000197165,0.0,0.0,0.0,0.359331913,1.0,1.0,1.0,1.0,1.0
6387,0.000394329,0.0,0.0,0.0,0.361106082,1.0,1.0,1.0,1.0,1.0
6388,0.000591494,0.0,0.0,0.0,0.362880253,1.0,1.0,1.0,1.0,1.0
6389,0.000788659,0.0,0.0,0.0,0.364654423,1.0,1.0,1.0,1.0,1.0
6390,0.000985823,0.0,0.0,0.0,0.366428594,1.0,1.0,1.0,1.0,1.0
6391,0.001182988,0.0,0.0,0.0,0.368202764,1.0,1.0,1.0,1.0,1.0
6392,0.001380153,0.0,0.0,0.0,0.369976934,1.0,1.0,1.0,1.0,1.0
6393,0.001577317,0.0,0.0,0.0,0.371751104,1.0,1.0,1.0,1.0,1.0
6394,0.001774482,0.0,0.0,0.0,0.373525274,1.0,1.0,1.0,1.0,1.0
6395,0.001971647,0.0,0.0,0.0,0.375299444,1.0,1.0,1.0,1.0,1.0
6396,0.002168811,0.0,0.0,0.0,0.377073615,1.0,1.0,1.0,1.0,1.0
6397,0.002365976,0.0,0.0,0.0,0.378847785,1.0,1.0,1.0,1.0,1.0
6398,0.002464097,0.001418299,0.000665363,0.000665363,0.383695699,1.0,1.0,1.0,1.0,1.0
6399,0.002562217,0.002836598,0.001330725,0.001330725,0.388543613,1.0,1.0,1.0,1.0,1.0
6400,0.002660338,0.004254897,0.001996088,0.001996088,0.393391527,1.0,1.0,1.0,1.0,1.0
6401,0.002758458,0.005673196,0.00266145,0.00266145,0.398239441,1.0,1.0,1.0,1.0,1.0
6402,0.002856579,0.007091495,0.003326813,0.003326813,0.403087355,1.0,1.0,1.0,1.0,1.0
6403,0.0029547,0.008509794,0.003992175,0.003992175,0.40793527,1.0,1.0,1.0,1.0,1.0
6404,0.00305282,0.01355445,0.008707482,0.008707482,0.412783183,1.0,1.0,1.0,1.0,1.0
6405,0.003150941,0.018599105,0.013422788,0.013422788,0.417631098,1.0,1.0,1.0,1.0,1.0
6406,0.003249061,0.023643761,0.018138095,0.018138095,0.422479012,1.0,1.0,1.0,1.0,1.0
6407,0.003347182,0.028688417,0.022853401,0.022853401,0.427326926,1.0,1.0,1.0,1.0,1.0
6408,0.003445302,0.033733072,0.027568707,0.027568707,0.43217484,1.0,1.0,1.0,1.0,1.0
6409,0.003543423,0.038777728,0.032284014,0.032284014,0.437022754,1.0,1.0,1.0,1.0,1.0
6410,0.003248138,0.045498283,0.03479179,0.03479179,0.43682503,1.0,1.0,1.0,1.0,1.0
6411,0.002952853,0.052218838,0.037299567,0.037299567,0.436627306,1.0,1.0,1.0,1.0,1.0
6412,0.002657567,0.058939393,0.039807343,0.039807343,0.436429583,1.0,1.0,1.0,1.0,1.0
6413,0.002362282,0.065659947,0.042315119,0.042315119,0.436231859,1.0,1.0,1.0,1.0,1.0
6414,0.002066997,0.072380502,0.044822896,0.044822896,0.436034135,1.0,1.0,1.0,1.0,1.0
6415,0.001771712,0.079101057,0.047330672,0.047330672,0.435836411,1.0,1.0,1.0,1.0,1.0
6416,0.001476426,0.131765823,0.083218131,0.083218131,0.435638687,1.0,1.0,1.0,1.0,1.0
6417,0.001181141,0.184430589,0.119105591,0.119105591,0.435440963,1.0,1.0,1.0,1.0,1.0
6418,0.000885856,0.237095356,0.15499305,0.15499305,0.435243239,1.0,1.0,1.0,1.0,1.0
6419,0.000590571,0.289760122,0.190880509,0.190880509,0.435045515,1.0,1.0,1.0,1.0,1.0
6420,0.000295285,0.342424888,0.226767968,0.226767968,0.434847792,1.0,1.0,1.0,1.0,1.0
6421,0.0,0.395089654,0.262655427,0.262655427,0.434650068,1.0,1.0,1.0,1.0,1.0
6422,0.001262919,0.403535888,0.245976157,0.245976157,0.425260586,1.0,1.0,1.0,1.0,1.0
6423,0.002525839,0.411982122,0.229296886,0.229296886,0.415871105,1.0,1.0,1.0,1.0,1.0
6424,0.003788758,0.420428357,0.212617615,0.212617615,0.406481623,1.0,1.0,1.0,1.0,1.0
6425,0.005051678,0.428874591,0.195938345,0.195938345,0.397092141,1.0,1.0,1.0,1.0,1.0
6426,0.006314597,0.437320825,0.179259074,0.179259074,0.38770266,1.0,1.0,1.0,1.0,1.0
6427,0.007577516,0.445767059,0.162579803,0.162579803,0.378313179,1.0,1.0,1.0,1.0,1.0
6428,0.008840436,0.463513819,0.185835891,0.185835891,0.368923697,1.0,1.0,1.0,1.0,1.0
6429,0.010103355,0.481260578,0.209091978,0.209091978,0.359534216,1.0,1.0,1.0,1.0,1.0
6430,0.011366275,0.499007338,0.232348065,0.232348065,0.350144734,1.0,1.0,1.0,1.0,1.0
6431,0.012629194,0.516754097,0.255604153,0.255604153,0.340755252,1.0,1.0,1.0,1.0,1.0
6432,0.013892114,0.534500857,0.27886024,0.27886024,0.331365771,1.0,1.0,1.0,1.0,1.0
6433,0.015155033,0.552247616,0.302116328,0.302116328,0.32197629,1.0,1.0,1.0,1.0,1.0
6434,0.015570374,0.579282785,0.330516025,0.330516025,0.315612493,1.0,1.0,1.0,1.0,1.0
6435,0.015985715,0.606317955,0.358915722,0.358915722,0.309248696,1.0,1.0,1.0,1.0,1.0
6436,0.016401056,0.633353124,0.387315419,0.387315419,0.302884899,1.0,1.0,1.0,1.0,1.0
6437,0.016816397,0.660388293,0.415715116,0.415715116,0.296521102,1.0,1.0,1.0,1.0,1.0
6438,0.017231738,0.687423463,0.444114813,0.444114813,0.290157305,1.0,1.0,1.0,1.0,1.0
6439,0.01764708,0.714458632,0.472514511,0.472514511,0.283793508,1.0,1.0,1.0,1.0,1.0
6440,0.018062421,0.7140018,0.501538366,0.501538366,0.277429712,1.0,1.0,1.0,1.0,1.0
6441,0.018477762,0.713544968,0.530562221,0.530562221,0.271065915,1.0,1.0,1.0,1.0,1.0
6442,0.018893103,0.713088137,0.559586076,0.559586076,0.264702118,1.0,1.0,1.0,1.0,1.0
6443,0.019308444,0.712631305,0.588609931,0.588609931,0.258338321,1.0,1.0,1.0,1.0,1.0
6444,0.019723785,0.712174473,0.617633786,0.617633786,0.251974525,1.0,1.0,1.0,1.0,1.0
6445,0.020139126,0.711717641,0.646657641,0.646657641,0.245610727,1.0,1.0,1.0,1.0,1.0
6446,0.02414291,0.698393382,0.657857163,0.657857163,0.244625949,1.0,1.0,1.0,1.0,1.0
6447,0.028146695,0.685069123,0.669056685,0.669056685,0.243641171,1.0,1.0,1.0,1.0,1.0
6448,0.032150479,0.671744864,0.680256207,0.680256207,0.242656393,1.0,1.0,1.0,1.0,1.0
6449,0.036154263,0.658420604,0.691455729,0.691455729,0.241671615,1.0,1.0,1.0,1.0,1.0
6450,0.040158048,0.645096345,0.702655251,0.702655251,0.240686836,1.0,1.0,1.0,1.0,1.0
6451,0.044161832,0.631772086,0.713854772,0.713854772,0.239702058,1.0,1.0,1.0,1.0,1.0
6452,0.048165616,0.663632509,0.721327751,0.721327751,0.238717279,1.0,1.0,1.0,1.0,1.0
6453,0.052169401,0.695492932,0.728800729,0.728800729,0.237732501,1.0,1.0,1.0,1.0,1.0
6454,0.056173185,0.727353355,0.736273707,0.736273707,0.236747723,1.0,1.0,1.0,1.0,1.0
6455,0.060176969,0.759213778,0.743746686,0.743746686,0.235762944,1.0,1.0,1.0,1.0,1.0
6456,0.064180754,0.791074201,0.751219664,0.751219664,0.234778166,1.0,1.0,1.0,1.0,1.0
6457,0.068184538,0.822934624,0.758692642,0.758692642,0.233793388,1.0,1.0,1.0,1.0,1.0
6458,0.067619418,0.795039177,0.766653654,0.766653654,0.23431164,1.0,1.0,1.0,1.0,1.0
6459,0.067054299,0.76714373,0.774614665,0.774614665,0.234829893,1.0,1.0,1.0,1.0,1.0
6460,0.066489179,0.739248283,0.782575676,0.782575676,0.235348147,1.0,1.0,1.0,1.0,1.0
6461,0.065924059,0.711352835,0.790536688,0.790536688,0.235866399,1.0,1.0,1.0,1.0,1.0
6462,0.065358939,0.683457388,0.798497699,0.798497699,0.236384652,1.0,1.0,1.0,1.0,1.0
6463,0.06479382,0.655561941,0.80645871,0.80645871,0.236902905,1.0,1.0,1.0,1.0,1.0
6464,0.0642287,0.665237831,0.811792588,0.811792588,0.237421157,1.0,1.0,1.0,1.0,1.0
6465,0.06366358,0.67491372,0.817126466,0.817126466,0.23793941,1.0,1.0,1.0,1.0,1.0
6466,0.06309846,0.68458961,0.822460344,0.822460344,0.238457664,1.0,1.0,1.0,1.0,1.0
6467,0.062533341,0.6942655,0.827794222,0.827794222,0.238975916,1.0,1.0,1.0,1.0,1.0
6468,0.061968221,0.703941389,0.8331281,0.8331281,0.239494169,1.0,1.0,1.0,1.0,1.0
6469,0.061403101,0.713617279,0.838461978,0.838461978,0.240012422,1.0,1.0,1.0,1.0,1.0
6470,0.067998142,0.724260834,0.841923243,0.841923243,0.241506376,1.0,1.0,1.0,1.0,1.0
6471,0.074593183,0.734904388,0.845384508,0.845384508,0.24300033,1.0,1.0,1.0,1.0,1.0
6472,0.081188224,0.745547943,0.848845773,0.848845773,0.244494284,1.0,1.0,1.0,1.0,1.0
6473,0.087783265,0.756191497,0.852307037,0.852307037,0.245988238,1.0,1.0,1.0,1.0,1.0
6474,0.094378306,0.766835052,0.855768302,0.855768302,0.247482192,1.0,1.0,1.0,1.0,1.0
6475,0.100973348,0.777478606,0.859229567,0.859229567,0.248976146,1.0,1.0,1.0,1.0,1.0
6476,0.107568389,0.80546687,0.861301465,0.861301465,0.2504701,1.0,1.0,1.0,1.0,1.0
6477,0.11416343,0.833455133,0.863373362,0.863373362,0.251964054,1.0,1.0,1.0,1.0,1.0
6478,0.120758471,0.861443396,0.86544526,0.86544526,0.253458008,1.0,1.0,1.0,1.0,1.0
6479,0.127353512,0.88943166,0.867517157,0.867517157,0.254951961,1.0,1.0,1.0,1.0,1.0
6480,0.133948553,0.917419924,0.869589055,0.869589055,0.256445916,1.0,1.0,1.0,1.0,1.0
6481,0.140543594,0.945408187,0.871660953,0.871660953,0.25793987,1.0,1.0,1.0,1.0,1.0
6482,0.140669794,0.945648176,0.870558568,0.870558568,0.263595095,1.0,1.0,1.0,1.0,1.0
6483,0.140795994,0.945888165,0.869456183,0.869456183,0.269250321,1.0,1.0,1.0,1.0,1.0
6484,0.140922194,0.946128153,0.868353799,0.868353799,0.274905546,1.0,1.0,1.0,1.0,1.0
6485,0.141048394,0.946368142,0.867251414,0.867251414,0.280560772,1.0,1.0,1.0,1.0,1.0
6486,0.141174594,0.946608131,0.866149029,0.866149029,0.286215997,1.0,1.0,1.0,1.0,1.0
6487,0.141300794,0.94684812,0.865046645,0.865046645,0.291871223,1.0,1.0,1.0,1.0,1.0
6488,0.141426993,0.945297719,0.861968194,0.861968194,0.297526449,1.0,1.0,1.0,1.0,1.0
6489,0.141553193,0.943747318,0.858889742,0.858889742,0.303181674,1.0,1.0,1.0,1.0,1.0
6490,0.141679393,0.942196918,0.855811291,0.855811291,0.308836899,1.0,1.0,1.0,1.0,1.0
6491,0.141805593,0.940646517,0.852732841,0.852732841,0.314492125,1.0,1.0,1.0,1.0,1.0
6492,0.141931793,0.939096116,0.849654389,0.849654389,0.32014735,1.0,1.0,1.0,1.0,1.0
6493,0.142057993,0.937545715,0.846575938,0.846575938,0.325802576,1.0,1.0,1.0,1.0,1.0
6494,0.139542391,0.938153858,0.840672278,0.840672278,0.333733434,1.0,1.0,1.0,1.0,1.0
6495,0.137026789,0.938762002,0.834768618,0.834768618,0.341664292,1.0,1.0,1.0,1.0,1.0
6496,0.134511187,0.939370145,0.828864957,0.828864957,0.34959515,1.0,1.0,1.0,1.0,1.0
6497,0.131995585,0.939978288,0.822961297,0.822961297,0.357526008,1.0,1.0,1.0,1.0,1.0
