Time_Index,solar_pv_sat,onshore_wind,battery,hydro,pumped_hydro
16947,0,0.56967151,1,0.403608823,1
16948,0,0.555929649,1,0.399477283,1
16949,0,0.542187789,1,0.395345742,1
16950,0,0.528445928,1,0.391214202,1
16951,0,0.514704068,1,0.387082662,1
16952,0,0.500962207,1,0.382951121,1
16953,0,0.487220346,1,0.37881958,1
16954,0,0.473478486,1,0.37468804,1
16955,0,0.459736625,1,0.3705565,1
16956,0,0.445994765,1,0.366424959,1
16957,0,0.432252904,1,0.362293419,1
16958,0,0.438851738,1,0.356945233,1
16959,0,0.445450571,1,0.351597047,1
16960,0,0.452049405,1,0.34624886,1
16961,0,0.458648239,1,0.340900674,1
16962,0,0.465247072,1,0.335552488,1
16963,0,0.471845906,1,0.330204302,1
16964,0,0.47844474,1,0.324856116,1
16965,0,0.485043573,1,0.319507929,1
16966,0,0.491642407,1,0.314159743,1
16967,0,0.498241241,1,0.308811557,1
16968,0,0.504840074,1,0.30346337,1
16969,0,0.511438908,1,0.298115184,1
16970,0,0.503295862,1,0.294230807,1
16971,0,0.495152815,1,0.29034643,1
16972,0,0.487009769,1,0.286462053,1
16973,0,0.478866722,1,0.282577675,1
16974,0,0.470723676,1,0.278693298,1
16975,0,0.462580629,1,0.274808921,1
16976,0,0.454437583,1,0.270924543,1
16977,0,0.446294536,1,0.267040166,1
16978,0,0.43815149,1,0.263155789,1
16979,0,0.430008443,1,0.259271411,1
16980,0,0.421865397,1,0.255387034,1
16981,0,0.41372235,1,0.251502657,1
16982,0,0.462578821,1,0.24765937,1
16983,0,0.511435292,1,0.243816082,1
16984,0,0.560291763,1,0.239972796,1
16985,0,0.609148233,1,0.236129508,1
16986,0,0.658004704,1,0.232286221,1
16987,0,0.706861175,1,0.228442934,1
16988,0,0.755717646,1,0.224599647,1
16989,0,0.804574117,1,0.22075636,1
16990,0,0.853430588,1,0.216913073,1
16991,0,0.902287058,1,0.213069786,1
16992,0,0.951143529,1,0.209226499,1
16993,0,1,1,0.207241843,1
16994,0,1,1,0.205362788,1
16995,0,1,1,0.203483733,1
16996,0,1,1,0.201604678,1
16997,0,1,1,0.199725622,1
16998,0,1,1,0.197846567,1
16999,0,1,1,0.195967513,1
17000,0,1,1,0.194088457,1
17001,0,1,1,0.192209402,1
17002,0,1,1,0.190330347,1
17003,0,1,1,0.188451292,1
17004,0,1,1,0.186572236,1
17005,0,1,1,0.184693181,1
17006,0,1,1,0.18390668,1
17007,0,1,1,0.183120178,1
17008,0,1,1,0.182333676,1
17009,0,1,1,0.181547175,1
17010,0,1,1,0.180760674,1
17011,0,1,1,0.179974172,1
17012,0,1,1,0.17918767,1
17013,0,1,1,0.178401168,1
17014,0,1,1,0.177614667,1
17015,0,1,1,0.176828166,1
17016,0,1,1,0.176041664,1
17017,0,1,1,0.175255163,1
17018,0,0.993892139,1,0.175020735,1
17019,0,0.987784278,1,0.174786308,1
17020,0,0.981676417,1,0.17455188,1
17021,0,0.975568556,1,0.174317453,1
17022,0,0.969460695,1,0.174083026,1
17023,0,0.963352834,1,0.173848598,1
17024,0,0.957244973,1,0.173614171,1
17025,0,0.951137112,1,0.173379744,1
17026,0,0.945029251,1,0.173145316,1
17027,0,0.93892139,1,0.172910888,1
17028,0,0.932813529,1,0.172676461,1
17029,0,0.926705668,1,0.172442033,1
17030,0,0.901959189,1,0.173177419,1
17031,0,0.87721271,1,0.173912805,1
17032,0,0.852466231,1,0.174648191,1
17033,0,0.827719752,1,0.175383577,1
17034,0,0.802973273,1,0.176118963,1
17035,0,0.778226795,1,0.176854349,1
17036,0,0.753480316,1,0.177589735,1
17037,0,0.728733837,1,0.178325121,1
17038,0,0.703987358,1,0.179060507,1
17039,0,0.679240879,1,0.179795893,1
17040,0,0.6544944,1,0.180531278,1
17041,0,0.629747921,1,0.181266664,1
17042,0,0.644502884,1,0.185975399,1
17043,0,0.659257847,1,0.190684135,1
17044,0,0.674012811,1,0.195392869,1
17045,0,0.688767774,1,0.200101605,1
17046,0,0.703522737,1,0.20481034,1
17047,0,0.7182777,1,0.209519075,1
17048,0,0.733032663,1,0.214227809,1
17049,0,0.747787626,1,0.218936545,1
17050,0,0.76254259,1,0.22364528,1
17051,0,0.777297553,1,0.228354015,1
17052,0,0.792052516,1,0.23306275,1
17053,0,0.806807479,1,0.237771485,1
17054,0,0.80223423,1,0.244740838,1
17055,0,0.797660982,1,0.251710191,1
17056,0,0.793087733,1,0.258679544,1
17057,0,0.788514485,1,0.265648898,1
17058,0,0.783941236,1,0.272618251,1
17059,0,0.779367988,1,0.279587604,1
17060,0,0.774794739,1,0.286556956,1
17061,0,0.77022149,1,0.293526309,1
17062,0,0.765648242,1,0.300495663,1
17063,0,0.761074993,1,0.307465016,1
17064,0,0.756501745,1,0.314434369,1
17065,0,0.751928496,1,0.321403722,1
17066,0.003615509,0.762305732,1,0.320640798,1
17067,0.007231018,0.772682967,1,0.319877874,1
17068,0.010846527,0.783060203,1,0.319114951,1
17069,0.014462036,0.793437439,1,0.318352027,1
17070,0.018077545,0.803814674,1,0.317589103,1
17071,0.021693054,0.81419191,1,0.31682618,1
17072,0.044441403,0.824569146,1,0.316063256,1
17073,0.067189751,0.834946381,1,0.315300332,1
17074,0.0899381,0.845323617,1,0.314537408,1
17075,0.112686448,0.855700853,1,0.313774485,1
17076,0.135434797,0.866078088,1,0.313011561,1
17077,0.158183145,0.876455324,1,0.312248637,1
17078,0.154372772,0.873758281,1,0.304831875,1
17079,0.150562399,0.871061239,1,0.297415112,1
17080,0.146752026,0.868364196,1,0.28999835,1
17081,0.142941652,0.865667153,1,0.282581588,1
17082,0.139131279,0.862970111,1,0.275164826,1
17083,0.135320906,0.860273068,1,0.267748064,1
17084,0.180543332,0.857576025,1,0.260331301,1
17085,0.225765758,0.854878983,1,0.252914539,1
17086,0.270988184,0.85218194,1,0.245497776,1
17087,0.316210609,0.849484897,1,0.238081014,1
17088,0.361433035,0.846787855,1,0.230664251,1
17089,0.406655461,0.844090812,1,0.223247489,1
17090,0.404782115,0.809638968,1,0.21913304,1
17091,0.402908768,0.775187125,1,0.215018591,1
17092,0.401035422,0.740735281,1,0.210904141,1
17093,0.399162076,0.706283437,1,0.206789691,1
17094,0.397288729,0.671831594,1,0.202675242,1
17095,0.395415383,0.63737975,1,0.198560793,1
17096,0.432171227,0.602927906,1,0.194446344,1
17097,0.468927071,0.568476063,1,0.190331894,1
17098,0.505682915,0.534024219,1,0.186217445,1
17099,0.542438758,0.499572375,1,0.182102995,1
17100,0.579194602,0.465120532,1,0.177988546,1
17101,0.615950446,0.430668688,1,0.173874097,1
17102,0.602342681,0.420152769,1,0.17094449,1
17103,0.588734916,0.40963685,1,0.168014883,1
17104,0.575127152,0.399120931,1,0.165085276,1
17105,0.561519387,0.388605011,1,0.162155669,1
17106,0.547911622,0.378089092,1,0.159226062,1
17107,0.534303857,0.367573173,1,0.156296455,1
17108,0.55653438,0.357057254,1,0.153366848,1
17109,0.578764903,0.346541335,1,0.15043724,1
17110,0.600995426,0.336025416,1,0.147507634,1
17111,0.623225949,0.325509496,1,0.144578027,1
17112,0.645456472,0.314993577,1,0.14164842,1
17113,0.667686995,0.304477658,1,0.138718812,1
17114,0.682333708,0.303135311,1,0.137436956,1
17115,0.696980421,0.301792965,1,0.1361551,1
17116,0.711627135,0.300450618,1,0.134873244,1
17117,0.726273848,0.299108271,1,0.133591388,1
17118,0.740920561,0.297765924,1,0.132309531,1
17119,0.755567274,0.296423578,1,0.131027676,1
17120,0.744730758,0.295081231,1,0.12974582,1
17121,0.733894242,0.293738884,1,0.128463963,1
17122,0.723057726,0.292396537,1,0.127182107,1
17123,0.71222121,0.291054191,1,0.125900251,1
17124,0.701384694,0.289711844,1,0.124618395,1
17125,0.690548178,0.288369497,1,0.123336538,1
17126,0.69875278,0.284113608,1,0.1228282,1
17127,0.706957381,0.27985772,1,0.122319861,1
17128,0.715161983,0.275601831,1,0.121811523,1
17129,0.723366584,0.271345943,1,0.121303185,1
17130,0.731571186,0.267090054,1,0.120794846,1
17131,0.739775787,0.262834166,1,0.120286508,1
17132,0.739429357,0.258578277,1,0.11977817,1
17133,0.739082928,0.254322388,1,0.119269831,1
17134,0.738736498,0.2500665,1,0.118761493,1
17135,0.738390068,0.245810611,1,0.118253155,1
17136,0.738043639,0.241554723,1,0.117744816,1
17137,0.737697209,0.237298834,1,0.117236478,1
17138,0.732503829,0.268295061,1,0.117170995,1
17139,0.727310449,0.299291288,1,0.117105513,1
17140,0.722117069,0.330287515,1,0.11704003,1
17141,0.716923688,0.361283742,1,0.116974547,1
17142,0.711730308,0.392279969,1,0.116909064,1
17143,0.706536928,0.423276196,1,0.116843581,1
17144,0.700528486,0.454272423,1,0.116778098,1
17145,0.694520044,0.48526865,1,0.116712615,1
17146,0.688511602,0.516264877,1,0.116647133,1
17147,0.682503159,0.547261104,1,0.11658165,1
17148,0.676494717,0.578257331,1,0.116516167,1
17149,0.670486275,0.609253558,1,0.116450684,1
17150,0.669342024,0.637693028,1,0.116676849,1
17151,0.668197772,0.666132497,1,0.116903013,1
17152,0.667053521,0.694571967,1,0.117129178,1
17153,0.66590927,0.723011437,1,0.117355343,1
17154,0.664765018,0.751450906,1,0.117581507,1
17155,0.663620767,0.779890376,1,0.117807672,1
17156,0.669211306,0.808329846,1,0.118033837,1
17157,0.674801846,0.836769315,1,0.118260001,1
17158,0.680392385,0.865208785,1,0.118486166,1
17159,0.685982924,0.893648255,1,0.11871233,1
17160,0.691573464,0.922087724,1,0.118938494,1
17161,0.697164003,0.950527194,1,0.119164659,1
17162,0.687769648,0.944748009,1,0.120390186,1
17163,0.678375293,0.938968823,1,0.121615714,1
17164,0.668980938,0.933189638,1,0.122841241,1
17165,0.659586583,0.927410453,1,0.124066768,1
17166,0.650192228,0.921631267,1,0.125292295,1
17167,0.640797873,0.915852082,1,0.126517823,1
17168,0.619844552,0.910072897,1,0.127743349,1
17169,0.598891231,0.904293711,1,0.128968876,1
17170,0.57793791,0.898514526,1,0.130194404,1
17171,0.556984588,0.892735341,1,0.131419931,1
17172,0.536031267,0.886956155,1,0.132645458,1
17173,0.515077946,0.88117697,1,0.133870985,1
17174,0.492044041,0.891078889,1,0.138920362,1
17175,0.469010136,0.900980808,1,0.143969738,1
17176,0.445976231,0.910882728,1,0.149019115,1
17177,0.422942325,0.920784647,1,0.154068491,1
17178,0.39990842,0.930686566,1,0.159117867,1
17179,0.376874515,0.940588485,1,0.164167244,1
17180,0.410937446,0.950490404,1,0.16921662,1
17181,0.445000377,0.960392323,1,0.174265996,1
17182,0.479063308,0.970294243,1,0.179315373,1
17183,0.513126238,0.980196162,1,0.184364749,1
17184,0.547189169,0.990098081,1,0.189414125,1
17185,0.5812521,1,1,0.194463502,1
17186,0.559705946,1,1,0.204995631,1
17187,0.538159793,1,1,0.21552776,1
17188,0.516613639,1,1,0.226059888,1
17189,0.495067485,1,1,0.236592017,1
17190,0.473521332,1,1,0.247124146,1
17191,0.451975178,1,1,0.257656276,1
17192,0.428545649,1,1,0.268188405,1
17193,0.405116121,1,1,0.278720534,1
17194,0.381686593,1,1,0.289252663,1
17195,0.358257064,1,1,0.299784791,1
17196,0.334827536,1,1,0.31031692,1
17197,0.311398007,1,1,0.320849049,1
17198,0.266171269,1,1,0.329539634,1
17199,0.22094453,1,1,0.338230219,1
17200,0.175717792,1,1,0.346920803,1
17201,0.130491053,1,1,0.355611388,1
17202,0.085264315,1,1,0.364301972,1
17203,0.040037576,1,1,0.372992557,1
17204,0.033364647,1,1,0.381683141,1
17205,0.026691717,1,1,0.390373726,1
17206,0.020018788,1,1,0.399064311,1
17207,0.013345859,1,1,0.407754895,1
17208,0.006672929,1,1,0.41644548,1
17209,0,1,1,0.425136064,1
17210,0,1,1,0.427279617,1
17211,0,1,1,0.429423169,1
17212,0,1,1,0.431566722,1
17213,0,1,1,0.433710275,1
17214,0,1,1,0.435853827,1
17215,0,1,1,0.43799738,1
17216,0,1,1,0.440140933,1
17217,0,1,1,0.442284485,1
17218,0,1,1,0.444428038,1
17219,0,1,1,0.446571591,1
17220,0,1,1,0.448715143,1
17221,0,1,1,0.450858696,1
17222,0,1,1,0.448028692,1
17223,0,1,1,0.445198689,1
17224,0,1,1,0.442368685,1
17225,0,1,1,0.439538682,1
17226,0,1,1,0.436708679,1
17227,0,1,1,0.433878675,1
17228,0,1,1,0.431048671,1
17229,0,1,1,0.428218668,1
17230,0,1,1,0.425388665,1
17231,0,1,1,0.422558661,1
17232,0,1,1,0.419728658,1
17233,0,1,1,0.416898654,1
17234,0,1,1,0.412725962,1
17235,0,1,1,0.408553269,1
17236,0,1,1,0.404380577,1
17237,0,1,1,0.400207884,1
17238,0,1,1,0.396035191,1
17239,0,1,1,0.391862499,1
17240,0,1,1,0.387689807,1
17241,0,1,1,0.383517114,1
17242,0,1,1,0.379344421,1
17243,0,1,1,0.375171729,1
17244,0,1,1,0.370999036,1
17245,0,1,1,0.366826344,1
17246,0,1,1,0.36142568,1
17247,0,1,1,0.356025015,1
17248,0,1,1,0.350624351,1
17249,0,1,1,0.345223687,1
17250,0,1,1,0.339823022,1
17251,0,1,1,0.334422358,1
17252,0,1,1,0.329021694,1
17253,0,1,1,0.323621029,1
17254,0,1,1,0.318220365,1
17255,0,1,1,0.312819701,1
17256,0,1,1,0.307419036,1
17257,0,1,1,0.302018372,1
17258,0,0.971800901,1,0.298032718,1
17259,0,0.943601803,1,0.294047063,1
17260,0,0.915402704,1,0.290061408,1
17261,0,0.887203605,1,0.286075753,1
17262,0,0.859004507,1,0.282090098,1
17263,0,0.830805408,1,0.278104444,1
17264,0,0.802606309,1,0.274118789,1
17265,0,0.774407211,1,0.270133134,1
17266,0,0.746208112,1,0.266147479,1
17267,0,0.718009013,1,0.262161824,1
17268,0,0.689809915,1,0.258176169,1
17269,0,0.661610816,1,0.254190515,1
17270,0,0.689809915,1,0.250278126,1
17271,0,0.718009013,1,0.246365736,1
17272,0,0.746208112,1,0.242453347,1
17273,0,0.774407211,1,0.238540958,1
17274,0,0.802606309,1,0.234628569,1
17275,0,0.830805408,1,0.23071618,1
17276,0,0.859004507,1,0.226803791,1
17277,0,0.887203605,1,0.222891402,1
17278,0,0.915402704,1,0.218979013,1
17279,0,0.943601803,1,0.215066624,1
17280,0,0.971800901,1,0.211154234,1
17281,0,1,1,0.209100477,1
17282,0,0.968050298,1,0.207186923,1
17283,0,0.936100596,1,0.205273369,1
17284,0,0.904150894,1,0.203359816,1
17285,0,0.872201192,1,0.201446262,1
17286,0,0.84025149,1,0.199532708,1
17287,0,0.808301789,1,0.197619155,1
17288,0,0.776352087,1,0.195705601,1
17289,0,0.744402385,1,0.193792048,1
17290,0,0.712452683,1,0.191878494,1
17291,0,0.680502981,1,0.18996494,1
17292,0,0.648553279,1,0.188051386,1
17293,0,0.616603577,1,0.186137833,1
17294,0,0.624785542,1,0.185334,1
17295,0,0.632967507,1,0.184530168,1
17296,0,0.641149471,1,0.183726335,1
17297,0,0.649331436,1,0.182922503,1
17298,0,0.657513401,1,0.18211867,1
17299,0,0.665695366,1,0.181314838,1
17300,0,0.67387733,1,0.180511005,1
17301,0,0.682059295,1,0.179707172,1
17302,0,0.69024126,1,0.17890334,1
17303,0,0.698423225,1,0.178099508,1
17304,0,0.706605189,1,0.177295675,1
17305,0,0.714787154,1,0.176491843,1
17306,0,0.659245229,1,0.176259351,1
17307,0,0.603703304,1,0.17602686,1
17308,0,0.548161379,1,0.175794369,1
17309,0,0.492619454,1,0.175561877,1
17310,0,0.437077529,1,0.175329386,1
17311,0,0.381535605,1,0.175096894,1
17312,0,0.32599368,1,0.174864403,1
17313,0,0.270451755,1,0.174631912,1
17314,0,0.21490983,1,0.17439942,1
17315,0,0.159367905,1,0.174166929,1
17316,0,0.10382598,1,0.173934438,1
17317,0,0.048284055,1,0.173701946,1
17318,0,0.048714465,1,0.174438735,1
17319,0,0.049144875,1,0.175175523,1
17320,0,0.049575284,1,0.175912312,1
17321,0,0.050005694,1,0.176649101,1
17322,0,0.050436104,1,0.177385889,1
17323,0,0.050866514,1,0.178122679,1
17324,0,0.051296923,1,0.178859468,1
17325,0,0.051727333,1,0.179596256,1
17326,0,0.052157743,1,0.180333045,1
17327,0,0.052588153,1,0.181069834,1
17328,0,0.053018562,1,0.181806622,1
17329,0,0.053448972,1,0.182543411,1
17330,0,0.085659935,1,0.187297852,1
17331,0,0.117870899,1,0.192052293,1
17332,0,0.150081862,1,0.196806733,1
17333,0,0.182292825,1,0.201561174,1
17334,0,0.214503788,1,0.206315615,1
17335,0,0.246714752,1,0.211070056,1
17336,0,0.278925715,1,0.215824496,1
17337,0,0.311136678,1,0.220578937,1
17338,0,0.343347641,1,0.225333378,1
17339,0,0.375558605,1,0.230087818,1
17340,0,0.407769568,1,0.234842259,1
17341,0,0.439980531,1,0.2395967,1
17342,0,0.48664882,1,0.24654133,1
17343,0,0.533317109,1,0.253485961,1
17344,0,0.579985398,1,0.260430591,1
17345,0,0.626653687,1,0.267375222,1
17346,0,0.673321976,1,0.274319852,1
17347,0,0.719990266,1,0.281264482,1
17348,0,0.766658555,1,0.288209112,1
17349,0,0.813326844,1,0.295153743,1
17350,0,0.859995133,1,0.302098373,1
17351,0,0.906663422,1,0.309043004,1
17352,0,0.953331711,1,0.315987634,1
17353,0,1,1,0.322932265,1
17354,0.008413633,1,1,0.322232787,1
17355,0.016827266,1,1,0.321533309,1
17356,0.025240899,1,1,0.320833832,1
17357,0.033654532,1,1,0.320134355,1
17358,0.042068165,1,1,0.319434877,1
17359,0.050481798,1,1,0.318735399,1
17360,0.103796173,1,1,0.318035921,1
17361,0.157110547,1,1,0.317336443,1
17362,0.210424922,1,1,0.316636966,1
17363,0.263739297,1,1,0.315937489,1
17364,0.317053671,1,1,0.315238011,1
17365,0.370368046,1,1,0.314538533,1
17366,0.429785635,1,1,0.307149811,1
17367,0.489203224,1,1,0.299761087,1
17368,0.548620813,1,1,0.292372364,1
17369,0.608038401,1,1,0.28498364,1
17370,0.66745599,1,1,0.277594918,1
17371,0.726873579,1,1,0.270206195,1
17372,0.747601747,1,1,0.262817471,1
17373,0.768329915,1,1,0.255428748,1
17374,0.789058083,1,1,0.248040025,1
17375,0.80978625,1,1,0.240651302,1
17376,0.830514418,1,1,0.233262578,1
17377,0.851242586,1,1,0.225873855,1
17378,0.863580887,1,1,0.221768355,1
17379,0.875919187,1,1,0.217662856,1
17380,0.888257488,1,1,0.213557356,1
17381,0.900595788,1,1,0.209451856,1
17382,0.912934089,1,1,0.205346356,1
17383,0.925272389,1,1,0.201240856,1
17384,0.929664265,1,1,0.197135356,1
17385,0.934056141,1,1,0.193029857,1
17386,0.938448017,1,1,0.188924357,1
17387,0.942839892,1,1,0.184818857,1
17388,0.947231768,1,1,0.180713357,1
17389,0.951623644,1,1,0.176607857,1
17390,0.953428518,1,1,0.173627692,1
17391,0.955233392,1,1,0.170647526,1
17392,0.957038267,1,1,0.16766736,1
17393,0.958843141,1,1,0.164687194,1
17394,0.960648015,1,1,0.161707029,1
17395,0.962452889,1,1,0.158726863,1
17396,0.960476278,1,1,0.155746697,1
17397,0.958499667,1,1,0.152766531,1
17398,0.956523055,1,1,0.149786366,1
17399,0.954546444,1,1,0.1468062,1
17400,0.952569833,1,1,0.143826034,1
17401,0.950593222,1,1,0.140845869,1
17402,0.948585822,1,1,0.139544397,1
17403,0.946578422,1,1,0.138242926,1
17404,0.944571022,1,1,0.136941455,1
17405,0.942563622,1,1,0.135639983,1
17406,0.940556222,1,1,0.134338512,1
17407,0.938548822,1,1,0.133037041,1
17408,0.936320215,1,1,0.13173557,1
17409,0.934091609,1,1,0.130434099,1
17410,0.931863002,1,1,0.129132627,1
17411,0.929634395,1,1,0.127831156,1
17412,0.927405789,1,1,0.126529685,1
17413,0.925177182,1,1,0.125228214,1
17414,0.923858586,1,1,0.124732001,1
17415,0.92253999,1,1,0.124235788,1
17416,0.921221395,1,1,0.123739576,1
17417,0.919902799,1,1,0.123243364,1
17418,0.918584203,1,1,0.122747151,1
17419,0.917265607,1,1,0.122250939,1
17420,0.912504626,1,1,0.121754727,1
17421,0.907743646,1,1,0.121258514,1
17422,0.902982665,1,1,0.120762302,1
17423,0.898221684,1,1,0.12026609,1
17424,0.893460704,1,1,0.119769877,1
17425,0.888699723,1,1,0.119273665,1
17426,0.890091943,1,1,0.119178066,1
17427,0.891484163,1,1,0.119082467,1
17428,0.892876383,1,1,0.118986869,1
17429,0.894268602,1,1,0.11889127,1
17430,0.895660822,1,1,0.118795671,1
17431,0.897053042,1,1,0.118700072,1
17432,0.904823552,1,1,0.118604474,1
17433,0.912594061,1,1,0.118508875,1
17434,0.920364571,1,1,0.118413276,1
17435,0.92813508,1,1,0.118317677,1
17436,0.93590559,1,1,0.118222079,1
17437,0.943676099,1,1,0.11812648,1
17438,0.945117646,1,1,0.118364837,1
17439,0.946559193,1,1,0.118603193,1
17440,0.94800074,1,1,0.11884155,1
17441,0.949442286,1,1,0.119079907,1
17442,0.950883833,1,1,0.119318263,1
17443,0.95232538,1,1,0.11955662,1
17444,0.94801302,1,1,0.119794977,1
17445,0.943700659,1,1,0.120033333,1
17446,0.939388299,1,1,0.12027169,1
17447,0.935075939,1,1,0.120510046,1
17448,0.930763578,1,1,0.120748403,1
17449,0.926451218,1,1,0.120986759,1
17450,0.932950779,1,1,0.122215406,1
17451,0.939450341,1,1,0.123444054,1
17452,0.945949903,1,1,0.124672701,1
17453,0.952449464,1,1,0.125901348,1
17454,0.958949026,1,1,0.127129995,1
17455,0.965448587,1,1,0.128358642,1
17456,0.963509504,1,1,0.129587289,1
17457,0.961570421,1,1,0.130815936,1
17458,0.959631338,1,1,0.132044583,1
17459,0.957692256,1,1,0.13327323,1
17460,0.955753173,1,1,0.134501878,1
17461,0.95381409,1,1,0.135730525,1
17462,0.947158745,1,1,0.140596844,1
17463,0.9405034,1,1,0.145463164,1
17464,0.933848055,1,1,0.150329484,1
17465,0.927192711,1,1,0.155195803,1
17466,0.920537366,1,1,0.160062123,1
17467,0.913882021,1,1,0.164928443,1
17468,0.89857843,1,1,0.169794763,1
17469,0.883274839,1,1,0.174661082,1
17470,0.867971248,1,1,0.179527402,1
17471,0.852667656,1,1,0.184393721,1
17472,0.837364065,1,1,0.189260041,1
17473,0.822060474,1,1,0.19412636,1
17474,0.799565889,1,1,0.204456716,1
17475,0.777071304,1,1,0.214787071,1
17476,0.754576719,1,1,0.225117426,1
17477,0.732082133,1,1,0.235447781,1
17478,0.709587548,1,1,0.245778136,1
17479,0.687092963,1,1,0.256108492,1
17480,0.629355858,1,1,0.266438847,1
17481,0.571618753,1,1,0.276769202,1
17482,0.513881648,1,1,0.287099557,1
17483,0.456144543,1,1,0.297429912,1
17484,0.398407438,1,1,0.307760267,1
17485,0.340670333,1,1,0.318090623,1
17486,0.292231808,1,1,0.327033671,1
17487,0.243793283,1,1,0.335976719,1
17488,0.195354758,1,1,0.344919766,1
17489,0.146916232,1,1,0.353862815,1
17490,0.098477707,1,1,0.362805863,1
17491,0.050039182,1,1,0.371748911,1
17492,0.041699318,1,1,0.380691959,1
17493,0.033359455,1,1,0.389635007,1
17494,0.025019591,1,1,0.398578055,1
17495,0.016679727,1,1,0.407521103,1
17496,0.008339864,1,1,0.416464151,1
17497,0,1,1,0.425407199,1
17498,0,1,1,0.427846269,1
17499,0,1,1,0.430285338,1
17500,0,1,1,0.432724408,1
17501,0,1,1,0.435163478,1
17502,0,1,1,0.437602548,1
17503,0,1,1,0.440041618,1
17504,0,1,1,0.442480687,1
17505,0,1,1,0.444919757,1
17506,0,1,1,0.447358827,1
17507,0,1,1,0.449797897,1
17508,0,1,1,0.452236966,1
17509,0,1,1,0.454676036,1
17510,0,1,1,0.451946817,1
17511,0,1,1,0.449217597,1
17512,0,1,1,0.446488378,1
17513,0,1,1,0.443759159,1
17514,0,1,1,0.44102994,1
17515,0,1,1,0.43830072,1
17516,0,1,1,0.435571501,1
17517,0,1,1,0.432842282,1
17518,0,1,1,0.430113062,1
17519,0,1,1,0.427383843,1
17520,0,1,1,0.424654624,1
17521,0,1,1,0.421925404,1
17522,0,1,1,0.41771156,1
17523,0,1,1,0.413497715,1
17524,0,1,1,0.40928387,1
17525,0,1,1,0.405070026,1
17526,0,1,1,0.400856181,1
17527,0,1,1,0.396642336,1
17528,0,1,1,0.392428492,1
17529,0,1,1,0.388214647,1
17530,0,1,1,0.384000802,1
17531,0,1,1,0.379786958,1
17532,0,1,1,0.375573113,1
17533,0,1,1,0.371359268,1
17534,0,1,1,0.365906126,1
17535,0,1,1,0.360452983,1
17536,0,1,1,0.354999841,1
17537,0,1,1,0.349546699,1
17538,0,1,1,0.344093556,1
17539,0,1,1,0.338640414,1
17540,0,1,1,0.333187271,1
17541,0,1,1,0.327734129,1
17542,0,1,1,0.322280987,1
17543,0,1,1,0.316827845,1
17544,0,1,1,0.311374702,1
17545,0,1,1,0.30592156,1
17546,0,1,1,0.301834628,1
17547,0,1,1,0.297747695,1
17548,0,1,1,0.293660763,1
17549,0,1,1,0.28957383,1
17550,0,1,1,0.285486898,1
17551,0,1,1,0.281399966,1
17552,0,1,1,0.277313034,1
17553,0,1,1,0.273226102,1
17554,0,1,1,0.269139169,1
17555,0,1,1,0.265052237,1
17556,0,1,1,0.260965304,1
17557,0,1,1,0.256878372,1
17558,0,1,1,0.252896881,1
17559,0,1,1,0.24891539,1
17560,0,1,1,0.244933899,1
17561,0,1,1,0.240952408,1
17562,0,1,1,0.236970917,1
17563,0,1,1,0.232989426,1
17564,0,1,1,0.229007935,1
17565,0,1,1,0.225026443,1
17566,0,1,1,0.221044952,1
17567,0,1,1,0.217063461,1
17568,0,1,1,0.21308197,1
17569,0,1,1,0.21095911,1
17570,0,1,1,0.209011058,1
17571,0,1,1,0.207063006,1
17572,0,1,1,0.205114954,1
17573,0,1,1,0.203166901,1
17574,0,1,1,0.201218849,1
17575,0,1,1,0.199270798,1
17576,0,1,1,0.197322745,1
17577,0,1,1,0.195374693,1
17578,0,1,1,0.193426641,1
17579,0,1,1,0.191478589,1
17580,0,1,1,0.189530536,1
17581,0,1,1,0.187582484,1
17582,0,1,1,0.186761321,1
17583,0,1,1,0.185940158,1
17584,0,1,1,0.185118994,1
17585,0,1,1,0.184297831,1
17586,0,1,1,0.183476667,1
17587,0,1,1,0.182655504,1
17588,0,1,1,0.18183434,1
17589,0,1,1,0.181013176,1
17590,0,1,1,0.180192013,1
17591,0,1,1,0.17937085,1
17592,0,1,1,0.178549686,1
17593,0,1,1,0.177728523,1
17594,0,1,1,0.177497967,1
17595,0,1,1,0.177267412,1
17596,0,1,1,0.177036857,1
17597,0,1,1,0.176806301,1
17598,0,1,1,0.176575746,1
17599,0,1,1,0.176345191,1
17600,0,1,1,0.176114635,1
17601,0,1,1,0.175884081,1
17602,0,1,1,0.175653525,1
17603,0,1,1,0.175422969,1
17604,0,1,1,0.175192414,1
17605,0,1,1,0.174961859,1
17606,0,1,1,0.175700051,1
17607,0,1,1,0.176438242,1
17608,0,1,1,0.177176434,1
17609,0,1,1,0.177914625,1
17610,0,1,1,0.178652816,1
17611,0,1,1,0.179391009,1
17612,0,1,1,0.1801292,1
17613,0,1,1,0.180867391,1
17614,0,1,1,0.181605583,1
17615,0,1,1,0.182343775,1
17616,0,1,1,0.183081966,1
17617,0,1,1,0.183820158,1
17618,0,1,1,0.188620304,1
17619,0,1,1,0.193420451,1
17620,0,1,1,0.198220597,1
17621,0,1,1,0.203020744,1
17622,0,1,1,0.20782089,1
17623,0,1,1,0.212621037,1
17624,0,1,1,0.217421183,1
17625,0,1,1,0.222221329,1
17626,0,1,1,0.227021476,1
17627,0,1,1,0.231821622,1
