Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t114,0.0,0.0,0.0,0.0,0.0,0.0966670613092032,17.949740828175198,1.8429697719876864e-11,0.0,18.04640788950283
t115,0.0,0.0,0.0,0.0,0.0,0.0958948265926079,18.48847519022905,1.8751704505881395e-11,0.0,18.58437001684041
t116,0.0,0.0,0.0,0.0,0.0,0.09397654657113703,18.7304918103792,1.7578748443399395e-11,0.0,18.824468356967916
t117,0.0,0.0,0.0,0.0,0.0,0.09291645917925966,19.739154111876992,1.820766022430119e-11,0.0,19.83207057107446
t118,0.0,0.0,0.0,0.0,0.0,0.09261392773345536,19.48767859702284,1.8152700241964822e-11,0.0,19.580292524774446
t119,0.0,0.0,0.0,0.0,0.0,0.0919748910444347,19.742625971720326,1.8445312666393613e-11,0.0,19.834600862783205
t120,0.0,0.0,0.0,0.0,0.0,0.09142016051039992,19.978174519524796,1.875101884419186e-11,0.0,20.069594680053946
t121,0.0,0.0,0.0,0.0,0.0,0.08940744635035681,20.593370683236213,1.8154462126796332e-11,0.0,20.682778129604724
t122,0.0,0.0,0.0,0.0,0.0,0.08918828111239711,20.37908322628264,1.7880190774552655e-11,0.0,20.468271507412915
t123,0.0,0.0,0.0,0.0,0.0,0.08863400644270222,20.685310750208846,1.8204420886293464e-11,0.0,20.773944756669753
t124,0.0,0.0,0.0,0.0,0.0,0.08816004816580036,21.02542027943692,1.8508422507862894e-11,0.0,21.11358032762123
t125,0.0,0.0,0.0,0.0,0.0,0.08714768628884711,21.69064483053531,1.944020770535589e-11,0.0,21.777792516843597
t126,0.0,0.0,0.0,0.0,0.0,0.0862432255659347,21.48697097890151,1.7527286988614823e-11,0.0,21.573214204484973
t127,0.0,0.0,0.0,0.0,0.0,0.0859011406118223,21.72984675705841,1.7861532541471662e-11,0.0,21.815747897688095
t128,0.0,0.0,0.0,0.0,0.0,0.0855133835278753,22.992836897945285,1.8206002680270376e-11,0.0,23.078350281491367
t129,0.0,0.0,0.0,0.0,0.0,0.08452981589550244,24.827382209588574,1.9123054811814233e-11,0.0,24.9119120255032
t130,0.0,0.0,0.0,0.0,0.0,0.0843277757263534,25.612266009087104,1.899558600023643e-11,0.0,25.696593784832455
t131,0.0,0.0,0.0,0.0,0.0,0.08345119947339782,26.880055075897996,1.7686527122062685e-11,0.0,26.96350627538908
t132,0.0,0.0,0.0,0.0,0.0,0.08323909114937161,28.132986998257852,1.8054466566682863e-11,0.0,28.216226089425277
t133,0.0,0.0,0.0,0.0,0.0,0.08219858419819094,29.940935670653776,1.8886317120206958e-11,0.0,30.023134254870854
t134,0.0,0.0,0.0,0.0,0.0,0.08265873344700646,29.219347712614777,1.8584551263598575e-11,0.0,29.30200644608037
t135,0.0,0.0,0.0,0.0,0.0,0.08233765257346654,29.113844059535378,1.8859461230923074e-11,0.0,29.196181712127704
t136,0.0,0.0,0.0,0.0,0.0,0.081902878659374,29.007152799752586,1.7654825557203878e-11,0.0,29.089055678429613
t137,0.0,0.0,0.0,0.0,0.0,0.08107009542706163,29.43527927076248,1.840407956117969e-11,0.0,29.516349366207944
t138,0.0,0.0,0.0,0.0,0.0,0.08153180405876072,28.799988856265127,1.8154305480430668e-11,0.0,28.88152066034204
t139,0.0,0.0,0.0,0.0,0.0,0.08123967882008111,28.72381034922447,1.8408745541576896e-11,0.0,28.805050028062958
t140,0.0,0.0,0.0,0.0,0.0,0.08097209461210551,28.895290233084758,1.8687813683765757e-11,0.0,28.976262327715553
t141,0.0,0.0,0.0,0.0,0.0,0.07996497078583512,29.671214232012463,1.8050565810613724e-11,0.0,29.75117920281635
t142,0.0,0.0,0.0,0.0,0.0,0.08038486215614393,29.429119231571075,1.776160041758129e-11,0.0,29.50950409374498
t143,0.0,0.0,0.0,0.0,0.0,0.08022309431372728,29.630778473557765,1.805994797143449e-11,0.0,29.711001567889554
t144,0.0,0.0,0.0,0.0,0.0,0.08016130719256953,29.90379775394808,1.833212042760131e-11,0.0,29.98395906115898
t145,0.0,0.0,0.0,0.0,0.0,0.07891873841222599,30.503459406202197,1.922742000747216e-11,0.0,30.58237814463365
t146,0.0,0.0,0.0,0.0,0.0,0.07951123063178135,30.6605788091907,1.741008190894073e-11,0.0,30.74009003983989
t147,0.0,0.0,0.0,0.0,0.0,0.07931260370657305,31.44687360113573,1.7752214634132957e-11,0.0,31.526186204860057
t148,0.0,0.0,0.0,0.0,0.0,0.0792609667166606,32.06126000907738,1.803689710024962e-11,0.0,32.14052097581208
t149,0.0,0.0,0.0,0.0,0.0,0.07769223020980315,33.36021645433179,1.8932016137350633e-11,0.0,33.437908684560526
t150,0.0,0.0,0.0,0.0,0.0,0.07838933125154554,33.58121289749359,1.8686212020225626e-11,0.0,33.65960222876382
t151,0.0,0.0,0.0,0.0,0.0,0.07843833398211357,34.28054937621713,1.741646852811184e-11,0.0,34.35898771021666
t152,0.0,0.0,0.0,0.0,0.0,0.0784631955459511,34.56416537526913,1.76851538371803e-11,0.0,34.64262857083276
t153,0.0,0.0,0.0,0.0,0.0,0.07654785631460106,35.27478537100564,1.851456229133643e-11,0.0,35.351333227338756
t154,0.0,0.0,0.0,0.0,0.0,0.07810854194395546,35.261349028760534,1.823987798314798e-11,0.0,35.33945757072273
t155,0.0,0.0,0.0,0.0,0.0,0.07745528459815519,35.34490974310397,1.85680440605459e-11,0.0,35.422365027720694
t156,0.0,0.0,0.0,0.0,0.0,0.07820974299987611,35.604863727033894,1.7261176951333502e-11,0.0,35.683073470051035
t157,0.0,0.0,0.0,0.0,0.0,0.07608875412335128,35.9407036003069,1.8127816419374624e-11,0.0,36.01679235444838
t158,0.0,0.0,0.0,0.0,0.0,0.07819307463567692,35.920531678921854,1.783827837552378e-11,0.0,35.99872475357537
t159,0.0,0.0,0.0,0.0,0.0,0.07794491034981334,36.09661421184419,1.8149915741336758e-11,0.0,36.17455912221215
t160,0.0,0.0,0.0,0.0,0.0,0.07768664879421353,36.15782772109301,1.8477380888482176e-11,0.0,36.2355143699057
t161,0.0,0.0,0.0,0.0,0.0,0.07652637055345145,36.439756522109384,1.782091915591286e-11,0.0,36.51628289268066
t162,0.0,0.0,0.0,0.0,0.0,0.07875724163617795,36.44814404760996,1.760242092384747e-11,0.0,36.52690128926374
t163,0.0,0.0,0.0,0.0,0.0,0.07871903609718044,36.52899624432987,1.7886948161055165e-11,0.0,36.607715280444936
t164,0.0,0.0,0.0,0.0,0.0,0.07897336586806987,36.40691609728636,1.8082381553975266e-11,0.0,36.48588946317251
t165,0.0,0.0,0.0,0.0,0.0,0.07599378949824538,36.46876330020805,1.8969447908013307e-11,0.0,36.544757089725266
t166,0.0,0.0,0.0,0.0,0.0,0.08000184150527592,36.21875512814961,1.721495426186707e-11,0.0,36.2987569696721
t167,0.0,0.0,0.0,0.0,0.0,0.08027297749436897,36.13942253815891,1.752823727691321e-11,0.0,36.21969551567081
t168,0.0,0.0,0.0,0.0,0.0,0.08072373859429015,36.05528090534963,1.7793462363331012e-11,0.0,36.13600464396172
t169,0.0,0.0,0.0,0.0,0.0,0.08023703876408883,36.05029176489392,1.8598697810500396e-11,0.0,36.130528803676604
t170,0.0,0.0,0.0,0.0,0.0,0.08009659898661342,36.86607893944964,1.844854845049263e-11,0.0,36.9461755384547
t171,0.0,0.0,0.0,0.0,0.0,0.08133333613120394,37.86231689158356,1.7379427490554817e-11,0.0,37.94365022773214
t172,0.0,0.0,0.0,0.0,0.0,0.08172834916801998,38.836737736771035,1.766289594462195e-11,0.0,38.918466085956716
t173,0.0,0.0,0.0,0.0,0.0,0.08217317445657998,39.90328342843591,1.8003151283328442e-11,0.0,39.985456602910496
t174,0.0,0.0,0.0,0.0,0.0,0.08242129760144412,40.945106220165286,1.8429886624526177e-11,0.0,41.02752751778516
t175,0.0,0.0,0.0,0.0,0.0,0.0824294076289609,41.845447222859406,1.8855405460598338e-11,0.0,41.92787663050722
t176,0.0,0.0,0.0,0.0,0.0,0.08408935104057479,42.20179620352344,1.7735454873039875e-11,0.0,42.28588555458175
t177,0.0,0.0,0.0,0.0,0.0,0.084849301424022,42.45851072298217,1.8082479019029025e-11,0.0,42.543360024424274
t178,0.0,0.0,0.0,0.0,0.0,0.08555723443748518,42.73043062490867,1.840964211384164e-11,0.0,42.81598785936457
t179,0.0,0.0,0.0,0.0,0.0,0.08616330759345671,43.175172731028944,1.8740992968599374e-11,0.0,43.26133603864114
t180,0.0,0.0,0.0,0.0,0.0,0.08643301401794004,43.657707658945,1.910857180175363e-11,0.0,43.74414067298205
t181,0.0,0.0,0.0,0.0,0.0,0.08802277539264299,44.02570953270168,1.797404191633418e-11,0.0,44.1137323081123
t182,0.0,0.0,0.0,0.0,0.0,0.08888446853032038,44.72805965084337,1.8353180857410077e-11,0.0,44.81694411939204
t183,0.0,0.0,0.0,0.0,0.0,0.08973986210519369,45.67939126609894,1.8623970733573326e-11,0.0,45.76913112822276
t184,0.0,0.0,0.0,0.0,0.0,0.09064360343406662,46.525034418711876,1.8853205498978817e-11,0.0,46.61567802216479
t185,0.0,0.0,0.0,0.0,0.0,0.09129352326488512,47.4510908439149,1.914844670003264e-11,0.0,47.542384367198935
t186,0.0,0.0,0.0,0.0,0.0,0.09344936883054904,48.38427999326299,1.7980022542141565e-11,0.0,48.477729362111525
t187,0.0,0.0,0.0,0.0,0.0,0.09498680073767556,49.27838638585256,1.828606097763295e-11,0.0,49.373373186608525
t188,0.0,0.0,0.0,0.0,0.0,0.09666044151724751,48.44927706747756,1.8547212093608485e-11,0.0,48.545937509013356
t189,0.0,0.0,0.0,0.0,0.0,0.09836500518345763,47.56238971093108,1.8801354449911156e-11,0.0,47.66075471613334
t190,0.0,0.0,0.0,0.0,0.0,0.09990943485832947,46.59228056468751,1.907648960226817e-11,0.0,46.69218999956492
t191,0.0,0.0,0.0,0.0,0.0,0.10285036783956668,45.699346308110535,1.7929600467904263e-11,0.0,45.802196675968034
t192,0.0,0.0,0.0,0.0,0.0,0.10562271789474437,44.89271213529142,1.8162036222552612e-11,0.0,44.99833485320433
t193,0.0,0.0,0.0,0.0,0.0,0.10868290410547436,43.90034879322173,1.8433038209205884e-11,0.0,44.00903169734564
t194,0.0,0.0,0.0,0.0,0.0,0.11208032785068996,40.128066859177494,1.8705487811932538e-11,0.0,40.24014718704689
t195,0.0,0.0,0.0,0.0,0.0,0.11570226206182363,36.389170624525555,1.899326897665851e-11,0.0,36.50487288660637
t196,0.0,0.0,0.0,0.0,0.0,0.11962633152614906,32.428642937453134,1.806582169424923e-11,0.0,32.54826926899735
t197,0.0,0.0,0.0,0.0,0.0,0.124877860927605,28.60440662926648,1.850951945069469e-11,0.0,28.729284490212596
t198,0.0,0.0,0.0,0.0,0.0,0.13137554436398036,24.896216304273842,1.902857317734934e-11,0.0,25.02759184865685
t199,0.0,0.0,0.0,0.0,0.0,0.13968021882872086,21.032707391796883,1.98137718354627e-11,0.0,21.17238761064542
t200,0.0,0.0,0.0,0.0,0.0,0.1506600494719895,17.58826193303073,2.095585325117117e-11,0.0,17.738921982523674
