BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t122,74.6780987673704,4.25281395686206e-11,-20.468271507412915,0.0,0.0,0.0,0.0,0.0,0.0,-54.20982726
t123,74.90566147662744,4.2306830235673036e-11,-20.773944756669753,0.0,0.0,0.0,0.0,0.0,0.0,-54.13171672
t124,75.14206819757915,4.2097904094470663e-11,-21.11358032762123,0.0,0.0,0.0,0.0,0.0,0.0,-54.02848787
t125,75.79214096680192,4.166933816294547e-11,-21.777792516843597,0.0,0.0,0.0,0.0,0.0,0.0,-54.01434845
t126,75.55050830444246,4.2524512968673054e-11,-21.57321420448497,0.0,0.0,0.0,0.0,0.0,0.0,-53.9772941
t127,75.76347906764579,4.2314137917718255e-11,-21.815747897688095,0.0,0.0,0.0,0.0,0.0,0.0,-53.94773117
t128,76.95833584144933,4.2054013101336846e-11,-23.078350281491367,0.0,0.0,0.0,0.0,0.0,0.0,-53.87998556
t129,78.66333922546166,4.1551687828613676e-11,-24.911912025503202,0.0,0.0,0.0,0.0,0.0,0.0,-53.7514272
t130,79.38512279479096,4.150473116778556e-11,-25.696593784832455,0.0,0.0,0.0,0.0,0.0,0.0,-53.68852901
t131,80.5852720053469,4.216184745451127e-11,-26.96350627538908,0.0,0.0,0.0,0.0,0.0,0.0,-53.62176573
t132,81.79370283938334,4.192378938477483e-11,-28.21622608942528,0.0,0.0,0.0,0.0,0.0,0.0,-53.57747675
t133,83.5404578048294,4.146026440942222e-11,-30.023134254870854,0.0,0.0,0.0,0.0,0.0,0.0,-53.51732355
t134,82.79777477603895,4.141190968152615e-11,-29.302006446080366,0.0,0.0,0.0,0.0,0.0,0.0,-53.49576833
t135,82.60209065208657,4.116407319227199e-11,-29.196181712127704,0.0,0.0,0.0,0.0,0.0,0.0,-53.40590894
t136,82.4064272483877,4.190247182348706e-11,-29.089055678429613,0.0,0.0,0.0,0.0,0.0,0.0,-53.31737157
t137,82.76547918616664,4.130388809606475e-11,-29.516349366207944,0.0,0.0,0.0,0.0,0.0,0.0,-53.24912982
t138,82.02671429030065,4.139307794956161e-11,-28.88152066034204,0.0,0.0,0.0,0.0,0.0,0.0,-53.14519363
t139,81.84542614802182,4.113367166427938e-11,-28.80505002806296,0.0,0.0,0.0,0.0,0.0,0.0,-53.04037612
t140,81.9913446676747,4.085321349841104e-11,-28.97626232771555,0.0,0.0,0.0,0.0,0.0,0.0,-53.01508234
t141,82.68279907277514,4.1212411171606924e-11,-29.75117920281635,0.0,0.0,0.0,0.0,0.0,0.0,-52.93161987
t142,82.34400065370372,4.125547474154424e-11,-29.50950409374498,0.0,0.0,0.0,0.0,0.0,0.0,-52.83449656
t143,82.49783047784855,4.1020024485257433e-11,-29.71100156788955,0.0,0.0,0.0,0.0,0.0,0.0,-52.78682891
t144,82.67596841111818,4.077773916092929e-11,-29.98395906115898,0.0,0.0,0.0,0.0,0.0,0.0,-52.69200935
t145,83.3086848345935,4.0141070154404674e-11,-30.58237814463365,0.0,0.0,0.0,0.0,0.0,0.0,-52.72630669
t146,83.37274133979894,4.0963876244550954e-11,-30.74009003983989,0.0,0.0,0.0,0.0,0.0,0.0,-52.6326513
t147,83.96118352481942,4.066068882568944e-11,-31.526186204860057,0.0,0.0,0.0,0.0,0.0,0.0,-52.43499732
t148,84.51447263577174,4.033158468793777e-11,-32.14052097581207,0.0,0.0,0.0,0.0,0.0,0.0,-52.37395166
t149,85.5864744145208,3.9732318115442084e-11,-33.437908684560526,0.0,0.0,0.0,0.0,0.0,0.0,-52.14856573
t150,85.69779741872406,3.9710367140103945e-11,-33.65960222876382,0.0,0.0,0.0,0.0,0.0,0.0,-52.03819519
t151,86.30752393017659,4.0062906101834334e-11,-34.35898771021666,0.0,0.0,0.0,0.0,0.0,0.0,-51.94853622
