Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t12328,0.0,0.0,0.0,0.0,2646.7905344797546,8.940584501498453,2055.111981702088,1.2362633790848904e-10,0.0
t12329,0.0,0.0,0.0,0.0,2647.1022937971024,8.87368878927026,2020.0550581541384,1.239154271849531e-10,0.0
t12330,0.0,0.0,0.0,0.0,2647.3723783245846,8.806086749062652,1985.7838048840233,1.2372452814132569e-10,0.0
t12331,0.0,0.0,0.0,0.0,2647.620504075475,8.73933937125413,1952.2896001630218,1.2381149913201568e-10,0.0
t12332,0.0,0.0,0.0,0.0,2647.8536904142434,8.672336497489285,1919.5871159707185,1.229518989047522e-10,0.0
t12333,0.0,0.0,0.0,0.0,2648.0922105255618,8.607949489501348,1887.6600666859515,1.2354203614120276e-10,0.0
t12334,0.0,0.0,0.0,0.0,2648.28940559533,8.542430549221354,1856.3909583438588,1.2323821542574755e-10,0.0
t12335,0.0,0.0,0.0,0.0,2648.4653863052517,8.477560733344013,1825.8286384902399,1.2320032027660705e-10,0.0
t12336,0.0,0.0,0.0,0.0,2648.628950382046,8.413385729002407,1796.021456641528,1.2338400405257338e-10,0.0
t12337,0.0,0.0,0.0,0.0,2648.796447295504,8.351332467783207,1766.899441622885,1.2373716098150232e-10,0.0
t12338,0.0,0.0,0.0,0.0,2648.9003675006275,8.287705024076683,1738.5553018327466,1.2332385091259736e-10,0.0
t12339,0.0,0.0,0.0,0.0,2648.960942028247,8.224649130903318,1710.9313718850135,1.2306153650310042e-10,0.0
t12340,0.0,0.0,0.0,0.0,2648.9879586215475,8.162182373341139,1683.982986969407,1.2304192595311006e-10,0.0
t12341,0.0,0.0,0.0,0.0,2648.998799025236,8.103125225652756,1657.6298907956768,1.2465224450817449e-10,0.0
t12342,0.0,0.0,0.0,0.0,2648.94529655481,8.04124926751649,1631.993893734696,1.2373778894802497e-10,0.0
t12343,0.0,0.0,0.0,0.0,2648.8485412641717,7.980032359904403,1607.1697787429864,1.2312044834310745e-10,0.0
t12344,0.0,0.0,0.0,0.0,2648.7185061616015,7.919412474437504,1583.0520250725358,1.2269510118645055e-10,0.0
t12345,0.0,0.0,0.0,0.0,2648.5712811253306,7.862427421241074,1559.7206940738354,1.2413329824509278e-10,0.0
t12346,0.0,0.0,0.0,0.0,2648.36319572675,7.803003698640344,1537.2652514796605,1.2412969589953167e-10,0.0
t12347,0.0,0.0,0.0,0.0,2648.1113057162556,7.744071695846906,1515.5693796612372,1.231628606725055e-10,0.0
t12348,0.0,0.0,0.0,0.0,2647.825989545296,7.6856566837079,1494.7966042483172,1.2240381452892795e-10,0.0
