Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t108,721.3997988693214,3472.1133560221806,0.0,1.7521413284226615,0.0,0.0,0.0,0.0,4195.2652962199245
t109,726.4179770152244,3523.917593736509,0.0,1.8215149390958716,0.0,0.0,0.0,0.0,4252.157085690829
t110,716.5434108030591,3564.957247834044,0.0,1.8795204675820423,0.0,0.0,0.0,0.0,4283.380179104685
t111,706.6688445908939,3614.270952118805,0.0,1.941410424535722,0.0,0.0,0.0,0.0,4322.8812071342345
t112,696.7942783787284,3670.7436672359036,0.0,2.004830225356559,0.0,0.0,0.0,0.0,4369.542775839989
t113,686.9197121665632,3707.7315488035347,0.0,2.05978270619911,0.0,0.0,0.0,0.0,4396.711043676297
t114,677.0451459543979,3754.2949250690904,0.0,2.118918744760041,0.0,0.0,0.0,0.0,4433.458989768248
t115,667.1705797422326,3811.5261670164946,0.0,2.1837375948194575,0.0,0.0,0.0,0.0,4480.880484353546
t116,657.2960135300672,3796.9777286239982,0.0,2.235304557049622,0.0,0.0,0.0,0.0,4456.509046711115
t117,647.4214473179019,3795.2500297891866,0.0,2.29111304460439,0.0,0.0,0.0,0.0,4444.962590151693
t118,637.5468811057367,3792.637131149305,0.0,2.3489858912712513,0.0,0.0,0.0,0.0,4432.532998146313
t119,627.6723148935714,3775.888763020643,0.0,2.397197854493728,0.0,0.0,0.0,0.0,4405.9582757687085
t120,617.797748681406,3774.109988475101,0.0,2.4534669478120037,0.0,0.0,0.0,0.0,4394.361204104319
t121,607.9231824692407,3773.673211139724,0.0,2.515096181409608,0.0,0.0,0.0,0.0,4384.111489790374
t122,605.4994059983516,3726.2375903245306,0.0,2.5484045572782734,0.0,0.0,0.0,0.0,4334.2854008801605
t123,603.0756295274624,3693.193318223984,0.0,2.590592794818327,0.0,0.0,0.0,0.0,4298.859540546265
t124,600.6518530565733,3659.5383453479567,0.0,2.6339791650248374,0.0,0.0,0.0,0.0,4262.824177569555
t125,598.228076585684,3611.7805678129967,0.0,2.666545384655065,0.0,0.0,0.0,0.0,4212.675189783336
t126,595.8043001147948,3581.197979502512,0.0,2.713563757042385,0.0,0.0,0.0,0.0,4179.71584337435
t127,593.3805236439057,3547.3029262787827,0.0,2.756428065711066,0.0,0.0,0.0,0.0,4143.4398779883995
t128,590.9567471730165,3539.779462979819,0.0,2.7755768965337086,0.0,0.0,0.0,0.0,4133.511787049369
t129,588.5329707021274,3546.3663309273825,0.0,2.804704325209825,0.0,0.0,0.0,0.0,4137.70400595472
t130,586.1091942312382,3552.6410906111714,0.0,2.8342603921086873,0.0,0.0,0.0,0.0,4141.584545234518
t131,583.6854177603491,3547.2487494503043,0.0,2.8568985640214097,0.0,0.0,0.0,0.0,4133.791065774674
t132,581.2616412894598,3553.7100164289955,0.0,2.8862947848980434,0.0,0.0,0.0,0.0,4137.857952503353
